Age,Ba138Ca,BaCa,BCa,Cd,CdCa,Ce,CeCa,Eu,EuCa,Gd,GdCa,La,LaCa,LiCa,Lu,LuCa,MgCa,Mn,MnCa,P,PbCa,PCa,Pr,PrCa,Sm,SmCa,SrCa,UCa,Y,Yb,YbCa,YCa,ZnCa,Distance
1998.470792,0.003107301,0.003129357,0.467143666,0.01838127,1.64E-05,14.18852211,1.01E-05,1.210469303,7.97E-07,5.618858315,3.58E-06,18.81349927,1.36E-05,0.00647299,1.413181819,8.08E-07,3.929785982,0.506783495,0.000923241,7.851685289,0.000857335,0.025370611,3.4266212,2.43E-06,3.458878848,2.30E-06,8.879399577,0.001133789,87.752753,5.726295123,3.31E-06,9.88E-05,0.004656107,101.1504702
1998.496963,0.00281538,0.003104817,0.482420563,0.012154715,1.08E-05,15.81526111,1.13E-05,1.741154558,1.15E-06,10.86012232,6.91E-06,24.37289172,1.76E-05,0.006361744,1.501429358,8.59E-07,3.90290189,0.357253756,0.000650833,9.42398814,0.000940477,0.030451085,4.799596768,3.41E-06,5.379010383,3.58E-06,8.915490838,0.001188143,108.126961,8.790679657,5.08E-06,0.000121722,0.006839709,100.862069
1998.523134,0.003136059,0.003052412,0.477060264,0.018373838,1.64E-05,12.69034121,9.06E-06,0.694109705,4.57E-07,8.256737205,5.26E-06,17.03092907,1.23E-05,0.006616185,1.048352749,6.00E-07,3.993445391,0.322989845,0.000588412,9.177298687,0.000719282,0.029653974,2.775597738,1.97E-06,6.010853862,4.00E-06,8.89232196,0.001148749,82.698655,5.033658707,2.91E-06,9.31E-05,0.004466635,100.5736677
1998.549305,0.002804013,0.002822089,0.519777152,0.011563868,1.03E-05,15.78692975,1.13E-05,1.779169029,1.17E-06,7.374529497,4.69E-06,22.20804844,1.60E-05,0.006354166,1.063110553,6.08E-07,3.684138597,0.271948773,0.000495427,6.652021841,0.00080552,0.021494221,3.727432586,2.65E-06,3.355267587,2.23E-06,8.862035799,0.001199749,98.469776,6.819009144,3.94E-06,0.00011085,0.00311291,100.2852665
1998.575477,0.002761208,0.002737024,0.502162193,0.026517269,2.36E-05,13.92075426,9.94E-06,1.195251548,7.87E-07,4.440458476,2.83E-06,20.71173228,1.49E-05,0.006142856,1.091977196,6.25E-07,3.443810224,0.26698729,0.000486388,6.63463982,0.000753491,0.021438056,3.378658934,2.40E-06,4.22658754,2.81E-06,8.916942754,0.001232733,83.833752,6.460348683,3.74E-06,9.44E-05,0.002783181,99.9968652
1998.601648,0.002918927,0.002895207,0.506382157,0.025710642,2.29E-05,12.12951194,8.66E-06,0.779088619,5.13E-07,6.407798942,4.08E-06,18.21140378,1.31E-05,0.006477923,0.598849755,3.43E-07,3.705026844,0.313648685,0.000571394,8.297791661,0.00084683,0.026812084,3.285772291,2.33E-06,3.340611192,2.22E-06,9.07257826,0.001254828,79.243704,5.010312899,2.90E-06,8.92E-05,0.004296183,99.70846395
1998.625588,0.002496288,0.002490367,0.486833548,0.035136478,3.13E-05,15.71550442,1.12E-05,1.620580159,1.07E-06,8.934523637,5.69E-06,22.89030037,1.65E-05,0.005786466,1.558524839,8.92E-07,3.066964302,0.260263463,0.000474139,5.965543625,0.000585282,0.019276051,5.057210458,3.59E-06,3.862361048,2.57E-06,9.051429955,0.00135255,115.311361,6.122990864,3.54E-06,0.000129809,0.002029357,99.4200627
1998.649529,0.002889352,0.002829658,0.494475257,0.026128364,2.33E-05,15.261845,1.09E-05,1.132040717,7.46E-07,7.949870766,5.06E-06,21.58697676,1.56E-05,0.006026834,1.410761243,8.07E-07,3.558499543,0.299588274,0.00054578,7.541678021,0.000681255,0.024368906,3.003599696,2.13E-06,2.342181397,1.56E-06,8.873508487,0.001231176,96.565644,8.098359171,4.68E-06,0.000108707,0.002792825,99.13166144
1998.673469,0.002425373,0.002382204,0.488380812,0.019401349,1.73E-05,13.83975681,9.89E-06,1.243759701,8.19E-07,7.660357357,4.88E-06,19.79303779,1.43E-05,0.005726155,1.081943201,6.19E-07,3.468251013,0.270453673,0.000492703,7.001475585,0.00068675,0.022623387,4.400347626,3.13E-06,2.614494375,1.74E-06,8.839054243,0.001167444,93.435283,10.04799418,5.81E-06,0.000105183,0.002592611,98.84326019
1998.697409,0.002620145,0.00263512,0.487673207,0.006028582,5.37E-06,18.025771,1.29E-05,0.722978629,4.76E-07,7.39537477,4.71E-06,23.53118675,1.70E-05,0.00563816,1.67188606,9.56E-07,3.566118666,0.34779253,0.000633596,6.425499247,0.000929013,0.020762274,3.907168937,2.78E-06,5.538942589,3.69E-06,8.923573131,0.001149827,115.245029,10.61801744,6.14E-06,0.000129735,0.002823797,98.55485893
1998.72135,0.003123123,0.002927864,0.492103192,0.011029884,9.82E-06,12.85567621,9.18E-06,1.530033516,1.01E-06,9.434350889,6.00E-06,19.52252537,1.41E-05,0.006408626,1.545146225,8.84E-07,4.073774838,0.318800344,0.000580779,5.849296275,0.000721832,0.018900429,2.97472969,2.11E-06,2.86023373,1.90E-06,8.861091288,0.001090418,90.054435,7.535042051,4.36E-06,0.000101377,0.004492986,98.26645768
1998.74529,0.002474251,0.002490798,0.460396381,0.008552914,7.62E-06,18.19877785,1.30E-05,1.233542612,8.12E-07,11.61269693,7.39E-06,28.49798824,2.05E-05,0.005762966,1.882834212,1.08E-06,3.487234186,0.284157711,0.000517669,5.797409019,0.000770378,0.018732769,4.890312699,3.47E-06,6.114181066,4.07E-06,8.845751138,0.001190585,128.835252,11.31750119,6.55E-06,0.000145034,0.003234412,97.97805643
1998.76923,0.002795139,0.002637304,0.428824999,0.008267205,7.36E-06,19.08496099,1.36E-05,1.893898155,1.25E-06,7.124067874,4.53E-06,27.11509754,1.95E-05,0.005342664,2.856667915,1.63E-06,3.277915365,0.297398353,0.00054179,6.183113297,0.000896016,0.019979069,4.877485974,3.46E-06,6.24080961,4.15E-06,8.836539512,0.001265549,143.991691,14.40533098,8.33E-06,0.000162096,0.002815675,97.68965517
1998.793171,0.002629557,0.002865727,0.421037728,0.009357051,8.33E-06,17.06956015,1.22E-05,1.961314141,1.29E-06,8.413282708,5.35E-06,24.62816159,1.77E-05,0.00566977,2.877496755,1.65E-06,3.509937427,0.357620793,0.000651501,8.92607106,0.001204829,0.0288422,4.641211587,3.30E-06,4.141318616,2.76E-06,8.926389456,0.00121996,144.834718,10.52476884,6.09E-06,0.000163045,0.003187217,97.40125392
1998.817111,0.003089107,0.002971172,0.40825224,0.014559686,1.30E-05,22.74148001,1.62E-05,2.047696317,1.35E-06,12.96281894,8.25E-06,30.99177329,2.23E-05,0.005217213,3.737373242,2.14E-06,3.496800573,0.414578416,0.000755265,9.786522622,0.00084911,0.031622518,6.496360761,4.61E-06,5.726712078,3.81E-06,8.800448194,0.001215062,189.929185,15.25842316,8.83E-06,0.000213809,0.003476894,97.11285266
1998.841052,0.003074456,0.003016707,0.403697399,0.006823913,6.08E-06,21.07745018,1.51E-05,1.865894723,1.23E-06,8.347730462,5.31E-06,28.90674083,2.08E-05,0.005673388,2.755069351,1.58E-06,3.878629253,0.352296966,0.000641802,9.026512085,0.001007957,0.029166748,5.639921338,4.01E-06,6.067816989,4.04E-06,8.733222874,0.001120224,163.50885,16.62705134,9.62E-06,0.000184067,0.003819069,96.82445141
1998.864992,0.00305162,0.003095,0.4196185,0.007822226,6.96E-06,22.2417182,1.59E-05,2.182718267,1.44E-06,10.31406183,6.56E-06,30.10597365,2.17E-05,0.005980783,2.310919482,1.32E-06,4.208846347,0.374797386,0.000682793,10.94405191,0.000937019,0.035362763,5.3333853,3.79E-06,4.39039802,2.92E-06,8.787571246,0.001092751,163.668228,11.4659892,6.63E-06,0.000184246,0.00435984,96.53605016
1998.888932,0.003343734,0.003184087,0.408681887,0.009839792,8.76E-06,14.2680946,1.02E-05,1.215074043,8.00E-07,7.103857191,4.52E-06,22.60708236,1.63E-05,0.006451386,0.745959619,4.27E-07,4.987237014,0.478364623,0.000871468,8.844348017,0.000805904,0.028578134,3.87752745,2.75E-06,4.480452963,2.98E-06,8.54652644,0.000885483,100.653071,8.00816065,4.63E-06,0.000113308,0.008129173,96.2476489
1998.912873,0.003139633,0.003060441,0.389841807,0.003111296,2.77E-06,21.38103338,1.53E-05,3.189522646,2.10E-06,8.862853793,5.64E-06,29.3994725,2.12E-05,0.005635864,1.993439208,1.14E-06,4.197988812,0.365590507,0.00066602,8.527880427,0.000855409,0.027555554,4.795099365,3.41E-06,4.968324803,3.31E-06,8.88488636,0.001081062,152.462822,15.91466628,9.20E-06,0.000171632,0.007094083,95.95924765
1998.936813,0.002869126,0.00294215,0.36536274,0.012548892,1.12E-05,23.58571462,1.68E-05,2.269211637,1.49E-06,13.54029782,8.62E-06,31.38358215,2.26E-05,0.005541965,2.106952961,1.21E-06,4.141592098,0.390888989,0.000712108,9.624354925,0.001050972,0.031098516,5.729112577,4.07E-06,7.879687165,5.24E-06,8.674683287,0.001022678,152.145426,13.15903817,7.61E-06,0.000171275,0.005328124,95.67084639
1998.960753,0.002563586,0.002511599,0.374640513,0.004877433,4.34E-06,30.30028295,2.16E-05,2.514442372,1.66E-06,15.54294687,9.89E-06,47.13616667,3.40E-05,0.00518958,4.042668461,2.31E-06,3.596834889,0.306494391,0.000558361,9.10784365,0.001050839,0.029429549,8.009813766,5.69E-06,14.6289399,9.74E-06,8.72686906,0.001139584,219.737922,19.94905415,1.15E-05,0.000247366,0.003398712,95.38244514
1998.984694,0.002810973,0.002879628,0.373136312,0.013108438,1.17E-05,22.41869727,1.60E-05,2.344948598,1.54E-06,8.43493944,5.37E-06,29.28298265,2.11E-05,0.005423931,3.042282707,1.74E-06,4.25268731,0.336959217,0.000613861,7.817629575,0.000772329,0.025260569,5.414779242,3.85E-06,5.582463692,3.72E-06,8.718261755,0.001071134,148.195587,11.99335481,6.94E-06,0.000166828,0.003717639,95.09404389
1999.008634,0.003222826,0.003049242,0.364924618,0.011793325,1.05E-05,24.78677746,1.77E-05,3.329213997,2.19E-06,13.44047965,8.55E-06,36.52356101,2.63E-05,0.005931621,1.752100047,1.00E-06,4.633762963,0.409929689,0.000746796,11.68800398,0.00095115,0.037766644,6.049857694,4.30E-06,5.057510856,3.37E-06,8.705551164,0.000956076,168.509923,13.27877218,7.68E-06,0.000189697,0.005593435,94.80564263
1999.032574,0.003480045,0.003287465,0.360417228,0.014228583,1.27E-05,29.14971101,2.08E-05,3.179443542,2.09E-06,17.54972273,1.12E-05,39.00702905,2.81E-05,0.005277368,2.84819567,1.63E-06,4.000744031,0.501940494,0.000914418,15.62925425,0.001145583,0.050501735,8.578293899,6.09E-06,11.52562895,7.67E-06,8.820229684,0.001151974,187.312564,13.84670707,8.01E-06,0.000210863,0.004298561,94.51724138
1999.056515,0.002661146,0.002667351,0.367217298,0.00831488,7.40E-06,24.55455921,1.75E-05,1.758878974,1.16E-06,14.72227567,9.37E-06,32.04065285,2.31E-05,0.005625515,2.413464175,1.38E-06,4.449039327,0.354191263,0.000645253,8.814795839,0.000914581,0.028482644,5.435337324,3.86E-06,10.2651643,6.83E-06,8.690119488,0.001131592,160.634622,13.09984606,7.58E-06,0.000180831,0.003565567,94.22884013
1999.080455,0.00280645,0.002995902,0.374388001,0.008005314,7.13E-06,10.91623852,7.80E-06,1.080245613,7.11E-07,8.218866427,5.23E-06,15.21981675,1.10E-05,0.006325162,1.144109192,6.54E-07,5.021543073,0.418325513,0.000762091,11.27975666,0.001009749,0.036447502,3.025185255,2.15E-06,2.991265025,1.99E-06,8.601395893,0.000933515,82.886762,7.68645567,4.45E-06,9.33E-05,0.005376871,93.94043887
1999.104396,0.003090079,0.002968533,0.366049559,0.007323742,6.52E-06,14.79148554,1.06E-05,0.984121821,6.48E-07,6.664626653,4.24E-06,16.90188689,1.22E-05,0.006021576,0.839037539,4.80E-07,5.151245988,0.389442669,0.000709473,10.00930515,0.000844792,0.03234238,3.260904009,2.32E-06,5.633293895,3.75E-06,8.69683811,0.000915905,85.335144,5.788205247,3.35E-06,9.61E-05,0.005581,93.65203762
1999.137546,0.003467059,0.003306196,0.380935776,0.013937188,1.24E-05,15.08243359,1.08E-05,1.19818108,7.89E-07,12.64986566,8.05E-06,20.40444274,1.47E-05,0.005987988,1.406682932,8.05E-07,5.113555394,0.435259015,0.00079294,11.64740654,0.000872179,0.037635464,4.442779262,3.16E-06,3.906225602,2.60E-06,8.699623804,0.000958198,99.103938,6.108473931,3.53E-06,0.000111564,0.007193726,93.36363636
1999.170696,0.003349716,0.003421068,0.362665859,0.00897566,7.99E-06,22.6639799,1.62E-05,1.85952383,1.22E-06,7.422659457,4.72E-06,28.14816863,2.03E-05,0.005811238,2.346466723,1.34E-06,4.461819484,0.484480679,0.00088261,12.14385756,0.000846371,0.039239612,5.54393198,3.94E-06,5.718325714,3.81E-06,8.821669167,0.001066483,134.613441,10.6923428,6.18E-06,0.000151538,0.006184242,93.07523511
1999.203846,0.002835621,0.002783306,0.387490952,0.011324893,1.01E-05,19.71816191,1.41E-05,1.772216256,1.17E-06,9.802885776,6.24E-06,25.86845365,1.86E-05,0.005250358,2.081254138,1.19E-06,4.453998246,0.364579447,0.000664178,6.855996032,0.000982856,0.022153309,5.096255813,3.62E-06,6.228923815,4.15E-06,8.72029594,0.001026008,113.093274,6.748981289,3.90E-06,0.000127312,0.004721295,92.78683386
1999.236996,0.003185866,0.003253754,0.380689917,0.005542822,4.94E-06,20.09508084,1.44E-05,1.828661752,1.20E-06,6.925967841,4.41E-06,28.93902535,2.09E-05,0.005682369,1.726734068,9.88E-07,4.300113863,0.423986749,0.000772404,10.6294097,0.001262895,0.034346081,5.589697932,3.97E-06,8.204120131,5.46E-06,8.707862908,0.001076334,143.808277,9.851618413,5.70E-06,0.000161889,0.005018153,92.4984326
1999.270146,0.003422185,0.003181443,0.383889067,0.007571295,6.74E-06,24.7928796,1.77E-05,2.017422957,1.33E-06,12.89991149,8.21E-06,34.94053669,2.52E-05,0.005509179,3.011690872,1.72E-06,3.79391154,0.373814226,0.000681002,10.58733611,0.00078226,0.034210131,6.64120252,4.72E-06,7.988189214,5.32E-06,8.745876793,0.001157591,156.805948,9.91817037,5.74E-06,0.000176521,0.004178477,92.21003135
1999.303296,0.004567463,0.004511191,0.390750438,0.015914178,1.42E-05,24.40566554,1.74E-05,2.831264717,1.86E-06,13.66196018,8.70E-06,35.36879691,2.55E-05,0.005866131,2.776953972,1.59E-06,4.32353741,0.518688169,0.000944928,16.19608894,0.001149069,0.052333309,6.5658304,4.66E-06,6.197521206,4.13E-06,8.91211705,0.001143743,163.542525,10.36936755,6.00E-06,0.000184105,0.006837681,91.92163009
1999.336447,0.005358754,0.005119187,0.378174112,0.008641658,7.69E-06,25.47583895,1.82E-05,3.62209757,2.39E-06,11.30475765,7.20E-06,35.41100404,2.55E-05,0.00620822,3.124162549,1.79E-06,4.56566761,0.544013602,0.000991065,18.24036429,0.00108932,0.058938835,6.53967902,4.65E-06,7.942832948,5.29E-06,8.858272258,0.001157446,157.771272,12.84010161,7.43E-06,0.000177608,0.008814632,91.63322884
1999.369597,0.003380491,0.00340954,0.407313545,0.018566478,1.65E-05,18.93026712,1.35E-05,2.032320437,1.34E-06,6.91449369,4.40E-06,28.49130301,2.05E-05,0.005553646,1.626798033,9.31E-07,4.563253375,0.624851431,0.001138333,9.962784647,0.000791337,0.032192061,4.883053166,3.47E-06,5.5827335,3.72E-06,8.69919992,0.001019469,123.1198,7.467783294,4.32E-06,0.0001386,0.005470861,91.34482759
1999.402747,0.003474112,0.003334505,0.415185467,0.015754064,1.40E-05,17.48163139,1.25E-05,0.770931371,5.08E-07,10.36833857,6.60E-06,25.41896107,1.83E-05,0.005928082,2.117925937,1.21E-06,4.625793523,0.373190411,0.000679865,8.724655407,0.001015577,0.028191379,3.250533087,2.31E-06,3.887699788,2.59E-06,8.728661503,0.001013432,107.545647,6.799031137,3.93E-06,0.000121067,0.004632383,91.05642633
1999.435897,0.00320471,0.003214559,0.444724008,0.004472307,3.98E-06,22.59199265,1.61E-05,2.016371115,1.33E-06,8.529610542,5.43E-06,29.30493273,2.11E-05,0.00585308,1.573057913,9.00E-07,4.195515911,0.321454117,0.000585614,7.566703938,0.000700921,0.02444977,5.633823633,4.00E-06,4.636420309,3.09E-06,8.842476411,0.001064854,129.789407,8.078385164,4.67E-06,0.000146108,0.003361138,90.76802508
1999.469047,0.003628311,0.00344891,0.466464276,0.00898625,8.00E-06,30.66771489,2.19E-05,2.764040277,1.82E-06,16.03578361,1.02E-05,41.23076954,2.97E-05,0.005766207,2.615092303,1.50E-06,3.476176614,0.299693961,0.000545972,8.760705307,0.000627763,0.028307865,7.079689655,5.03E-06,9.865294443,6.57E-06,9.029773145,0.001256162,195.987409,15.75219668,9.11E-06,0.000220629,0.003393651,90.47962382
1999.502197,0.003895192,0.003904894,0.471382744,0.012760149,1.14E-05,31.08794551,2.22E-05,1.632411785,1.08E-06,14.42599866,9.18E-06,41.03190525,2.96E-05,0.005922395,2.80175091,1.60E-06,3.245533293,0.40868168,0.000744522,15.07503548,0.000738253,0.048710926,8.496625654,6.03E-06,11.56910266,7.70E-06,9.135684814,0.001353443,186.216568,17.15641655,9.92E-06,0.00020963,0.004444507,90.19122257
1999.535348,0.004059681,0.003810183,0.487185676,0.013634581,1.21E-05,21.15629817,1.51E-05,2.124762695,1.40E-06,9.516048466,6.06E-06,31.21101916,2.25E-05,0.006343663,1.759285551,1.01E-06,3.530546017,0.443880071,0.000808645,14.15684775,0.000834237,0.045744049,6.018203304,4.27E-06,5.796718619,3.86E-06,8.968700974,0.001245198,134.969664,11.56781503,6.69E-06,0.000151939,0.005943986,89.90282132
1999.568498,0.003641011,0.003490339,0.491145715,0.006313934,5.62E-06,22.80141327,1.63E-05,1.604682406,1.06E-06,8.099042219,5.15E-06,32.22378849,2.32E-05,0.006695361,2.622884501,1.50E-06,4.020869311,0.434428174,0.000791426,12.83399561,0.000980567,0.041469608,6.354155755,4.51E-06,6.685390007,4.45E-06,9.032607589,0.001191728,137.155781,10.73196482,6.21E-06,0.0001544,0.005208107,89.61442006
1999.601648,0.00379702,0.00374254,0.492676735,0.007381024,6.57E-06,28.83369273,2.06E-05,2.373400265,1.56E-06,16.5857495,1.06E-05,39.74336655,2.86E-05,0.006057455,1.993270413,1.14E-06,3.178782455,0.27450895,0.000500091,8.948282519,0.000744539,0.02891397,7.326998257,5.20E-06,7.33645704,4.88E-06,9.407406167,0.001475704,165.313005,14.80433267,8.56E-06,0.000186098,0.00371477,89.32601881
1999.657509,0.003452592,0.00338179,0.511751895,0.007369389,6.56E-06,19.80863172,1.41E-05,1.849881094,1.22E-06,13.74548915,8.75E-06,33.56248282,2.42E-05,0.006134431,2.287184782,1.31E-06,3.327947513,0.336428908,0.000612895,10.38171146,0.000970671,0.033545711,6.172720151,4.38E-06,9.568701777,6.37E-06,9.128270086,0.001260835,130.106909,6.708849631,3.88E-06,0.000146465,0.004020915,89.03761755
1999.71337,0.00374588,0.003784798,0.530985822,0.007712517,6.87E-06,21.01483691,1.50E-05,1.472676575,9.70E-07,11.06376249,7.04E-06,27.13364758,1.96E-05,0.006556031,1.576229258,9.02E-07,3.319001117,0.296766802,0.00054064,9.82471821,0.0008924,0.031745937,4.700029225,3.34E-06,5.828197434,3.88E-06,9.200965582,0.001335789,121.361866,9.156524977,5.30E-06,0.000136621,0.004958635,88.7492163
1999.76923,0.004137083,0.004092958,0.531385373,0.009005599,8.02E-06,16.33232418,1.17E-05,1.827958167,1.20E-06,7.312792113,4.65E-06,27.20715261,1.96E-05,0.006199088,1.470361547,8.41E-07,3.22100473,0.278294499,0.000506987,8.267949378,0.000885311,0.026715656,5.056068133,3.59E-06,7.026681446,4.68E-06,9.075478867,0.001306435,113.444968,6.603937342,3.82E-06,0.000127708,0.005403023,88.46081505
1999.825091,0.004311691,0.004124699,0.54031814,0.004301087,3.83E-06,20.06772427,1.43E-05,1.731934226,1.14E-06,5.785992515,3.68E-06,28.86285849,2.08E-05,0.005694266,1.957689358,1.12E-06,2.96530739,0.229602267,0.000418282,4.908923572,0.000846459,0.015861867,4.810124959,3.42E-06,3.314502008,2.21E-06,9.148993133,0.001346952,113.856924,8.313396552,4.81E-06,0.000128172,0.003246167,88.17241379
1999.880952,0.003755634,0.003620782,0.503117621,0.007143542,6.36E-06,19.10498576,1.36E-05,1.760918707,1.16E-06,11.52457167,7.33E-06,27.18486339,1.96E-05,0.00537961,0.998834307,5.71E-07,3.113275666,0.249837479,0.000455145,5.204523197,0.001045297,0.016817018,4.955359492,3.52E-06,5.296640922,3.53E-06,8.884614113,0.001244046,110.514818,7.988614268,4.62E-06,0.00012441,0.004162223,87.88401254
1999.936813,0.003648671,0.003714677,0.49528003,0.016462779,1.47E-05,19.19470088,1.37E-05,1.915153772,1.26E-06,8.947552356,5.69E-06,29.81370897,2.15E-05,0.005968389,1.98580075,1.14E-06,3.610035408,0.30396298,0.000553749,7.592486983,0.001109513,0.024533081,4.645048952,3.30E-06,3.156350177,2.10E-06,8.838832807,0.001121204,125.244359,9.034993716,5.23E-06,0.000140991,0.005300927,87.59561129
1999.992674,0.003609297,0.003294621,0.468369671,0.011889029,1.06E-05,28.61225347,2.04E-05,1.675736598,1.10E-06,10.39180114,6.61E-06,41.02115686,2.96E-05,0.006071901,2.816720422,1.61E-06,3.729813033,0.42389216,0.000772232,9.638249106,0.001563489,0.031143412,5.944582433,4.22E-06,11.89409284,7.92E-06,8.883319762,0.001154117,163.850656,12.04330726,6.97E-06,0.000184452,0.005068398,87.30721003
2000.048535,0.003388714,0.003186083,0.46979538,0.011212082,9.98E-06,26.12961173,1.87E-05,2.475894903,1.63E-06,16.78523595,1.07E-05,37.39718742,2.69E-05,0.006031539,2.097497919,1.20E-06,3.969972309,0.344206129,0.000627063,8.903437566,0.001239499,0.028769066,8.137933708,5.78E-06,4.354580676,2.90E-06,8.855806954,0.00112968,142.573179,9.170211873,5.30E-06,0.000160499,0.004515673,87.01880878
2000.104396,0.00305179,0.002799534,0.424283149,0.005344664,4.76E-06,25.25216896,1.80E-05,2.59785749,1.71E-06,9.334363595,5.94E-06,38.10166004,2.75E-05,0.006175512,2.152452614,1.23E-06,3.953933609,0.316320149,0.000576261,10.5451515,0.001132017,0.034073823,6.614455927,4.70E-06,10.74773176,7.15E-06,8.723142693,0.001077483,170.432779,13.14416741,7.60E-06,0.000191861,0.003943732,86.73040752
2000.120971,0.003252475,0.002886903,0.419608807,0.006080106,5.41E-06,31.08203547,2.22E-05,3.715077411,2.45E-06,10.46587715,6.66E-06,43.87474547,3.16E-05,0.005252689,2.46431201,1.41E-06,3.479436081,0.314626648,0.000573176,10.49853714,0.001064774,0.033923201,8.307135797,5.90E-06,7.534143045,5.01E-06,8.949219418,0.001235063,193.679215,17.17622976,9.93E-06,0.000218031,0.004452746,86.44200627
2000.137546,0.003044189,0.002917237,0.419108404,0.010069465,8.97E-06,40.214223,2.87E-05,3.641472587,2.40E-06,22.30480963,1.42E-05,55.60285996,4.01E-05,0.005222759,4.08640549,2.34E-06,3.136608372,0.300258313,0.000547,13.1617327,0.001040932,0.042528602,11.26192787,8.00E-06,10.2912498,6.85E-06,9.125328422,0.001388603,257.254089,22.63632214,1.31E-05,0.000289599,0.002994111,86.15360502
2000.154121,0.002958681,0.0029639,0.385006531,0.014564383,1.30E-05,32.62930157,2.33E-05,3.354845487,2.21E-06,15.59024013,9.92E-06,45.25125092,3.26E-05,0.005040719,3.567422174,2.04E-06,3.014542434,0.333953213,0.000608384,13.91643448,0.000932664,0.044967218,8.683574546,6.17E-06,7.196193156,4.79E-06,9.126184524,0.001395503,223.172159,17.88838703,1.03E-05,0.000251232,0.003762555,85.86520376
2000.170696,0.003347561,0.003247969,0.419071561,0.008606474,7.66E-06,25.75175709,1.84E-05,2.454664112,1.62E-06,10.90704672,6.94E-06,37.81507235,2.72E-05,0.006062143,2.618165476,1.50E-06,4.477538521,0.317731031,0.000578831,9.811134855,0.001143909,0.031702046,6.906545992,4.91E-06,11.05118104,7.36E-06,8.891020959,0.001062371,157.873686,13.47233279,7.79E-06,0.000177723,0.005023894,85.57680251
2000.187271,0.002723591,0.002683475,0.426460886,0.022754279,2.03E-05,25.69868041,1.84E-05,2.153155132,1.42E-06,12.84283587,8.17E-06,39.9629394,2.88E-05,0.005834986,1.619171609,9.26E-07,4.19012166,0.281572178,0.000512958,9.060937941,0.000841291,0.029277986,7.777422845,5.52E-06,9.844269781,6.55E-06,8.829638494,0.001177457,174.050446,13.24684161,7.66E-06,0.000195934,0.002606317,85.28840125
2000.203846,0.005136308,0.005045526,0.491419453,0.008843659,7.87E-06,36.88720849,2.63E-05,3.541792599,2.33E-06,16.44755554,1.05E-05,58.71131549,4.23E-05,0.005080715,3.090577858,1.77E-06,2.581002417,0.5644056,0.001028215,20.8498694,0.000600452,0.06737075,10.23078083,7.27E-06,10.81988645,7.20E-06,9.042580808,0.001304856,187.848688,12.6765475,7.33E-06,0.000211467,0.001949232,85
2000.220421,0.005137891,0.005277525,0.519853247,0.011774573,1.05E-05,28.17458786,2.01E-05,1.808530123,1.19E-06,11.1167473,7.08E-06,43.82021433,3.16E-05,0.005212157,2.789860469,1.60E-06,3.112773766,0.51468414,0.000937634,30.12667307,0.000741649,0.097346248,6.674662673,4.74E-06,7.050501629,4.69E-06,8.829757142,0.001291566,155.543772,14.07966951,8.14E-06,0.0001751,0.00467894,84.71088435
2000.236996,0.005216937,0.005294455,0.486217102,0.016229539,1.44E-05,38.04464163,2.72E-05,2.49307674,1.64E-06,22.93198017,1.46E-05,60.53857475,4.36E-05,0.005055324,3.606848378,2.06E-06,2.961392949,0.284718808,0.000518691,36.48921334,0.00088336,0.117905087,11.44498311,8.13E-06,19.19626843,1.28E-05,8.980021795,0.001370609,219.749611,15.97014673,9.24E-06,0.000247379,0.002056545,84.42176871
2000.253571,0.00559272,0.005521048,0.448005905,0.017235426,1.53E-05,47.11777376,3.37E-05,3.186822336,2.10E-06,23.3440722,1.49E-05,68.18648932,4.91E-05,0.005322238,3.319490652,1.90E-06,2.741726952,0.334007744,0.000608484,48.52943583,0.001054822,0.15680983,14.63309401,1.04E-05,7.756119,5.16E-06,9.154383079,0.001420069,251.503865,21.80670208,1.26E-05,0.000283125,0.00216189,84.13265306
2000.270146,0.005034525,0.004969005,0.447301002,0.022308008,1.99E-05,33.12368183,2.37E-05,4.188567767,2.76E-06,16.68597077,1.06E-05,56.54384092,4.07E-05,0.004918255,4.907513311,2.81E-06,2.65526277,0.291444432,0.000530943,29.12116592,0.000692256,0.094097221,10.62538556,7.55E-06,10.51984355,7.00E-06,8.934374835,0.001454813,222.42115,19.42955475,1.12E-05,0.000250386,0.001757925,83.84353741
2000.286721,0.004540641,0.004599962,0.446033565,0.01394324,1.24E-05,35.09353332,2.51E-05,2.714777823,1.79E-06,19.64247696,1.25E-05,51.82091433,3.73E-05,0.004744536,5.251187237,3.00E-06,2.810647297,0.259287215,0.000472361,27.37301817,0.000749055,0.088448552,9.373520865,6.66E-06,8.924507612,5.94E-06,9.06385832,0.001401013,206.458801,20.63673709,1.19E-05,0.000232417,0.001692005,83.55442177
2000.303296,0.004145356,0.004114139,0.436790386,0.013431733,1.20E-05,34.51386229,2.47E-05,2.914877854,1.92E-06,10.15759749,6.46E-06,55.63798684,4.01E-05,0.004818892,2.913219804,1.67E-06,3.111099302,0.257880558,0.000469798,22.62907459,0.000766027,0.073119773,7.700631535,5.47E-06,10.32519513,6.87E-06,8.920194632,0.00135699,212.45076,15.75052729,9.11E-06,0.000239162,0.001892098,83.26530612
