Age,BaCa,Ce,Dy,Er,Eu,Gd,Ho,La,Lu,MgCa,MnCa,Nd,Pr,Sm,SrCa,Tb,Tm,UCa,VCa,Y,Yb,YCa
2004.086066,0.00422,6.6,3.3,2.8,0.3,2.9,0.8,7.7,0.4,4.36,0.00077,6.7,1.6,1.9,8.81,0.5,0.4,0.0011,0.00010284,72.4,2.9,8.50E-05
2004.165301,0.00437,6.5,3.3,2.6,0.4,3.2,0.8,7.7,0.4,4.28,0.00072,6.4,1.5,2,8.91,0.5,0.4,0.00114,0.0001051,72.4,3,8.49E-05
2004.25,0.00424,5.8,3.3,2.4,0.6,3.2,0.8,7.6,0.4,4.04,0.00069,6.3,1.5,2,9.02,0.4,0.4,0.0012,0.00010737,67,3,8.39E-05
2004.331967,0.00402,6.3,3.4,2.5,0.5,2.8,0.8,7.5,0.5,3.82,0.00067,6,1.5,1.8,9.13,0.4,0.4,0.00126,0.00010542,66.5,2.8,8.91E-05
2004.416667,0.00393,6.6,3.7,2.7,0.5,2.7,0.9,7.7,0.6,3.6,0.00065,6.6,1.6,1.8,9.12,0.5,0.5,0.00133,0.0001039,71.2,2.9,9.39E-05
2004.498634,0.00401,6.5,4,3,0.6,2.9,1,8.4,0.6,3.38,0.00064,8.3,1.7,2.1,9.18,0.6,0.5,0.00142,0.00010288,84.1,3.6,9.82E-05
2004.583333,0.00382,7.2,3.6,2.9,0.5,3.2,0.9,8.3,0.5,3.81,0.00058,7.6,1.7,2.1,9.36,0.5,0.4,0.0012,9.87E-05,79,3.4,9.09E-05
2004.668033,0.00378,5.7,3.3,2.7,0.6,3.5,0.8,8,0.6,4.18,0.00053,6.9,1.5,2.1,9.1,0.6,0.4,0.00109,9.44E-05,71.6,3.4,8.50E-05
2004.75,0.0038,8.2,3.4,2.5,0.5,3,0.8,7.8,0.5,4.26,0.00056,5.7,1.6,1.6,8.91,0.4,0.4,0.00107,0.0001001,71.1,2.8,8.62E-05
2004.834699,0.00417,6.9,3,2.9,0.5,3.4,0.9,8.2,0.5,4.49,0.00077,6.7,1.6,2.2,8.87,0.5,0.4,0.00107,0.00010928,77.4,3,9.23E-05
2004.916667,0.00401,6.8,3,2.6,0.5,2.7,0.7,7.5,0.5,4.56,0.00086,6.9,1.6,1.6,8.93,0.4,0.3,0.00105,0.0001202,63.5,2.7,8.19E-05
2005.00137,0.0037,6,3.2,2.7,0.3,2.8,0.7,6.8,0.4,4.69,0.00084,6,1.4,1.5,8.97,0.5,0.3,0.00105,0.00010008,60.3,2.2,7.88E-05
2005.086301,0.00374,6.8,3.1,2.2,0.4,2.6,0.8,6.9,0.4,4.37,0.00071,6.3,1.5,1.9,8.89,0.5,0.4,0.00111,0.00010359,64.8,2.4,7.93E-05
2005.163014,0.00386,6.2,3.3,2.2,0.5,2.8,0.8,7.2,0.4,4.13,0.00067,6.6,1.4,1.8,8.86,0.5,0.4,0.00118,0.00010422,67.3,2.5,8.04E-05
2005.247945,0.00398,6.3,3.4,2.5,0.7,3.1,0.9,7.8,0.5,3.9,0.00065,6.9,1.5,1.8,8.92,0.4,0.4,0.00126,0.00010599,69.9,2.7,8.32E-05
2005.330137,0.00405,7.3,3.4,2.8,0.9,3.5,1,8.5,0.5,3.64,6.00E-04,7.3,1.7,2.1,9.01,0.5,0.4,0.00135,0.00010948,77.1,3,8.77E-05
2005.415068,0.00403,7.3,4.8,2.9,0.4,3.6,1,9,0.5,3.43,0.00052,7.5,1.8,2.1,9.14,0.5,0.4,0.0014,0.00010827,81.5,3.5,9.29E-05
2005.49726,0.00404,7.9,3.7,2.7,0.4,3.4,0.8,8.8,0.5,3.4,0.00045,7.4,1.9,2.3,9.3,0.5,0.4,0.00138,0.00010614,75.8,3.4,9.00E-05
2005.582192,0.00398,7.7,3.2,2.6,0.5,3.3,0.8,8.4,0.5,3.54,0.00041,7.4,1.9,2.2,9.32,0.5,0.4,0.0013,0.00010386,73.4,3.2,8.69E-05
2005.667123,0.00384,6.2,3.7,2.6,0.5,3.2,0.8,8.1,0.5,3.91,0.00042,7.6,1.7,1.9,9.27,0.5,0.4,0.00115,0.00010142,71.5,3.1,8.40E-05
2005.749315,0.00373,6.4,3,2.5,0.6,3.1,0.8,7.9,0.4,4.05,0.00046,7,1.7,1.9,9.05,0.4,0.4,0.00111,9.64E-05,70,2.9,8.18E-05
2005.834247,0.00363,6.2,2.6,2.4,0.6,3,0.7,7.6,0.4,4.18,5.00E-04,6.6,1.6,2,8.87,0.4,0.4,0.00108,9.50E-05,66.2,2.7,7.93E-05
2005.916438,0.00357,5.3,2.5,2.2,0.5,2.9,0.7,7.3,0.4,4.32,0.00054,6.5,1.5,2,8.8,0.5,0.3,0.00107,9.90E-05,59.5,2.6,7.64E-05
2006.00137,0.00357,7,3.1,2.2,0.3,3,0.8,8,0.4,4.22,6.00E-04,6.4,1.6,1.5,8.73,0.4,0.4,0.00109,0.00010151,64.3,2.5,7.94E-05
2006.086301,0.00443,5.5,3.1,2.6,0.5,3.1,0.8,7.8,0.4,4.2,0.00062,7.3,1.6,1.6,8.86,0.4,0.4,0.00113,0.00011074,64.8,3,8.11E-05
2006.163014,0.0041,8.2,3.3,2.8,0.4,3.8,0.8,8,0.4,4.07,0.00065,6.1,1.7,1.3,8.89,0.5,0.4,0.00119,0.00010842,70.1,2.7,8.53E-05
2006.247945,0.00382,7.1,3.8,2.9,0.5,3.6,1,8.2,0.5,3.62,0.00063,7.2,1.8,1.7,8.96,0.6,0.5,0.00135,0.00011844,77.6,3.3,9.19E-05
2006.330137,0.0036,8.2,3.5,2.9,0.6,3.7,1.1,8.4,0.5,3.49,0.00059,7.8,1.8,2.1,9.1,0.6,0.5,0.00141,0.00012052,79.2,3.5,9.20E-05
2006.415068,0.00361,12.5,4.5,3.4,0.7,3,1.3,8.9,0.6,3.31,5.00E-04,9.4,2.3,2.7,9.21,0.7,0.4,0.00148,0.00011861,89.1,4,9.86E-05
2006.49726,0.00378,10.1,3.9,3.2,0.6,3,1,9,0.5,3.64,0.00043,7.4,1.9,2.4,9.25,0.6,0.4,0.00132,0.00010603,72.3,3,9.25E-05
2006.582192,0.00382,7.9,3.4,2.9,0.5,3.2,0.8,9.1,0.5,3.78,4.00E-04,6.7,1.8,2.3,9.28,0.5,0.4,0.00124,0.00010105,64.2,2.7,8.65E-05
2006.667123,0.00376,8,3,2.5,0.3,3.4,0.9,8.9,0.5,3.78,0.00042,7,1.8,2.2,8.99,0.4,0.4,0.00124,0.00010299,71.6,2.8,8.19E-05
2006.749315,0.00382,6.2,2.6,2.1,0.3,3.1,0.8,8.2,0.4,4.01,0.00047,7,1.6,1.5,8.99,0.5,0.3,0.00118,0.00010391,65.2,2.9,8.11E-05
2006.834247,0.0038,6.3,2.8,2.2,0.3,2.8,0.7,7.1,0.5,3.95,0.00056,6.6,1.6,1.5,9.02,0.4,0.3,0.00117,8.48E-05,59.9,2.7,7.83E-05
2006.916438,0.00379,6.6,2.8,2.4,0.2,2.6,0.7,7.1,0.5,3.88,0.00061,6.8,1.7,1.8,8.96,0.4,0.4,0.00116,7.18E-05,58.6,2.8,7.55E-05
2007.00137,0.00381,8.3,2.7,2.6,0.1,2.7,0.8,8.3,0.6,3.92,0.00068,7.7,1.9,2.1,9.02,0.5,0.5,0.00114,7.42E-05,63.8,3,7.35E-05
2007.086301,0.00389,6.6,3.2,2.4,0.4,2.8,0.8,7.9,0.6,3.98,0.00078,7.1,1.5,1.8,8.97,0.4,0.4,0.00117,8.95E-05,60.4,2.6,7.69E-05
2007.163014,0.00396,7.3,2.8,2.6,0.5,2.5,0.8,8.2,0.5,4.06,0.00078,7.5,1.6,2,8.98,0.5,0.4,0.00118,8.34E-05,60,2.6,7.80E-05
2007.247945,0.00409,13,3.4,3.3,0.5,3.6,1.2,10.2,0.6,4.02,0.00074,8.1,2.3,2.2,8.97,0.5,0.4,0.00122,9.46E-05,82.6,2.9,8.85E-05
2007.330137,0.00394,8.9,4.2,3.1,0.6,4,1.1,10.2,0.6,3.76,6.00E-04,8.3,1.9,2.9,9.03,0.6,0.5,0.00131,7.54E-05,78.2,3.2,9.37E-05
2007.415068,0.00399,8.5,4.7,2.9,0.4,4.2,1,10.4,0.6,3.37,0.00053,9.4,1.9,2.1,9.03,0.7,0.6,0.00143,8.66E-05,73.4,3.6,9.05E-05
2007.49726,0.00396,9.5,3.7,2.8,0.6,3.4,0.9,9.5,0.5,3.79,0.00046,8.2,1.9,2.2,9.23,0.6,0.5,0.00122,7.88E-05,64.5,3,8.54E-05
2007.582192,0.00379,8.7,3.5,2.5,0.3,3.1,0.8,11.3,0.5,4.06,0.00051,6.9,1.7,2.2,9.31,0.5,0.4,0.00114,7.34E-05,57.8,2.5,7.95E-05
2007.667123,0.00421,8.8,4.3,3,0.4,3.4,1,9.9,0.5,4.13,0.00055,9,1.9,2.1,9.2,0.6,0.5,0.00119,7.79E-05,71.5,3.4,8.71E-05
2007.749315,0.0058,16.8,4.6,4.1,0.7,5.7,2,15.4,0.7,4.19,0.00058,13.4,3.1,3.5,9.07,0.9,0.7,0.00119,9.73E-05,138.6,5.6,0.0001018
2007.834247,0.00521,14.9,4.3,4,0.8,4.4,1.7,14.1,0.7,4.13,0.00053,11.2,2.8,3.1,9.03,0.7,0.6,0.00119,8.51E-05,117.5,4.3,9.87E-05
2007.916438,0.0047,12.2,3.7,3.7,0.7,4.8,1.4,11.7,0.7,4.11,0.00054,9.7,2.4,2.7,9,0.6,0.5,0.00122,7.98E-05,93.3,3.6,9.56E-05
2008.001366,0.00435,10.6,3.4,3.4,0.5,4.5,1,10.4,0.7,4.08,0.00059,9,2.2,2.4,8.97,0.6,0.5,0.00124,8.07E-05,67.4,3,9.20E-05
2008.086066,0.00416,10,3.7,3.2,0.5,3.3,0.8,10.2,0.6,4.02,0.00064,8.9,2.3,2.2,8.94,0.7,0.4,0.00124,8.38E-05,58.2,3.2,8.93E-05
2008.165301,0.00413,10.9,4.5,3.5,0.7,3.6,0.9,10.5,0.7,3.92,0.00066,9.1,2.5,2.5,9,0.7,0.5,0.00125,8.29E-05,68.3,3.4,9.57E-05
2008.25,0.00413,10.3,4.3,3.4,0.5,5,1.1,10.3,0.7,3.8,0.00061,9.8,2.4,2.6,9.13,0.7,0.5,0.00128,7.81E-05,81.8,4,9.92E-05
2008.331967,0.00414,10.3,4.6,3.6,0.5,4.8,1.3,11.2,0.8,3.64,0.00059,10.7,2.3,3.1,9.18,0.7,0.6,0.00133,7.80E-05,94.3,4.4,0.0001021
2008.416667,0.00413,10.6,5.2,3.8,0.7,4.1,1.3,12.2,0.8,3.49,0.00069,10.8,2.4,3.4,9.29,0.7,0.7,0.00138,8.29E-05,94.4,4.5,0.0001041
2008.498634,0.0041,14.7,5.6,3.8,0.7,4.7,1.3,11.1,0.8,3.38,0.00077,9.1,2.6,2.8,9.42,0.8,0.7,0.00142,8.74E-05,94,3.9,0.0001039
2008.583333,0.00413,8.8,4.6,3.3,0.7,3.8,1,10.5,0.7,3.52,0.00074,8.8,2.1,2.7,9.33,0.6,0.4,0.00137,7.66E-05,74.6,3.8,9.77E-05
2008.668033,0.00431,9.7,4.4,3.4,0.6,3.6,1.1,10.8,0.6,3.61,0.00064,8.9,2.2,2.6,9.26,0.7,0.5,0.00133,7.69E-05,82,3.9,9.71E-05
2008.75,0.00429,9.5,4,3.1,0.5,3.5,1.1,10.7,0.5,3.78,0.00063,8.5,2.1,2.4,9.25,0.7,0.5,0.00125,7.22E-05,85.9,3.4,9.62E-05
2008.834699,0.00404,7.8,3.4,2.3,0.5,3.3,0.9,9.7,0.5,4.07,0.00076,7.5,1.8,2.2,9.19,0.6,0.4,0.00113,5.98E-05,76.8,2.7,9.18E-05
2008.916667,0.00407,6.6,3.4,2.5,0.2,3.5,0.8,8,0.5,4.31,0.00095,7.3,1.7,1.8,9.05,0.5,0.3,0.00107,6.44E-05,68.8,2.8,8.69E-05
2009.00137,0.00414,7.3,3.7,3,0.3,2.8,0.9,8.5,0.5,4.3,0.00101,7.8,1.8,2.2,8.97,0.5,0.4,0.00111,7.34E-05,68.4,3.4,8.27E-05
2009.086301,0.00415,7.7,3.8,2.9,0.5,3.1,0.9,8.5,0.7,4.27,0.00094,6.7,1.7,1.8,8.92,0.4,0.5,0.00111,7.06E-05,67.6,3.2,8.87E-05
2009.163014,0.00402,9.5,4.5,3,0.6,3.9,1.1,9.9,0.7,4.19,0.00075,8.1,2,2,8.98,0.6,0.5,0.00114,9.69E-05,84,3.8,9.49E-05
2009.247945,0.00408,9.2,3.7,2.8,0.4,3.8,1,9.1,0.7,4.26,0.00071,6.9,1.7,1.9,8.98,0.6,0.5,0.00117,8.49E-05,74,3.2,9.55E-05
2009.330137,0.0044,12.8,4.9,3.6,0.8,3.9,1.3,10.9,0.8,4.16,0.00067,10.1,2.4,2.7,9.08,0.6,0.5,0.00126,0.00010805,102.3,4.7,0.0001022
2009.415068,0.00516,8.5,3.8,3,0.6,3.8,0.9,9.1,0.8,3.69,0.00063,8.8,1.7,2.6,9.3,0.5,0.5,0.0014,8.75E-05,78.5,3.9,0.000104
2009.49726,0.00431,14,4.8,4.4,0.5,4.1,1.4,11.9,0.8,3.41,0.00053,10.9,2.5,2.9,9.5,0.8,0.7,0.0015,8.58E-05,113.6,4.9,0.0001141
2009.582192,0.00429,8.5,4,3.6,0.5,3.3,1,10.2,0.8,3.43,0.00051,10.3,2.1,2.6,9.43,0.8,0.6,0.00146,7.97E-05,86.8,4.4,0.0001069
2009.667123,0.00425,13,3.6,3.3,0.4,4.5,1.1,10.2,0.7,3.64,0.00049,8.2,2.3,2.3,9.34,0.6,0.5,0.00136,8.99E-05,92.3,3.6,0.0001031
2009.749315,0.00425,6.4,3.9,3,0.4,3.6,1.1,9.1,0.7,3.82,0.00055,9.5,1.8,2.1,9.2,0.5,0.4,0.00129,6.40E-05,86.2,4.2,0.0001065
2009.834247,0.00395,7.6,3.7,2.9,0.4,3.4,1,9,0.6,4.01,0.00059,8.1,1.7,1.7,9.08,0.6,0.5,0.00119,6.05E-05,77.4,3.4,9.56E-05
2009.916438,0.00416,7,3,2.6,0.6,3.5,0.8,9.2,0.6,4.27,0.00062,7.6,1.6,2.5,9.02,0.5,0.4,0.00111,6.97E-05,65.2,3.1,8.91E-05
2010.00137,0.00433,8.2,3.5,2.8,0.6,3.5,0.8,9,0.6,4.5,0.00062,8.2,2,2.3,8.94,0.6,0.4,0.00108,7.36E-05,67.1,3.1,9.31E-05
2010.086301,0.00486,10.5,4.3,2.9,0.6,3.9,1,10.4,0.6,4.56,0.00068,8.7,2.4,2.4,8.95,0.6,0.5,0.0011,8.34E-05,82.5,2.9,0.0001008
2010.163014,0.00558,12.7,3.8,3,0.5,4.1,1.1,11,0.7,4.46,0.00073,10.5,2.8,2.8,8.99,0.6,0.5,0.00109,8.36E-05,100.3,3.3,0.0001018
2010.247945,0.00523,8.8,3.3,2.6,0.4,3.3,1,9.6,0.6,4.37,0.00072,9.9,2.1,2.1,9,0.5,0.5,0.00111,8.12E-05,87.8,3.1,9.60E-05
2010.330137,0.00461,8.6,3.1,2.3,0.4,3.2,0.8,8.3,0.5,4.29,0.00065,9.6,1.9,2.3,9.04,0.5,0.4,0.00114,7.22E-05,78.7,3.2,8.74E-05
2010.415068,0.00421,8.2,3,2.2,0.6,3.4,0.8,7.9,0.4,4.31,0.00058,8.7,1.7,2.6,9.08,0.5,0.4,0.00117,7.81E-05,66,2.8,8.04E-05
2010.49726,0.00447,8.4,2.7,1.7,0.5,2.6,0.6,6.4,0.5,4.32,0.00059,7.7,1.6,2,9.29,0.4,0.3,0.00127,6.63E-05,52.5,2.4,7.86E-05
