Age,BaCa,SrCa,UCa
1953.674,0.00440276,9.27978,0.00172665
1953.7,0.00440758,9.43338,0.00177863
1953.726,0.00435399,9.47668,0.00181079
1953.753,0.00428336,9.17824,0.00180231
1953.779,0.00438247,9.03084,0.00176166
1953.805,0.0046365,9.42747,0.00182524
1953.831,0.00494909,9.47935,0.00190384
1953.857,0.00474309,9.15632,0.00175136
1953.883,0.00524779,9.43156,0.00189875
1953.91,0.00503987,9.39506,0.0018067
1953.936,0.00504858,9.19492,0.00178134
1953.962,0.00523481,9.42033,0.00177018
1953.988,0.00522898,9.29421,0.00167309
1954.014,0.00534302,9.10918,0.00147362
1954.04,0.00579623,9.0757,0.00149283
1954.067,0.00702021,9.11091,0.00153137
1954.093,0.00806181,8.89369,0.00153553
1954.119,0.00843031,9.01447,0.001502
1954.145,0.00843501,9.14722,0.001584
1954.168,0.00825976,9.20002,0.00157475
1954.19,0.00713293,9.26701,0.001594
1954.213,0.00691308,9.19249,0.00153926
1954.236,0.00677093,8.9823,0.00141929
1954.258,0.00612746,9.06819,0.0013902
1954.281,0.00552488,9.08342,0.00144275
1954.304,0.0053644,9.17277,0.00144281
1954.326,0.00469891,9.27785,0.00159103
1954.349,0.00430223,9.22608,0.00153495
1954.372,0.00402903,9.14306,0.00153233
1954.394,0.00399095,9.22562,0.0016132
1954.417,0.00381687,9.37627,0.00173955
1954.44,0.00376532,9.5503,0.00187474
1954.462,0.00384697,9.50115,0.00188611
1954.485,0.00409003,9.54115,0.00188609
1954.508,0.00452684,9.23066,0.00171095
1954.53,0.0051209,9.2642,0.00167676
1954.553,0.00546237,9.18515,0.00158892
1954.576,0.00551336,9.22843,0.00150612
1954.598,0.00542692,8.95343,0.00139899
1954.621,0.00475347,8.89526,0.00139763
1954.644,0.00423302,8.5628,0.00126008
1954.666,0.00429418,8.77339,0.00128487
1954.689,0.00408991,8.68841,0.00126611
1954.712,0.00390568,8.57892,0.0012445
1954.734,0.0041206,8.71277,0.00124583
1954.757,0.00430578,8.66392,0.00128503
1954.78,0.00425852,8.86882,0.0012864
1954.802,0.00436838,8.70175,0.00125556
1954.825,0.00427492,8.85942,0.00126078
1954.848,0.00433166,8.72955,0.00125043
1954.87,0.0044358,8.89556,0.00121499
1954.893,0.00441318,8.53729,0.00116501
1954.916,0.00458084,8.60873,0.00118262
1954.938,0.00440499,8.75628,0.00118335
1954.961,0.00442978,8.70285,0.00129775
1954.984,0.0045859,8.81316,0.00137713
1955.006,0.00482687,8.86452,0.0013478
1955.029,0.00511803,8.69886,0.00126152
1955.052,0.00519087,8.8191,0.00127817
1955.074,0.00568243,9.01748,0.00147641
1955.097,0.00550152,8.91948,0.0015365
1955.12,0.00529665,9.1734,0.00153203
1955.142,0.0054497,9.17674,0.00161589
1955.165,0.00537193,9.20875,0.00161656
1955.188,0.0050873,9.19315,0.00181907
1955.21,0.00509535,9.34625,0.00181277
1955.233,0.00524341,9.44408,0.00177967
1955.256,0.00512472,9.43592,0.00183984
1955.278,0.0048613,9.3318,0.00185429
1955.301,0.00502847,9.37635,0.00192586
1955.324,0.00465664,9.33978,0.00189767
1955.346,0.00403876,9.15383,0.0016792
1955.369,0.00371408,8.9084,0.00148143
1955.392,0.00377583,8.74094,0.00136543
1955.414,0.00392468,8.85814,0.00136943
1955.437,0.00412032,8.73165,0.00138556
1955.46,0.00418551,8.74262,0.00138465
1955.482,0.00454152,8.71054,0.00140131
1955.505,0.00427179,8.78698,0.00132385
1955.528,0.00416945,8.7321,0.00125695
1955.55,0.00392331,8.57162,0.00127036
1955.573,0.00394031,8.59263,0.00123303
1955.596,0.00413389,8.63353,0.00124401
1955.618,0.00397984,8.69618,0.00128099
1955.641,0.00389711,8.65906,0.00136502
1955.664,0.00393271,8.6663,0.00133292
1955.686,0.00395798,8.66414,0.00135329
1955.709,0.00402965,8.74465,0.00131134
1955.732,0.00408765,8.60266,0.00128681
1955.754,0.00408429,8.65547,0.0013198
1955.777,0.00394301,8.63341,0.00125251
1955.8,0.00393136,8.47121,0.00116296
1955.822,0.00418098,8.61934,0.00119801
1955.845,0.00426288,8.53656,0.00115454
1955.868,0.0042335,8.46508,0.00106311
1955.89,0.0043809,8.51133,0.00108622
1955.913,0.00456566,8.52523,0.00116912
1955.936,0.00482134,8.63315,0.00111317
1955.958,0.00481904,8.46037,0.00107298
1955.981,0.00509337,8.59094,0.0011122
1956.004,0.0052137,8.5567,0.00110818
1956.026,0.00551844,8.46255,0.00110289
1956.049,0.00580385,8.52101,0.00111056
1956.072,0.00648199,8.7257,0.00131435
1956.094,0.00645029,8.68942,0.00136189
1956.117,0.00666956,8.79893,0.00142266
1956.14,0.00703809,8.80568,0.0014276
1956.165,0.00676455,8.73,0.0013594
1956.19,0.00678297,8.86484,0.0014289
1956.216,0.00663073,9.08677,0.00145587
1956.241,0.00670396,9.06439,0.00147265
1956.267,0.00664027,9.07314,0.00158177
1956.292,0.00687575,8.96653,0.00165065
1956.317,0.00609348,9.03466,0.00162699
1956.343,0.00592865,9.06043,0.00152482
1956.368,0.00524077,8.81992,0.00132476
1956.394,0.00518838,9.004,0.00130636
1956.419,0.00488699,8.6819,0.00129601
1956.444,0.00472185,8.69039,0.00134643
1956.47,0.0046219,8.61376,0.00125963
1956.495,0.00457186,8.77534,0.00125954
1956.521,0.00454253,8.67888,0.0012591
1956.546,0.00443896,8.45128,0.00119286
1956.572,0.00452231,8.59641,0.00118163
1956.597,0.00445943,8.72477,0.00120258
1956.622,0.00445805,8.5697,0.00113176
1956.648,0.00454445,8.66114,0.00123118
1956.673,0.00499072,8.60545,0.00121812
1956.699,0.00553376,8.41419,0.00112485
1956.724,0.0055828,8.55042,0.00114727
1956.749,0.0054459,8.5529,0.00114766
1956.775,0.00524293,8.42565,0.00114651
1956.8,0.00547021,8.52033,0.00115675
1956.826,0.00562532,8.65662,0.00115444
1956.851,0.00564798,8.77573,0.0012175
1956.876,0.00574138,8.74599,0.0012309
1956.902,0.00540815,8.86748,0.00135965
1956.927,0.00513371,8.74939,0.0013164
1956.953,0.00485619,8.68148,0.00125516
1956.978,0.00462362,8.71746,0.00125549
1957.003,0.00437584,8.60997,0.00118338
1957.029,0.0044127,8.64901,0.00115249
1957.054,0.00434134,8.54994,0.00120728
1957.08,0.00431389,8.74846,0.00121806
1957.105,0.00423776,8.58221,0.00119329
1957.13,0.00437416,8.65322,0.00128508
1957.156,0.00443142,8.8435,0.00132282
1957.181,0.00423197,8.90836,0.00134815
1957.207,0.00429575,8.84056,0.00130342
1957.232,0.00436918,9.10554,0.00140453
1957.257,0.00404704,9.19539,0.00160157
1957.283,0.00400215,9.21686,0.00171644
1957.308,0.00398602,9.0629,0.00170472
1957.334,0.00397429,8.89809,0.00148415
1957.359,0.00395975,8.62477,0.00131198
1957.384,0.00397987,8.72675,0.00126299
1957.41,0.00380407,8.60856,0.00121776
1957.435,0.0039678,8.78819,0.00121757
1957.461,0.00399545,8.7645,0.00119719
1957.486,0.00383937,8.63019,0.00120325
1957.511,0.00389216,8.72487,0.00122584
1957.537,0.0038189,8.56752,0.00120233
1957.562,0.00387622,8.63081,0.00116752
1957.588,0.00381554,8.76139,0.00119131
1957.613,0.00408447,8.72138,0.00116956
1957.639,0.00394428,8.50289,0.00113658
1957.664,0.00401449,8.62408,0.00122966
1957.689,0.00402743,8.64003,0.0012837
1957.715,0.00422538,8.54208,0.00123497
1957.74,0.00416874,8.48204,0.00115897
1957.766,0.00421285,8.58585,0.00115999
1957.791,0.00417224,8.61362,0.00115997
1957.816,0.0042921,8.62829,0.00114947
1957.842,0.00428373,8.60338,0.0012138
1957.867,0.00395894,8.44842,0.0011896
1957.893,0.00418456,8.58529,0.00115017
1957.918,0.00417014,8.51134,0.001096
1957.943,0.0041236,8.52545,0.00111142
1957.969,0.00408102,8.57534,0.0010841
1957.994,0.00413119,8.6055,0.00108319
1958.02,0.0040961,8.63334,0.00110264
1958.045,0.00409913,8.46138,0.0011324
1958.07,0.00395291,8.65597,0.00111108
1958.096,0.00381401,8.45876,0.00107222
1958.121,0.0039082,8.59525,0.00111625
1958.147,0.00393583,8.46113,0.00110042
1958.172,0.00393798,8.44696,0.00115798
1958.197,0.00416922,8.563,0.00118634
1958.223,0.00456432,8.65035,0.00116372
1958.248,0.00491701,8.65877,0.00114502
1958.274,0.00499918,8.58724,0.00117833
1958.299,0.00517333,8.63389,0.00122153
1958.324,0.0052962,8.59205,0.0011881
1958.35,0.00516722,8.62046,0.00112875
1958.375,0.00528631,8.77527,0.00114128
1958.401,0.0051234,8.66407,0.00118025
1958.426,0.00502509,8.551,0.00118287
1958.451,0.00491701,8.85451,0.00134418
1958.477,0.00478916,8.69331,0.00125412
1958.502,0.0047404,8.85011,0.00131642
1958.528,0.00452281,8.95056,0.00132088
1958.553,0.00433474,8.81934,0.00132835
1958.578,0.00408752,8.80961,0.00140971
1958.604,0.00396942,8.82487,0.00132788
1958.629,0.00396248,8.77452,0.00139643
1958.655,0.00388798,8.97481,0.00141286
1958.68,0.00388416,8.75733,0.00135869
1958.706,0.00401907,9.06276,0.00148294
1958.731,0.00397761,8.94474,0.00149448
1958.756,0.00395632,8.86797,0.00144183
1958.782,0.00417558,9.16203,0.00169998
1958.807,0.00410297,9.09179,0.00169278
1958.833,0.004271,9.12443,0.00162194
1958.858,0.0043067,9.13562,0.00170144
1958.883,0.00408259,9.03188,0.00161145
1958.909,0.00409569,8.89289,0.00150991
1958.934,0.00429605,9.16885,0.00153653
1958.96,0.00427837,8.97443,0.00145075
1958.985,0.00418016,8.93273,0.00141504
1959.01,0.00428477,8.79032,0.00146433
1959.036,0.00410042,8.74867,0.00133011
1959.061,0.00396754,8.62628,0.00132074
1959.087,0.00407911,8.5954,0.00122157
1959.112,0.00409824,8.6202,0.00126225
1959.137,0.00408413,8.67804,0.00125459
1959.163,0.00424322,8.7191,0.00124038
1959.188,0.00414744,8.61494,0.00117132
1959.214,0.00414942,8.58235,0.00120683
1959.239,0.00424379,8.57755,0.00113881
1959.264,0.00430856,8.62738,0.00112425
1959.29,0.00435457,8.74169,0.00117732
1959.315,0.0042798,8.44324,0.00108592
1959.341,0.00422355,8.52066,0.00113198
1959.366,0.00405904,8.53947,0.00120347
1959.391,0.00416089,8.49309,0.00114093
1959.417,0.00419728,8.55146,0.0011294
1959.442,0.00402042,8.46698,0.00110286
1959.468,0.00405028,8.53834,0.00122411
1959.493,0.00427352,8.56175,0.0011235
1959.518,0.00427006,8.49541,0.00114787
1959.544,0.00427756,8.53729,0.00119257
1959.569,0.00437252,8.6682,0.00123119
1959.595,0.00441002,8.67433,0.00129862
1959.62,0.00433195,8.59,0.00125211
1959.645,0.00439549,8.68714,0.00126744
1959.671,0.00439824,8.51652,0.00112812
1959.696,0.00423659,8.5087,0.00124321
1959.722,0.00423382,8.62258,0.00126311
1959.747,0.00433528,8.9227,0.00130556
1959.773,0.00421075,8.54708,0.0012776
1959.798,0.00440809,8.58437,0.00120267
1959.823,0.00446099,8.51334,0.001214
1959.849,0.00431834,8.37211,0.00121614
1959.874,0.00445584,8.66043,0.00130966
1959.9,0.00452707,8.75886,0.001316
1959.925,0.00461511,8.77805,0.00137624
1959.95,0.00479541,8.75945,0.0014017
1959.976,0.00453967,8.95537,0.00146752
1960.001,0.00456339,8.65588,0.00141437
1960.027,0.0048873,8.63455,0.0012901
1960.052,0.00467303,8.71102,0.0012636
1960.077,0.00399139,8.75745,0.00141353
1960.103,0.00402509,8.67714,0.00141263
1960.128,0.00403286,8.53534,0.00131431
1960.154,0.004095,8.771,0.00127846
1960.179,0.00339292,7.53804,0.00117685
1960.204,0.00399804,8.96495,0.00143681
1960.23,0.00429681,9.04513,0.00134441
1960.255,0.00448367,9.13714,0.00130815
1960.281,0.00436669,9.00457,0.00134803
1960.306,0.00457747,9.33428,0.00151695
1960.331,0.0046529,9.19134,0.00139426
1960.357,0.00479457,9.0426,0.00132222
1960.382,0.00482679,9.16711,0.00137712
1960.408,0.00491511,9.137,0.00137301
1960.433,0.00470165,9.33714,0.00138512
1960.458,0.00432885,9.12658,0.00145333
1960.484,0.00431029,9.36964,0.00148358
1960.509,0.00408602,9.16782,0.00134943
1960.535,0.00403641,9.23069,0.00149871
1960.56,0.00393802,9.11927,0.0014724
1960.585,0.00394049,9.04841,0.00144975
1960.611,0.00360608,8.52051,0.00146743
1960.636,0.00337046,7.64333,0.00126128
1960.662,0.0037976,8.35584,0.00129798
1960.687,0.00400733,9.20576,0.00156986
1960.712,0.00366559,8.86551,0.00174406
1960.738,0.00350868,7.94601,0.0014038
1960.763,0.00401107,9.02728,0.00151798
1960.789,0.00401176,9.01872,0.00154291
1960.814,0.00349153,8.23231,0.00151128
1960.84,0.00403208,8.84819,0.00140556
1960.865,0.00421908,9.46699,0.00154795
1960.89,0.00413614,9.60632,0.00181838
1960.916,0.00393546,9.36522,0.00186131
1960.941,0.00380169,9.22701,0.00182554
1960.967,0.003043,7.43233,0.00145868
1960.992,0.00245226,5.9892,0.00101723
1961.017,0.00334433,7.87567,0.00126034
1961.043,0.00330029,7.75603,0.00121112
1961.068,0.00247463,5.82186,0.00083239
1961.094,0.00268075,6.12293,0.0008534
1961.119,0.00309507,7.01498,0.00097552
1961.144,0.00298954,6.72832,0.0009237
1961.17,0.0032292,7.24983,0.00100794
1961.195,0.0038692,8.57276,0.00123768
1961.221,0.00400457,8.66965,0.00124236
1961.246,0.00419345,8.79219,0.00128326
1961.271,0.00398739,8.73932,0.00131477
1961.297,0.00398922,8.64365,0.0012311
1961.322,0.00401296,8.56702,0.00120747
1961.348,0.00377953,8.59361,0.00116784
1961.373,0.00376576,8.6227,0.00116854
1961.398,0.00398181,8.80875,0.00133693
1961.424,0.00402227,8.62614,0.00125154
1961.449,0.00394447,8.64243,0.00131178
1961.475,0.00414898,8.74473,0.00131508
1961.5,0.0041078,8.7403,0.00134448
1961.525,0.00410447,8.70387,0.00126638
1961.551,0.00410936,8.65173,0.00121352
1961.576,0.00428832,8.80251,0.00126174
1961.602,0.00418614,8.64293,0.00124767
1961.627,0.00416433,8.63694,0.00128222
1961.652,0.00433523,8.74132,0.00123867
1961.678,0.00455111,8.80277,0.00122248
1961.703,0.00419803,8.61153,0.00124149
1961.729,0.00407899,8.735,0.00127253
1961.754,0.00415999,8.74392,0.0012423
1961.779,0.00399302,8.67963,0.00116302
1961.805,0.00412425,8.66633,0.00114553
1961.83,0.00400055,8.72264,0.00128206
1961.856,0.00382958,8.74058,0.00129993
1961.881,0.00388278,8.7554,0.0012667
1961.907,0.00402442,8.7748,0.00128269
1961.932,0.00411713,8.88015,0.00134424
1961.957,0.00393909,8.68184,0.00131863
1961.983,0.00388547,8.90058,0.00134655
1962.008,0.00378033,8.82432,0.00131362
1962.034,0.00365776,8.7381,0.00128221
1962.059,0.00388593,9.06708,0.0014026
1962.084,0.0039825,8.88616,0.0014089
1962.11,0.00408189,8.9629,0.00144961
1962.135,0.00388935,9.20433,0.00152771
1962.161,0.00409916,9.40924,0.00167193
1962.186,0.00402247,9.26031,0.0016848
1962.211,0.00401777,9.03638,0.00156558
1962.237,0.00389485,8.94199,0.00144573
1962.262,0.00400145,8.97164,0.00135065
1962.288,0.00375913,8.76851,0.0014307
1962.313,0.00383473,8.78367,0.00133551
1962.338,0.00376194,8.60852,0.00125268
1962.364,0.00365084,8.55594,0.00118636
1962.389,0.00370216,8.5532,0.00113173
1962.415,0.00364029,8.53817,0.00110599
1962.44,0.00349689,8.3677,0.00107326
1962.465,0.00357997,8.54976,0.00117067
1962.491,0.00370915,8.7536,0.00123956
1962.516,0.00367908,8.7183,0.00129389
1962.542,0.00368696,8.85542,0.0012844
1962.567,0.00347364,8.56411,0.0012806
1962.592,0.00354714,8.62013,0.00123788
1962.618,0.00366687,8.64498,0.00128635
1962.643,0.00378865,8.61393,0.0012494
1962.669,0.0036808,8.75146,0.00128956
1962.694,0.00366032,8.66372,0.00128059
1962.719,0.00381649,8.83069,0.00134897
1962.745,0.00409699,8.73978,0.00130305
1962.77,0.00423318,8.69235,0.00123274
1962.796,0.00422094,8.66225,0.00124698
1962.821,0.00431267,8.773,0.00136235
1962.846,0.00432612,8.71554,0.00135144
1962.872,0.00452902,8.83004,0.00123839
1962.897,0.00436014,8.64528,0.00122673
1962.923,0.00421084,8.6027,0.00120073
1962.948,0.00418473,8.54562,0.00117061
1962.973,0.00409671,8.66612,0.00119992
1962.999,0.00385827,8.56779,0.00113698
1963.024,0.0039361,8.54213,0.00106893
1963.05,0.00398231,8.61201,0.00112379
1963.075,0.00389145,8.68759,0.00123307
1963.101,0.00402373,8.7318,0.0012183
1963.126,0.00420124,8.6322,0.00116694
1963.151,0.0041714,8.74754,0.00126592
1963.177,0.00395269,8.76038,0.00129693
1963.202,0.00380811,8.89785,0.00130763
1963.228,0.0040276,8.82249,0.0012813
1963.253,0.00397578,9.00642,0.00142708
1963.278,0.00370211,8.77876,0.00123891
1963.304,0.00363195,8.6325,0.0011987
1963.329,0.00365997,8.53893,0.00117642
1963.355,0.00360101,8.56469,0.00111994
1963.38,0.00358852,8.5711,0.00109504
1963.405,0.00366805,8.46597,0.00110534
1963.431,0.00375687,8.60768,0.00116246
1963.456,0.00376111,8.55775,0.00123931
1963.482,0.0036505,8.41956,0.00111886
1963.507,0.00369191,8.5576,0.0010885
1963.532,0.00381398,8.52565,0.0010757
1963.558,0.00367723,8.414,0.00112029
1963.583,0.00364888,8.40273,0.00116753
1963.609,0.00369015,8.35191,0.00115016
1963.634,0.00368143,8.42592,0.00111846
1963.659,0.0037522,8.40017,0.00106618
1963.685,0.00394048,8.62344,0.00115506
1963.71,0.0038786,8.45383,0.00111285
1963.736,0.0040822,8.4983,0.00106025
1963.761,0.00400694,8.52942,0.00114157
1963.786,0.00349792,8.54459,0.00106751
1963.812,0.00327504,8.44489,0.00097646
1963.837,0.00305189,8.55445,0.00102718
1963.863,0.00286921,8.49249,0.00100891
1963.888,0.00280405,8.48012,0.00103903
1963.913,0.00301223,8.64036,0.00110887
1963.939,0.00329804,8.63446,0.00114474
1963.964,0.00336991,8.70579,0.00116522
1963.99,0.00356074,8.73124,0.00121261
1964.015,0.00370454,8.81481,0.00122995
1964.04,0.00366075,8.63834,0.00118659
1964.066,0.0039101,8.96224,0.00126139
1964.091,0.00384051,8.83837,0.00121753
1964.117,0.00375179,8.69243,0.0011644
1964.142,0.00377176,8.85124,0.00119628
1964.168,0.00379048,8.81516,0.00119933
1964.193,0.00387534,8.99675,0.00124323
1964.218,0.00392565,8.9607,0.00127072
1964.244,0.00375803,8.77673,0.00120643
1964.269,0.0038003,9.21006,0.00139314
1964.295,0.0037552,8.96889,0.00137247
1964.32,0.00368894,8.96881,0.00137862
1964.345,0.00358508,9.02829,0.00137684
1964.371,0.00356772,9.12879,0.00144173
1964.396,0.00350499,9.09246,0.00144724
1964.422,0.0036922,9.18585,0.00146878
1964.447,0.0034833,9.08239,0.00147831
1964.472,0.00338845,8.75727,0.0013217
1964.498,0.00337068,8.73851,0.00124808
1964.523,0.00347727,8.74578,0.00119923
1964.549,0.00368189,8.64545,0.0011168
1964.574,0.00371642,8.66664,0.00110314
1964.599,0.00362841,8.70319,0.00107239
1964.625,0.00307134,8.40187,0.00097436
1964.65,0.00298504,8.49322,0.00103931
1964.676,0.00310431,8.60923,0.00113246
1964.701,0.00335742,8.56221,0.00111395
1964.726,0.0034253,8.6476,0.00113814
1964.752,0.00357901,8.47569,0.00111349
1964.777,0.00367378,8.54619,0.00111255
1964.803,0.00385267,8.66492,0.00107425
1964.828,0.00384111,8.44017,0.0010283
1964.853,0.00385689,8.59333,0.0010109
1964.879,0.00383716,8.573,0.00102272
1964.904,0.00388109,8.58176,0.00105175
1964.93,0.00405077,8.6029,0.00112346
1964.955,0.00426591,8.68895,0.00112964
1964.98,0.00430456,8.70374,0.00116523
1965.006,0.00410253,8.61765,0.00111351
1965.031,0.00401341,8.80856,0.00117541
1965.057,0.00409788,8.79464,0.00127721
1965.082,0.00392523,8.83509,0.00123995
1965.107,0.00390349,8.87817,0.00119304
1965.133,0.00395789,8.72055,0.00118189
1965.158,0.00392574,8.58982,0.00110806
1965.184,0.00389181,8.68238,0.00118383
1965.209,0.00391232,8.86058,0.00117227
1965.235,0.00396243,8.78752,0.00117821
1965.26,0.00395104,8.71867,0.00112535
1965.285,0.00377019,8.56675,0.001168
1965.311,0.00380861,8.69424,0.0011927
1965.336,0.00379126,8.90263,0.00128225
1965.362,0.00363049,8.69514,0.00122786
1965.387,0.00354352,8.61617,0.00121743
1965.412,0.00347383,8.84838,0.00136872
1965.438,0.00377478,9.20274,0.00151766
1965.463,0.00394352,9.09246,0.00152171
1965.489,0.00387366,8.81491,0.00125741
1965.514,0.00373758,8.67422,0.00120057
1965.539,0.00369266,8.56255,0.00113366
1965.565,0.00364726,8.61595,0.00111074
1965.59,0.00366516,8.52649,0.00108166
1965.616,0.00359339,8.58166,0.00107092
1965.641,0.00371674,8.56889,0.00107403
1965.666,0.00359976,8.54944,0.00112802
1965.692,0.00360481,8.50818,0.00107356
1965.717,0.00366953,8.52042,0.00103871
1965.743,0.0036444,8.47479,0.00105311
1965.768,0.00378484,8.67793,0.00111824
1965.793,0.00370955,8.70302,0.00118471
1965.819,0.00358152,8.54639,0.00113936
1965.844,0.00363542,8.73727,0.00120298
1965.87,0.00358469,8.72176,0.00124108
1965.895,0.00360874,8.67228,0.00123892
1965.92,0.00377951,8.56796,0.00115002
1965.946,0.0038894,8.43078,0.00113617
1965.971,0.00401155,8.57224,0.00111589
1965.997,0.00420729,8.62006,0.00115563
1966.022,0.00431631,8.75241,0.00118283
1966.047,0.00409589,8.43096,0.00109645
1966.073,0.00455953,8.59489,0.00112475
1966.098,0.00439884,8.63206,0.00116623
1966.124,0.00425568,8.70283,0.00117797
1966.149,0.00428101,8.69721,0.00121934
1966.174,0.00422492,8.79067,0.00127973
1966.2,0.00410006,8.68273,0.0012482
1966.225,0.00391862,8.66287,0.0012711
1966.251,0.00371015,8.6776,0.00121896
1966.276,0.00364659,8.46577,0.00119344
1966.302,0.00396316,8.61776,0.00121481
1966.327,0.00423518,8.78425,0.00128606
1966.352,0.00416438,8.79566,0.00127389
1966.378,0.00417812,8.90242,0.00134265
1966.403,0.00403163,8.89948,0.00132981
1966.429,0.00407294,8.84183,0.0014377
1966.454,0.00385809,9.07259,0.00155506
1966.479,0.00370253,9.05734,0.00156156
1966.505,0.00376983,9.16143,0.00164796
1966.53,0.00369726,9.02573,0.00160874
1966.556,0.00380103,8.96051,0.00159958
1966.581,0.00378457,8.99116,0.00157551
1966.606,0.00384246,9.16241,0.00164504
1966.632,0.00378956,8.76262,0.0014698
1966.657,0.00360339,8.64898,0.00129473
1966.683,0.00359307,8.50079,0.00127403
1966.708,0.003699,8.6359,0.00134632
1966.733,0.00378656,8.54954,0.00122757
1966.759,0.00396804,8.41776,0.00117721
1966.784,0.00383895,8.48046,0.00125397
1966.81,0.00391382,8.61905,0.00126323
1966.835,0.00386568,8.50245,0.00125974
1966.86,0.00407427,8.51315,0.00130267
1966.886,0.00392195,9.10373,0.00141723
1966.911,0.00390172,9.05789,0.00145185
1966.937,0.00387112,9.21274,0.00148376
1966.962,0.00377983,9.07158,0.00144983
1966.987,0.00367106,9.06988,0.00143798
1967.013,0.00351655,8.93637,0.00139034
1967.038,0.00362009,9.05041,0.00150179
1967.064,0.00361598,9.07239,0.00146984
1967.089,0.00392794,9.02281,0.00146515
1967.114,0.00392349,9.06985,0.00150539
1967.14,0.00397016,8.93819,0.00147713
1967.165,0.00420762,9.05397,0.00150301
1967.191,0.00404153,8.99311,0.00143742
1967.216,0.00405932,8.92487,0.00136795
1967.241,0.00403385,8.98425,0.00137488
1967.267,0.0040137,8.90997,0.00139486
1967.292,0.00394055,8.88228,0.0013889
1967.318,0.00381921,8.77834,0.0012348
1967.343,0.00386627,8.54547,0.00122682
1967.369,0.00375516,8.79346,0.00131261
1967.394,0.00379571,8.80308,0.00136435
1967.419,0.00391957,9.015,0.00142564
1967.445,0.00398391,9.07241,0.00145118
1967.47,0.00413145,9.02817,0.00141095
1967.496,0.00409759,9.25077,0.00160582
1967.521,0.00412545,9.35213,0.00169393
1967.546,0.0039198,9.05625,0.00158691
1967.572,0.0038226,9.17381,0.00157203
1967.597,0.00401779,9.48223,0.00171112
1967.623,0.00413145,9.45685,0.00182386
1967.648,0.00430744,9.41439,0.00182411
1967.673,0.0039844,9.31495,0.00173303
1967.699,0.00379823,9.13173,0.00157448
1967.724,0.00359494,8.82437,0.00144647
1967.75,0.00350311,8.7116,0.00133611
1967.775,0.00361258,8.71806,0.00132493
1967.8,0.00378412,8.59061,0.00127562
1967.826,0.00380678,8.5809,0.00131674
1967.851,0.00388152,8.72828,0.00136208
1967.877,0.00391236,8.87983,0.00134816
1967.902,0.00396558,8.83311,0.00135429
1967.927,0.00404226,8.98782,0.00139468
1967.953,0.00398709,8.74544,0.00130986
1967.978,0.00414207,8.80548,0.00134526
1968.004,0.00411258,8.72837,0.00128003
1968.029,0.00384345,8.79003,0.00123694
1968.054,0.00377842,8.7913,0.00128014
1968.08,0.00369668,8.75185,0.00121549
1968.105,0.00435372,8.83056,0.0012287
1968.131,0.00486813,8.83003,0.00126514
1968.156,0.00528075,8.83198,0.00116575
1968.177,0.00508749,8.7398,0.00122637
1968.198,0.0049325,8.9224,0.00129709
1968.219,0.00503805,9.03124,0.00146872
1968.239,0.00449125,8.8683,0.00149132
1968.26,0.00429274,8.8589,0.001355
1968.281,0.00425898,8.88021,0.00130329
1968.302,0.00390648,8.80837,0.00132883
1968.323,0.0040245,9.07665,0.00137391
1968.343,0.00418562,9.04431,0.00140414
1968.364,0.00413356,9.06613,0.00155152
1968.385,0.00420667,9.32894,0.00157623
1968.406,0.00409463,9.35456,0.00152173
1968.427,0.00384282,9.26609,0.00166859
1968.447,0.00395814,9.21512,0.00164684
1968.468,0.00386267,8.81364,0.00143918
1968.489,0.00395658,8.72117,0.00133045
1968.51,0.00419104,8.79189,0.00125131
1968.531,0.00379818,8.49417,0.00124516
1968.552,0.00377198,8.65161,0.00124343
1968.572,0.00378514,8.69346,0.00125898
1968.593,0.00375408,8.62949,0.0012606
1968.614,0.00384173,8.55778,0.00123399
1968.635,0.00373908,8.69852,0.00127653
1968.656,0.00385267,8.70762,0.00125422
1968.676,0.0039248,8.63071,0.00125478
1968.697,0.00387176,8.55407,0.0012154
1968.718,0.00382301,8.77337,0.00124232
1968.739,0.00365665,8.75576,0.00128202
1968.76,0.00357293,8.68392,0.00127398
1968.781,0.0035599,8.72471,0.00119644
1968.801,0.00371138,8.7675,0.00128127
1968.822,0.00369028,8.91983,0.00135575
1968.843,0.00366128,8.77735,0.00138661
1968.864,0.00379249,8.9743,0.00139363
1968.885,0.00380982,8.88026,0.00139376
1968.905,0.00375907,8.74065,0.00134307
1968.926,0.00371919,8.77364,0.00133899
1968.947,0.00370523,8.81171,0.0013273
1968.968,0.0039163,8.8564,0.00141248
1968.989,0.00389035,8.94492,0.0014606
1969.01,0.00377401,8.87149,0.00132384
1969.03,0.00388312,8.93456,0.00136835
1969.051,0.00372033,8.93156,0.00140012
1969.072,0.00345274,8.62068,0.00129765
1969.093,0.003325,8.72968,0.00131685
1969.114,0.00332034,9.04857,0.00135963
1969.134,0.00331848,8.82185,0.0013437
1969.155,0.00345655,9.21008,0.00152793
1969.176,0.00340487,9.2061,0.00168002
1969.197,0.00346297,9.19605,0.00164847
1969.218,0.00352792,9.35877,0.0016969
1969.239,0.0035494,9.25839,0.00171723
1969.259,0.00352262,9.48105,0.00186029
1969.28,0.00339338,9.26696,0.00179012
1969.301,0.00342817,9.45473,0.00178625
1969.322,0.00344127,9.13355,0.00169789
