Age,Ba138Ca,BaCa,BCa,Cd,CdCa,LiCa,MgCa,Mn,MnCa,P,PbCa,PCa,SrCa,UCa,Y,YCa,Dist
1993.6245,0.004573043,0.004704863,0.416108041,0.036509685,3.25E-05,0.006224827,2.090911191,0.451858549,0.00082318,21.08966821,0.000904365,0.068145595,9.454351245,0.001441767,466.702185,0.000525381,221.8896744
1993.635926,0.004913594,0.004643596,0.445220558,0.013487374,1.20E-05,0.006603791,2.53226662,0.49624767,0.000904047,19.17176534,0.000738127,0.061948407,9.31645308,0.00144836,349.190292,0.000393094,221.6647355
1993.647352,0.004728019,0.004171916,0.530668392,0.00766507,6.82E-06,0.007745984,3.329318691,1.128089044,0.002055114,16.19626688,0.000631161,0.052333884,9.110070987,0.00131735,230.836543,0.00025986,221.4397966
1993.658778,0.003762202,0.003970858,0.495775555,0.008125539,7.23E-06,0.006714021,2.737204184,0.490690777,0.000893924,12.72735366,0.000618795,0.041125023,9.172651654,0.001391304,307.175465,0.000345797,221.2148577
1993.670204,0.003385122,0.003479049,0.495295229,0.023358897,2.08E-05,0.006645254,2.506354443,0.480231507,0.000874869,14.11168597,0.000635595,0.045598121,9.226799669,0.001418053,395.767772,0.000445528,220.9899189
1993.68163,0.004247948,0.004447578,0.522409486,0.029626594,2.64E-05,0.007236286,2.960729599,0.58117403,0.001058763,20.45509687,0.001687946,0.066095148,9.158270774,0.001380386,244.226505,0.000274933,220.76498
1993.693056,0.004534122,0.004496621,0.475490417,0.042257767,3.76E-05,0.006051024,2.797270022,0.559059542,0.001018475,20.52510394,0.002596602,0.066321357,9.257628518,0.001387331,326.843862,0.000367938,220.5400411
1993.704483,0.004103482,0.003868724,0.467622805,0.008704111,7.75E-06,0.006597537,2.200705139,0.402270762,0.000732843,18.31308168,0.00065059,0.059173802,9.435353168,0.001602397,386.05744,0.000434596,220.3151022
1993.715909,0.004036845,0.00411417,0.498114298,0.019986091,1.78E-05,0.007285513,2.712255287,0.561376427,0.001022696,16.53559288,0.000755241,0.053430324,9.200852737,0.001429522,304.620276,0.00034292,220.0901634
1993.727335,0.003487825,0.003483629,0.51215719,0.017326259,1.54E-05,0.00655164,2.558593548,0.409498917,0.000746011,12.80906909,0.000603245,0.041389064,9.20099238,0.001459822,222.843027,0.000250861,219.8652245
1993.738761,0.003616213,0.00335368,0.530879907,0.010242656,9.12E-06,0.006686414,2.700371294,0.405415754,0.000738572,12.30372853,0.000544318,0.039756192,9.363079296,0.001462492,237.390991,0.000267238,219.6402856
1993.750187,0.003796124,0.003483124,0.509073557,0.016855387,1.50E-05,0.006691363,2.562903093,0.389492942,0.000709565,16.72488471,0.000550068,0.05404197,9.345947459,0.001479407,333.419368,0.00037534,219.4153467
1993.761613,0.003374024,0.003492662,0.466818162,-0.003517302,-3.13E-06,0.005437874,2.165802588,0.360281635,0.000656349,15.23302554,0.00049164,0.049221428,9.363752395,0.001572485,393.824081,0.00044334,219.1904079
1993.773039,0.003791743,0.004231572,0.4513393,0.017375473,1.55E-05,0.005545269,2.06951297,0.422168187,0.000769091,13.61027852,0.000483524,0.043977957,9.25270954,0.00161331,356.516007,0.000401341,218.965469
1993.784465,0.004420406,0.004352051,0.54294063,0.021746815,1.94E-05,0.007247733,2.986927858,0.481991589,0.000878076,11.7327419,0.000447758,0.037911202,8.966805723,0.001342103,186.29238,0.000209715,218.7405301
1993.795891,0.003859192,0.003835426,0.535636389,0.010150934,9.04E-06,0.006355803,2.803433535,0.456481885,0.000831603,13.67415563,0.00038959,0.044184359,9.14976751,0.00153017,196.688492,0.000221418,218.5155912
1993.807317,0.003683371,0.00368645,0.509982331,0.031096957,2.77E-05,0.005985736,2.801390582,0.540502479,0.000984669,8.439447246,0.000416894,0.027269806,9.009574482,0.001417946,157.419004,0.000177211,218.2906524
1993.818743,0.002798229,0.002732201,0.456671537,0.002652435,2.36E-06,0.00539304,2.633255008,0.46436806,0.00084597,10.20817435,0.000383185,0.032984972,8.878353015,0.001430658,197.378164,0.000222195,218.0657135
1993.83017,0.002455429,0.002676598,0.459340581,0.005802514,5.17E-06,0.005644532,3.02224842,0.546740298,0.000996033,11.51594335,0.000415707,0.037210676,8.824344214,0.001426316,172.653807,0.000194362,217.8407746
1993.841596,0.00339855,0.003275828,0.4908604,0.010244802,9.12E-06,0.006607697,3.462509449,0.459771765,0.000837596,11.8722893,0.000510389,0.038362112,8.971517672,0.001303731,151.574649,0.000170632,217.6158357
1993.853022,0.004049776,0.00369993,0.455155169,0.013426421,1.20E-05,0.006917962,3.140413169,0.516855144,0.000941589,14.77755847,0.000557479,0.047749709,9.064590182,0.001367681,195.85457,0.000220479,217.3908968
1993.864448,0.00369782,0.00375359,0.44793751,0.004570203,4.07E-06,0.006230797,2.922769978,0.436721228,0.000795604,12.32346216,0.000540351,0.039819956,9.033600523,0.001399428,255.584366,0.000287719,217.165958
1993.875874,0.003887442,0.003672196,0.444386541,0.004413389,3.93E-06,0.005744423,2.71002896,0.362251246,0.000659937,12.18531539,0.000501612,0.039373572,8.964073708,0.001425043,315.971572,0.000355699,216.9410191
1993.8873,0.003555372,0.003373055,0.463807627,0.017012685,1.51E-05,0.005511017,2.597991083,0.339369155,0.000618251,11.12808002,0.000352354,0.0359574,9.226123251,0.001559729,288.323568,0.000324575,216.7160802
1993.898726,0.004406371,0.003690398,0.466498564,0.016994733,1.51E-05,0.006128363,2.830007918,0.476300519,0.000867708,11.46693298,0.000681824,0.037052312,9.240418565,0.001462624,314.873835,0.000354463,216.4911413
1993.910152,0.003913234,0.003917355,0.432700041,0.020300811,1.81E-05,0.005781424,2.955271076,0.472152996,0.000860152,11.85034589,0.000554442,0.038291208,8.9389154,0.001276443,317.356944,0.000357258,216.2662025
1993.921578,0.004690251,0.004640256,0.413883615,0.016413645,1.46E-05,0.006661058,3.155097246,1.01904052,0.001856453,11.7378965,0.000689097,0.037927858,8.769672178,0.001205063,287.248279,0.000323364,216.0412636
1993.933004,0.003511937,0.003821981,0.401794107,0.005117516,4.56E-06,0.005573865,2.581158971,0.490129466,0.000892901,11.4947485,0.000599212,0.037142191,8.993492505,0.001319313,371.000805,0.000417647,215.8163247
1993.94443,0.00420841,0.004357469,0.429066473,0.025373333,2.26E-05,0.006086288,2.910109913,0.49354413,0.000899122,13.32041926,0.00050789,0.043041355,9.115369957,0.001300092,317.135682,0.000357009,215.5913858
1993.955856,0.003489905,0.003539764,0.39992494,0.010037623,8.94E-06,0.005027626,2.511944946,0.4444288,0.000809645,12.83485521,0.000438148,0.041472385,9.02305777,0.001384882,361.264176,0.000406686,215.366447
1993.967283,0.003574483,0.003578043,0.435193081,-0.004371099,-3.89E-06,0.006002904,2.928696478,0.477509068,0.00086991,12.7481817,0.00051463,0.041192323,9.002681451,0.001352533,311.087482,0.000350201,215.1415081
1993.978709,0.003563906,0.003519323,0.441496521,0.014292573,1.27E-05,0.005531202,3.108464094,0.450732588,0.000821129,11.64307947,0.000476314,0.037621482,8.99440273,0.001397272,272.626768,0.000306904,214.9165692
1993.990135,0.002755085,0.003154715,0.377418891,0.009742169,8.67E-06,0.005212285,2.717739301,0.45133584,0.000822228,15.36156389,0.00064534,0.049636765,8.737499431,0.001288187,318.378263,0.000358408,214.6916303
1994.001561,0.003460034,0.003376329,0.392964503,-0.002206889,-1.96E-06,0.005098394,2.728119092,0.517630782,0.000943002,14.86059642,0.000655308,0.048018024,8.82070161,0.001339886,325.597541,0.000366535,214.4666915
1994.012987,0.003424283,0.003693845,0.401584655,0.001145931,1.02E-06,0.006276758,3.07221731,0.649960477,0.001184076,15.68624194,0.000759123,0.050685875,9.013565314,0.001402024,390.701228,0.000439824,214.2417526
1994.024413,0.036526484,0.025211155,0.672989242,1.045618755,0.000930958,0.027930865,4.294055744,1.106496649,0.002015777,26.91191253,0.004943584,0.086958613,8.870751215,0.001199532,405.30467,0.000456264,214.0168137
1994.035839,0.003864322,0.004069719,0.368307714,0.017362766,1.55E-05,0.0057577,3.127326595,0.680429312,0.001239583,15.98678113,0.000638723,0.051656987,8.645980703,0.001134951,253.803817,0.000285715,213.7918748
1994.047265,0.004711143,0.004938342,0.378322064,0.006884265,6.13E-06,0.005651827,2.59354607,0.496697989,0.000904867,20.78447974,0.000937881,0.06715946,8.933027692,0.001259708,341.448647,0.000384379,213.566936
1994.058691,0.00423937,0.00414594,0.338427564,0.014638081,1.30E-05,0.005081321,2.182727944,0.502739595,0.000915874,14.73782341,0.000573513,0.047621316,8.75308836,0.001205668,319.459328,0.000359625,213.3419971
1994.070117,0.003766392,0.003551589,0.300049115,0.003128634,2.79E-06,0.004701712,1.844755336,0.47357848,0.000862749,17.74198968,0.000684292,0.057328472,8.867699758,0.001179534,354.738994,0.00039934,213.1170582
1994.081543,0.003924244,0.003656012,0.349954014,0.015340787,1.37E-05,0.004918597,2.332842875,0.467736954,0.000852107,17.04604089,0.000810004,0.0550797,8.987742524,0.001120704,242.138555,0.000272583,212.8921193
1994.09297,0.003424692,0.003259378,0.32736279,0.005541408,4.93E-06,0.005390716,2.106874026,0.47731941,0.000869564,13.29535263,0.000580663,0.042960359,8.860905939,0.001078553,326.133573,0.000367138,212.6671805
1994.104396,0.003432696,0.003404287,0.310029465,0.015698534,1.40E-05,0.005053766,2.216356777,0.50043349,0.000911673,16.10081626,0.000651644,0.052025461,8.716148107,0.001023244,241.869867,0.00027228,212.4422416
1994.117835,0.003775418,0.003870073,0.349347854,0.006355552,5.66E-06,0.006035149,2.852099497,0.651650963,0.001187155,18.8632878,0.000808425,0.060951645,8.767108627,0.001020517,190.767176,0.000214752,212.2173027
1994.131274,0.002968167,0.003181144,0.353422049,0.00800554,7.13E-06,0.005361046,2.812658757,0.432830845,0.000788516,21.57614585,0.000639526,0.069717517,8.768016162,0.001035634,225.506487,0.000253859,211.9923638
1994.144713,0.003036852,0.003179376,0.320709865,0.02473923,2.20E-05,0.004728889,2.456789564,0.474505495,0.000864438,15.4566456,0.000785915,0.049943996,8.81761635,0.001056583,362.688748,0.00040829,211.767425
1994.158153,0.003606368,0.003483931,0.365610417,0.014505636,1.29E-05,0.005413283,2.493036114,0.649559867,0.001183346,14.42365717,0.000815588,0.046606172,9.004206432,0.0011933,355.522475,0.000400222,211.5424861
1994.171592,0.003298621,0.002924217,0.378274869,0.013419317,1.19E-05,0.005779385,2.57262379,0.536704793,0.00097775,15.67014734,0.000735655,0.05063387,9.001759373,0.001233312,405.641282,0.000456643,211.3175472
1994.185031,0.003171239,0.003230695,0.369745535,0.006206424,5.53E-06,0.005379804,2.390842403,0.521795526,0.000950589,14.51969494,0.000647366,0.046916492,8.983568942,0.001216001,334.350448,0.000376388,211.0926083
1994.19847,0.003570492,0.003621151,0.379506892,0.014248286,1.27E-05,0.006062998,2.324892111,0.500082504,0.000911033,15.3593848,0.000571205,0.049629724,9.203031997,0.001322193,347.29407,0.000390959,210.8676695
1994.21191,0.003489348,0.003263494,0.424056039,0.020470167,1.82E-05,0.006410291,2.76893944,0.392699559,0.000715407,14.03234156,0.000530061,0.045341741,9.160037072,0.001430831,339.877907,0.000382611,210.6427306
1994.225349,0.003852501,0.003774443,0.454604663,0.031972219,2.85E-05,0.006481193,3.3432989,0.526379661,0.00095894,15.07174219,0.000788914,0.048700284,9.049934041,0.001281715,277.017098,0.000311846,210.4177917
1994.238788,0.004176744,0.00383319,0.426155397,0.025810319,2.30E-05,0.006243269,3.52625837,0.609908719,0.001111111,16.44186918,0.000632141,0.053127482,8.9089096,0.001193116,269.238071,0.000303089,210.1928528
1994.252227,0.004356229,0.004208065,0.388246518,0.005550641,4.94E-06,0.005921729,3.022029162,0.696665392,0.001269161,25.65762039,0.000675265,0.082905705,8.953608099,0.001122524,373.639917,0.000420618,209.967914
1994.265667,0.005026428,0.004530384,0.40950181,0.019307865,1.72E-05,0.006791243,3.420514064,0.6683572,0.00121759,20.32082284,0.000724848,0.065661278,8.879816514,0.001026229,253.678793,0.000285574,209.7429751
1994.279106,0.003947401,0.004121862,0.390648483,0.010464289,9.32E-06,0.006403593,3.182690391,0.746821571,0.001360534,19.4614537,0.000659154,0.062884457,8.902465911,0.000983621,238.347984,0.000268315,209.5180362
1994.292545,0.004357088,0.004468273,0.400042775,0.009542975,8.50E-06,0.007106636,3.596403817,0.917488918,0.00167145,13.83679355,0.000591622,0.04470988,8.70343695,0.001029807,186.417148,0.000209855,209.2930973
1994.305984,0.004393624,0.00431368,0.453960756,0.015098943,1.34E-05,0.007364433,4.275024954,2.658938874,0.004843963,14.77303098,0.000512738,0.047735079,8.906034873,0.001174143,305.632161,0.000344059,209.0681585
1994.319424,0.003835941,0.003938574,0.465814963,0.01000058,8.90E-06,0.006639041,3.472597711,0.776236671,0.001414121,14.258122,0.000606579,0.046071289,9.047542297,0.001140107,291.873247,0.00032857,208.8432196
1994.332863,0.004180017,0.003849955,0.484327688,0.021840408,1.94E-05,0.007490361,3.905345297,0.825143695,0.001503218,10.2610514,0.000471573,0.03315583,8.779351304,0.001031814,150.16671,0.000169047,208.6182807
1994.346302,0.003907405,0.003731974,0.421167702,0.019446776,1.73E-05,0.006214421,2.774606862,0.47436755,0.000864186,14.35869176,0.000579477,0.046396254,9.098696912,0.001268781,271.884734,0.000306069,208.3933418
1994.359741,0.003300396,0.003311643,0.441019661,0.016727825,1.49E-05,0.006493324,2.993423635,3.252709059,0.005925673,15.65943103,0.000707386,0.050599243,9.295332102,0.001548652,318.50926,0.000358555,208.168403
1994.373181,0.002942871,0.002941607,0.466608587,0.008818087,7.85E-06,0.006341314,2.464131511,0.907560298,0.001653362,15.08309274,0.000651089,0.048736961,9.242343491,0.001521604,348.446392,0.000392257,207.9434641
1994.38662,0.002956438,0.002890268,0.502964825,0.013365453,1.19E-05,0.006316305,2.710268493,0.804887273,0.001466316,11.74304035,0.000480212,0.037944479,9.24343156,0.001502245,254.626045,0.00028664,207.7185252
1994.400059,0.003399147,0.003267107,0.434271958,0.017296244,1.54E-05,0.005771984,2.316821959,0.4165922,0.000758933,15.9253682,0.000643612,0.051458547,8.910362769,0.001302035,382.42856,0.000430511,207.4935863
1994.413498,0.002767744,0.002968856,0.44344674,0.015033709,1.34E-05,0.00588991,2.27073922,0.363283414,0.000661817,14.16871356,0.000733842,0.04578239,9.014399073,0.001394238,382.678033,0.000430792,207.2686475
1994.426938,0.003347173,0.003240772,0.413311158,0.014310572,1.27E-05,0.005893322,1.837370551,0.249073576,0.000453754,13.60089099,0.000346837,0.043947624,9.385738101,0.001719302,467.020275,0.000525739,207.0437086
1994.440377,0.004231771,0.004076249,0.407416955,0.006386649,5.69E-06,0.006070439,2.249597898,0.433472082,0.000789685,16.47857161,0.000744602,0.053246076,9.00214393,0.001309023,291.186777,0.000327798,206.8187697
1994.453816,0.004389061,0.004361749,0.547116959,0.016626736,1.48E-05,0.008111636,3.555079517,0.468608705,0.000853695,15.48188839,0.000981902,0.050025562,9.05425967,0.001207983,182.847052,0.000205836,206.5938308
1994.467255,0.003984968,0.00340618,0.498126138,0.007900249,7.03E-06,0.006709424,2.520873259,0.302808207,0.000551646,12.42293875,0.000385921,0.040141388,9.210660337,0.001556299,298.426092,0.000335947,206.368892
1994.480695,0.003109989,0.003151369,0.480429744,0.008987987,8.00E-06,0.0063269,2.470465579,0.320873072,0.000584556,18.17569592,0.000432759,0.058729877,9.40973971,0.001502914,369.112308,0.000415521,206.1439531
1994.494134,0.003348292,0.003172367,0.5344605,0.003277933,2.92E-06,0.006761084,2.937608891,0.374698228,0.000682612,11.80074185,0.000770716,0.038130926,9.186883418,0.001355758,246.769214,0.000277796,205.9190142
1994.507573,0.003200484,0.00297492,0.516815464,0.001998507,1.78E-06,0.006550174,2.53912355,0.331365798,0.000603671,12.15676556,0.000565663,0.039281321,9.412500993,0.001470579,345.4198,0.000388849,205.6940753
1994.521012,0.003626441,0.003943817,0.433286399,0.024347821,2.17E-05,0.006133626,2.264058105,0.278308084,0.000507012,16.75769397,0.000960299,0.054147984,9.203069232,0.001394399,449.38719,0.000505889,205.4691365
1994.534452,0.003871412,0.003661471,0.491071134,0.02422236,2.16E-05,0.006763055,2.426726076,0.291748281,0.000531497,14.14024587,0.000633076,0.045690404,9.244848225,0.0014982,427.453626,0.000481197,205.2441976
1994.547891,0.003285559,0.003132282,0.495297342,0.00943915,8.40E-06,0.006403688,2.411636852,0.324770194,0.000591655,15.53865809,0.000688842,0.050208998,9.326274666,0.001553716,468.436373,0.000527333,205.0192587
1994.56133,0.00330798,0.003147202,0.434296429,0.006705336,5.97E-06,0.005808335,2.081841539,0.240674811,0.000438453,14.65588307,0.000490595,0.047356547,9.388235695,0.001429817,473.0646,0.000532543,204.7943198
1994.574769,0.003010502,0.003085335,0.475627298,0.015490866,1.38E-05,0.006112654,2.22097168,0.273640056,0.000498508,12.17946467,0.000534244,0.039354667,9.30078899,0.001586259,386.658402,0.000435273,204.569381
1994.588209,0.003136391,0.002940223,0.531066582,0.00289252,2.58E-06,0.007490189,2.845424338,0.324657224,0.000591449,10.89119915,0.000472871,0.035191983,9.290631991,0.001403499,283.035695,0.000318622,204.3444421
1994.601648,0.002752874,0.002783166,0.546979108,0.022926019,2.04E-05,0.007061887,2.861773597,0.856022645,0.001559473,12.8983594,0.000492447,0.041677582,9.514216933,0.001454767,330.726503,0.000372309,204.1195032
1994.614878,0.002485285,0.00245287,0.498082938,-0.008077234,-7.19E-06,0.005893227,1.99659775,0.30956628,0.000563957,14.32902087,0.000427698,0.04630038,9.474311313,0.001649479,420.923832,0.000473847,203.8945643
1994.628108,0.002536665,0.002697049,0.547136794,0.018444566,1.64E-05,0.006687362,2.261702521,0.265788829,0.000484205,12.51084395,0.000405239,0.04042543,9.347095159,0.001564879,220.955793,0.000248737,203.6696255
1994.641338,0.003124892,0.003162831,0.518159932,0.017085347,1.52E-05,0.006558235,2.399221424,0.298770968,0.000544291,12.68141671,0.000447052,0.04097659,9.309168271,0.001568835,272.601089,0.000306875,203.4446866
1994.654569,0.002763145,0.002719976,0.515940974,0.006860397,6.11E-06,0.00622247,2.291606799,0.23357031,0.00042551,12.36275727,0.000344172,0.039946928,9.154272655,0.001514402,260.72776,0.000293509,203.2197477
1994.667799,0.003232658,0.003136793,0.538939053,0.014958914,1.33E-05,0.006796349,2.72872891,0.536124303,0.000976693,11.98715638,0.000510328,0.038733274,9.130153724,0.001458853,290.047401,0.000326515,202.9948088
1994.681029,0.002625129,0.002793252,0.481422271,0.001029649,9.17E-07,0.006150977,2.367346845,0.334107351,0.000608665,13.84532954,0.000456143,0.044737461,9.218759233,0.00153271,251.718371,0.000283367,202.76987
1994.694259,0.002911351,0.00265646,0.513652493,0.006755213,6.01E-06,0.006800089,2.808322177,0.37610627,0.000685177,9.335550054,0.000482258,0.030165321,9.01849197,0.00136266,153.375865,0.00017266,202.5449311
1994.707489,0.002715727,0.002535448,0.472941064,0.011646111,1.04E-05,0.00614194,2.224784686,0.299583831,0.000545772,9.516952732,0.000413941,0.030751475,9.211345874,0.001675971,193.622306,0.000217966,202.3199922
1994.72072,0.003723397,0.003216656,0.504524396,0.00518682,4.62E-06,0.006573098,2.750568333,0.662402015,0.001206741,13.02628572,0.00052112,0.042090941,8.953309768,0.001446962,157.713824,0.000177543,202.0950533
1994.73395,0.003040437,0.00306081,0.496438049,0.017240471,1.53E-05,0.005825889,2.809434839,0.592748026,0.001079848,9.525615327,0.000501709,0.030779466,8.845942052,0.001321245,177.174526,0.000199451,201.8701145
1994.74718,0.003371192,0.003430913,0.518078759,0.018606796,1.66E-05,0.006306823,2.846006882,0.428453083,0.000780541,12.65561086,0.000414889,0.040893205,8.926910241,0.001344571,204.936417,0.000230703,201.6451756
1994.76041,0.003490537,0.003632687,0.513151703,0.034662393,3.09E-05,0.006007062,3.170560715,0.4356763,0.0007937,12.2250929,0.000459679,0.039502102,8.940109923,0.001359725,203.220215,0.000228771,201.4202367
1994.77364,0.003872691,0.003495824,0.498434542,0.017506157,1.56E-05,0.006870102,3.192115367,0.614521028,0.001119513,9.572600405,0.000463651,0.030931286,8.918574782,0.001263908,147.440132,0.000165978,201.1952978
1994.786871,0.003090487,0.003190034,0.505418698,0.025848597,2.30E-05,0.007000236,3.389861704,0.536096501,0.000976642,9.899413007,0.000584946,0.031987293,8.870451752,0.001226879,158.685035,0.000178637,200.970359
1994.800101,0.003757482,0.003710747,0.485784592,0.006165815,5.49E-06,0.006608382,3.612896318,0.490383454,0.000893364,11.12068397,0.000583248,0.035933502,8.845517577,0.00116986,142.197105,0.000160076,200.7454201
1994.813331,0.003511596,0.003701481,0.451672809,0.010267859,9.14E-06,0.005908398,3.047169251,0.528317525,0.000962471,11.89754709,0.000523712,0.038443726,9.020959314,0.001368845,213.371741,0.000240199,200.5204812
1994.826561,0.003720819,0.00372272,0.462237018,0.007134233,6.35E-06,0.006140598,3.331644149,0.452786508,0.000824871,9.446092084,0.000398106,0.030522508,8.835883842,0.001257353,171.771154,0.000193368,200.2955423
1994.839791,0.003985233,0.004037031,0.454150239,0.007368142,6.56E-06,0.005605347,2.848988711,0.468081598,0.000852735,9.305407608,0.000417275,0.030067924,8.838521305,0.001381028,208.21382,0.000234393,200.0706035
1994.853022,0.005327839,0.005102488,0.468922134,0.035788697,3.19E-05,0.007433298,3.637597075,0.678682247,0.0012364,13.9172648,0.000521782,0.044969901,8.760094476,0.001116424,130.423651,0.000146822,199.8456646
1994.866252,0.005102978,0.004960238,0.423185335,0.005928645,5.28E-06,0.006337267,2.839500669,0.520330795,0.000947921,12.69018293,0.001439113,0.041004916,9.055422323,0.001341854,239.756657,0.000269901,199.6207257
1994.879482,0.004974962,0.004578057,0.436578594,0.018462174,1.64E-05,0.006618694,2.941255893,0.616639381,0.001123372,13.43192059,0.012216864,0.043401642,9.076774977,0.001271927,231.155001,0.000260218,199.3957868
1994.892712,0.004023472,0.004080036,0.42208721,0.013750203,1.22E-05,0.005720554,2.63769956,0.598664997,0.001090627,13.61595663,0.005111858,0.043996305,9.126344157,0.001500123,319.236335,0.000359374,199.170848
1994.905943,0.003399411,0.003333503,0.44954756,0.004602933,4.10E-06,0.006373116,2.997882613,0.346989556,0.000632134,9.141676591,0.001266385,0.029538871,8.839850323,0.001349871,173.738178,0.000195582,198.9459091
1994.919173,0.003339338,0.003187066,0.45189276,0.024410513,2.17E-05,0.00606326,3.385347367,0.402125213,0.000732578,12.13300163,0.000685596,0.039204534,8.79136296,0.001239156,171.480876,0.000193041,198.7209702
1994.932403,0.00376328,0.003381534,0.431389357,0.023803391,2.12E-05,0.005142057,3.071199752,0.344683209,0.000627932,11.4177142,0.000432478,0.036893275,8.845880327,0.001247631,199.427818,0.000224502,198.4960313
1994.945633,0.003411426,0.003260111,0.452038937,-0.003433789,-3.06E-06,0.005829758,3.177290054,0.344753844,0.000628061,10.28871856,0.000429309,0.033245229,8.701169599,0.001266324,176.988229,0.000199241,198.2710924
1994.958863,0.003200508,0.003265426,0.431280437,0.010322374,9.19E-06,0.005661309,2.980212831,0.386552407,0.000704208,9.701127766,0.000494065,0.031346587,8.860350136,0.001263994,189.028664,0.000212795,198.0461536
1994.972094,0.002903316,0.002758233,0.434393099,0.008375608,7.46E-06,0.005291799,2.697494909,0.321557662,0.000585803,8.833271219,0.000354039,0.028542342,8.762665902,0.001359044,187.80323,0.000211416,197.8212147
1994.985324,0.003207821,0.003204249,0.444370889,0.02140981,1.91E-05,0.005773508,3.063381713,0.447060517,0.000814439,9.4491617,0.000376688,0.030532427,8.855426312,0.001352014,187.108899,0.000210634,197.5962758
1994.998554,0.003655801,0.003589071,0.448656785,-0.000454143,-4.04E-07,0.006638291,3.583168784,0.406254969,0.000740101,8.73528144,0.000426373,0.028225714,8.650521685,0.001142152,185.059528,0.000208327,197.3713369
1995.011784,0.004238383,0.004013838,0.423188692,0.004943023,4.40E-06,0.005896183,3.679369196,0.405194074,0.000738169,11.07884224,0.000593269,0.035798301,8.552894732,0.00105726,204.152966,0.000229821,197.1463981
1995.025014,0.004029315,0.004061496,0.395393852,-0.000831972,-7.41E-07,0.005939639,3.297083586,0.417412568,0.000760428,14.01318519,0.000714066,0.045279842,8.843338052,0.001062976,264.542504,0.000297803,196.9214592
1995.038245,0.004421116,0.004070145,0.373636375,0.007648664,6.81E-06,0.006495553,3.195871714,0.47348835,0.000862585,13.48301654,0.000548306,0.043566744,8.634596699,0.001057662,213.767563,0.000240645,196.6965203
1995.051475,0.003256441,0.003321387,0.393846384,0.018738118,1.67E-05,0.00572293,3.131452859,0.409104514,0.000745293,13.19633547,0.000522576,0.042640412,8.822814781,0.001127639,216.480173,0.000243698,196.4715814
1995.064705,0.003923141,0.004024287,0.379340429,0.017196669,1.53E-05,0.007077649,3.593229923,0.520135947,0.000947566,15.50995427,0.000654204,0.050116249,8.477576852,0.001013124,152.155003,0.000171285,196.2466426
1995.077935,0.004296481,0.003914676,0.374316143,0.010977935,9.77E-06,0.006292779,3.131761616,0.691331117,0.001259443,19.80059307,0.000878321,0.063980295,8.872692083,0.001140203,283.254627,0.000318868,196.0217037
1995.091165,0.003408867,0.003390299,0.337369623,0.626715737,0.000557991,0.005025113,2.779234579,0.521246215,0.000949588,17.95361213,0.000912154,0.058012273,8.722467763,0.000942937,308.247189,0.000347003,195.7967648
1995.104396,0.003899744,0.003611683,0.37724483,0.014216246,1.27E-05,0.006076094,3.362004452,0.607792307,0.001107255,13.46950318,0.001110052,0.04352308,8.237236909,0.000865543,120.174736,0.000135284,195.5718259
1995.117146,0.003890999,0.003596197,0.42005835,0.001231488,1.10E-06,0.006698799,3.648536583,0.462462841,0.000842499,11.13754036,0.000504232,0.035987968,8.447610992,0.000904831,88.194504,9.93E-05,195.3468871
1995.129896,0.003272594,0.00311575,0.383566965,0.014461944,1.29E-05,0.005385658,2.979896735,0.422521161,0.000769735,13.60951619,0.000534673,0.043975494,8.739723634,0.0011041,201.836759,0.000227214,195.1219482
1995.142646,0.003394761,0.003589721,0.354228983,0.007439003,6.62E-06,0.005681137,3.109142474,0.787419156,0.001434493,17.61291338,0.000594498,0.056911396,8.484310018,0.000915185,177.542586,0.000199865,194.8970093
1995.155396,0.003293677,0.003226165,0.372557145,0.005414927,4.82E-06,0.005952087,3.204933177,0.459774227,0.000837601,13.28447531,0.00052309,0.042925212,8.435422275,0.000916817,171.935338,0.000193553,194.6720704
1995.168146,0.003216731,0.00312682,0.337872277,0.011002033,9.80E-06,0.004976364,2.402016561,0.361149471,0.00065793,17.36270748,0.00063241,0.056102923,8.576992339,0.000984955,237.257073,0.000267087,194.4471316
1995.180896,0.003219042,0.003373529,0.376427136,0.020878678,1.86E-05,0.005940932,3.058388707,0.473335607,0.000862307,13.53850298,0.000697065,0.043746034,8.430741394,0.000908341,131.151825,0.000147642,194.2221927
1995.193646,0.003996638,0.003942726,0.407635984,0.018686791,1.66E-05,0.006899865,3.393735213,0.579837878,0.001056329,14.02483102,0.000583506,0.045317472,8.628296491,0.0010295,120.589902,0.000135752,193.9972538
1995.206396,0.003631049,0.003614578,0.357195232,0.010054917,8.95E-06,0.005769606,2.538494689,0.486142567,0.000885638,20.49810731,0.000573862,0.066234125,8.848547563,0.001032334,257.16622,0.0002895,193.7723149
1995.219146,0.004723836,0.004340313,0.380486067,0.004557421,4.06E-06,0.00595414,2.712628974,0.419254909,0.000763784,19.50028505,0.000513551,0.06300993,9.082373664,0.00118899,310.988188,0.000350089,193.5473761
1995.231896,0.004270255,0.004193307,0.411634275,-0.004141267,-3.69E-06,0.006080535,3.01109368,0.39048071,0.000711364,18.67971301,0.000517798,0.060358472,8.807966101,0.001119773,226.611545,0.000255103,193.3224372
