Age,Ba138Ca,BaCa,BCa,Cd,CdCa,Ce,CeCa,Eu,EuCa,Gd,GdCa,La,LaCa,LiCa,Lu,LuCa,MgCa,Mn,MnCa,P,PbCa,PCa,Pr,PrCa,Sm,SmCa,SrCa,UCa,Y,Yb,YbCa,YCa,ZnCa,Distance
1977.915865,0.002970365,0.002884562,0.504799412,0.028317388,2.52E-05,23.038199,1.65E-05,1.552181,1.02E-06,17.787701,1.13E-05,28.377156,2.04E-05,0.005104514,1.554178,8.89E-07,3.019805316,0.396229793,0.000721838,3.714692819,0.000766315,0.012003032,4.726457,3.36E-06,7.98209,5.31E-06,8.823137854,0.001337755,141.354456,9.579527,5.54E-06,0.000159127,0.011460291,227.54245
1977.947287,0.003244088,0.003035417,0.489512592,0.029175114,2.60E-05,24.548183,1.75E-05,1.421187,9.36E-07,25.351288,1.61E-05,30.094,2.17E-05,0.004992934,1.654452,9.46E-07,3.007304932,0.407013255,0.000741483,2.64604747,0.00079369,0.008549991,5.282455,3.75E-06,7.223093,4.81E-06,8.905355538,0.001358754,138.553851,8.656203,5.01E-06,0.000155974,0.012740512,227.2536962
1977.978709,0.00346381,0.003479935,0.464332273,0.018723323,1.67E-05,77.735371,5.55E-05,2.207828,1.45E-06,18.959052,1.21E-05,62.92861,4.53E-05,0.005442175,2.138046,1.22E-06,3.124414543,0.491347679,0.00089512,7.939727795,0.000761692,0.025655097,11.80216,8.38E-06,17.663613,1.18E-05,9.001436328,0.001396112,203.900799,18.351225,1.06E-05,0.000229537,0.009910425,226.9649424
1978.01013,0.002933503,0.002829881,0.461059952,0.021823452,1.94E-05,38.629551,2.76E-05,2.316131,1.53E-06,21.379244,1.36E-05,42.60539,3.07E-05,0.005136244,2.525115,1.44E-06,2.922924255,0.444398283,0.000809589,2.833222462,0.000659081,0.009154797,8.030785,5.70E-06,12.867617,8.57E-06,8.936789589,0.001398145,197.307845,15.958921,9.23E-06,0.000222115,0.00711776,226.6761886
1978.041552,0.00238573,0.002463147,0.458834263,0.019850392,1.77E-05,40.234295,2.87E-05,2.64846,1.74E-06,13.204196,8.40E-06,43.252443,3.12E-05,0.004819485,2.993419,1.71E-06,2.976408442,0.374987509,0.000683139,1.932538391,0.000609351,0.006244478,8.830601,6.27E-06,13.749907,9.15E-06,9.042041816,0.00130985,190.368441,14.549676,8.42E-06,0.000214303,0.004835538,226.3874348
1978.072974,0.002647085,0.002626786,0.489354322,0.021275335,1.89E-05,29.189162,2.08E-05,2.280348,1.50E-06,10.306132,6.56E-06,32.540599,2.34E-05,0.005071366,2.270993,1.30E-06,3.047315629,0.472305156,0.000860429,2.824465941,0.000762489,0.009126503,5.630967,4.00E-06,10.004692,6.66E-06,8.880096221,0.001265724,153.209054,15.702499,9.08E-06,0.000172472,0.003908694,226.098681
1978.104396,0.002344404,0.00222353,0.478486913,0.006969771,6.21E-06,33.933586,2.42E-05,1.617971,1.07E-06,15.87379,1.01E-05,42.473184,3.06E-05,0.00467574,2.194259,1.26E-06,2.848657691,0.385277188,0.000701885,1.491459781,0.000584941,0.004819251,7.980205,5.67E-06,8.601765,5.73E-06,8.848412084,0.001344225,150.745318,9.111194,5.27E-06,0.000169699,0.00327348,225.8099272
1978.166552,0.00231914,0.002216646,0.478192157,0.009278114,8.26E-06,40.896625,2.92E-05,2.752179,1.81E-06,10.406029,6.62E-06,46.581591,3.36E-05,0.004963991,3.26488,1.87E-06,2.693951247,0.353373211,0.000643763,2.81076601,0.000576859,0.009082235,9.139143,6.49E-06,9.719748,6.47E-06,9.031176894,0.001546416,215.576277,18.518565,1.07E-05,0.000242681,0.004227863,225.5211734
1978.228709,0.002554951,0.002250441,0.470644362,0.020137727,1.79E-05,34.73247,2.48E-05,1.638698,1.08E-06,13.153825,8.37E-06,40.313488,2.90E-05,0.004625646,4.195304,2.40E-06,2.568938675,0.329858875,0.000600926,2.398661744,0.000589839,0.007750631,6.082101,4.32E-06,6.753802,4.50E-06,9.125774415,0.001618905,193.880125,18.188623,1.05E-05,0.000218257,0.005740049,225.2324196
1978.290865,0.002646718,0.002735491,0.435594494,0.019657857,1.75E-05,46.756466,3.34E-05,2.776963,1.83E-06,18.908376,1.20E-05,46.427184,3.35E-05,0.004617706,4.025463,2.30E-06,2.317775639,0.35437133,0.000645581,4.488800759,0.000692549,0.014504353,8.135133,5.78E-06,7.406782,4.93E-06,9.247124812,0.001628538,234.013948,15.232751,8.81E-06,0.000263437,0.005848534,224.9436658
1978.353022,0.003173094,0.002997496,0.499461622,0.02198552,1.96E-05,35.880141,2.56E-05,2.687311,1.77E-06,10.658013,6.78E-06,45.298554,3.26E-05,0.005079942,2.532348,1.45E-06,2.7229155,0.355777315,0.000648143,4.52343843,0.000823438,0.014616276,7.766823,5.52E-06,11.146035,7.42E-06,9.021333498,0.001526734,198.188733,15.685266,9.07E-06,0.000223107,0.006731862,224.654912
1978.415178,0.002428931,0.002641174,0.509651602,0.017378901,1.55E-05,46.139867,3.30E-05,1.898961,1.25E-06,18.219026,1.16E-05,51.539459,3.71E-05,0.005102169,2.005931,1.15E-06,2.549625542,0.365700002,0.00066622,2.987859985,0.0006422,0.009654467,8.152324,5.79E-06,9.332662,6.21E-06,9.119623794,0.001527205,227.309014,17.506669,1.01E-05,0.000255889,0.007129763,224.3661582
1978.477335,0.002757241,0.002684322,0.517283653,0.026534202,2.36E-05,45.10377,3.22E-05,2.816561,1.86E-06,15.385137,9.79E-06,53.053998,3.82E-05,0.004988831,3.997989,2.29E-06,2.761409125,0.433865243,0.000790401,5.186188743,0.000895091,0.016757775,10.151783,7.21E-06,13.811211,9.19E-06,9.112596018,0.001510774,216.969829,15.154918,8.77E-06,0.000244249,0.011148208,224.0774044
1978.539491,0.002305413,0.002216317,0.531010405,0.022800234,2.03E-05,42.414128,3.03E-05,3.114188,2.05E-06,13.346613,8.49E-06,43.643777,3.14E-05,0.005037746,2.095871,1.20E-06,2.484574035,0.329404298,0.000600097,5.668607943,0.00112989,0.018316583,10.301791,7.32E-06,17.580073,1.17E-05,9.266684162,0.001499613,208.988387,17.177252,9.94E-06,0.000235265,0.016688758,223.7886506
1978.601648,0.00295393,0.002724992,0.547481911,0.018256914,1.63E-05,42.727528,3.05E-05,2.495278,1.64E-06,17.534976,1.12E-05,48.182072,3.47E-05,0.004994884,4.383335,2.51E-06,2.642284049,0.371716221,0.00067718,4.957871587,0.000861872,0.01602003,9.201491,6.54E-06,9.677404,6.44E-06,9.405015456,0.001523591,221.46694,19.686311,1.14E-05,0.000249312,0.020004805,223.4998968
1978.673469,0.002896469,0.002866557,0.54471071,0.023360569,2.08E-05,55.44358,3.96E-05,3.37079,2.22E-06,18.730149,1.19E-05,53.359997,3.84E-05,0.005230472,3.102227,1.77E-06,2.278145792,0.331000774,0.000603006,4.745086695,0.001765136,0.015332472,9.806612,6.97E-06,10.608088,7.06E-06,9.376842179,0.001664449,207.832157,17.633377,1.02E-05,0.000233963,0.030103549,223.211143
1978.74529,0.002842984,0.003032957,0.545286834,0.028906371,2.57E-05,73.661331,5.26E-05,4.566627,3.01E-06,26.247867,1.67E-05,62.554794,4.51E-05,0.005683838,2.215302,1.27E-06,2.427165556,0.590314028,0.001075414,3.284248662,0.00240375,0.010612167,15.395631,1.09E-05,18.341066,1.22E-05,9.26706328,0.001651137,229.396877,16.840931,9.74E-06,0.000258239,0.038027204,222.9223892
1978.817111,0.002892495,0.002748418,0.568438276,0.011427671,1.02E-05,52.692966,3.76E-05,3.183863,2.10E-06,14.40578,9.17E-06,50.255713,3.62E-05,0.005431206,1.891455,1.08E-06,2.571071819,0.419505753,0.000764241,1.997042387,0.000795229,0.006452906,11.752515,8.35E-06,12.204856,8.12E-06,9.106538746,0.001480503,193.823628,13.353768,7.72E-06,0.000218193,0.014800631,222.6336354
1978.888932,0.002513577,0.002484548,0.505778706,0.014094672,1.25E-05,48.759285,3.48E-05,2.458051,1.62E-06,15.583998,9.92E-06,51.701133,3.73E-05,0.005007032,3.045625,1.74E-06,2.280253986,0.409759658,0.000746486,2.510954201,0.00069255,0.008113474,9.524241,6.76E-06,6.586067,4.38E-06,9.046469957,0.001536645,198.77788,17.234981,9.97E-06,0.00022377,0.007794613,222.3448816
1978.960753,0.002394648,0.002252347,0.495062866,0.01511286,1.35E-05,53.353492,3.81E-05,2.847033,1.88E-06,11.899558,7.57E-06,48.700686,3.51E-05,0.00487119,2.949136,1.69E-06,2.329745686,0.367210573,0.000668972,2.943881189,0.000848357,0.009512361,10.162563,7.22E-06,11.156626,7.43E-06,8.966581061,0.001503742,207.69945,18.957622,1.10E-05,0.000233814,0.009399375,222.0561278
1979.032574,0.002499416,0.002741451,0.518565403,0.022816046,2.03E-05,30.405955,2.17E-05,2.244367,1.48E-06,8.35999,5.32E-06,33.826421,2.44E-05,0.005114389,1.824347,1.04E-06,2.706164033,0.501775438,0.000914117,2.561145607,0.000754865,0.008275654,7.986634,5.67E-06,5.453583,3.63E-06,9.199665835,0.001478622,165.031156,13.366235,7.73E-06,0.000185781,0.009140183,221.767374
1979.104396,0.002399288,0.002621923,0.523169623,0.00946841,8.43E-06,28.761185,2.05E-05,1.701195,1.12E-06,11.95961,7.61E-06,37.212302,2.68E-05,0.005217707,2.579866,1.48E-06,2.848006428,0.644272421,0.001173713,2.083682519,0.0007525,0.00673286,7.463082,5.30E-06,6.500472,4.33E-06,8.958463862,0.00132741,168.381979,12.669067,7.33E-06,0.000189553,0.007791852,221.4786202
1979.130567,0.002371796,0.002534048,0.468693283,0.016133214,1.44E-05,46.439606,3.32E-05,3.661834,2.41E-06,11.463263,7.30E-06,60.149153,4.33E-05,0.004769684,3.670031,2.10E-06,2.429951037,0.938287237,0.001709339,1.738991742,0.00048958,0.005619084,12.504414,8.88E-06,11.177266,7.44E-06,9.099630412,0.001579433,262.945225,18.691378,1.08E-05,0.000296005,0.005344389,221.1898664
1979.156738,0.002728283,0.002434133,0.481350228,0.011505797,1.02E-05,45.757456,3.27E-05,4.042916,2.66E-06,21.960007,1.40E-05,57.123045,4.12E-05,0.004623633,4.21259,2.41E-06,2.672831994,0.404701409,0.000737271,2.08128158,0.000474446,0.006725102,9.463636,6.72E-06,15.837451,1.05E-05,8.982502022,0.001418663,258.33814,26.058799,1.51E-05,0.000290819,0.002959971,220.9011126
1979.182909,0.002838068,0.002785012,0.47040197,0.01661896,1.48E-05,40.512127,2.89E-05,3.288981,2.17E-06,14.365552,9.14E-06,53.955414,3.89E-05,0.004743651,5.367663,3.07E-06,2.909929133,0.467441059,0.000851568,4.192328188,0.000441662,0.013546382,9.243461,6.57E-06,12.261765,8.16E-06,9.033798757,0.001393851,239.64627,25.714404,1.49E-05,0.000269777,0.003345664,220.6123588
1979.20908,0.003381278,0.003316638,0.467962961,0.020452139,1.82E-05,69.301191,4.95E-05,4.601326,3.03E-06,23.596379,1.50E-05,76.721897,5.53E-05,0.005188164,5.518615,3.16E-06,2.870125075,0.685864139,0.001249484,6.279749539,0.000624153,0.020291323,16.115867,1.14E-05,15.332032,1.02E-05,9.052922173,0.001482177,301.080942,26.137669,1.51E-05,0.000338936,0.00440566,220.323605
1979.235251,0.002925703,0.002920582,0.438840467,0.020331124,1.81E-05,64.513869,4.61E-05,3.642466,2.40E-06,29.792649,1.90E-05,82.525544,5.95E-05,0.005221774,5.393591,3.09E-06,2.615588353,0.576771322,0.001050742,5.700534868,0.000674454,0.018419746,18.627876,1.32E-05,16.029362,1.07E-05,9.00878856,0.001541493,342.57085,28.218079,1.63E-05,0.000385642,0.004495495,220.0348512
1979.261423,0.004196162,0.003765567,0.434616726,0.01520353,1.35E-05,79.299922,5.66E-05,5.306676,3.50E-06,26.879871,1.71E-05,89.329667,6.44E-05,0.00490109,5.058837,2.89E-06,2.443224081,0.51840542,0.000944413,7.803382329,0.000590691,0.025214533,18.437889,1.31E-05,22.680983,1.51E-05,9.143455284,0.001637746,352.864855,32.264039,1.87E-05,0.000397231,0.003676008,219.7460974
1979.287594,0.004349683,0.004400072,0.473895158,0.025826701,2.30E-05,49.788941,3.56E-05,4.770245,3.14E-06,21.368705,1.36E-05,64.333209,4.64E-05,0.004923117,4.030749,2.31E-06,2.816990496,0.506076748,0.000921953,2.61315579,0.000471413,0.008443711,13.205445,9.38E-06,10.74455,7.15E-06,9.095132144,0.001521158,253.596189,17.715766,1.02E-05,0.000285481,0.004358839,219.4573436
1979.313765,0.004390754,0.004487378,0.488369101,0.019719152,1.76E-05,80.919327,5.78E-05,2.559391,1.69E-06,17.095922,1.09E-05,53.508593,3.86E-05,0.00505846,3.941707,2.25E-06,2.845635547,0.436059753,0.000794399,1.210169181,0.00041493,0.003910336,8.311197,5.90E-06,11.457383,7.63E-06,9.069250318,0.001445175,195.41394,16.749285,9.69E-06,0.000219983,0.003384004,219.1685898
1979.339936,0.003423432,0.0034903,0.476281674,0.008264998,7.36E-06,45.648775,3.26E-05,1.707025,1.12E-06,14.000618,8.91E-06,51.347839,3.70E-05,0.005075196,2.674909,1.53E-06,2.723564134,0.665043654,0.001211554,2.426729588,0.000392259,0.007841324,9.288191,6.60E-06,6.41918,4.27E-06,9.040594678,0.001435081,192.286464,12.068373,6.98E-06,0.000216463,0.003833979,218.879836
1979.366107,0.003322848,0.003333916,0.475625316,0.020405752,1.82E-05,52.692833,3.76E-05,5.424491,3.57E-06,28.818816,1.83E-05,63.940119,4.61E-05,0.004879646,3.061179,1.75E-06,2.584685895,0.848212386,0.001545244,6.551870982,0.000519265,0.02117061,13.539644,9.62E-06,10.612283,7.06E-06,9.078405971,0.001510033,249.67162,23.127176,1.34E-05,0.000281063,0.005516956,218.5910822
1979.392278,0.002831257,0.002738084,0.486516607,0.0175886,1.57E-05,29.449548,2.10E-05,1.942106,1.28E-06,14.27635,9.09E-06,34.211417,2.46E-05,0.004402574,1.481729,8.48E-07,2.741272761,0.932699617,0.00169916,0.328781632,0.000362853,0.001062369,7.16815,5.09E-06,5.885964,3.92E-06,8.944302389,0.001447717,153.170948,9.149146,5.29E-06,0.000172429,0.003639977,218.3023284
1979.41845,0.003482172,0.003474703,0.473239196,0.02208858,1.97E-05,43.967561,3.14E-05,2.174202,1.43E-06,19.943206,1.27E-05,49.11745,3.54E-05,0.005527122,3.116351,1.78E-06,2.836342762,1.477874819,0.002692341,5.314262791,0.000554657,0.017171612,8.791182,6.24E-06,10.232345,6.81E-06,9.072205155,0.001486562,196.012889,13.866946,8.02E-06,0.000220658,0.005018678,218.0135746
1979.444621,0.003183024,0.002974466,0.483677888,0.003188376,2.84E-06,64.253479,4.59E-05,4.025195,2.65E-06,20.278329,1.29E-05,53.818735,3.88E-05,0.004965906,2.21214,1.27E-06,2.797251284,1.560147983,0.002842224,2.911689969,0.000568751,0.009408344,9.463931,6.72E-06,22.042571,1.47E-05,8.856292527,0.001352507,217.98313,15.585746,9.01E-06,0.00024539,0.004239395,217.7248208
1979.470792,0.003182475,0.002926591,0.489395148,0.010780196,9.60E-06,102.646166,7.33E-05,4.116134,2.71E-06,29.475449,1.88E-05,66.780008,4.81E-05,0.005317507,2.499694,1.43E-06,2.663897123,1.654480509,0.003014076,4.047222362,0.000504626,0.013077511,11.777318,8.37E-06,11.636079,7.75E-06,9.093677668,0.001503444,228.538235,14.784115,8.55E-06,0.000257272,0.005259427,217.436067
1979.496963,0.002647219,0.002784775,0.546533205,0.015839158,1.41E-05,39.879938,2.85E-05,2.583222,1.70E-06,12.9952,8.27E-06,43.712698,3.15E-05,0.005229722,1.669888,9.55E-07,2.822235308,1.448074631,0.002638053,3.007032077,0.000418542,0.009716416,9.082145,6.45E-06,12.112288,8.06E-06,9.208496531,0.001481853,194.746805,15.863146,9.18E-06,0.000219232,0.004220766,217.1473132
1979.523134,0.002522727,0.002338146,0.547298216,0.020912372,1.86E-05,38.438296,2.75E-05,1.534494,1.01E-06,16.341718,1.04E-05,46.045699,3.32E-05,0.005047402,3.852356,2.20E-06,2.536851276,0.869607009,0.00158422,1.044837924,0.000372236,0.003376113,8.835681,6.28E-06,15.538716,1.03E-05,9.195917691,0.001611104,183.95873,13.68424,7.91E-06,0.000207088,0.00336141,216.8585594
1979.549305,0.00287005,0.002617867,0.563896759,0.043069497,3.83E-05,43.058655,3.08E-05,2.675917,1.76E-06,13.801367,8.78E-06,50.034372,3.61E-05,0.005395329,1.960689,1.12E-06,2.696065642,0.995083669,0.001812809,2.842943831,0.000432474,0.009186209,10.300972,7.32E-06,13.612967,9.06E-06,9.285461689,0.001595426,218.01335,14.543079,8.41E-06,0.000245424,0.003310131,216.5698056
1979.575477,0.003106418,0.002942406,0.580372923,0.021727548,1.93E-05,27.870061,1.99E-05,0.892758,5.88E-07,8.824613,5.62E-06,32.520116,2.34E-05,0.005347729,2.099915,1.20E-06,2.762917764,1.394122693,0.002539765,3.040370287,0.000488181,0.009824139,4.979658,3.54E-06,8.915866,5.93E-06,9.288968757,0.001508529,138.414405,10.316526,5.97E-06,0.000155817,0.005372626,216.2810518
1979.601648,0.002485082,0.002794909,0.518455554,0.004643613,4.13E-06,43.270222,3.09E-05,1.87566,1.24E-06,15.648192,9.96E-06,52.434093,3.78E-05,0.005271655,2.224959,1.27E-06,2.276999,0.625442763,0.00113941,5.053285777,0.000403185,0.016328335,8.952347,6.36E-06,16.221764,1.08E-05,9.415053738,0.001708322,217.929672,18.377119,1.06E-05,0.00024533,0.003356408,215.992298
1979.651923,0.002191951,0.00229439,0.517055338,0.014660591,1.31E-05,39.513561,2.82E-05,3.043404,2.00E-06,16.753722,1.07E-05,41.063352,2.96E-05,0.004756066,3.464426,1.98E-06,2.152019374,0.392275489,0.000714634,2.395375401,0.000360894,0.007740012,6.884874,4.89E-06,7.501236,4.99E-06,9.15235271,0.001699113,189.114808,16.373963,9.47E-06,0.000212892,0.00327463,215.7035442
1979.702197,0.002840267,0.002697192,0.54166271,0.017072128,1.52E-05,49.82796,3.56E-05,2.936519,1.93E-06,17.285062,1.10E-05,45.360481,3.27E-05,0.005187502,3.534346,2.02E-06,2.515202568,0.552084573,0.001005769,4.308304767,0.000400319,0.013921129,8.534243,6.06E-06,11.301475,7.52E-06,9.24138215,0.001673948,213.950303,13.340301,7.72E-06,0.00024085,0.005074349,215.4147904
1979.752472,0.002337566,0.00240782,0.538200513,0.018713755,1.67E-05,40.639147,2.90E-05,3.962465,2.61E-06,15.653542,9.96E-06,51.769803,3.73E-05,0.005235418,3.149272,1.80E-06,2.580047687,0.464140939,0.000845556,2.373104597,0.0003716,0.00766805,9.325007,6.62E-06,5.294541,3.52E-06,9.105146056,0.001569167,235.806484,19.096468,1.10E-05,0.000265454,0.002496396,215.1260366
1979.802747,0.002278154,0.002481898,0.493342027,0.023395821,2.08E-05,43.262015,3.09E-05,3.142302,2.07E-06,13.591777,8.65E-06,52.936869,3.81E-05,0.004888015,3.2133,1.84E-06,2.504312612,0.42486328,0.000774001,3.492608789,0.000381684,0.011285427,6.823878,4.85E-06,8.165822,5.44E-06,9.133809545,0.001570945,263.874428,24.425244,1.41E-05,0.000297051,0.002023075,214.8372828
1979.853022,0.002177155,0.002105805,0.485977999,0.018417749,1.64E-05,31.590413,2.26E-05,2.532933,1.67E-06,19.033926,1.21E-05,49.156285,3.54E-05,0.004617392,4.920573,2.81E-06,2.596981765,0.386896899,0.000704835,2.684248362,0.000343466,0.008673427,8.866846,6.30E-06,9.834567,6.55E-06,8.845192128,0.001395443,253.43213,18.882284,1.09E-05,0.000285296,0.002356185,214.548529
1979.903296,0.002137138,0.00191574,0.466506743,0.010788599,9.61E-06,35.24268,2.52E-05,1.724415,1.14E-06,10.539545,6.71E-06,45.094854,3.25E-05,0.004417626,1.763857,1.01E-06,2.466749952,0.37689648,0.000686617,1.938524609,0.000291634,0.006263821,8.241874,5.85E-06,9.405679,6.26E-06,8.893636821,0.001369326,246.474752,23.280764,1.35E-05,0.000277464,0.002005991,214.2597752
1979.953571,0.002796595,0.003044202,0.468361192,0.019331741,1.72E-05,24.050873,1.72E-05,1.67281,1.10E-06,14.180791,9.03E-06,38.681113,2.79E-05,0.004801763,3.249855,1.86E-06,2.700090049,0.583085803,0.001062246,1.56818799,0.000279791,0.005067178,7.041983,5.00E-06,8.122618,5.41E-06,8.910938297,0.001459416,193.638823,14.725057,8.52E-06,0.000217985,0.002240406,213.9710214
1980.003846,0.003390406,0.003268739,0.457567815,0.014735985,1.31E-05,25.907483,1.85E-05,1.571907,1.04E-06,10.699247,6.81E-06,37.33548,2.69E-05,0.005126356,3.576061,2.05E-06,2.583913455,0.592091655,0.001078652,1.084220375,0.000252449,0.003503367,6.784696,4.82E-06,10.816183,7.20E-06,8.992309179,0.001536929,193.566338,19.251294,1.11E-05,0.000217903,0.00215119,213.6822676
1980.054121,0.003546267,0.003295654,0.468210144,0.008560398,7.62E-06,27.130987,1.94E-05,1.025825,6.76E-07,10.862559,6.91E-06,43.919834,3.16E-05,0.00489022,4.359614,2.49E-06,2.521780187,0.541972418,0.000987347,4.537848629,0.000423171,0.014662838,7.083066,5.03E-06,6.491643,4.32E-06,9.160893922,0.001456875,198.003916,17.635526,1.02E-05,0.000222899,0.002332832,213.3935138
1980.104396,0.002747685,0.002776111,0.455700372,0.019450084,1.73E-05,28.015373,2.00E-05,3.627911,2.39E-06,8.983703,5.72E-06,41.726487,3.01E-05,0.004636036,3.638863,2.08E-06,2.680087749,0.384877442,0.000701156,2.605670407,0.000402616,0.008419524,7.542852,5.36E-06,4.308433,2.87E-06,8.776622587,0.001384852,178.123993,16.460787,9.52E-06,0.00020052,0.002155906,213.10476
1980.132021,0.002818035,0.002773511,0.475463134,0.011130654,9.91E-06,26.68262,1.91E-05,2.134878,1.41E-06,8.882385,5.65E-06,40.265149,2.90E-05,0.004604016,2.418136,1.38E-06,2.998417795,0.380830532,0.000693784,2.679220939,0.000348791,0.008657182,6.421378,4.56E-06,6.755562,4.50E-06,8.868976856,0.00134295,188.010232,13.701346,7.92E-06,0.000211649,0.002183147,212.8160062
1980.159646,0.002719155,0.002601655,0.461812464,0.026539087,2.36E-05,31.82976,2.27E-05,2.254954,1.49E-06,13.013687,8.28E-06,39.971875,2.88E-05,0.004919064,3.717645,2.13E-06,2.739232029,0.412601974,0.000751664,3.917270804,0.000364488,0.012657608,7.886909,5.60E-06,8.075914,5.38E-06,8.893038592,0.001383013,190.59352,23.494968,1.36E-05,0.000214557,0.002709585,212.5272524
1980.187271,0.002606986,0.002887979,0.466076541,0.015464415,1.38E-05,34.343496,2.45E-05,2.657856,1.75E-06,13.708263,8.72E-06,42.873449,3.09E-05,0.004777479,3.549815,2.03E-06,2.646722505,0.454989127,0.000828884,1.66090572,0.000364768,0.00536677,8.110251,5.76E-06,8.744202,5.82E-06,9.058582098,0.001518614,225.559859,17.845359,1.03E-05,0.00025392,0.002342175,212.2384986
1980.214896,0.003289027,0.003362019,0.464261295,0.018143617,1.62E-05,36.366651,2.60E-05,3.498036,2.30E-06,22.344757,1.42E-05,55.53479,4.00E-05,0.005217991,2.905096,1.66E-06,2.724505231,0.558092738,0.001016714,4.394505977,0.000488991,0.014199665,8.314434,5.91E-06,9.261599,6.16E-06,9.009116705,0.001514907,211.976579,20.001508,1.16E-05,0.000238628,0.003652599,211.9497448
1980.242521,0.003048,0.003083194,0.480799527,0.011897516,1.06E-05,29.55099,2.11E-05,1.766495,1.16E-06,12.971125,8.26E-06,34.695933,2.50E-05,0.004956444,3.180487,1.82E-06,3.013315905,0.445409075,0.000811431,2.941705841,0.000559377,0.009505332,5.944183,4.22E-06,7.081459,4.71E-06,8.927049975,0.001428721,175.355831,15.802623,9.14E-06,0.000197403,0.00344892,211.660991
1980.270146,0.002614847,0.002717759,0.503410243,0.01195565,1.06E-05,25.079982,1.79E-05,1.393163,9.18E-07,12.018656,7.65E-06,32.333295,2.33E-05,0.004668765,1.898916,1.09E-06,3.139393863,0.444109165,0.000809063,0.463122008,0.000338751,0.001496454,6.025943,4.28E-06,7.354798,4.90E-06,8.839948057,0.001260851,146.426415,13.736655,7.95E-06,0.000164837,0.001674602,211.3722372
1980.297771,0.003192841,0.003090521,0.518321908,0.009185275,8.18E-06,20.786795,1.48E-05,1.826399,1.20E-06,5.535445,3.52E-06,24.957752,1.80E-05,0.005135244,1.190074,6.81E-07,3.220135095,0.663597702,0.001208919,1.934434336,0.000400811,0.006250605,5.88165,4.18E-06,5.757103,3.83E-06,8.961083643,0.001261691,132.08403,10.444778,6.04E-06,0.000148691,0.00275358,211.0834834
1980.325397,0.002740442,0.002660624,0.522236898,0.016205229,1.44E-05,22.050585,1.58E-05,0.9789,6.45E-07,11.094458,7.06E-06,31.678592,2.28E-05,0.004860732,1.966212,1.12E-06,2.966776979,0.746215791,0.00135943,1.675188468,0.000378042,0.005412921,6.07057,4.31E-06,7.290341,4.85E-06,9.113202586,0.001356497,156.43403,11.257186,6.51E-06,0.000176102,0.001816097,210.7947296
1980.353022,0.002372846,0.002426887,0.509447888,0.006464808,5.76E-06,28.371841,2.03E-05,3.173616,2.09E-06,15.980764,1.02E-05,41.102055,2.96E-05,0.004843185,1.530492,8.75E-07,2.413314995,0.8220313,0.001497548,-1.785101748,0.000338432,-0.005768077,7.088571,5.03E-06,13.317069,8.86E-06,8.760692723,0.001487751,186.733657,17.472466,1.01E-05,0.000210212,0.001609232,210.5059758
1980.380647,0.002936643,0.00267012,0.525852378,0.021258736,1.89E-05,31.581497,2.26E-05,2.021654,1.33E-06,7.749283,4.93E-06,38.218992,2.75E-05,0.004784482,2.01917,1.16E-06,2.432836361,0.491387991,0.000895194,-0.242341564,0.00030504,-0.000783062,7.006948,4.98E-06,8.460342,5.63E-06,9.100001522,0.001560616,191.804694,17.258914,9.98E-06,0.00021592,0.001427271,210.217222
1980.408272,0.002616325,0.002575455,0.513856786,0.015741673,1.40E-05,33.549362,2.40E-05,2.652877,1.75E-06,14.422626,9.18E-06,44.869718,3.23E-05,0.004759704,3.032133,1.73E-06,2.281896317,0.4899902,0.000892647,1.37775189,0.00035488,0.004451835,7.747448,5.50E-06,7.130109,4.75E-06,9.209333703,0.001539068,215.693805,12.211205,7.06E-06,0.000242813,0.001768505,209.9284682
1980.435897,0.002747475,0.002531177,0.528620836,0.018616854,1.66E-05,31.285224,2.23E-05,2.758882,1.82E-06,13.391281,8.52E-06,42.739815,3.08E-05,0.004821897,2.50221,1.43E-06,2.321582513,0.420115323,0.000765352,3.047214993,0.000393584,0.009846256,8.147612,5.79E-06,10.843561,7.22E-06,9.130114973,0.001593487,192.563346,15.871916,9.18E-06,0.000216774,0.001891988,209.6397144
1980.463522,0.002688258,0.002511146,0.538657622,0.012600759,1.12E-05,28.340442,2.02E-05,4.622931,3.04E-06,13.898123,8.85E-06,40.215006,2.90E-05,0.00507146,1.960719,1.12E-06,2.445178878,0.388181298,0.000707175,2.277657424,0.000337231,0.007359638,8.67549,6.16E-06,9.439713,6.28E-06,9.210715487,0.001603668,169.81037,14.566404,8.43E-06,0.000191161,0.001683401,209.3509606
1980.491147,0.002922713,0.002927444,0.54617602,0.011592081,1.03E-05,27.376618,1.96E-05,2.861409,1.88E-06,10.222675,6.51E-06,30.330857,2.19E-05,0.005392471,1.811446,1.04E-06,2.58390399,0.362900656,0.00066112,3.486432232,0.000363136,0.011265469,7.604341,5.40E-06,6.118405,4.07E-06,9.207333582,0.001620516,168.79117,11.073184,6.40E-06,0.000190013,0.002629289,209.0622068
