Age,Ba138Ca,BaCa,BCa,Cd,CdCa,Ce,CeCa,La,LaCa,LiCa,Lu,LuCa,MgCa,Mn,MnCa,P,PbCa,PCa,Pr,PrCa,SrCa,UCa,Y,Yb,YbCa,YCa,ZnCa,Distance
1991.694749,0.002081477,0.002246883,0.497075322,0.014081435,1.25E-05,59.13970333,4.22E-05,80.77961648,5.82E-05,0.005652691,4.056738952,2.32E-06,3.597646396,0.304419226,0.00055458,-2.348422891,7.79E-05,-0.007588297,15.34405492,1.09E-05,9.113427457,0.001440687,228.858752,18.17743527,1.05E-05,0.000257633,0.0008399,172.343906
1991.71337,0.001676514,0.0016075,0.445485775,-0.002268732,-2.02E-06,53.9854229,3.86E-05,67.31159116,4.85E-05,0.005310399,5.076714152,2.90E-06,3.036095116,0.309786934,0.000564359,-5.143182133,5.88E-05,-0.016618811,13.21229903,9.38E-06,9.081316266,0.001470214,237.793998,26.9794075,1.56E-05,0.000267692,0.00047892,172.091218
1991.73199,0.001598475,0.001708488,0.442804996,0.004967763,4.42E-06,63.8039921,4.56E-05,78.10073219,5.63E-05,0.005387574,4.686359738,2.68E-06,2.939077657,0.350750539,0.000638985,-2.102727075,5.36E-05,-0.006794397,16.32255764,1.16E-05,8.964688879,0.001522223,266.489831,29.60708123,1.71E-05,0.000299996,0.00055928,171.83853
1991.75061,0.001790358,0.001762311,0.446691419,-0.004319879,-3.85E-06,58.10337419,4.15E-05,65.42114496,4.71E-05,0.005164922,3.866340391,2.21E-06,2.880297762,0.345785549,0.00062994,-4.59593315,5.42E-05,-0.014850523,11.3272853,8.05E-06,9.221117553,0.001559238,228.203455,23.02877726,1.33E-05,0.000256895,0.00053415,171.585842
1991.76923,0.00182699,0.001770309,0.458454727,0.003486418,3.10E-06,50.37086923,3.60E-05,69.97195816,5.04E-05,0.005349136,3.91665488,2.24E-06,3.265479938,0.370370138,0.000674728,-3.459876547,5.91E-05,-0.011179661,11.56516359,8.21E-06,9.025328571,0.001506365,234.493491,23.68818242,1.37E-05,0.000263976,0.00073351,171.333154
1991.787851,0.001894275,0.001890446,0.46173071,0.010645976,9.48E-06,48.87756919,3.49E-05,65.97877679,4.75E-05,0.005489708,5.341041894,3.06E-06,2.921672046,0.389690316,0.000709924,-4.479631261,4.01E-05,-0.014474725,13.07752964,9.29E-06,9.191413124,0.001535321,220.86732,23.37571134,1.35E-05,0.000248637,0.00035037,171.080466
1991.806471,0.002249032,0.002226569,0.409441161,0.004449531,3.96E-06,69.88938395,4.99E-05,91.91522162,6.62E-05,0.00467473,5.504939446,3.15E-06,2.924497107,0.353565389,0.000644113,0.09848874,5.25E-05,0.00031824,17.47592032,1.24E-05,9.088130269,0.001599462,297.8379,29.78245336,1.72E-05,0.000335285,0.00051677,170.827778
1991.825091,0.00233055,0.002358788,0.446493028,0.006996424,6.23E-06,71.75361905,5.13E-05,89.37618084,6.44E-05,0.005605636,5.880406655,3.36E-06,3.527834597,0.473459619,0.000862532,-2.446365852,7.03E-05,-0.007904774,16.04120576,1.14E-05,9.069363015,0.001405665,281.147505,23.49114555,1.36E-05,0.000316496,0.00072195,170.57509
1991.843712,0.002269948,0.002473111,0.435977975,0.007721734,6.87E-06,46.24369193,3.30E-05,52.66154287,3.79E-05,0.00542042,2.879797969,1.65E-06,3.462835278,0.46545345,0.000847947,-1.873540724,4.64E-05,-0.006053843,12.19689891,8.66E-06,9.037758656,0.001409205,191.396596,19.49807968,1.13E-05,0.000215461,0.00053012,170.322402
1991.862332,0.00336268,0.003189658,0.413253289,0.009351385,8.33E-06,41.17469104,2.94E-05,53.27555241,3.84E-05,0.005686156,3.161912576,1.81E-06,4.177817622,0.477954616,0.000870721,0.558609829,8.25E-05,0.001804998,10.57619773,7.51E-06,8.957449929,0.001320543,179.084498,13.8965678,8.04E-06,0.000201601,0.0007867,170.069714
1991.880952,0.007199878,0.007126894,0.40180985,0.016629031,1.48E-05,71.82562596,5.13E-05,82.87420693,5.97E-05,0.005252214,5.627667842,3.22E-06,3.603234705,0.471964934,0.000859809,2.260235305,9.11E-05,0.007303343,15.50362455,1.10E-05,9.247470004,0.00146246,291.416138,30.06877684,1.74E-05,0.000328056,0.00073475,169.817026
1991.899572,0.008702236,0.008859202,0.41096967,0.003449327,3.07E-06,73.85332917,5.28E-05,91.14698432,6.57E-05,0.005631393,5.400421156,3.09E-06,3.401917873,0.435819162,0.00079396,1.735542429,7.55E-05,0.005607939,18.37481802,1.31E-05,9.193197942,0.001412257,307.149861,31.39129344,1.82E-05,0.000345768,0.00065231,169.564338
1991.918193,0.004976563,0.00553122,0.414561514,0.064188271,5.71E-05,45.87224531,3.28E-05,61.79066769,4.45E-05,0.005593602,4.626592058,2.65E-06,3.945121757,0.506150386,0.000922087,2.506106445,8.17E-05,0.008097809,10.43723317,7.41E-06,8.823624338,0.001331776,204.339991,23.66462123,1.37E-05,0.000230032,0.00099101,169.31165
1991.936813,0.008966617,0.00859174,0.425734722,0.007097364,6.32E-06,76.24252295,5.45E-05,102.2982001,7.37E-05,0.005341279,4.478797672,2.56E-06,3.949861841,0.453235471,0.000825689,4.433462336,0.000102228,0.014325542,19.95568651,1.42E-05,9.142746996,0.001451777,316.303671,31.21528929,1.81E-05,0.000356073,0.00137861,169.058962
1991.955433,0.00417803,0.004121172,0.399443011,0.001375041,1.22E-06,47.62061309,3.40E-05,64.12176801,4.62E-05,0.004807476,4.154795084,2.38E-06,3.559609972,0.437277287,0.000796617,-0.299468048,6.69E-05,-0.000967651,12.56481785,8.92E-06,8.993394604,0.001430113,216.312051,22.92711016,1.33E-05,0.000243509,0.00086911,168.806274
1991.974054,0.003868692,0.003789789,0.393298662,0.003668369,3.27E-06,62.71559412,4.48E-05,84.42730144,6.08E-05,0.004339845,4.90314279,2.80E-06,2.835051398,0.399467791,0.000727737,1.403886204,6.81E-05,0.004536281,15.88591026,1.13E-05,8.874429493,0.001563702,286.3388,33.14021009,1.92E-05,0.00032234,0.00058135,168.553586
1991.992674,0.002638987,0.002726201,0.43163069,8.11E-06,7.22E-09,57.60252965,4.11E-05,76.76659511,5.53E-05,0.004880003,4.92877418,2.82E-06,2.970851702,0.418041902,0.000761574,3.9399463,6.69E-05,0.012730878,14.66118603,1.04E-05,9.217457418,0.001679268,263.494193,28.81819744,1.67E-05,0.000296623,0.00059451,168.300898
1992.011294,0.003112391,0.003139758,0.412935141,0.017937858,1.60E-05,45.87732203,3.28E-05,63.69208972,4.59E-05,0.005175632,4.51779285,2.58E-06,3.632031526,0.451602593,0.000822714,0.686098452,0.000114711,0.002216943,13.54753007,9.62E-06,8.991435007,0.00152043,221.452154,24.20304903,1.40E-05,0.000249295,0.00071719,168.04821
1992.029914,0.001704149,0.001637926,0.416536374,0.001609051,1.43E-06,36.11479584,2.58E-05,45.34094536,3.27E-05,0.005202415,3.464913795,1.98E-06,3.467802884,0.458515973,0.000835309,-1.26044669,7.38E-05,-0.004072795,8.132379674,5.78E-06,8.7981438,0.001416017,163.36982,13.99210628,8.09E-06,0.00018391,0.00056981,167.795522
1992.048535,0.001220561,0.001407416,0.409022717,0.005820501,5.18E-06,30.72096968,2.19E-05,38.74070448,2.79E-05,0.00465054,3.351984463,1.92E-06,3.332788514,0.474451449,0.000864339,-3.077730935,5.21E-05,-0.00994486,6.743530916,4.79E-06,9.008215531,0.001487647,155.719167,17.59247291,1.02E-05,0.000175298,0.00051397,167.542834
1992.067155,0.001232686,0.001316851,0.406430991,0.001682546,1.50E-06,40.88149769,2.92E-05,51.08447234,3.68E-05,0.005143818,3.674565395,2.10E-06,3.168652762,0.47907193,0.000872757,-5.188602227,4.22E-05,-0.016765574,10.32942277,7.34E-06,8.931560111,0.001497174,186.608968,17.87595862,1.03E-05,0.000210071,0.00051659,167.290146
1992.085775,0.001439838,0.001269668,0.417779975,0.006971876,6.21E-06,37.49939295,2.68E-05,52.81974959,3.81E-05,0.005129766,3.725938823,2.13E-06,3.428716099,0.465607094,0.000848227,-2.498212186,4.51E-05,-0.008072301,10.18869719,7.24E-06,9.091247188,0.001544676,184.873653,21.24954218,1.23E-05,0.000208118,0.00065156,167.037458
1992.104396,0.001876817,0.001904298,0.393446016,0.005884048,5.24E-06,26.10780463,1.86E-05,33.38872002,2.41E-05,0.005597784,1.556661893,8.90E-07,4.672079749,0.612601281,0.001116016,-2.336981773,6.80E-05,-0.007551329,6.046024486,4.29E-06,8.746907548,0.001183961,116.239726,11.79026015,6.82E-06,0.000130855,0.00101921,166.78477
1992.120436,0.001766,0.001892826,0.39735906,0.005516845,4.91E-06,25.47864025,1.82E-05,32.77675003,2.36E-05,0.005165568,1.848731023,1.06E-06,3.713828806,0.45673215,0.000832059,-0.447884953,5.74E-05,-0.00144722,5.436134109,3.86E-06,8.941126053,0.001383687,117.072944,12.83649849,7.42E-06,0.000131793,0.00069419,166.532082
1992.136476,0.002725788,0.002709086,0.394082667,0.017279487,1.54E-05,45.60818465,3.26E-05,57.78984624,4.16E-05,0.005236799,3.238650227,1.85E-06,4.023821445,0.41438241,0.000754908,3.063779764,6.96E-05,0.009899781,12.98284724,9.22E-06,8.916164823,0.001442771,208.704988,19.44042678,1.12E-05,0.000234945,0.00060907,166.279394
1992.152517,0.002452749,0.002492872,0.398785759,0.007564869,6.74E-06,33.86780905,2.42E-05,48.67060301,3.51E-05,0.005687118,3.225352438,1.84E-06,4.804913973,0.613719814,0.001118054,1.391874205,8.22E-05,0.004497467,9.433465412,6.70E-06,8.990310223,0.001325217,165.95504,16.94128801,9.80E-06,0.000186821,0.00077721,166.026706
1992.168557,0.002269347,0.002184085,0.380291268,0.01457464,1.30E-05,45.31387519,3.24E-05,62.52829003,4.51E-05,0.005926512,3.819631694,2.18E-06,5.464596355,0.498819599,0.000908732,-1.296232626,0.00010385,-0.004188427,12.82601699,9.11E-06,8.894068493,0.001271679,190.726013,21.61194802,1.25E-05,0.000214706,0.00096634,165.774018
1992.184598,0.002074105,0.002073881,0.410995673,0.000281408,2.51E-07,46.37211239,3.31E-05,64.74570851,4.67E-05,0.005797546,3.407686083,1.95E-06,4.116659111,0.414878529,0.000755811,-0.92011477,8.04E-05,-0.002973104,12.86754208,9.14E-06,9.102651897,0.001452896,203.906559,21.48235984,1.24E-05,0.000229544,0.00066534,165.52133
1992.200638,0.00238464,0.00228983,0.418971983,0.004381401,3.90E-06,57.70553886,4.12E-05,77.81471318,5.61E-05,0.00540736,4.826896037,2.76E-06,3.582946075,0.385083472,0.000701532,1.799327107,9.53E-05,0.005814042,13.25743972,9.42E-06,9.180677261,0.001617344,264.464542,25.20545765,1.46E-05,0.000297716,0.00071005,165.268642
1992.216678,0.002012865,0.001815965,0.406098867,0.010974761,9.77E-06,65.43767639,4.67E-05,101.0555243,7.28E-05,0.005001948,4.393674563,2.51E-06,3.309418945,0.37023391,0.000674479,0.783364441,0.000105794,0.002531232,17.22289054,1.22E-05,9.124449946,0.001546913,280.148763,30.65334558,1.77E-05,0.000315372,0.00063005,165.015954
1992.232719,0.002092101,0.002161829,0.407506156,0.006585266,5.86E-06,49.02818943,3.50E-05,69.37845962,5.00E-05,0.005447116,3.701701407,2.12E-06,4.310639392,0.432044643,0.000787084,1.766373137,0.000121962,0.00570756,12.06445951,8.57E-06,8.888045648,0.001438584,220.814172,20.33390432,1.18E-05,0.000248577,0.00069444,164.763266
1992.248759,0.001974906,0.001957795,0.413383984,0.020249559,1.80E-05,38.23836046,2.73E-05,44.24876792,3.19E-05,0.005741595,3.309298186,1.89E-06,4.043022191,0.463256762,0.000843945,-1.278848295,9.71E-05,-0.004132255,8.042646731,5.71E-06,8.982666908,0.001445347,160.015702,14.32878372,8.29E-06,0.000180134,0.00077124,164.510578
1992.2648,0.001760929,0.001812211,0.416176157,0.00872295,7.77E-06,40.92317588,2.92E-05,53.35733327,3.84E-05,0.004871113,4.771638708,2.73E-06,3.309271536,0.442910844,0.00080688,-4.661336332,6.22E-05,-0.015061856,10.77952132,7.66E-06,9.123702072,0.001574682,213.844307,27.72440345,1.60E-05,0.000240731,0.0005621,164.25789
1992.28084,0.001529162,0.001667219,0.424507465,0.015429532,1.37E-05,38.68469296,2.76E-05,54.15383743,3.90E-05,0.005189211,4.484608723,2.57E-06,3.16994228,0.374051279,0.000681434,-4.385112939,5.25E-05,-0.014169314,8.814078905,6.26E-06,9.204149028,0.001520828,210.693966,19.06310555,1.10E-05,0.000237185,0.0003632,164.005202
1992.29688,0.002519907,0.002381645,0.425686979,0.001446043,1.29E-06,40.21376559,2.87E-05,54.41928739,3.92E-05,0.005660173,3.294258726,1.88E-06,3.817832983,0.350154602,0.0006379,-1.158407418,6.55E-05,-0.003743082,11.76069546,8.35E-06,9.016479299,0.00138185,191.978627,17.86849866,1.03E-05,0.000216116,0.00084863,163.752514
1992.312921,0.002167314,0.002006526,0.436972944,0.001848926,1.65E-06,46.94240267,3.35E-05,68.3803365,4.93E-05,0.005078927,4.033252499,2.31E-06,3.206794577,0.286823249,0.000522525,-2.342485593,5.60E-05,-0.007569113,13.37389437,9.50E-06,9.062843329,0.00153018,241.373039,24.91702573,1.44E-05,0.000271721,0.00075444,163.499826
1992.328961,0.00203163,0.002003245,0.429790961,-0.00288661,-2.57E-06,43.2394446,3.09E-05,59.0646671,4.26E-05,0.004938391,3.524458055,2.02E-06,3.136344627,0.265259435,0.000483241,-3.130470186,6.41E-05,-0.010115273,12.81219718,9.10E-06,9.129755479,0.001494812,234.266516,27.06496576,1.57E-05,0.000263721,0.00061929,163.247138
1992.345002,0.002205987,0.002212059,0.44447471,0.013700276,1.22E-05,43.94504665,3.14E-05,63.44975034,4.57E-05,0.005535855,3.75933832,2.15E-06,3.62090531,0.266247099,0.00048504,-2.574859114,6.64E-05,-0.008319965,10.18318057,7.23E-06,9.06544714,0.001424063,215.389902,24.59415449,1.42E-05,0.000242471,0.00076383,162.99445
1992.361042,0.002476281,0.002356437,0.436074286,0.003841334,3.42E-06,50.62233781,3.62E-05,72.58117537,5.23E-05,0.005209539,5.279025635,3.02E-06,3.238265117,0.270425313,0.000492652,-2.769209943,6.98E-05,-0.008947958,12.56490625,8.92E-06,9.067348732,0.001477313,234.224768,29.81332024,1.72E-05,0.000263674,0.00075383,162.741762
1992.377082,0.002301669,0.002250959,0.427909179,0.010492272,9.34E-06,58.98108425,4.21E-05,85.11901268,6.13E-05,0.005371811,4.710646803,2.69E-06,3.739744932,0.336149321,0.000612385,-2.223092452,7.16E-05,-0.007183326,14.57140078,1.03E-05,8.86729671,0.0013527,250.745693,27.82039507,1.61E-05,0.000282272,0.0006563,162.489074
1992.393123,0.002444105,0.002500445,0.406658151,0.008802356,7.84E-06,56.16167814,4.01E-05,76.75497877,5.53E-05,0.005403934,4.55856795,2.61E-06,3.94711582,0.356035087,0.000648612,0.738731399,9.77E-05,0.002387012,14.22490913,1.01E-05,8.942188557,0.00123154,224.139375,24.02745186,1.39E-05,0.00025232,0.00080729,162.236386
1992.409163,0.002917943,0.002541433,0.436415832,0.007985151,7.11E-06,50.41141596,3.60E-05,70.7105936,5.09E-05,0.005604,4.197201438,2.40E-06,4.107225985,0.334555175,0.000609481,-3.674078833,0.000113135,-0.011871798,12.93840412,9.19E-06,8.955862201,0.001395937,211.758814,16.65613723,9.63E-06,0.000238383,0.00109581,161.983698
1992.425203,0.002587241,0.0026507,0.41232485,0.004359108,3.88E-06,78.59054155,5.61E-05,106.8446819,7.70E-05,0.005565786,4.869789023,2.79E-06,3.703160459,0.318723976,0.00058064,-0.249555752,0.000137294,-0.000806372,19.49828703,1.38E-05,9.155494457,0.001430786,288.245571,28.97426877,1.68E-05,0.000324487,0.0010819,161.73101
1992.441244,0.002460173,0.002430666,0.416037477,0.01111503,9.90E-06,49.54729621,3.54E-05,67.70125472,4.88E-05,0.00531757,4.221664971,2.41E-06,3.219817748,0.259512406,0.000472771,-0.957358797,7.65E-05,-0.003093448,12.10191774,8.60E-06,9.127842008,0.001535224,213.640517,29.93255375,1.73E-05,0.000240502,0.00058672,161.478322
1992.457284,0.002545169,0.002684535,0.423878041,0.007456579,6.64E-06,34.50615075,2.46E-05,51.07942993,3.68E-05,0.005441147,2.315268412,1.32E-06,3.988410286,0.31227495,0.000568892,0.778075243,8.29E-05,0.002514141,9.400302755,6.68E-06,8.947493548,0.001461611,148.259167,17.15579448,9.92E-06,0.0001669,0.00065085,161.225634
1992.473325,0.002981296,0.002848961,0.426714885,0.003253992,2.90E-06,64.93227752,4.64E-05,86.6280207,6.24E-05,0.005717555,4.500663524,2.57E-06,4.020198717,0.27648158,0.000503685,1.448140207,8.76E-05,0.004679276,16.97310714,1.21E-05,9.217753897,0.001457617,235.256834,25.48939515,1.47E-05,0.000264836,0.00092839,160.972946
1992.489365,0.003587305,0.003583068,0.420382041,0.007812484,6.96E-06,55.43190637,3.96E-05,80.28042027,5.78E-05,0.005833566,3.484826383,1.99E-06,5.584518112,0.333479973,0.000607522,4.71922685,0.000125639,0.015248913,13.89095896,9.87E-06,9.105282983,0.001512978,214.668192,23.97723995,1.39E-05,0.000241658,0.00084139,160.720258
1992.505405,0.004219789,0.003927861,0.399470352,0.015633366,1.39E-05,42.51807044,3.04E-05,58.35446273,4.20E-05,0.006089958,2.71675296,1.55E-06,5.350767727,0.337333444,0.000614542,4.305744779,0.00017244,0.013912857,10.06114068,7.15E-06,9.008087299,0.001389741,158.861362,16.04590463,9.28E-06,0.000178835,0.00119624,160.46757
1992.521446,0.003092857,0.003300817,0.442253341,0.030873973,2.75E-05,50.46645229,3.60E-05,73.28174734,5.28E-05,0.005708786,2.862731361,1.64E-06,3.553152117,0.343896415,0.000626499,-0.586999662,7.71E-05,-0.001896732,13.68591317,9.72E-06,9.058243594,0.001458027,202.756316,21.7177351,1.26E-05,0.000228249,0.00055945,160.214882
1992.537486,0.002965934,0.002972151,0.444554817,0.017235395,1.53E-05,84.92720253,6.07E-05,111.779936,8.05E-05,0.005860738,5.168143119,2.96E-06,3.798093498,0.219690818,0.000400225,-0.370721759,7.85E-05,-0.001197888,21.11306373,1.50E-05,9.004548446,0.001456565,273.437652,22.4138975,1.30E-05,0.000307817,0.00064307,159.962194
1992.553527,0.002743174,0.002512041,0.452570885,0.005383297,4.79E-06,98.04418615,7.00E-05,148.2228891,0.000106797,0.005597729,4.796799316,2.74E-06,3.269087307,0.246866585,0.000449733,1.030156258,8.73E-05,0.003328673,26.94296353,1.91E-05,9.273996555,0.001665008,320.558417,34.80065043,2.01E-05,0.000360862,0.00057612,159.709506
1992.569567,0.002972547,0.003014595,0.447051887,0.001821242,1.62E-06,81.74961988,5.84E-05,115.2709311,8.31E-05,0.005841046,4.638877902,2.65E-06,4.933459775,0.311493963,0.000567469,3.01404907,0.000153759,0.00973909,23.06134466,1.64E-05,8.992763923,0.001402178,277.202184,24.91670356,1.44E-05,0.000312055,0.00136653,159.456818
1992.585607,0.002984525,0.002850125,0.520564916,0.018036393,1.61E-05,50.33803072,3.60E-05,67.43104916,4.86E-05,0.00623108,3.125848012,1.79E-06,4.068803559,0.23707925,0.000431903,-1.58495567,0.000104765,-0.005121358,12.77761765,9.08E-06,9.197582473,0.001366911,178.598831,19.53388995,1.13E-05,0.000201054,0.00099644,159.20413
1992.601648,0.002852578,0.002659473,0.48984924,-5.95E-05,-5.30E-08,68.54622138,4.90E-05,98.15462209,7.07E-05,0.005704586,4.9513305,2.83E-06,3.273629696,0.238838883,0.000435108,-1.705895994,9.76E-05,-0.005512144,17.5482024,1.25E-05,9.339502225,0.001631311,226.60831,17.32451822,1.00E-05,0.0002551,0.00088027,158.951442
1992.626785,0.001882587,0.001921753,0.485524292,0.008529787,7.59E-06,59.83688905,4.27E-05,95.56935678,6.89E-05,0.005425563,4.718934852,2.70E-06,2.791090411,0.159006036,0.000289672,-2.197663095,5.11E-05,-0.007101158,16.65191302,1.18E-05,9.293170057,0.001645248,219.073641,24.7687667,1.43E-05,0.000246618,0.00047959,158.698754
1992.651923,0.002870577,0.002732619,0.496541956,0.003094504,2.76E-06,45.67685794,3.26E-05,61.69507892,4.45E-05,0.00589211,3.286069739,1.88E-06,4.11136153,0.243479364,0.000443562,0.20036204,0.000125044,0.000647416,13.01127604,9.24E-06,9.216883799,0.001516329,164.349658,15.01858342,8.69E-06,0.000185013,0.00101867,158.446066
1992.67706,0.002457569,0.002319921,0.492507182,-0.000295261,-2.63E-07,48.41907461,3.46E-05,70.31864007,5.07E-05,0.005301545,3.391725111,1.94E-06,2.836861727,0.224111905,0.000408279,-1.7483111,5.55E-05,-0.005649197,12.14987843,8.63E-06,9.282137478,0.001557351,167.509404,15.5088873,8.97E-06,0.00018857,0.000656,158.193378
1992.702197,0.002746563,0.002810567,0.493679818,0.287147251,0.000255659,55.39307205,3.96E-05,79.46890645,5.73E-05,0.005897254,2.809365507,1.61E-06,3.715968998,0.238385338,0.000434282,-1.180701733,9.56E-05,-0.00381512,13.79164703,9.80E-06,9.153149102,0.001501496,173.271077,18.0436203,1.04E-05,0.000195056,0.00112381,157.94069
1992.727335,0.002938937,0.003143615,0.541805255,0.007376526,6.57E-06,58.28824183,4.16E-05,80.84076814,5.82E-05,0.006564081,2.432655855,1.39E-06,3.800419149,0.242824946,0.00044237,-1.228828745,0.00010027,-0.00397063,14.99503175,1.07E-05,9.165691932,0.001427194,181.689107,14.35567377,8.30E-06,0.000204533,0.00090012,157.688002
1992.752472,0.002590578,0.0027161,0.477349826,0.00199306,1.77E-06,144.1265112,0.000102949,202.8679007,0.00014617,0.005389902,8.675071055,4.96E-06,2.938262863,0.226360316,0.000412375,0.260491702,0.000105852,0.000841709,33.16630142,2.36E-05,9.390707149,0.00169106,451.168676,41.13201951,2.38E-05,0.000507894,0.00082007,157.435314
1992.77761,0.002758413,0.002852035,0.458256005,0.007818671,6.96E-06,92.91641471,6.64E-05,123.7093718,8.91E-05,0.006237162,3.957648925,2.26E-06,3.655567724,0.267926761,0.0004881,-0.000281794,0.000128402,-9.11E-07,22.75594734,1.62E-05,9.067630849,0.001404873,294.657452,24.35240118,1.41E-05,0.000331705,0.00106525,157.182626
1992.802747,0.002130209,0.00198782,0.450994998,0.010979661,9.78E-06,84.26070639,6.02E-05,112.2568841,8.09E-05,0.00540838,5.101189027,2.92E-06,3.198304125,0.284277584,0.000517887,-2.346716808,5.61E-05,-0.007582785,21.39550861,1.52E-05,8.964187143,0.00144781,284.572865,25.1611988,1.46E-05,0.000320352,0.00053795,156.929938
1992.827884,0.001896826,0.001928052,0.451754998,0.008994562,8.01E-06,72.60377712,5.19E-05,102.823978,7.41E-05,0.005346056,6.741182501,3.86E-06,3.184924871,0.294998551,0.000537418,-2.909161062,5.65E-05,-0.009400172,18.01157627,1.28E-05,9.083992868,0.001448798,258.741169,27.16853202,1.57E-05,0.000291273,0.00062813,156.67725
1992.853022,0.002267185,0.002147835,0.470378786,0.016136004,1.44E-05,57.59453346,4.11E-05,87.0122539,6.27E-05,0.006312757,2.837010637,1.62E-06,3.985913083,0.341775075,0.000622634,-1.717555262,6.96E-05,-0.005549818,14.71110346,1.04E-05,8.922088505,0.001287019,215.908648,22.19707058,1.28E-05,0.000243055,0.00085929,156.424562
1992.878159,0.002095343,0.002147059,0.481261089,0.004838622,4.31E-06,36.41537031,2.60E-05,51.93387123,3.74E-05,0.005853981,1.77671999,1.02E-06,4.006666711,0.326867539,0.000595476,-4.650987482,4.22E-05,-0.015028416,9.282318434,6.59E-06,8.916002253,0.001166365,137.710673,13.36530531,7.73E-06,0.000155025,0.00052537,156.171874
1992.903296,0.002307291,0.002391515,0.461860184,0.005545114,4.94E-06,60.97585154,4.36E-05,85.77918741,6.18E-05,0.005377101,3.359361115,1.92E-06,3.780034162,0.350063376,0.000637733,-4.14656291,6.29E-05,-0.013398504,12.84056848,9.12E-06,9.048483104,0.001250624,225.636581,20.56595434,1.19E-05,0.000254006,0.00045287,155.919186
1992.928434,0.002861304,0.002915042,0.476698128,0.007680655,6.84E-06,41.68155905,2.98E-05,57.91077157,4.17E-05,0.005787814,2.434709808,1.39E-06,4.273871019,0.397351589,0.000723881,-3.246981301,8.35E-05,-0.010491747,10.38779198,7.38E-06,8.851475748,0.001190711,144.530952,17.26500381,9.99E-06,0.000162703,0.00072609,155.666498
1992.953571,0.002469368,0.002554365,0.437595984,0.004694146,4.18E-06,47.80463512,3.41E-05,69.627843,5.02E-05,0.005042132,2.950825508,1.69E-06,3.834185239,0.402112514,0.000732555,-2.561426578,9.04E-05,-0.008276562,13.1330766,9.33E-06,8.782068652,0.001201079,198.659577,15.99020692,9.25E-06,0.000223637,0.0006034,155.41381
1992.978709,0.002541962,0.002673701,0.424018565,0.011252794,1.00E-05,74.06359593,5.29E-05,108.6585115,7.83E-05,0.00499853,4.935902093,2.82E-06,3.540923603,0.383906747,0.000699388,-3.868719591,8.35E-05,-0.012500728,17.68430162,1.26E-05,8.976961081,0.001384118,279.984972,29.11746177,1.68E-05,0.000315187,0.00051048,155.161122
1993.003846,0.002180456,0.002084454,0.464698333,0.012334213,1.10E-05,48.02037407,3.43E-05,73.22462046,5.28E-05,0.004746701,3.84686098,2.20E-06,3.850195767,0.363813397,0.000662783,-3.356823919,8.68E-05,-0.010846674,13.9238111,9.89E-06,8.906788773,0.001233731,208.182203,21.18436974,1.23E-05,0.000234357,0.00063287,154.908434
1993.028983,0.002191474,0.002181481,0.474567727,-0.000294599,-2.62E-07,55.13039415,3.94E-05,81.07772311,5.84E-05,0.00543165,3.602515084,2.06E-06,3.945719678,0.412830337,0.00075208,-3.858058977,7.83E-05,-0.012466281,13.51107759,9.60E-06,8.898468048,0.001167875,209.853049,20.44515538,1.18E-05,0.000236238,0.00060118,154.655746
1993.054121,0.002481546,0.002587516,0.446282745,0.012022689,1.07E-05,54.08263925,3.86E-05,92.28057963,6.65E-05,0.005426401,4.978958294,2.85E-06,4.334660501,0.434865487,0.000792223,-1.725588139,0.00012686,-0.005575774,15.54556539,1.10E-05,8.878786164,0.001189122,240.166211,24.38785032,1.41E-05,0.000270362,0.00087727,154.403058
1993.079258,0.003293315,0.002900477,0.442902712,0.004109329,3.66E-06,46.92301725,3.35E-05,76.50741485,5.51E-05,0.005705647,3.967379509,2.27E-06,4.613330768,0.419605167,0.000764422,-2.362680371,0.000126323,-0.007634367,13.04703644,9.27E-06,8.756545749,0.001181355,196.935529,20.71608427,1.20E-05,0.000221696,0.00116073,154.15037
1993.104396,0.002070556,0.002100882,0.44519506,0.003589861,3.20E-06,26.27419677,1.88E-05,45.39537986,3.27E-05,0.00512976,3.977120723,2.27E-06,4.042026024,0.440490664,0.000802471,-2.160634701,9.84E-05,-0.00698151,8.326952388,5.91E-06,8.785078855,0.001159413,134.180272,14.0909542,8.15E-06,0.000151051,0.00054511,153.897682
1993.122812,0.002497763,0.002411502,0.438444219,0.007631411,6.79E-06,44.80483402,3.20E-05,77.20284781,5.56E-05,0.005349641,3.973517584,2.27E-06,4.360615815,0.430231621,0.000783781,-3.810086332,0.000118625,-0.01231127,13.4590429,9.56E-06,8.84442763,0.001257621,218.801241,21.60631846,1.25E-05,0.000246311,0.00075343,153.644994
1993.141229,0.002297551,0.002306408,0.423045878,0.018366747,1.64E-05,69.43644153,4.96E-05,108.1984972,7.80E-05,0.005146365,6.820017951,3.90E-06,3.306473707,0.39512409,0.000719823,-1.225478566,9.47E-05,-0.003959805,18.29249448,1.30E-05,8.98381566,0.001385422,308.056129,33.76664955,1.95E-05,0.000346788,0.0005067,153.392306
