Age,BaCa,SrCa,UCa
1990.375,0.0031622,8.7936,0.00126262
1990.386,0.00336934,8.85967,0.00127693
1990.396,0.00320296,8.85524,0.00135555
1990.406,0.00350117,9.03252,0.00130499
1990.417,0.00301315,9.0828,0.00127169
1990.427,0.00296473,9.01473,0.001331
1990.437,0.00310364,8.74096,0.00131961
1990.448,0.00270429,8.49271,0.00128997
1990.458,0.00267102,8.68595,0.00131392
1990.468,0.0027768,8.65438,0.00124252
1990.479,0.0024689,8.79962,0.00124275
1990.489,0.00247865,8.61223,0.00116135
1990.499,0.00256102,8.66051,0.00116881
1990.51,0.00249464,8.32285,0.00110285
1990.52,0.00356454,8.68723,0.00132226
1990.53,0.0033601,8.64387,0.00142672
1990.541,0.00320841,9.04628,0.00151137
1990.551,0.00286312,9.09346,0.00149288
1990.561,0.00285173,8.85384,0.0014646
1990.572,0.00275003,8.88622,0.00147001
1990.582,0.00246743,9.1716,0.00153529
1990.592,0.00263791,8.92128,0.00148615
1990.603,0.00248696,8.90206,0.00148308
1990.613,0.00307024,9.30778,0.00161558
1990.629,0.00247758,8.80528,0.00144912
1990.645,0.00262644,9.11077,0.0014829
1990.661,0.00265372,9.33709,0.00160798
1990.677,0.00254601,9.21377,0.0015496
1990.693,0.00252592,9.26072,0.00153807
1990.709,0.00260195,9.08488,0.00146152
1990.725,0.00256473,9.01485,0.00142945
1990.74,0.00315144,9.33121,0.00154569
1990.756,0.00285498,8.67614,0.00143672
1990.772,0.00294343,9.0946,0.00151538
1990.788,0.00273784,8.76533,0.00152386
1990.804,0.00254614,8.92875,0.00153494
1990.82,0.0025133,8.89289,0.00142502
1990.836,0.00304019,8.96018,0.00132689
1990.852,0.00268046,8.77714,0.00133621
1990.868,0.00323198,8.73616,0.00114421
1990.884,0.00260336,8.87804,0.00111459
1990.9,0.00245441,8.74696,0.00128222
1990.916,0.00286444,8.77208,0.00133883
1990.932,0.00302391,8.89373,0.00125422
1990.948,0.00301757,8.49712,0.0011878
1990.964,0.00324047,8.79825,0.00124992
1990.98,0.00303431,8.94783,0.00130086
1990.995,0.00328959,8.80499,0.00127323
1991.011,0.00471693,8.84717,0.0013602
1991.027,0.00494529,8.95588,0.00141305
1991.043,0.00421319,8.83244,0.00130736
1991.059,0.00392063,8.96264,0.00137567
1991.075,0.00350948,9.02329,0.00146607
1991.091,0.0034261,8.75071,0.00139795
1991.107,0.0029604,8.80976,0.00152036
1991.121,0.00265282,8.66971,0.0014083
1991.136,0.00268012,8.49993,0.00145231
1991.15,0.00286488,8.98122,0.00143966
1991.165,0.00291312,8.76192,0.00137435
1991.179,0.00282555,8.81836,0.00128494
1991.194,0.0029158,8.85251,0.00125676
1991.208,0.00305184,8.57906,0.00127943
1991.223,0.00363773,8.8537,0.00135004
1991.237,0.00400739,8.92794,0.00138041
1991.252,0.00385936,8.6429,0.00135532
1991.266,0.00381129,8.97913,0.00129903
1991.28,0.00319324,8.85194,0.00128863
1991.295,0.00313575,8.84306,0.00130742
1991.309,0.00337582,8.74737,0.00127588
1991.324,0.00337221,8.51503,0.00120814
1991.338,0.00347158,8.67548,0.00124731
1991.353,0.00305584,8.75798,0.00116704
1991.367,0.00346138,8.61939,0.00131811
1991.382,0.00353526,8.56877,0.00130988
1991.396,0.00392722,8.84747,0.00136385
1991.411,0.00399957,8.96998,0.00141071
1991.425,0.00407165,9.21979,0.00158814
1991.44,0.00342276,8.98455,0.00156969
1991.454,0.00324346,8.93389,0.00154072
1991.468,0.0030332,9.08541,0.00156965
1991.483,0.00243114,9.01954,0.00154638
1991.497,0.0025864,9.21385,0.00159166
1991.512,0.00244527,9.09796,0.00156914
1991.526,0.00249053,8.86828,0.00153526
1991.541,0.00268527,9.12661,0.00147312
1991.555,0.00282201,9.05163,0.00134559
1991.57,0.00269386,9.0049,0.00149283
1991.584,0.00254727,8.9033,0.00132651
1991.599,0.00262313,8.4895,0.00129486
1991.613,0.00353167,9.31032,0.00163301
1991.628,0.00250753,8.99599,0.00156194
1991.644,0.00271551,9.16225,0.00157883
1991.659,0.00298973,9.03545,0.00157615
1991.675,0.00280873,9.18686,0.00158817
1991.69,0.00287292,9.08011,0.00146724
1991.706,0.00311636,9.11929,0.00152284
1991.721,0.00262993,9.13408,0.00152678
1991.736,0.00306674,9.13918,0.00156991
1991.752,0.00310301,8.96619,0.00157525
1991.767,0.00283139,8.84383,0.00134823
1991.783,0.0030327,9.05762,0.00138606
1991.798,0.0034603,9.13533,0.00155419
1991.814,0.00339677,9.20268,0.00157976
1991.829,0.00354948,9.05266,0.00163453
1991.845,0.00341858,8.79906,0.00152807
1991.86,0.00406028,9.1008,0.00144635
1991.875,0.00344944,8.96045,0.00135093
1991.891,0.00356421,8.79564,0.00143112
1991.906,0.00362568,8.90262,0.00144669
1991.922,0.00354911,8.63631,0.00138795
1991.937,0.00361285,8.70056,0.00133347
1991.953,0.00388963,8.80725,0.0012681
1991.968,0.00506619,8.92315,0.00135819
1991.984,0.00477675,9.16674,0.0013268
1991.999,0.00317638,8.55763,0.00129055
1992.014,0.0030849,8.79388,0.00131469
1992.03,0.00315221,8.54049,0.00128157
1992.045,0.003731,8.85854,0.0014642
1992.061,0.00419388,9.39318,0.00162416
1992.076,0.00429391,9.05294,0.00143046
1992.092,0.0046687,9.06803,0.00153444
1992.107,0.00469868,8.89726,0.00150618
1992.122,0.00508464,9.04014,0.00152758
1992.137,0.00480366,8.98894,0.00154579
1992.152,0.00408803,8.74836,0.00136312
1992.167,0.00397182,8.7765,0.00158006
1992.181,0.00370467,8.80128,0.00164568
1992.196,0.00369287,9.00158,0.00157167
1992.211,0.00376451,8.83252,0.00152571
1992.226,0.00408465,8.48018,0.00132345
1992.241,0.00429353,8.66306,0.00113404
1992.256,0.00472888,8.79798,0.00117345
1992.271,0.00513783,8.79624,0.00130096
1992.286,0.00447637,8.71238,0.00130778
1992.3,0.00456727,8.86805,0.00127226
1992.315,0.00421832,8.66439,0.00126112
1992.33,0.00443554,8.50464,0.00128132
1992.345,0.00507568,8.50888,0.00124903
1992.36,0.00466157,8.67309,0.00145999
1992.375,0.00478913,8.84791,0.0014038
1992.39,0.00426603,8.89897,0.00145373
1992.405,0.00424155,8.5535,0.00140653
1992.42,0.0044,8.97298,0.00145746
1992.434,0.00367725,8.70181,0.00136898
1992.449,0.00390394,8.88354,0.00148361
1992.464,0.0039799,8.60305,0.00144761
1992.479,0.0038732,8.59603,0.00138295
1992.494,0.00427225,8.94876,0.00142951
1992.509,0.00457036,9.03331,0.00155201
1992.524,0.00390305,9.07709,0.00172283
1992.539,0.00381469,8.92626,0.0016009
1992.553,0.00404524,9.05208,0.00158036
1992.568,0.0038842,9.07959,0.00167584
1992.583,0.00422523,9.08081,0.00164957
1992.598,0.0040308,9.23149,0.00165342
1992.613,0.00400107,9.29782,0.00168651
1992.634,0.00379077,9.01957,0.00166923
1992.656,0.00374436,9.20518,0.00164663
1992.677,0.00352784,9.10885,0.00160134
1992.699,0.00373466,9.25691,0.00158449
1992.72,0.00345157,9.51431,0.00169434
1992.742,0.00319855,9.08261,0.00154148
1992.763,0.00329439,9.02113,0.00157913
1992.785,0.00358144,9.11745,0.00157952
1992.806,0.00413958,9.21203,0.00151454
1992.828,0.00414715,8.80635,0.00145249
1992.849,0.0049646,8.79317,0.00147749
1992.871,0.00627226,9.34247,0.0015033
1992.892,0.00669499,9.18984,0.00170689
1992.914,0.00675859,9.22199,0.00177189
1992.935,0.00793,9.11539,0.00189572
1992.957,0.0059479,9.2949,0.00166776
1992.978,0.00535775,8.6807,0.00144688
1993,0.00566693,8.97482,0.00169153
1993.021,0.00542026,8.81037,0.00164001
1993.043,0.00513142,8.83651,0.00142279
1993.064,0.00449395,8.66453,0.00141587
1993.086,0.00363886,8.58122,0.00131826
1993.107,0.00381666,8.46596,0.00122624
1993.117,0.0041137,8.65234,0.00137235
1993.126,0.00408806,8.53047,0.00129347
1993.136,0.00348666,8.52305,0.00137029
1993.146,0.00361417,8.60155,0.00139499
1993.156,0.00359361,8.71308,0.00145688
1993.165,0.00323707,9.01825,0.0014733
1993.175,0.00328313,9.04186,0.00146872
1993.185,0.00353477,8.95708,0.00149127
1993.195,0.00316781,8.83784,0.00145994
1993.204,0.00310249,8.69158,0.00148585
1993.214,0.00293375,8.90598,0.00133941
1993.224,0.00335963,8.7666,0.00135052
1993.234,0.00356979,9.09233,0.00140692
1993.243,0.00393261,8.81024,0.00154167
1993.253,0.00442478,9.16301,0.00158345
1993.263,0.00509364,9.16385,0.00170517
1993.272,0.00525298,9.20905,0.00174964
1993.282,0.00448039,9.17054,0.00178626
1993.292,0.00407343,9.00337,0.00165434
1993.302,0.00420795,9.32797,0.00175197
1993.311,0.00396007,9.10456,0.00180008
1993.321,0.00395894,8.82479,0.00153499
1993.331,0.00390141,9.11742,0.00165401
1993.341,0.00349693,8.83134,0.0015224
1993.35,0.00302886,8.9991,0.00147378
1993.36,0.00298272,8.87976,0.00141078
1993.37,0.00318729,8.73703,0.00148336
1993.379,0.0029332,8.86271,0.00164157
1993.389,0.00366619,9.17038,0.00162567
1993.399,0.00295569,8.97976,0.00164445
1993.409,0.0031136,8.91298,0.00165797
1993.418,0.0031894,9.07954,0.0016628
1993.428,0.00333498,9.18578,0.00169094
1993.438,0.00337936,9.34202,0.00176591
1993.448,0.00318581,8.94655,0.00170755
1993.457,0.00332664,9.30074,0.00184427
1993.467,0.00343754,9.38168,0.00175346
1993.477,0.0035105,9.13744,0.00178413
1993.486,0.00367086,9.16425,0.00172547
1993.496,0.00345668,9.1476,0.00167164
1993.506,0.00338071,8.85578,0.00154068
1993.516,0.00325085,9.10087,0.00166701
1993.525,0.00304847,9.02069,0.00154092
1993.535,0.00301491,8.91225,0.00152751
1993.545,0.00258458,8.98833,0.00154645
1993.555,0.0028469,9.25873,0.00164116
1993.564,0.00294204,9.22844,0.0016293
1993.574,0.00317724,9.43483,0.00176743
1993.584,0.00311181,9.19514,0.00170002
1993.594,0.00354211,9.42156,0.00189182
1993.603,0.00409759,9.47849,0.00169109
1993.613,0.00410789,9.31425,0.00182006
1993.625,0.00404543,9.24577,0.00174074
1993.638,0.00366413,9.31026,0.00171158
1993.65,0.00384759,9.26174,0.00172063
1993.662,0.00361789,9.24938,0.00171157
1993.675,0.00335832,9.13624,0.00163959
1993.687,0.00341772,9.06657,0.00159069
1993.699,0.00379319,9.14458,0.00148034
1993.712,0.00350689,9.04361,0.00157225
1993.724,0.00303746,9.12382,0.00162745
1993.736,0.0032014,8.96354,0.00152911
1993.749,0.00319939,8.8977,0.00151245
1993.761,0.00353664,9.14604,0.00156754
1993.774,0.00550316,9.25907,0.00161161
1993.786,0.00607996,8.92679,0.00158354
1993.798,0.00539299,8.96763,0.0016976
1993.811,0.00378517,8.90166,0.00152616
1993.823,0.00243367,8.46045,0.00140856
1993.835,0.00260681,8.83996,0.00155554
1993.848,0.00265375,8.79505,0.00166124
1993.86,0.002667,9.06094,0.00167805
1993.872,0.00275532,8.83665,0.0016342
1993.885,0.0026133,9.31213,0.00173981
1993.897,0.00304936,8.61296,0.00153303
1993.909,0.00347606,8.9745,0.00153468
1993.922,0.00346464,8.81105,0.00162633
1993.934,0.00303324,9.05828,0.001578
1993.946,0.0027534,9.05339,0.00164094
1993.959,0.0026086,8.9439,0.00159377
1993.971,0.00276696,8.77931,0.00150169
1993.984,0.00277275,8.78122,0.00146044
1993.996,0.00300144,9.01244,0.00144568
1994.008,0.00282067,8.93554,0.00149262
1994.021,0.00273198,8.84828,0.00148607
1994.033,0.00250442,9.11834,0.00160942
1994.045,0.00240417,8.84613,0.00156262
1994.058,0.00250375,8.95228,0.00136179
1994.07,0.00241298,8.62773,0.00136817
1994.082,0.00238745,8.56186,0.00133743
1994.095,0.00248296,8.88809,0.00142436
1994.107,0.00272713,8.49224,0.0012606
1994.126,0.00319481,8.60216,0.00130307
1994.144,0.00265004,8.78365,0.00133326
1994.163,0.0028878,8.55662,0.00129846
1994.182,0.00301202,8.91039,0.00161973
1994.201,0.00332542,8.92669,0.00158132
1994.219,0.00328666,9.04404,0.00153402
1994.238,0.00340955,9.74298,0.00182217
1994.257,0.00288537,8.99782,0.00169698
1994.276,0.00286075,9.14797,0.00181993
1994.294,0.00259166,9.2801,0.00184168
1994.313,0.0025478,9.17583,0.00169534
1994.332,0.00270695,9.33843,0.0017559
1994.351,0.00290688,9.21498,0.00175448
1994.369,0.00308284,9.215,0.00172495
1994.388,0.00282621,8.98064,0.00170119
1994.407,0.00285077,9.25892,0.00179088
1994.426,0.00278399,9.01449,0.00173135
1994.444,0.00299139,9.45393,0.001811
1994.463,0.00338686,9.40233,0.00193089
1994.482,0.00279383,9.17051,0.00170863
1994.501,0.00269428,9.33386,0.00182409
1994.519,0.00292016,9.44672,0.00184859
1994.538,0.00308975,9.41626,0.00193148
1994.557,0.00364467,9.61862,0.00192213
1994.576,0.00324274,9.41678,0.00188527
1994.594,0.00317449,9.54668,0.00189473
1994.613,0.00329021,9.78607,0.00187224
1994.624,0.00309514,9.23544,0.00171882
1994.635,0.00308082,9.18537,0.00157702
1994.647,0.002978,9.36191,0.00183539
1994.658,0.0031212,9.10623,0.00181136
1994.669,0.00299988,9.30618,0.00184553
1994.68,0.0031291,9.05277,0.0017169
1994.692,0.00328072,9.04866,0.00162782
1994.703,0.00348692,8.72513,0.0015885
1994.714,0.00401363,9.2874,0.00155128
1994.725,0.00293265,9.08614,0.00168002
1994.736,0.003193,9.10136,0.00171376
1994.748,0.00365698,8.95243,0.00157124
1994.759,0.00412277,8.71422,0.00145687
1994.77,0.00413635,9.15932,0.00141592
1994.781,0.0039035,8.73753,0.00143882
1994.793,0.00309807,9.24015,0.00172166
1994.804,0.00296385,8.87689,0.00164431
1994.815,0.00311984,9.04299,0.00161046
1994.826,0.00308711,9.02554,0.00157202
1994.838,0.00318643,8.90451,0.00145008
1994.849,0.00353394,8.90137,0.00147545
1994.86,0.00309777,8.61454,0.0014648
1994.871,0.00260279,8.8707,0.0015596
1994.882,0.00281563,9.20131,0.00169989
1994.894,0.0031109,8.68221,0.00156896
1994.905,0.00360022,9.00383,0.00163248
1994.916,0.00274566,8.7795,0.00148614
1994.927,0.00298411,8.99203,0.00155588
1994.939,0.00333982,8.84135,0.00154332
1994.95,0.00335629,8.94409,0.00145612
1994.961,0.00340215,8.82394,0.00153606
1994.972,0.00358159,8.64319,0.00127426
1994.984,0.00406161,8.99153,0.00144568
1994.995,0.0030206,8.70553,0.00152779
1995.006,0.003169,8.91221,0.00147182
1995.017,0.00321776,8.79167,0.00146273
1995.028,0.00285168,8.78882,0.00143132
1995.04,0.00304666,8.7355,0.00154516
1995.051,0.0028045,8.81445,0.0014412
1995.062,0.00310044,8.80058,0.00146251
1995.073,0.00348652,8.68813,0.00140802
1995.085,0.00288749,8.6271,0.00149765
1995.096,0.00299254,8.72696,0.00159749
1995.107,0.00303859,8.51882,0.0013994
1995.122,0.00292514,8.89302,0.00162216
1995.138,0.00297691,8.85274,0.00172068
1995.153,0.00300351,8.69982,0.0014387
1995.168,0.00324642,9.01047,0.00153683
1995.184,0.00337966,8.92148,0.00152351
1995.199,0.00359152,8.94904,0.00159154
1995.214,0.00304295,8.90357,0.00161801
1995.23,0.0029123,9.12944,0.00181611
1995.245,0.00306375,9.34944,0.0019243
1995.26,0.0033083,8.13687,0.00103524
1995.276,0.00416161,8.94167,0.0013327
1995.291,0.00383749,8.69161,0.00138353
1995.306,0.00409145,8.59285,0.00129252
1995.322,0.00539712,8.81223,0.00132571
1995.337,0.00505987,8.62443,0.00131939
1995.352,0.0045964,8.68644,0.00122659
1995.368,0.00483776,8.77184,0.00116437
1995.383,0.0043402,8.97047,0.00141555
1995.398,0.00415777,8.73614,0.00153825
1995.414,0.00491605,9.06303,0.00152713
1995.429,0.00445858,8.88836,0.00146933
1995.444,0.00509466,8.78925,0.00150403
1995.46,0.00507298,9.01922,0.00151145
1995.475,0.0048952,8.68764,0.00151587
1995.49,0.00490369,9.05973,0.00151783
1995.506,0.00549023,9.22317,0.0015504
1995.521,0.00624081,8.84928,0.00131498
1995.536,0.00511406,8.92311,0.0013846
1995.552,0.00427339,9.17296,0.00159018
1995.567,0.004524,9.17551,0.00164533
1995.582,0.0048036,9.28728,0.001692
1995.598,0.00506269,9.10163,0.00155694
1995.613,0.0048012,8.86191,0.00149995
1995.628,0.00430627,9.3109,0.0015096
1995.643,0.00522554,9.13751,0.00142945
1995.658,0.0057846,9.0626,0.00141965
1995.673,0.00513987,8.966,0.001349
1995.688,0.00487419,9.15644,0.00156438
1995.703,0.00455848,9.20805,0.00151353
1995.718,0.00401148,8.96938,0.00158589
1995.733,0.00488307,9.1152,0.00167564
1995.748,0.00427919,8.95998,0.00147523
1995.763,0.00511253,9.05242,0.00148373
1995.778,0.00530145,9.08513,0.00144354
1995.793,0.00491376,9.15881,0.00143151
1995.808,0.00426597,9.17166,0.00139556
1995.823,0.00453102,8.82951,0.0014279
1995.838,0.00520721,9.13489,0.00151878
1995.853,0.00534507,8.84238,0.00140106
1995.867,0.00555313,8.8965,0.00145842
1995.882,0.00592997,8.7787,0.00131922
1995.897,0.00642057,8.77112,0.00140351
1995.912,0.00546495,8.80344,0.00134744
1995.927,0.00549453,8.70045,0.00122644
1995.942,0.00467105,8.73185,0.00137934
1995.957,0.00469832,8.56484,0.00125415
1995.972,0.00571372,9.00608,0.00130317
1995.987,0.00590594,8.85404,0.00155696
1996.002,0.00694678,8.74432,0.00142171
1996.017,0.00604207,8.68143,0.00135606
1996.032,0.00722179,8.6328,0.00129879
1996.047,0.00635932,8.97644,0.00130855
1996.062,0.00656137,8.61696,0.00131707
1996.077,0.00514911,8.84342,0.00126294
1996.092,0.00468557,8.76293,0.0012929
1996.107,0.00508894,8.53784,0.00129658
1996.118,0.00479485,8.65733,0.00138636
1996.128,0.00588768,8.61999,0.00134672
1996.139,0.00531735,8.76428,0.00144687
1996.149,0.00594973,8.96841,0.00144134
1996.16,0.00536959,8.65801,0.0013489
1996.17,0.00553145,8.69027,0.00134605
1996.181,0.00523531,8.81288,0.00128883
1996.191,0.00503829,8.82253,0.00134682
1996.202,0.00547258,8.811,0.00145348
1996.212,0.00588889,8.67516,0.00129668
1996.223,0.00573237,8.44287,0.00128906
1996.234,0.00531159,8.99944,0.00144587
1996.244,0.00468065,8.80295,0.00139551
1996.255,0.00446591,8.84899,0.00130831
1996.265,0.00521896,8.6136,0.00138366
1996.276,0.0052492,8.96512,0.00148882
1996.286,0.00491869,8.53726,0.00134524
1996.297,0.00474506,8.81428,0.00151919
1996.307,0.00428879,8.82721,0.00142939
1996.318,0.00454963,8.67641,0.00134124
1996.328,0.00516819,8.71796,0.0013428
1996.339,0.00487273,8.78036,0.00135027
1996.349,0.00472608,8.88112,0.00139873
1996.36,0.00490034,8.77627,0.0012919
1996.371,0.00475094,8.73547,0.00129328
1996.381,0.00535725,8.95445,0.00139646
1996.392,0.0064518,8.96288,0.00148994
1996.402,0.00620189,8.88786,0.00141898
1996.413,0.00659798,9.00149,0.00138397
1996.423,0.00453778,8.73286,0.00139954
1996.434,0.00565679,9.02545,0.00147127
1996.444,0.00554644,8.78887,0.00135339
1996.455,0.0047192,8.79937,0.00134361
1996.465,0.00571471,8.85152,0.00139082
1996.476,0.0062041,9.03405,0.00136625
1996.486,0.00611718,9.39497,0.0015828
1996.497,0.00711654,9.09571,0.00131864
1996.508,0.00443599,8.9284,0.0013596
1996.518,0.00519125,9.31616,0.00156416
1996.529,0.00465648,8.89766,0.00145555
1996.539,0.00488988,8.99567,0.00155383
1996.55,0.00496679,9.26951,0.00143794
1996.56,0.0054101,8.97799,0.0014609
1996.571,0.00535,8.97676,0.00155419
1996.581,0.00628754,9.00029,0.00148884
1996.592,0.00552727,9.05843,0.00170126
1996.602,0.00542065,9.14185,0.00172248
1996.613,0.00528223,9.11109,0.00172685
1996.629,0.0049585,9.16262,0.00169107
1996.645,0.00485234,8.91754,0.00145089
1996.661,0.0052319,9.12415,0.00143777
1996.677,0.00477957,8.96426,0.00140647
1996.693,0.00511935,8.83979,0.00147803
1996.709,0.00511352,8.9584,0.00144549
1996.725,0.00507176,8.96329,0.00153408
1996.74,0.005824,8.78256,0.00140278
1996.756,0.00616374,8.84867,0.00136326
1996.772,0.00568044,8.58422,0.00128976
1996.788,0.00535159,8.73051,0.00128671
1996.804,0.00524885,8.85372,0.00136204
1996.82,0.00597798,8.85821,0.00127024
1996.836,0.00518299,8.79838,0.00130689
1996.852,0.00569928,8.81116,0.00133783
1996.868,0.00644749,9.02803,0.00138008
1996.884,0.00660117,8.65496,0.00111256
1996.9,0.00687211,8.69466,0.00121219
1996.916,0.00789328,8.67308,0.00118296
1996.932,0.00833887,8.73778,0.00119598
1996.948,0.00665879,8.73831,0.00133758
1996.964,0.00523038,8.94736,0.00150234
1996.98,0.00490564,8.47994,0.00130883
1996.995,0.00468586,8.60424,0.00125289
1997.011,0.00575961,8.75602,0.00134164
1997.027,0.00546805,8.79821,0.00149381
1997.043,0.00465093,8.88457,0.00150875
1997.059,0.00498476,8.86709,0.00147715
1997.075,0.00503206,8.60269,0.00143679
1997.091,0.00491813,8.56616,0.00134033
1997.107,0.00437149,8.43842,0.00121595
1997.126,0.00427924,8.70055,0.0012817
1997.144,0.0041894,8.63674,0.00129625
1997.163,0.00436026,8.52899,0.00125641
1997.182,0.00406101,8.55361,0.00125095
1997.201,0.0040386,8.81812,0.00125107
1997.219,0.00410556,8.75617,0.00139941
1997.238,0.00442556,8.75443,0.00143588
1997.257,0.00471315,8.69608,0.00141111
1997.276,0.00380285,8.66699,0.00134129
1997.294,0.00422957,8.67369,0.00128475
1997.313,0.00460336,8.68101,0.00123603
1997.332,0.004424,8.47153,0.00127968
1997.351,0.00377078,8.61851,0.00127065
1997.369,0.00362369,8.68729,0.00137249
1997.388,0.00281472,8.66503,0.00137175
1997.407,0.00353627,8.8348,0.0015281
1997.426,0.00397522,8.9541,0.00158125
1997.444,0.00472994,8.8629,0.00153886
1997.463,0.00445481,8.77688,0.00141946
1997.482,0.00681466,8.82419,0.00158242
1997.501,0.006377,9.10303,0.00142657
1997.519,0.00551415,8.80416,0.00136808
1997.538,0.00527163,9.00712,0.00137419
1997.557,0.00548654,8.85787,0.00144148
1997.576,0.00616079,8.93048,0.00144211
1997.594,0.00555988,8.92497,0.00161222
1997.613,0.00493972,9.24859,0.00164657
1997.624,0.00490191,9.06166,0.00165485
1997.634,0.00479784,9.00257,0.00172429
1997.645,0.00471211,9.06366,0.00142951
1997.656,0.00520356,8.97882,0.00147316
1997.667,0.00493876,8.83927,0.00138006
1997.677,0.00424315,8.89341,0.00142833
1997.688,0.00440191,8.95885,0.00143114
1997.699,0.00435172,8.82607,0.00137397
1997.71,0.004941,8.8762,0.00145056
1997.72,0.00462829,9.11571,0.00152211
1997.731,0.00524393,8.90806,0.0015529
1997.742,0.00479319,9.00204,0.0015414
1997.753,0.00570031,8.99002,0.00145803
1997.763,0.00556764,8.63778,0.00126112
1997.774,0.00525708,8.76879,0.00133389
1997.785,0.00486981,8.65334,0.00130525
1997.796,0.0047493,8.73543,0.00127104
1997.806,0.00417714,8.75642,0.0013527
1997.817,0.00419873,8.45889,0.00120485
1997.828,0.00509274,8.60421,0.00127207
1997.839,0.00574616,8.65727,0.0013252
1997.849,0.0056486,8.69887,0.00129901
1997.86,0.00597836,8.78185,0.00129916
1997.871,0.00510093,8.74486,0.00118569
1997.881,0.00557318,8.57111,0.00108823
1997.892,0.00555476,8.73156,0.00124531
1997.903,0.0057013,8.73002,0.00141384
1997.914,0.00683118,8.5865,0.00152303
1997.924,0.00514733,8.69429,0.00147567
1997.935,0.00537298,8.54696,0.00142338
1997.946,0.00503606,8.54002,0.00131901
1997.957,0.00473411,8.50025,0.00130811
1997.967,0.00592437,8.53426,0.00135845
1997.978,0.00506262,8.62559,0.00127924
1997.989,0.00532052,8.5547,0.00130981
1998,0.0050457,8.33287,0.00129015
1998.01,0.00473974,8.50224,0.00131919
1998.021,0.0047066,8.55102,0.00133388
1998.032,0.00538468,8.73322,0.00136247
1998.043,0.00575586,8.56953,0.00132269
1998.053,0.0061015,8.62758,0.00134367
1998.064,0.00557472,8.4051,0.00129956
1998.075,0.00536547,8.41945,0.00129771
1998.086,0.00548256,8.68426,0.00128678
1998.096,0.0050641,8.56008,0.00118765
1998.107,0.00510072,8.28176,0.0011275
1998.128,0.00535376,8.35005,0.00111315
1998.149,0.00530263,8.66617,0.00123937
1998.17,0.00526306,8.52596,0.00133069
1998.191,0.00511237,8.53865,0.00147553
1998.212,0.00501696,8.80555,0.00146684
1998.234,0.00566871,8.51628,0.00147135
1998.255,0.00519061,8.64456,0.00132831
1998.276,0.00510061,8.76615,0.00135861
1998.297,0.00543527,8.53404,0.00118656
1998.318,0.00521806,8.46091,0.00107952
1998.339,0.00583846,8.47572,0.00115043
1998.36,0.00703423,8.64542,0.00129356
1998.381,0.00690113,8.62219,0.00130581
1998.402,0.00567329,8.59423,0.00137439
1998.423,0.00529411,8.7543,0.00136792
1998.444,0.00474568,8.79073,0.00137293
1998.465,0.00429062,8.67069,0.00134493
1998.486,0.00430987,8.84774,0.00144723
1998.508,0.00527209,8.7958,0.00144287
1998.529,0.00565959,8.81206,0.00146383
1998.55,0.00672673,8.69875,0.00133409
1998.571,0.00765074,8.85104,0.00134927
1998.592,0.00688214,8.69783,0.00130868
1998.613,0.00674377,8.69673,0.00129733
1998.629,0.00638083,8.77993,0.00131744
1998.645,0.00567441,8.70016,0.00123272
1998.661,0.00724979,9.02077,0.00143531
1998.677,0.00734848,8.53581,0.00133188
1998.693,0.00731307,8.83162,0.00126871
1998.709,0.00706129,8.61812,0.00124261
1998.725,0.00734644,8.74065,0.00126319
1998.74,0.00570807,8.42315,0.00119994
1998.756,0.00638374,8.53289,0.00126362
1998.772,0.00557743,8.56006,0.00119528
1998.788,0.0052175,8.58831,0.00130279
1998.804,0.00566862,8.65091,0.00130869
1998.82,0.00598038,8.61054,0.00136214
1998.836,0.00680035,8.53684,0.00132938
1998.852,0.00598818,8.62914,0.00134453
1998.868,0.00580215,8.47172,0.00118649
1998.884,0.00534867,8.26409,0.00111835
1998.9,0.00551277,8.36045,0.00119215
1998.916,0.00537418,8.40879,0.00112039
1998.932,0.00559239,8.78613,0.00125624
1998.948,0.00600129,8.60597,0.00123593
1998.964,0.00618038,8.46024,0.00124306
1998.98,0.00634784,8.50874,0.00123954
1998.995,0.00582675,8.33587,0.00117393
1999.011,0.00537199,8.66187,0.00125809
1999.027,0.00526845,8.61169,0.00127906
1999.043,0.00605566,8.43755,0.00127079
1999.059,0.00815468,8.72074,0.00128905
1999.075,0.00792336,8.55318,0.00124336
1999.091,0.00541767,8.35683,0.00119279
1999.107,0.00548856,8.29522,0.00111286
1999.125,0.00643747,8.47277,0.00110057
1999.143,0.00718744,8.47317,0.0011258
1999.161,0.006394,8.49099,0.00120202
1999.179,0.00634201,8.77673,0.00127394
1999.197,0.00626952,8.37625,0.00118407
1999.215,0.00561941,8.47696,0.00120855
1999.234,0.00490992,8.43205,0.00113417
1999.252,0.00521695,8.50557,0.00118856
1999.27,0.00489377,8.48559,0.00118777
1999.288,0.00505709,8.36102,0.00123969
1999.306,0.00495942,8.26468,0.00112332
1999.324,0.00626155,8.61683,0.00117669
1999.342,0.00574265,8.4081,0.00112237
1999.36,0.0053691,8.38958,0.00117902
1999.378,0.00576252,8.64809,0.0012163
1999.396,0.00566761,8.57059,0.00120615
1999.414,0.00662315,8.59411,0.00122248
1999.432,0.00639638,8.55177,0.00117993
1999.45,0.00534885,8.58107,0.00124885
1999.468,0.0067639,8.61876,0.00127654
1999.486,0.00650361,8.7827,0.00139898
