Age,Ba138Ca,BaCa,BCa,Cd,CdCa,LiCa,MgCa,Mn,MnCa,P,PbCa,PCa,SrCa,UCa,Y,YCa,Distance
1964.182909,0.004478824,0.004439741,0.532944736,0.017833128,1.59E-05,0.005558279,5.359398828,0.483464819,0.00088076,11.18050142,0.000653114,0.036126786,9.222213242,0.001580661,448.542354,0.000504938,531.9000273
1964.20908,0.004029098,0.004280009,0.543981651,0.019565878,1.74E-05,0.004733551,4.366367079,0.503104372,0.000916538,10.46119343,0.000432158,0.033802535,9.332467496,0.00162797,462.580888,0.000520741,531.6742992
1964.235251,0.004389566,0.004259845,0.553397758,0.007078273,6.30E-06,0.005274869,4.679001714,0.679325062,0.001237571,10.66097543,0.000185954,0.034448077,9.371234173,0.001556679,428.327795,0.000482181,531.448571
1964.261423,0.004471292,0.004526152,0.519362871,0.023751853,2.11E-05,0.005111963,5.454495247,0.540710341,0.000985047,12.96547719,0.000355653,0.041894455,9.30250216,0.001500292,445.355032,0.00050135,531.2228429
1964.287594,0.003936763,0.003985026,0.46822962,0.013055898,1.16E-05,0.004562929,4.597428574,0.56012345,0.001020414,15.51620125,0.000238821,0.050136434,9.345563417,0.001515577,559.723302,0.000630097,530.9971147
1964.313765,0.004018357,0.004261892,0.510131834,0.020932444,1.86E-05,0.004659676,5.413095442,0.533402129,0.000971734,13.68061626,0.000298425,0.044205235,9.089783498,0.001490974,399.504826,0.000449735,530.7713866
1964.339936,0.004331283,0.004391573,0.508194513,0.010052109,8.95E-06,0.00502791,6.810840719,0.688133294,0.001253618,15.39660575,0.000321263,0.049749994,9.133977248,0.001369424,429.978509,0.00048404,530.5456584
1964.366107,0.00468529,0.004513278,0.543872191,0.028641856,2.55E-05,0.005709222,5.504390751,0.493480479,0.000899006,10.63636087,0.000436085,0.034368542,9.208607095,0.001498193,374.754802,0.000421873,530.3199302
1964.392278,0.004336607,0.004363829,0.548831547,0.041401577,3.69E-05,0.005847271,4.85496973,0.372460414,0.000678536,10.38345704,0.000259358,0.033551351,9.138813259,0.001451963,367.686449,0.000413916,530.0942021
1964.41845,0.004059762,0.004057406,0.49715778,0.016996463,1.51E-05,0.004983231,3.830701627,0.337294162,0.000614471,11.47653906,0.000297681,0.037083352,9.139622259,0.001623673,498.621848,0.000561314,529.8684739
1964.444621,0.004176499,0.004130491,0.494322794,0.011650254,1.04E-05,0.005004435,4.210910248,0.379509253,0.000691377,10.59954061,0.00030161,0.034249567,9.149356335,0.001677803,485.942159,0.00054704,529.6427458
1964.470792,0.004579228,0.004507041,0.536053963,0.003552154,3.16E-06,0.005621928,3.964540193,0.297945018,0.000542786,10.34541694,0.00027565,0.033428435,9.330278847,0.001668721,355.865972,0.000400609,529.4170176
1964.496963,0.004237144,0.004230486,0.508655483,0.025391483,2.26E-05,0.005470252,4.187184045,0.272145914,0.000495786,10.78028886,0.000200364,0.034833606,9.20430072,0.001646117,484.471497,0.000545384,529.1912895
1964.523134,0.004524194,0.004490682,0.584108302,0.01487144,1.32E-05,0.005753201,4.978222416,0.309474777,0.00056379,11.42191406,0.000256062,0.036906846,9.292540193,0.001466927,235.428042,0.000265028,528.9655613
1964.549305,0.004684723,0.004761314,0.67118008,0.056237551,5.01E-05,0.006358333,7.759988312,0.726171287,0.001322914,14.02648266,0.000441527,0.045322809,9.396558561,0.0015392,365.168463,0.000411081,528.7398332
1964.575477,0.004231108,0.004204603,0.540242763,0.011209896,9.98E-06,0.005396586,4.050407151,0.336927631,0.000613803,10.77804405,0.000504822,0.034826353,9.348774585,0.001530914,449.045933,0.000505505,528.514105
1964.601648,0.004058856,0.004051625,0.524787174,0.004211177,3.75E-06,0.005454638,4.077890328,0.329877286,0.000600959,13.67132219,0.000599505,0.044175204,9.556836741,0.001683843,489.122349,0.00055062,528.2883768
1964.640321,0.003909761,0.004031731,0.554275719,0.004250772,3.78E-06,0.005333659,3.976892254,0.290813375,0.000529794,10.23471123,0.000266538,0.033070719,9.268020087,0.001567822,403.877518,0.000454657,528.0626487
1964.678994,0.004246144,0.004324708,0.574615281,0.011320503,1.01E-05,0.005830658,5.401337595,0.648934364,0.001182206,12.29591136,0.000342383,0.039730933,9.372476772,0.001564595,369.524325,0.000415985,527.8369205
1964.717667,0.004427953,0.004399826,0.616924376,0.017850812,1.59E-05,0.007104772,6.85767738,1.358895552,0.002475589,18.86514026,0.00107413,0.060957631,9.031763888,0.001399408,358.867711,0.000403988,527.6111924
1964.756339,0.004038728,0.004169948,0.495955702,-0.008853353,-7.88E-06,0.004411069,4.185211112,0.623071648,0.00113509,11.62458736,0.000348027,0.03756173,9.169741749,0.001437713,562.065608,0.000632734,527.3854642
1964.795012,0.004533016,0.004421299,0.515107557,0.004609014,4.10E-06,0.005451338,5.114215419,9.703999781,0.017678413,12.89746487,0.000575284,0.041674692,9.006958921,0.001282125,371.053179,0.000417706,527.1597361
1964.833685,0.004717275,0.00456271,0.570477878,0.015572402,1.39E-05,0.006335832,5.560304148,0.845213771,0.001539781,15.51857821,0.000890475,0.050144115,9.11648515,0.001376513,471.924998,0.00053126,526.9340079
1964.872358,0.004544554,0.005196766,0.566832315,0.016409073,1.46E-05,0.006114491,5.767571843,0.737141437,0.001342899,16.38606108,0.00125985,0.052947153,9.040191197,0.001386078,392.552334,0.000441908,526.7082798
1964.911031,0.00566548,0.004401197,0.557837605,-0.003470842,-3.09E-06,0.006216158,6.33652573,0.720593949,0.001312753,14.1857096,0.000873007,0.045837308,9.135914345,0.001294156,383.681494,0.000431922,526.4825516
1964.949704,0.004142797,0.00371172,0.518809215,0.011240826,1.00E-05,0.005454779,5.573285187,0.496978407,0.000905378,8.45590914,0.000194924,0.027322998,8.876335702,0.001199477,285.768218,0.000321698,526.2568234
1964.988377,0.004584108,0.004297104,0.553335836,0.019811138,1.76E-05,0.006452838,7.498502943,0.568017711,0.001034795,9.058897457,0.000243166,0.029271393,9.113654806,0.001178035,239.644232,0.000269775,526.0310953
1965.02705,0.004585127,0.004611068,0.61785066,0.019728086,1.76E-05,0.006888646,10.97334981,1.200314131,0.002186691,16.00626188,0.000723224,0.051719934,8.908848641,0.001162776,236.264566,0.00026597,525.8053671
1965.065723,0.00411854,0.003943248,0.487713394,0.02262395,2.01E-05,0.005156385,6.995514119,3.665672035,0.006677995,12.51468857,0.000400183,0.040437853,8.971222999,0.001476669,520.339729,0.000585762,525.579639
1965.104396,0.003755778,0.003733295,0.500628422,0.001203761,1.07E-06,0.005514247,6.556957157,1.683301868,0.003066581,11.59118962,0.000326553,0.037453814,8.759335142,0.001284998,362.66433,0.000408262,525.3539108
1965.120436,0.003951252,0.003775967,0.451077691,0.023006693,2.05E-05,0.005019253,8.620940292,0.73476118,0.001338563,10.71640107,0.00016965,0.03462717,8.888367742,0.001346019,310.515248,0.000349556,525.1281827
1965.136476,0.004089023,0.004206621,0.543351435,0.00524007,4.67E-06,0.006099007,8.688656239,0.808084402,0.00147214,12.71917892,0.00018384,0.041098608,8.980067869,0.001408724,273.731172,0.000308147,524.9024545
1965.152517,0.00431789,0.003960924,0.512822479,0.012010977,1.07E-05,0.005879217,6.009143901,0.907903893,0.001653988,12.52556699,0.000237961,0.040473003,9.004564862,0.001475445,471.880658,0.00053121,524.6767264
1965.168557,0.004685944,0.004203828,0.565823109,-0.001421365,-1.27E-06,0.005797556,5.510176136,0.644632059,0.001174368,11.32364533,0.00017885,0.036589317,9.137865293,0.001588793,410.960791,0.000462631,524.4509982
1965.184598,0.003894613,0.004018626,0.554061488,0.012559941,1.12E-05,0.005625344,5.17954417,0.52155593,0.000950153,11.51062262,0.000162278,0.037193484,9.280065618,0.001517463,491.10764,0.000552855,524.22527
1965.200638,0.004157721,0.0042693,0.568657821,0.017466787,1.56E-05,0.005695389,4.94507278,0.595744715,0.001085307,10.42860923,0.000200989,0.033697248,9.347171918,0.001669661,487.046394,0.000548283,523.9995419
1965.216678,0.004811888,0.004624463,0.56210845,0.019398515,1.73E-05,0.005844318,8.708647991,1.465629059,0.002670033,13.41889163,0.000291397,0.043359542,9.238690616,0.001713292,443.510646,0.000499273,523.7738137
1965.232719,0.005234516,0.005025259,0.605276447,0.017017486,1.52E-05,0.007712332,17.01664446,2.774373431,0.005054258,17.1291948,0.000456086,0.05534839,9.281584322,0.001669166,291.127493,0.000327731,523.5480856
1965.248759,0.003422828,0.003564401,0.516285124,0.000214333,1.91E-07,0.005216824,5.891192854,0.733173349,0.00133567,9.7468613,0.000236501,0.031494363,9.172247066,0.001528776,376.45104,0.000423782,523.3223574
1965.2648,0.004206804,0.0040751,0.535720771,0.002682398,2.39E-06,0.005486005,9.841394307,0.469775675,0.000855821,11.53845874,0.000215519,0.037283428,9.032499006,0.001598256,354.284729,0.000398829,523.0966293
1965.28084,0.00392448,0.004239774,0.590300211,0.021230202,1.89E-05,0.006356525,13.48289057,0.668227232,0.001217353,13.35086488,0.000227378,0.043139732,8.854749166,0.001326484,153.64525,0.000172963,522.8709011
1965.29688,0.004227072,0.003811833,0.536363395,0.015003494,1.34E-05,0.005750348,10.69462679,0.640695267,0.001167197,14.73730783,0.000206892,0.04761965,9.291868632,0.001467484,410.670022,0.000462304,522.645173
1965.312921,0.003635708,0.003750838,0.507887385,0.006177641,5.50E-06,0.005129022,6.372008531,0.491579146,0.000895542,11.77518643,0.000164976,0.03804835,9.245492181,0.001621796,419.462777,0.000472202,522.4194448
1965.328961,0.003735386,0.003798717,0.518071191,0.007773953,6.92E-06,0.00574501,6.858034641,0.501530054,0.00091367,12.0823714,0.000239504,0.039040936,9.379449138,0.001613079,528.628461,0.000595093,522.1937167
1965.345001,0.003906027,0.004105001,0.544579846,0.006938961,6.18E-06,0.006723079,12.08245102,0.566968321,0.001032883,15.68497739,0.000332443,0.050681789,9.404043962,0.001470931,411.747629,0.000463517,521.9679885
1965.361042,0.004394736,0.004306996,0.577691161,0.015427775,1.37E-05,0.007155587,11.18159506,0.51007974,0.000929246,14.47315916,0.000264311,0.046766124,8.992535772,0.001373573,218.069866,0.000245488,521.7422603
1965.377082,0.00463593,0.004370094,0.587254415,0.018004617,1.60E-05,0.007052164,9.738097812,0.425173548,0.000774567,10.89251285,0.000167361,0.035196228,9.090889975,0.001428025,253.513908,0.000285388,521.5165322
1965.393123,0.004574958,0.004300982,0.544916406,0.014256331,1.27E-05,0.006219744,8.216300646,0.448323675,0.000816741,15.92271929,0.000164377,0.051449988,9.253311738,0.001572444,402.587815,0.000453205,521.290804
1965.409163,0.004284296,0.004077354,0.504447963,0.00249551,2.22E-06,0.00649813,10.27868285,0.489186793,0.000891184,20.10328823,0.000163648,0.064958373,9.004432456,0.001383755,263.429073,0.00029655,521.0650759
1965.425203,0.004034361,0.004012493,0.496914816,0.011006334,9.80E-06,0.006520926,8.873965646,0.415358241,0.000756685,16.02409398,0.000167538,0.051777553,8.681270163,0.001337412,277.443665,0.000312327,520.8393477
1965.441244,0.004572073,0.004605124,0.572754776,0.027519903,2.45E-05,0.007693545,10.94446731,0.438931382,0.00079963,13.67694041,0.000230608,0.044193357,8.764439506,0.001192517,148.351725,0.000167004,520.6136196
1965.457284,0.004392302,0.004680849,0.574859676,0.029531525,2.63E-05,0.007000187,11.78687882,0.496448589,0.000904413,16.16370143,0.000234061,0.052228657,8.86105095,0.001312671,96.828658,0.000109003,520.3878914
1965.473325,0.004794024,0.004741291,0.590963911,0.0330246,2.94E-05,0.007580088,11.53374919,0.528467895,0.000962745,16.88113748,0.000256153,0.054546859,8.991798995,0.00135856,262.787972,0.000295828,520.1621633
1965.489365,0.005189193,0.004965297,0.579936843,0.039371428,3.51E-05,0.00800684,14.51352178,0.500513343,0.000911818,22.11881741,0.00028021,0.071471014,9.162686038,0.001491833,246.846048,0.000277882,519.9364351
1965.505405,0.00434362,0.004375273,0.504109537,0.010863129,9.67E-06,0.006990117,14.19387932,0.987011237,0.001798103,25.11468681,0.000396916,0.081151361,9.279117963,0.0014705,234.840642,0.000264367,519.7107069
1965.521446,0.003943359,0.003904859,0.453113954,0.004110179,3.66E-06,0.00612243,10.07069332,0.526285538,0.000958769,21.92823607,0.000217608,0.070855202,9.392364649,0.001462643,386.558813,0.000435161,519.4849788
1965.537486,0.003933162,0.003786093,0.449327928,0.026666886,2.37E-05,0.005429506,9.433608447,0.544488435,0.00099193,20.02747437,0.000182333,0.064713401,9.137823333,0.001351717,333.301736,0.000375208,519.2592506
1965.553527,0.004927791,0.004925806,0.538332337,0.013498915,1.20E-05,0.008176339,14.2514337,0.907266186,0.001652826,21.67236786,0.000426497,0.070028432,9.239429742,0.001224351,232.276534,0.000261481,519.0335225
1965.569567,0.005211452,0.005290586,0.610798481,0.023036227,2.05E-05,0.00872196,13.96366079,0.801144479,0.001459497,23.00794696,0.000454786,0.074343997,9.316011555,0.001413504,250.335057,0.00028181,518.8077943
1965.585607,0.005168518,0.004793983,0.686274464,0.034309287,3.05E-05,0.009388072,14.24918949,0.99061319,0.001804665,22.58234324,0.000375779,0.072968773,9.100392237,0.001640871,482.120903,0.000542738,518.5820662
1965.601648,0.005058114,0.00502654,0.77832753,0.019315588,1.72E-05,0.009383723,16.34965112,1.160970111,0.002115015,24.35589496,0.000577969,0.078699529,9.25811962,0.001867917,533.672827,0.000600772,518.356338
1965.628108,0.004941509,0.004679936,0.783865648,0.047086295,4.19E-05,0.011748866,13.52136861,1.131795976,0.002061867,41.8316165,0.000681546,0.135167627,9.428605769,0.001644454,343.048835,0.00038618,518.1306099
1965.654569,0.004938307,0.004831149,0.627819589,0.01951511,1.74E-05,0.009017093,10.13677424,0.98212529,0.001789202,32.43606109,0.00127304,0.104808414,9.763315744,0.001861961,381.304455,0.000429246,517.9037442
1965.681029,0.004739694,0.004854409,0.674654261,0.026788489,2.39E-05,0.009601368,10.59634836,0.572615067,0.00104317,20.84778432,0.000441282,0.067364012,9.892503451,0.001861981,392.351456,0.000441682,517.6768785
1965.707489,0.004879672,0.004573698,0.714865976,0.020344858,1.81E-05,0.011478684,10.71635714,0.760525391,0.001385499,26.8461831,0.000312842,0.086746226,10.03270496,0.001948714,422.788805,0.000475946,517.4500128
1965.73395,0.004401035,0.004475194,0.63327725,0.019047072,1.70E-05,0.008099189,9.833539661,0.520825391,0.000948822,21.44109764,0.000203175,0.069281145,9.654412493,0.001769046,434.591911,0.000489233,517.2231472
1965.76041,0.004428486,0.004405247,0.566414423,0.03822521,3.40E-05,0.00840119,12.22776852,0.492449617,0.000897128,24.28888599,0.000318889,0.078483007,9.760330009,0.001837032,454.941918,0.000512142,516.9962815
1965.786871,0.005252398,0.005160624,0.687810194,0.009521023,8.48E-06,0.009617229,13.62122917,0.460079795,0.000838158,21.74304383,0.000270133,0.070256803,9.377430206,0.001502233,237.448673,0.000267303,516.7694158
1965.813331,0.004146092,0.004416038,0.579471792,0.011741272,1.05E-05,0.007711704,10.9802269,0.392194715,0.000714487,19.89419187,0.00024658,0.064282735,9.604723224,0.001615349,416.972736,0.000469399,516.5425502
1965.839791,0.004223265,0.004308069,0.532665274,0.0177963,1.58E-05,0.008427871,13.21129383,0.519962208,0.000947249,24.54087316,0.000145939,0.079297236,9.657585873,0.001609196,382.670641,0.000430784,516.3156845
1965.866252,0.004205108,0.004049982,0.546252921,0.010913782,9.72E-06,0.007677729,10.62514253,0.433893201,0.000790452,21.088494,0.000117628,0.068141801,9.457686796,0.001606245,365.18924,0.000411105,516.0888188
1965.892712,0.004463252,0.003984692,0.516801768,0.017548292,1.56E-05,0.006826916,5.639337036,0.337375606,0.000614619,16.58352464,8.61E-05,0.053585203,9.439916818,0.001739647,384.342744,0.000432666,515.8619531
1965.919173,0.003898372,0.003853604,0.509126443,0.0076802,6.84E-06,0.006745207,5.646414788,0.3124553,0.00056922,19.12161768,8.40E-05,0.061786369,9.505019805,0.001706432,443.770587,0.000499566,515.6350875
1965.945633,0.004502338,0.004269413,0.610462233,0.005844764,5.20E-06,0.007710695,8.340348349,0.416197004,0.000758213,19.50461066,0.000101695,0.063023908,9.429533867,0.001468547,184.887598,0.000208134,515.4082218
1965.972094,0.003926016,0.004207485,0.497607583,0.003134733,2.79E-06,0.007627144,7.230351889,0.383823275,0.000699236,22.90051717,8.88E-05,0.073996867,9.500924426,0.001734517,407.179027,0.000458374,515.1813561
1965.998554,0.004292194,0.004128572,0.540822752,0.00087817,7.82E-07,0.00822518,7.637301943,0.420036202,0.000765207,28.78912938,0.000106663,0.093024335,9.630323313,0.001615505,498.901339,0.000561628,514.9544905
1966.025014,0.004738685,0.004399889,0.595996505,0.008213175,7.31E-06,0.008787862,10.32983477,0.533215484,0.000971394,29.94415569,0.000107111,0.096756492,9.60234234,0.001566953,396.188159,0.000446001,514.7276248
1966.051475,0.004078815,0.004150492,0.552007445,0.018375555,1.64E-05,0.007420797,7.28698875,0.467736624,0.000852106,18.38859206,0.000104348,0.059417793,9.446306806,0.00161378,330.359748,0.000371896,514.5007591
1966.077935,0.005015741,0.004832535,0.726416504,0.024882255,2.22E-05,0.009634873,15.57316007,0.922181108,0.001679998,22.88372457,0.000120931,0.073942606,9.347592101,0.001445743,153.505296,0.000172806,514.2738934
1966.104396,0.004468805,0.004253304,0.547602835,0.013611759,1.21E-05,0.00772801,7.881654254,0.50415627,0.000918455,18.08645082,7.89E-05,0.058441505,9.040215093,0.001484556,220.659015,0.000248402,514.0470278
1966.1496,0.004372904,0.004336095,0.592951047,0.015365644,1.37E-05,0.008069,8.668551072,0.503164057,0.000916647,19.63229422,9.09E-05,0.063436483,9.34237888,0.001499419,309.389533,0.000348289,513.8201621
1966.194805,0.003775886,0.003961704,0.53276853,0.016363831,1.46E-05,0.00621766,6.389419204,0.491989261,0.000896289,17.03513099,8.30E-05,0.055044448,9.375463075,0.001585011,360.500093,0.000405826,513.5932964
1966.24001,0.004300595,0.003987356,0.498225853,0.00268447,2.39E-06,0.006783866,6.065536091,0.55628913,0.001013428,19.8283154,8.70E-05,0.064069872,9.442439964,0.001539989,399.641872,0.000449889,513.3664308
1966.285215,0.003865854,0.003961681,0.522303723,0.00555179,4.94E-06,0.006531302,5.890265035,0.46335407,0.000844122,20.23139306,9.44E-05,0.06537231,9.193952069,0.001568579,372.328015,0.000419141,513.1395651
1966.330419,0.004702542,0.004553647,0.619051812,0.00382267,3.40E-06,0.008602776,11.27872256,0.583841087,0.001063622,20.30710163,0.000107561,0.065616941,9.176650325,0.001454179,193.65883,0.000218008,512.9126994
1966.375624,0.005358477,0.005065067,0.627321972,0.014419455,1.28E-05,0.009299104,13.57758372,0.767862587,0.001398866,20.20346744,0.000136979,0.065282075,9.345935102,0.001388493,118.16786,0.000133025,512.6858337
1966.420829,0.004400092,0.004377731,0.549729165,0.013223579,1.18E-05,0.006977301,8.490380715,0.667240105,0.001215555,18.41229205,0.000106291,0.059494373,9.317319091,0.001466718,346.400093,0.000389953,512.4589681
1966.466034,0.005073979,0.004659731,0.597603687,0.019728054,1.76E-05,0.007079543,10.13944441,4.99834266,0.009105809,18.2944261,0.000119604,0.059113521,8.907101976,0.001273061,243.82722,0.000274484,512.2321024
1966.511238,0.004256258,0.004125636,0.519457979,0.023146427,2.06E-05,0.006835017,6.26547948,9.058040213,0.016501626,17.10986994,0.000130029,0.055285946,9.295919832,0.001562346,408.027053,0.000459328,512.0052367
1966.556443,0.004240153,0.004194245,0.52573959,0.013757677,1.22E-05,0.006078788,4.865760362,0.344443311,0.000627495,15.09653365,9.99E-05,0.048780391,9.46001893,0.001694605,414.47882,0.000466591,511.778371
1966.601648,0.004074142,0.003995893,0.523021112,0.002451192,2.18E-06,0.006510387,3.89783492,0.293546328,0.000534773,15.63411071,9.50E-05,0.050517427,9.66686652,0.001767535,450.142391,0.000506739,511.5515054
1966.629578,0.004444155,0.004279979,0.541306286,0.011494611,1.02E-05,0.006578475,4.320494754,0.315518328,0.0005748,17.96558536,0.000104257,0.058050961,9.632180592,0.001794761,373.366288,0.00042031,511.3246397
1966.657509,0.004495164,0.004237778,0.603430314,0.021109227,1.88E-05,0.006370323,5.240987189,0.729552953,0.001329074,20.70185006,0.000119872,0.066892465,9.486910071,0.001623611,375.52589,0.000422741,511.097774
1966.685439,0.004244003,0.004210212,0.583947653,0.008113203,7.22E-06,0.006478029,4.58301619,0.345810764,0.000629986,14.15460647,9.89E-05,0.045736807,9.464039716,0.001655909,339.33529,0.000382,510.8709084
1966.71337,0.004500107,0.0042012,0.548803564,0.014451083,1.29E-05,0.006244374,4.147255644,0.264543947,0.000481937,14.58631747,0.00011388,0.047131765,9.524158364,0.001676761,438.358336,0.000493473,510.6440427
1966.7413,0.004257495,0.00445407,0.508750922,0.012011648,1.07E-05,0.006684699,4.013351994,0.315747329,0.000575218,13.73181195,7.85E-05,0.04437066,9.559364516,0.001737135,368.603581,0.000414948,510.417177
1966.76923,0.004098566,0.004017351,0.46259244,0.007349349,6.54E-06,0.00550945,4.033926806,0.421904375,0.000768611,14.55349206,8.82E-05,0.047025698,9.773912553,0.001901715,408.650236,0.00046003,510.1903113
1966.797161,0.004016889,0.004041023,0.482996139,0.009286426,8.27E-06,0.005745832,4.142865624,0.614606653,0.001119669,15.4156611,0.000103859,0.049811566,9.677008405,0.001802881,411.954052,0.000463749,509.9634457
1966.825091,0.003897414,0.003801621,0.446612207,0.015112931,1.35E-05,0.005736882,2.924198498,0.382282688,0.000696429,13.42466726,8.84E-05,0.043378204,9.81135813,0.001820896,425.061582,0.000478505,509.73658
1966.853022,0.003552309,0.003827697,0.480261639,0.003140923,2.80E-06,0.005541447,3.520850755,0.382471392,0.000696773,9.762614623,8.78E-05,0.031545265,9.197553365,0.001588772,247.926722,0.000279099,509.5097143
1966.880952,0.003957278,0.003890172,0.525814525,0.000264239,2.35E-07,0.005720457,3.909211417,0.398223952,0.000725471,14.26951308,0.000106315,0.046108097,9.236461544,0.001519825,280.167465,0.000315393,509.2828487
1966.908883,0.004368648,0.004136715,0.520990933,0.015333857,1.37E-05,0.005498443,4.147641093,0.351551608,0.000640445,11.63711654,0.000109625,0.037602215,9.237497731,0.001524362,361.174441,0.000406585,509.055983
1966.936813,0.004169351,0.003937708,0.52155654,0.019826999,1.77E-05,0.006221602,4.171803562,0.39800986,0.000725081,13.33051091,0.000114001,0.043073963,9.284912938,0.001614909,345.755323,0.000389227,508.8291173
1966.964743,0.004320763,0.003755975,0.471676106,-0.008459034,-7.53E-06,0.00545073,3.7090217,0.393288471,0.000716479,11.99960328,0.000105067,0.038773493,9.401005902,0.001828505,468.528629,0.000527437,508.6022516
1966.992674,0.004394029,0.004342498,0.512370511,0.017756577,1.58E-05,0.005940346,4.546907102,0.529182599,0.000964047,16.34169174,0.000140149,0.052803785,9.650564158,0.001926748,404.604314,0.000455475,508.375386
1967.020604,0.004231423,0.003999963,0.498001832,0.003345778,2.98E-06,0.006131293,3.857568462,0.415942382,0.00075775,12.56686123,0.000136804,0.040606435,9.399037673,0.001788187,411.618347,0.000463371,508.1485203
1967.048535,0.004352766,0.004062357,0.514577114,0.001130014,1.01E-06,0.006069987,3.784967007,0.385224108,0.000701788,12.10629687,0.000116488,0.039118245,9.467107568,0.001680211,384.820953,0.000433205,507.9216546
1967.076465,0.004012836,0.003786788,0.498879556,0.01346472,1.20E-05,0.005081355,3.419098824,0.671203312,0.001222775,10.86577681,9.97E-05,0.035109838,9.178860978,0.001510583,345.596345,0.000389048,507.694789
1967.104396,0.004141701,0.004006674,0.558513405,0.007769206,6.92E-06,0.006079324,4.504898071,1.194314978,0.002175762,10.1498287,0.000103117,0.032796444,9.13965586,0.001391514,230.394728,0.000259362,507.4679233
1967.126998,0.004093391,0.004121528,0.523087735,0.018130794,1.61E-05,0.005613745,4.171541996,0.424518757,0.000773374,11.26776614,0.000117579,0.036408758,9.15923615,0.001576398,279.772269,0.000314948,507.2410576
1967.1496,0.004318012,0.004434872,0.531596776,0.010872687,9.68E-06,0.006099731,4.733768064,4.667809183,0.008503654,18.3422759,0.000161058,0.059268135,9.222526951,0.001715788,326.699466,0.000367775,507.0141919
1967.172203,0.004441306,0.00426055,0.484196728,0.005323306,4.74E-06,0.005839045,4.079501714,1.640844575,0.002989234,16.70226188,0.000124535,0.053968871,9.444607266,0.001742929,510.737508,0.000574953,506.7873263
1967.194805,0.004154125,0.004045922,0.498360886,0.008346806,7.43E-06,0.005662332,4.346723872,11.41287277,0.020791579,15.29523376,0.000103038,0.049422437,9.451916396,0.001752372,438.456584,0.000493584,506.5604606
1967.217407,0.004470232,0.004062301,0.492729016,-0.005527314,-4.92E-06,0.005708456,3.879578426,3.023744487,0.005508554,14.60949415,0.00011455,0.047206654,9.567015366,0.001747696,509.995074,0.000574117,506.3335949
1967.24001,0.004136703,0.004100576,0.447550401,0.006968058,6.20E-06,0.004934147,3.61613071,0.507517654,0.000924578,14.23717954,0.000126544,0.046003619,9.491202919,0.001721916,519.692403,0.000585033,506.1067293
1967.262612,0.004434221,0.004228123,0.475563411,0.022960285,2.04E-05,0.005540487,4.558232111,0.782000082,0.001424621,15.44362464,0.000143997,0.049901923,9.32029536,0.001607249,487.756422,0.000549082,505.8798636
1967.285215,0.004335545,0.00430418,0.492761071,-0.004808289,-4.28E-06,0.006035809,4.090679267,0.434781835,0.000792071,14.13232107,0.000131791,0.045664798,9.30691759,0.001492555,438.539057,0.000493677,505.6529979
1967.307817,0.004664071,0.0045567,0.476561423,-0.002615824,-2.33E-06,0.006334247,5.294159745,0.497878042,0.000907017,16.08060873,0.000120397,0.051960165,9.210372528,0.001439652,362.728603,0.000408334,505.4261322
1967.330419,0.004048919,0.004168871,0.468860415,0.016974053,1.51E-05,0.005210933,3.246654141,0.334321315,0.000609055,14.46952145,9.79E-05,0.04675437,9.531225087,0.001746084,420.807501,0.000473716,505.1992666
1967.353022,0.004029845,0.004241974,0.487627623,0.021385881,1.90E-05,0.005757155,3.424594251,0.294256519,0.000536066,14.65032911,0.000113796,0.047338601,9.477636781,0.001716878,461.562075,0.000519594,504.9724009
1967.375624,0.004350527,0.00413584,0.482857758,0.013398702,1.19E-05,0.00530129,2.950901862,0.223935902,0.000407959,11.02898865,9.35E-05,0.035637213,9.299715229,0.001738316,381.295494,0.000429236,504.7455352
1967.398226,0.004390175,0.004083466,0.457852299,0.007435335,6.62E-06,0.005034944,3.159617685,0.310107503,0.000564943,11.44678771,0.000105869,0.036987218,9.238110906,0.001713596,356.625155,0.000401464,504.5186696
1967.420829,0.004316237,0.004145993,0.506214815,0.001497632,1.33E-06,0.006114025,4.325358079,1.151447954,0.002097668,13.51425209,0.000122772,0.043667674,9.021752331,0.001369559,265.355027,0.000298718,504.2918039
1967.443431,0.004362346,0.004247879,0.438380669,-0.002852682,-2.54E-06,0.005714373,3.17577246,0.341863803,0.000622796,13.8445223,0.000111963,0.044734853,9.456208021,0.001736114,547.177174,0.000615974,504.0649382
1967.466034,0.004306059,0.004193995,0.442012995,0.00623837,5.55E-06,0.005335507,3.281855696,0.363836351,0.000662825,13.6905595,9.68E-05,0.044237364,9.462086793,0.001759659,525.759828,0.000591864,503.8380725
1967.488636,0.004368773,0.004390215,0.49068468,0.020565131,1.83E-05,0.005827125,2.894893338,0.303297719,0.000552537,11.35831928,0.000104191,0.036701356,9.55313927,0.001763565,456.950411,0.000514403,503.6112069
1967.511238,0.004365668,0.004215815,0.480590826,0.006723602,5.99E-06,0.00551999,2.855702979,0.256036356,0.000466438,10.91663939,9.06E-05,0.035274186,9.507615219,0.001713464,452.06872,0.000508907,503.3843412
1967.533841,0.004453358,0.004237454,0.485357431,0.007117517,6.34E-06,0.005542811,4.275315706,0.348253029,0.000634435,12.16430292,0.00010752,0.039305676,9.356486044,0.001730181,481.094254,0.000541582,503.1574755
