Age,Ba138Ca,BaCa,BCa,Cd,CdCa,Ce,CeCa,La,LaCa,MgCa,Mn,MnCa,P,PbCa,PCa,SrCa,UCa,Y,YCa,Dist
1998.416954,0.004615993,0.004750362,0.570183877,0.016229177,1.44E-05,39.48937198,2.82E-05,46.16894019,3.33E-05,2.571274664,0.113117163,0.000206073,7.21387356,0.000169044,0.023309694,9.34121097,0.001588219,182.296383,0.000205217,89.06138107
1998.431161,0.004922922,0.004571766,0.556313248,0.046324286,4.12E-05,41.83203079,2.99E-05,57.90043281,4.17E-05,2.556113331,0.137989719,0.000251385,12.36867921,0.000148517,0.039966063,9.250997418,0.001463579,191.504371,0.000215582,88.81329923
1998.445369,0.005272387,0.005088221,0.572053237,0.04196769,3.74E-05,29.2297964,2.09E-05,36.84840901,2.65E-05,3.003921994,0.188731741,0.000343825,9.330212069,0.000126773,0.030148073,9.091485988,0.001418582,127.985383,0.000144077,88.56521739
1998.459576,0.005072646,0.004983539,0.589032866,0.045561838,4.06E-05,34.66288685,2.48E-05,45.5971657,3.29E-05,2.82397276,0.150802128,0.000274726,8.00839278,0.00017711,0.025876969,9.111142861,0.001372268,161.015802,0.00018126,88.31713555
1998.473783,0.004866508,0.004630451,0.599752358,0.032334392,2.88E-05,31.93745908,2.28E-05,40.41139275,2.91E-05,2.796331596,0.140036447,0.000255114,8.695249608,0.000147977,0.028096362,9.215597264,0.001395865,160.322715,0.00018048,88.06905371
1998.48799,0.004605846,0.004548611,0.606530356,0.023521022,2.09E-05,33.52237431,2.39E-05,40.97190611,2.95E-05,2.706238672,0.150277532,0.00027377,6.26203635,0.000131181,0.020234088,9.098599389,0.001417188,161.642911,0.000181966,87.82097187
1998.502197,0.004919136,0.00485329,0.580425962,0.04171129,3.71E-05,24.94229787,1.78E-05,32.98769099,2.38E-05,2.897748419,0.176936564,0.000322337,6.387023163,0.000119499,0.020637949,9.085102398,0.001307111,128.645146,0.00014482,87.57289003
1998.516405,0.004435477,0.00425783,0.567970043,0.029349537,2.61E-05,37.02066721,2.64E-05,48.65543316,3.51E-05,2.472157835,0.147420722,0.000268566,4.069035041,0.000106112,0.013147993,9.116963821,0.001428914,176.614791,0.000198821,87.32480818
1998.530612,0.004436294,0.004609585,0.598261033,0.021902032,1.95E-05,35.70773301,2.55E-05,48.26923646,3.48E-05,2.875462241,0.147229655,0.000268218,5.839789046,0.000103148,0.018869709,9.19496985,0.001326111,171.704052,0.000193292,87.07672634
1998.544819,0.004521797,0.004462975,0.566435248,0.033475337,2.98E-05,44.07423288,3.15E-05,63.26062808,4.56E-05,2.61081067,0.14486743,0.000263914,6.907231084,0.000150616,0.022318861,9.136030931,0.001375925,210.191526,0.000236619,86.8286445
1998.559026,0.004114059,0.004412581,0.574183316,0.025795085,2.30E-05,33.98198401,2.43E-05,44.29652145,3.19E-05,2.735376699,0.150691068,0.000274524,8.401939688,0.000143719,0.02714861,9.06720946,0.001321452,171.888383,0.0001935,86.58056266
1998.573233,0.004587855,0.004677589,0.578789,0.026267578,2.34E-05,26.34336426,1.88E-05,35.00741138,2.52E-05,2.744793175,0.158034346,0.000287902,6.336738796,0.000156514,0.020475468,9.222999518,0.001332722,134.030494,0.000150882,86.33248082
1998.587441,0.005693605,0.005615824,0.58780102,0.037590957,3.35E-05,27.2792705,1.95E-05,33.08710724,2.38E-05,3.034681114,0.213860475,0.000389604,11.79584824,0.000206709,0.038115113,9.072716452,0.001344597,129.312085,0.000145571,86.08439898
1998.601648,0.004947227,0.005151432,0.549408741,0.026612885,2.37E-05,57.42203723,4.10E-05,81.21264104,5.85E-05,2.557990554,0.151116976,0.0002753,14.86444912,0.000197448,0.048030473,9.404828214,0.00146072,300.429693,0.000338203,85.83631714
1998.616883,0.004644778,0.004569789,0.506203285,0.027474357,2.45E-05,60.26867585,4.30E-05,81.07252914,5.84E-05,2.435903124,0.151289621,0.000275614,13.42273383,0.00017946,0.043371957,9.27236021,0.001462628,292.254177,0.000328999,85.58823529
1998.632117,0.004348944,0.004338651,0.540465291,0.027965052,2.49E-05,53.91901775,3.85E-05,74.83012205,5.39E-05,2.730287993,0.137307078,0.000250141,11.41414922,0.000125613,0.036881756,9.375961837,0.001343732,273.194183,0.000307543,85.34015345
1998.647352,0.004887394,0.004797787,0.532754026,0.026312167,2.34E-05,55.74691365,3.98E-05,65.86388723,4.75E-05,2.564348641,0.141853039,0.000258423,15.43827334,0.000173718,0.049884631,9.193327731,0.001401532,206.791336,0.000232791,85.09207161
1998.662587,0.004789887,0.004957342,0.52031839,0.03589345,3.20E-05,34.14743012,2.44E-05,43.67436473,3.15E-05,2.810333996,0.172478093,0.000314215,16.06412161,0.000179688,0.051906892,9.353336198,0.001373036,139.448562,0.000156981,84.84398977
1998.677822,0.005337457,0.005550347,0.503751508,0.036904215,3.29E-05,53.7765867,3.84E-05,65.07065985,4.69E-05,2.678569626,0.135648689,0.00024712,22.05519427,0.000197091,0.071265433,9.207037573,0.001341773,212.751953,0.000239501,84.59590793
1998.693056,0.005323352,0.005112377,0.573835951,0.027143244,2.42E-05,36.12188425,2.58E-05,45.780803,3.30E-05,3.171008034,0.18164652,0.000330917,11.42759264,0.00014881,0.036925194,9.191148418,0.001242315,178.583495,0.000201037,84.34782609
1998.708291,0.004284373,0.004378917,0.534799631,0.021590916,1.92E-05,53.78643579,3.84E-05,70.45976086,5.08E-05,2.560635156,0.157981669,0.000287806,9.275214257,0.000161422,0.029970362,9.074391655,0.001362737,224.734012,0.00025299,84.09974425
1998.723526,0.00516045,0.004990601,0.538650196,0.029830228,2.66E-05,44.59062268,3.19E-05,55.12935572,3.97E-05,3.006552577,0.180980809,0.000329705,12.35022966,0.000150195,0.039906448,9.054847469,0.001284215,198.905824,0.000223914,83.8516624
1998.738761,0.006315719,0.005198758,0.495753518,0.024400532,2.17E-05,63.49370398,4.54E-05,83.16562,5.99E-05,2.529541208,0.167525222,0.000305192,17.27980808,0.000157906,0.055835056,9.417140614,0.001451827,285.096149,0.000320941,83.60358056
1998.753996,0.004392231,0.004613555,0.464669907,0.020157253,1.79E-05,84.51456972,6.04E-05,106.7555094,7.69E-05,2.204838724,0.144427571,0.000263113,22.07440565,0.000143858,0.071327509,9.300206755,0.00148291,424.350669,0.000477704,83.35549872
1998.76923,0.00431648,0.004341233,0.479934496,0.021645475,1.93E-05,78.60960942,5.62E-05,96.17955157,6.93E-05,2.402019156,0.152736156,0.000278249,18.6645999,0.000174256,0.060309638,8.891626474,0.001292285,342.150672,0.000385169,83.10741688
1998.784465,0.004635535,0.004720278,0.449048542,0.01268599,1.13E-05,78.18629744,5.58E-05,98.54394735,7.10E-05,2.414599591,0.121375575,0.000221118,22.15916516,0.000174982,0.071601387,8.950742799,0.001275821,273.873849,0.000308308,82.85933504
1998.7997,0.006389069,0.00631078,0.484892737,0.043412904,3.87E-05,65.2345769,4.66E-05,91.34348889,6.58E-05,2.686976053,0.194432741,0.000354211,30.85384043,0.000208344,0.099695893,9.420151641,0.001642946,325.200083,0.000366088,82.6112532
1998.814935,0.004712325,0.004399928,0.473871609,0.020844757,1.86E-05,79.8574138,5.70E-05,96.69898421,6.97E-05,2.37217018,0.144332029,0.000262939,13.53427289,0.000163878,0.043732366,9.402439269,0.001590324,358.992753,0.000404129,82.36317136
1998.83017,0.004516885,0.004651811,0.505639305,0.028069491,2.50E-05,64.3737435,4.60E-05,81.0662734,5.84E-05,2.755177318,0.191946298,0.000349681,17.49419086,0.000184471,0.056527776,9.142056607,0.001475655,298.212385,0.000335707,82.11508951
1998.845404,0.004830138,0.004836427,0.501518098,0.02250379,2.00E-05,72.35407939,5.17E-05,88.11712922,6.35E-05,2.876462825,0.200625662,0.000365493,16.03388137,0.000157177,0.051809179,9.224563404,0.001513043,307.218292,0.000345845,81.86700767
1998.860639,0.004946763,0.004382864,0.504117609,0.027709918,2.47E-05,58.7732263,4.20E-05,71.03030128,5.12E-05,2.879254003,0.208642066,0.000380097,10.35463511,0.000179583,0.033458221,9.169931678,0.001391473,255.30124,0.0002874,81.61892583
1998.875874,0.004855981,0.004778113,0.537911776,0.023124924,2.06E-05,51.49683969,3.68E-05,66.36428071,4.78E-05,3.32254107,0.20879397,0.000380374,10.44261073,0.000186954,0.03374249,9.266967901,0.001325911,228.100944,0.00025678,81.37084399
1998.891109,0.004742763,0.004586948,0.51698455,0.036813569,3.28E-05,72.50789446,5.18E-05,95.56563453,6.89E-05,2.899084557,0.183053363,0.00033348,12.74592342,0.000225697,0.041185026,9.094016217,0.001395045,320.125984,0.000360375,81.12276215
1998.906343,0.004875273,0.005001256,0.495045995,0.046099709,4.10E-05,63.86872269,4.56E-05,79.05639416,5.70E-05,3.149608753,0.251926182,0.00045895,10.49218288,0.000190614,0.033902669,9.010091971,0.001217831,274.125925,0.000308592,80.87468031
1998.921578,0.004272764,0.004469866,0.475943814,0.02371877,2.11E-05,66.95136473,4.78E-05,86.97144487,6.27E-05,2.806207751,0.201339832,0.000366794,8.535200425,0.000171523,0.027579206,8.992585283,0.001360401,283.112648,0.000318708,80.62659847
1998.936813,0.005077604,0.004855032,0.476734101,0.020121385,1.79E-05,97.19859069,6.94E-05,117.2892762,8.45E-05,2.682829931,0.186202229,0.000339217,13.71786617,0.000203175,0.044325598,9.22599354,0.001474873,379.301859,0.000426992,80.37851662
1998.952048,0.004684333,0.004953998,0.523789995,0.042686575,3.80E-05,48.96023245,3.50E-05,62.9947734,4.54E-05,3.597828614,0.230964533,0.000420763,11.67621868,0.000206284,0.037728563,8.86058014,0.001177329,196.242641,0.000220916,80.13043478
1998.967283,0.00494081,0.004958704,0.498240741,0.029424739,2.62E-05,55.11656145,3.94E-05,68.75467498,4.95E-05,3.301956538,0.209104515,0.000380939,15.42992218,0.000256871,0.049857647,8.940949854,0.00121639,233.932059,0.000263344,79.88235294
1998.982517,0.003685235,0.0044019,0.461791273,0.02225002,1.98E-05,67.80518038,4.84E-05,82.2273913,5.92E-05,2.782411398,0.17509023,0.000318973,8.701092582,0.000144607,0.028115242,8.943039045,0.001356719,299.515912,0.000337174,79.6342711
1998.997752,0.004279177,0.004558723,0.462388026,0.022854387,2.03E-05,76.92123745,5.49E-05,94.619611,6.82E-05,3.021619687,0.18781153,0.000342149,12.3009221,0.000225934,0.039747124,8.950709137,0.00133104,316.619751,0.000356428,79.38618926
1999.012987,0.004793512,0.004824713,0.490325392,0.015255843,1.36E-05,35.2505847,2.52E-05,40.67944682,2.93E-05,4.223752264,0.241759262,0.000440429,9.935445681,0.000403435,0.032103723,8.739187109,0.001088637,136.450538,0.000153606,79.13810742
1999.028222,0.004979975,0.005132065,0.483629798,0.037888995,3.37E-05,66.02625033,4.72E-05,79.69856229,5.74E-05,3.328106989,0.243856563,0.000444249,16.53404606,0.000973088,0.053425326,8.934144701,0.001239265,263.20224,0.000296295,78.89002558
1999.043456,0.005011989,0.004857804,0.441844234,0.02547734,2.27E-05,81.25112866,5.80E-05,101.0061942,7.28E-05,2.630419342,0.202439782,0.000368798,15.68813276,0.000525636,0.050691985,9.239299491,0.001451521,341.057725,0.000383939,78.64194373
1999.058691,0.00465347,0.00473643,0.458345344,0.034479388,3.07E-05,93.31967049,6.67E-05,110.043954,7.93E-05,2.620085243,0.191795269,0.000349406,16.06246756,0.0009247,0.051901547,9.212517974,0.001489076,361.149112,0.000406556,78.39386189
1999.073926,0.004470906,0.004822104,0.480393121,0.031796184,2.83E-05,88.40870576,6.31E-05,105.7355596,7.62E-05,2.706641954,0.146082704,0.000266128,13.75499804,0.000461344,0.04444558,9.179104931,0.001460074,345.030084,0.000388411,78.14578005
1999.089161,0.004708107,0.004565782,0.473210824,0.03338325,2.97E-05,50.47761583,3.61E-05,59.7488033,4.31E-05,3.191810998,0.188053937,0.00034259,8.358022007,0.000667904,0.027006702,8.882065815,0.00127965,205.207808,0.000231009,77.89769821
1999.104396,0.004739042,0.00483053,0.479352931,0.020297974,1.81E-05,52.50549434,3.75E-05,68.77208299,4.96E-05,3.288811401,0.195160229,0.000355536,8.925813166,0.000337649,0.028841366,8.927142449,0.001239963,211.639735,0.000238249,77.64961637
1999.120436,0.004420042,0.004533064,0.445578835,0.019432273,1.73E-05,78.4507489,5.60E-05,97.40037118,7.02E-05,2.798942986,0.159869324,0.000291244,12.80858524,0.000177007,0.041387501,9.054427055,0.001476401,290.350025,0.000326856,77.40153453
1999.136476,0.004792116,0.005043844,0.474954687,0.034963283,3.11E-05,80.13211421,5.72E-05,91.20191359,6.57E-05,3.093319556,0.180740363,0.000329267,17.21198558,0.000271672,0.055615906,9.066730739,0.001315988,304.397519,0.000342669,77.15345269
1999.152517,0.00470395,0.004617478,0.437464805,0.028157297,2.51E-05,103.7927204,7.41E-05,120.3479036,8.67E-05,2.551868099,0.142432085,0.000259478,16.53961431,0.000150904,0.053443319,9.05018598,0.001460142,421.762237,0.00047479,76.90537084
1999.168557,0.004662641,0.004598095,0.463516887,0.016968454,1.51E-05,79.41310109,5.67E-05,90.02568477,6.49E-05,2.967277644,0.179612269,0.000327211,13.0618505,0.000178098,0.04220586,8.906949927,0.001334562,325.426052,0.000366342,76.657289
1999.184598,0.004858846,0.004725516,0.448362989,0.031729801,2.83E-05,85.30616112,6.09E-05,105.2582193,7.58E-05,2.850957047,0.169252977,0.000308339,12.43412404,0.000203738,0.04017753,8.934843151,0.001410039,340.439976,0.000383244,76.40920716
1999.200638,0.005081073,0.005096038,0.487694606,0.039549377,3.52E-05,61.85297641,4.42E-05,71.28230921,5.14E-05,3.479606057,0.193750542,0.000352968,14.72643128,0.00018651,0.047584505,8.906314997,0.001156347,235.624057,0.000265249,76.16112532
1999.216678,0.005174109,0.005306399,0.478871768,0.030577251,2.72E-05,80.18272993,5.73E-05,95.97704318,6.92E-05,2.980836356,0.1908909,0.000347758,18.97078837,0.000280079,0.061299004,9.149559673,0.001323859,333.891356,0.000375872,75.91304348
1999.232719,0.005196914,0.005051588,0.476907333,0.014694254,1.31E-05,69.77218408,4.98E-05,83.17382453,5.99E-05,3.14834139,0.156048933,0.000284285,14.62412552,0.00023573,0.047253931,8.942927311,0.00128195,287.549305,0.000323703,75.66496164
1999.248759,0.004945334,0.005180644,0.46893769,0.019737121,1.76E-05,65.65678662,4.69E-05,80.86839147,5.83E-05,3.395427308,0.182551154,0.000332565,13.1037576,0.000164144,0.042341271,8.847732582,0.001194852,267.663703,0.000301317,75.4168798
1999.2648,0.005121593,0.005236802,0.46420173,0.024432683,2.18E-05,87.96050407,6.28E-05,105.7634403,7.62E-05,3.154363798,0.176807031,0.000322101,14.95113307,0.000133606,0.048310568,9.161346719,0.001303087,336.504333,0.000378813,75.16879795
1999.28084,0.005263393,0.005390065,0.462292925,0.021243039,1.89E-05,80.33613667,5.74E-05,100.9053221,7.27E-05,2.742064712,0.16963653,0.000309038,18.9689492,0.000215906,0.061293061,9.117837312,0.001342772,334.55141,0.000376615,74.92071611
1999.29688,0.005827599,0.00563834,0.485970925,0.018047746,1.61E-05,86.12259949,6.15E-05,102.2555539,7.37E-05,2.66659636,0.13519269,0.000246289,23.40667507,0.000230911,0.07563238,9.319852883,0.001544431,347.798516,0.000391527,74.67263427
1999.312921,0.005677358,0.005601569,0.438135695,0.022611255,2.01E-05,106.6503431,7.62E-05,127.1491833,9.16E-05,2.30357016,0.117259873,0.00021362,28.44133341,0.000146474,0.091900525,9.099348358,0.001400459,428.064775,0.000481885,74.42455243
1999.328961,0.004151641,0.00429865,0.342443024,0.017262712,1.54E-05,118.3049869,8.45E-05,128.0919212,9.23E-05,1.597511891,0.05286925,9.63E-05,22.90679672,8.14E-05,0.074017157,8.930307185,0.001274332,428.547717,0.000482429,74.17647059
1999.345001,0.004496932,0.004429468,0.367888828,0.020237252,1.80E-05,71.41804476,5.10E-05,87.45877428,6.30E-05,2.160052965,0.124796736,0.00022735,17.89801052,0.000112292,0.057832611,9.008958896,0.00113173,273.677511,0.000308087,73.92838875
1999.361042,0.005749172,0.005637452,0.4202166,0.016034322,1.43E-05,49.89091254,3.56E-05,58.60583658,4.22E-05,2.949059743,0.169031004,0.000307935,21.26620992,0.000114176,0.068716042,8.861270328,0.001100355,176.252377,0.000198413,73.68030691
1999.377082,0.005218859,0.005144772,0.433807145,0.021593878,1.92E-05,97.70069165,6.98E-05,111.9165985,8.06E-05,2.415261499,0.119006965,0.000216803,23.61780258,0.000103425,0.076314582,9.000161588,0.001314835,350.522016,0.000394593,73.43222506
1999.393123,0.005603876,0.005363977,0.46631487,0.016899179,1.50E-05,121.5818121,8.68E-05,142.29362,0.000102525,2.17764344,0.1056732,0.000192512,25.69301891,0.000115604,0.083020086,9.303634499,0.001390128,447.80818,0.000504111,73.18414322
1999.409163,0.005539592,0.005416222,0.544086127,0.022836364,2.03E-05,53.86644561,3.85E-05,63.90202994,4.60E-05,3.147994996,0.153358269,0.000279383,18.41009863,0.000107193,0.059487286,9.027559711,0.001150033,202.376473,0.000227821,72.93606138
1999.425203,0.006549109,0.006263782,0.531104262,0.02346824,2.09E-05,27.61411864,1.97E-05,32.39965406,2.33E-05,3.368403369,0.190213817,0.000346525,21.28365246,0.000136797,0.068772403,8.821679504,0.001046221,118.090316,0.000132938,72.68797954
1999.441244,0.005545285,0.005595048,0.489551137,0.02731314,2.43E-05,52.9477524,3.78E-05,62.87204108,4.53E-05,2.855113397,0.140472174,0.000255907,19.63787515,0.00017772,0.063454516,8.994815896,0.001185223,211.987166,0.00023864,72.4398977
1999.457284,0.007275492,0.006783446,0.48464239,0.016516938,1.47E-05,61.71247103,4.41E-05,73.04700143,5.26E-05,3.007420824,0.16160121,0.0002944,28.37568068,0.000197422,0.091688386,8.964135803,0.001203482,214.757604,0.000241759,72.19181586
1999.473325,0.008610965,0.008358525,0.459232142,0.030273386,2.70E-05,66.3419958,4.74E-05,76.12880605,5.49E-05,2.442857787,0.145627229,0.000265299,29.15496682,0.000140503,0.09420644,8.958320541,0.001258605,249.219525,0.000280554,71.94373402
1999.489365,0.007286908,0.006954708,0.503852214,0.022938984,2.04E-05,65.35439954,4.67E-05,70.23471058,5.06E-05,2.555079531,0.125918447,0.000229394,25.56516471,0.000126447,0.082606959,9.260666286,0.001386984,259.467198,0.00029209,71.69565217
1999.505405,0.005909056,0.006117734,0.467968524,0.022045083,1.96E-05,80.16260832,5.73E-05,89.50593367,6.45E-05,2.019290001,0.109721882,0.000199888,31.3458492,0.000131186,0.101285688,9.426744575,0.001520511,318.253803,0.000358268,71.44757033
1999.521446,0.005934445,0.005925571,0.528944555,0.027106393,2.41E-05,87.28390492,6.23E-05,100.4717921,7.24E-05,2.282866518,0.120902484,0.000220256,26.57653701,0.000148025,0.085874937,9.560543065,0.001568228,347.09314,0.000390733,71.19948849
1999.537486,0.005360111,0.005318716,0.555841337,0.015221115,1.36E-05,77.54645285,5.54E-05,97.35325788,7.01E-05,2.406587662,0.088863212,0.000161888,14.19048216,0.00012291,0.045852729,9.525090542,0.00159109,308.03732,0.000346767,70.95140665
1999.553527,0.006565462,0.006362811,0.558339782,0.027598498,2.46E-05,56.43990296,4.03E-05,67.68247997,4.88E-05,3.228007386,0.164221066,0.000299172,13.05095544,0.000149492,0.042170655,9.211012978,0.001292454,205.525497,0.000231366,70.70332481
1999.569567,0.007964056,0.007533267,0.5289856,0.022038343,1.96E-05,101.6307127,7.26E-05,116.8788233,8.42E-05,2.459666508,0.120448216,0.000219428,14.71107762,0.000170116,0.047534894,9.643755879,0.001588452,403.277401,0.000453981,70.45524297
1999.585607,0.007387458,0.007467858,0.548574762,0.021635589,1.93E-05,63.9536798,4.57E-05,76.1045131,5.48E-05,2.514102219,0.149664499,0.000272654,34.9489689,0.000173941,0.112928201,9.433387992,0.001381958,269.268083,0.000303123,70.20716113
1999.601648,0.006063949,0.005807183,0.543381655,0.024736621,2.20E-05,75.65099583,5.40E-05,88.66852244,6.39E-05,2.191793244,0.118038705,0.000215039,22.93240093,0.000153648,0.074099891,9.684018702,0.001636076,312.758122,0.000352081,69.95907928
1999.626785,0.005408744,0.005779517,0.49857996,0.011350008,1.01E-05,88.26418979,6.30E-05,110.3918189,7.95E-05,2.007218348,0.09019705,0.000164318,24.32886763,0.000152183,0.078612197,9.439402136,0.00144122,380.731188,0.000428601,69.71099744
1999.651923,0.005748044,0.005749741,0.513944455,0.009925786,8.84E-06,107.9820209,7.71E-05,135.6939439,9.78E-05,2.310153878,0.096861669,0.000176459,23.69950448,0.000154729,0.07657858,9.50877474,0.001478217,425.980328,0.000479539,69.4629156
1999.67706,0.006197175,0.006116883,0.571070678,0.018279057,1.63E-05,84.31815249,6.02E-05,104.0400278,7.50E-05,2.578779743,0.135907476,0.000247592,17.52538662,0.000231716,0.056628577,9.554363797,0.001459859,343.968405,0.000387216,69.21483376
1999.702197,0.005927641,0.006002842,0.529316154,0.024522621,2.18E-05,79.89117984,5.71E-05,101.3800323,7.30E-05,2.24078733,0.128890495,0.000234808,19.6811547,0.000353986,0.063594362,9.653,0.001688441,387.20498,0.000435888,68.96675192
1999.727335,0.005776261,0.005545324,0.566244682,0.015161556,1.35E-05,81.2569904,5.80E-05,103.6517157,7.47E-05,2.385325543,0.111104352,0.000202406,17.57335959,0.000304471,0.056783589,9.569363472,0.001487609,377.887374,0.000425399,68.71867008
1999.752472,0.005619873,0.005744815,0.585377048,0.019916694,1.77E-05,87.50807373,6.25E-05,107.7543164,7.76E-05,2.618279897,0.122368455,0.000222927,19.75395683,0.00043192,0.063829603,9.503936645,0.001340776,354.793739,0.000399402,68.47058824
1999.77761,0.005633625,0.005560581,0.57137838,0.03353853,2.99E-05,88.43772755,6.32E-05,108.537452,7.82E-05,2.348495142,0.152460318,0.000277747,15.16737116,0.000384334,0.049009284,9.671054259,0.001592306,378.326477,0.000425893,68.22250639
1999.802747,0.006108357,0.006097954,0.569908979,0.023733017,2.11E-05,81.80805987,5.84E-05,98.55306922,7.10E-05,2.632530687,0.178939314,0.000325985,18.82468319,0.000244533,0.060826905,9.712891748,0.00155478,346.357251,0.000389905,67.97442455
1999.827884,0.007008411,0.006768844,0.564668487,0.024364719,2.17E-05,56.8769151,4.06E-05,71.17054836,5.13E-05,2.799759479,0.247511848,0.000450909,32.11136714,0.000272868,0.103759253,9.500502601,0.001432521,246.323437,0.000277294,67.72634271
1999.853022,0.006214199,0.006076243,0.610710468,0.024021972,2.14E-05,54.01790503,3.86E-05,72.82548658,5.25E-05,2.672122559,0.167384715,0.000304936,30.24716674,0.000259703,0.09773559,9.481621663,0.001437465,250.812775,0.000282347,67.47826087
1999.878159,0.005396202,0.005330917,0.485406623,0.020962171,1.87E-05,102.1415712,7.30E-05,126.2232288,9.09E-05,2.024243457,0.17998016,0.000327882,21.56250249,0.000212836,0.069673432,9.622191845,0.001735751,479.367937,0.000539639,67.23017903
1999.903296,0.005536643,0.005304284,0.474935624,0.027927589,2.49E-05,96.49383017,6.89E-05,123.8868165,8.93E-05,2.089623028,0.188785016,0.000343922,18.52593532,0.000198119,0.059861581,9.427648222,0.001486674,488.442228,0.000549854,66.98209719
1999.928434,0.006310857,0.006335723,0.507546452,0.035275834,3.14E-05,85.61484268,6.12E-05,113.393655,8.17E-05,2.574362007,0.206057717,0.000375389,21.59616852,0.000252106,0.069782215,9.340421935,0.001366616,423.052594,0.000476243,66.73401535
1999.953571,0.006646904,0.006709489,0.558400271,0.030963482,2.76E-05,57.71557692,4.12E-05,75.98772719,5.48E-05,3.108176789,0.22645672,0.000412551,19.54189915,0.000217291,0.063144395,8.905035857,0.001146947,267.099546,0.000300682,66.4859335
1999.978709,0.007767776,0.007827925,0.521128304,0.03803107,3.39E-05,47.33304451,3.38E-05,68.86640996,4.96E-05,2.736194617,0.233846613,0.000426014,21.23300395,0.000236774,0.068608746,9.077449614,0.001322615,239.948857,0.000270118,66.23785166
2000.003846,0.006826262,0.006908156,0.508173064,0.016869749,1.50E-05,70.5648371,5.04E-05,92.76138844,6.68E-05,2.666560855,0.193550864,0.000352604,24.9247495,0.000237118,0.08053763,9.205947099,0.001327877,350.149567,0.000394174,65.98976982
2000.028983,0.09884665,0.043042617,0.50996722,0.036782874,3.27E-05,78.04741879,5.57E-05,98.6050702,7.10E-05,2.664272065,0.238988617,0.000435381,20.49264687,0.000336648,0.066216481,9.332984085,0.001434023,364.809257,0.000410677,65.74168798
2000.054121,0.007864113,0.008169109,0.477292865,0.012548817,1.12E-05,91.07727878,6.51E-05,120.0585297,8.65E-05,2.368160552,0.22913539,0.000417431,28.50554622,0.000303813,0.092108012,9.242314706,0.001426541,438.082494,0.000493163,65.49360614
2000.079258,0.006111494,0.007210372,0.505462402,0.014504738,1.29E-05,49.97576443,3.57E-05,64.0761236,4.62E-05,2.800019392,0.210342879,0.000383195,16.19410983,0.00026898,0.052326914,9.052712291,0.001402853,235.042135,0.000264594,65.2455243
2000.104396,0.007364788,0.007256864,0.522192415,0.041738772,3.72E-05,19.87331517,1.42E-05,23.63041987,1.70E-05,3.75837659,0.296096103,0.000539418,29.12813086,0.000524215,0.094119727,8.929241267,0.001073992,84.249195,9.48E-05,64.99744246
2000.115446,0.006814348,0.00672247,0.477329293,0.026668829,2.37E-05,47.30022577,3.38E-05,65.44663107,4.72E-05,2.834718135,0.233912454,0.000426134,32.44522265,0.000418964,0.104838017,9.040266532,0.00142255,257.263706,0.000289609,64.74936061
2000.126496,0.006035846,0.005737089,0.467011118,0.02194637,1.95E-05,68.59902604,4.90E-05,92.26329375,6.65E-05,2.720353937,0.198533016,0.000361681,25.33382047,0.00032065,0.081859432,9.273287177,0.001526837,340.531864,0.000383347,64.50127877
2000.137546,0.005474817,0.005610243,0.504249168,0.027729874,2.47E-05,64.20072523,4.59E-05,87.88083137,6.33E-05,2.963329197,0.216876322,0.000395098,22.75863073,0.000353067,0.073538399,9.244987621,0.001419258,332.719201,0.000374552,64.25319693
2000.148596,0.005651877,0.00569284,0.495039158,0.029565954,2.63E-05,61.00846168,4.36E-05,82.20273396,5.92E-05,3.04933171,0.239837677,0.000436928,22.04854024,0.000337708,0.071243932,8.929457555,0.001248738,305.787612,0.000344234,64.00511509
2000.159646,0.007064263,0.006991299,0.489964845,0.046413717,4.13E-05,28.40128905,2.03E-05,37.17555752,2.68E-05,3.793176031,0.319093681,0.000581314,32.47079243,0.000415598,0.104920639,8.656327492,0.001015618,120.308082,0.000135434,63.75703325
2000.170696,0.006550341,0.006489293,0.494444703,0.043737435,3.89E-05,45.72323182,3.27E-05,64.75506287,4.67E-05,3.434591071,0.28361648,0.000516683,31.18907373,0.000327455,0.10077911,8.963481509,0.001232055,229.991127,0.000258908,63.50895141
2000.181746,0.005570363,0.005462187,0.488035218,0.027886973,2.48E-05,64.49303227,4.61E-05,82.27700375,5.93E-05,3.127197707,0.234828454,0.000427802,24.81361182,0.000245878,0.080178518,9.088806953,0.001336343,304.239906,0.000342492,63.26086957
2000.192796,0.005625359,0.005516537,0.48280485,0.021246017,1.89E-05,65.71728535,4.69E-05,83.45264875,6.01E-05,3.340736116,0.216964769,0.000395259,25.14243736,0.00023601,0.081241029,8.837882883,0.001246772,256.692459,0.000288966,63.01278772
2000.203846,0.006081404,0.006097392,0.478378927,0.01983782,1.77E-05,83.74591482,5.98E-05,94.16014632,6.78E-05,2.583604182,0.192382745,0.000350476,30.59207305,0.000281299,0.098850062,9.471344925,0.001529775,358.206474,0.000403244,62.76470588
2000.214896,0.005754204,0.00591984,0.501763472,0.0167202,1.49E-05,64.45549387,4.60E-05,83.89858513,6.05E-05,2.883466824,0.172262127,0.000313821,27.0292378,0.000308847,0.087337718,9.189150544,0.00149867,306.646716,0.000345201,62.51662404
