Age,BaCa,Lumin
2003.212,NA,0.525551
2003.231,NA,0.528763
2003.25,NA,0.533301
2003.269,NA,0.535566
2003.289,NA,0.536975
2003.308,NA,0.535943
2003.327,NA,0.536121
2003.346,NA,0.539001
2003.365,NA,0.535564
2003.385,NA,0.528655
2003.404,NA,0.525619
2003.423,NA,0.521982
2003.442,NA,0.515043
2003.462,NA,0.507871
2003.481,NA,0.500464
2003.5,NA,0.496341
2003.519,NA,0.493607
2003.539,NA,0.494403
2003.558,NA,0.493505
2003.577,NA,0.490081
2003.596,NA,0.490003
2003.615,NA,0.49421
2003.635,NA,0.490762
2003.654,NA,0.492658
