Age,Ba138Ca,BaCa,BCa,CdCa,FeCa,LiCa,MgCa,MnCa,PbCa,PCa,SrCa,UCa,YCa
1987.14,0.0083833338,0.0081135762,0.3816403812,0.0000409817,0.1380441706,0.0055429419,3.1841439464,0.0022564741,0.0009094496,0.0360979467,9.0248811037,0.0011352521,0.0000359379
1987.17,0.0083040298,0.0082708810,0.3901878036,0.0000155409,0.1212021027,0.0054552173,3.0651893612,0.0017014270,0.0006854165,0.0297354833,9.0176967536,0.0012002577,0.0000220184
1987.19,0.0077769692,0.0077215578,0.4686478111,0.0000221188,0.1177106788,0.0058581058,3.3628321093,0.0021273269,0.0006541575,0.0214207540,8.9917921881,0.0012032530,0.0000267015
1987.21,0.0064207432,0.0067324648,0.4518440087,0.0000224221,0.1163453389,0.0054383398,2.9470265479,0.0017055623,0.0005232633,0.0165904320,8.8959270048,0.0013055887,0.0000324993
1987.24,0.0058772427,0.0059316907,0.4653689045,0.0000196958,0.0993300015,0.0054691456,3.1578477983,0.0009736849,0.0004843762,0.0150375014,8.9351604484,0.0012507327,0.0000239485
1987.26,0.0057686473,0.0058518480,0.4725831682,0.0000049915,0.1193805358,0.0056286995,3.1039211639,0.0009638866,0.0004745806,0.0194062948,8.9801529050,0.0013078715,0.0000262416
1987.28,0.0057075368,0.0058931085,0.4925615300,0.0000094049,0.0926422663,0.0056476006,3.0052646538,0.0011162967,0.0003392752,0.0192235369,8.8989938137,0.0013180861,0.0000268315
1987.31,0.0067172349,0.0063070554,0.4672277936,0.0000153792,0.1029123445,0.0060512574,3.5100066420,0.0013581494,0.0003102451,0.0252798181,8.9797667408,0.0011162205,0.0000217750
1987.33,0.0061372833,0.0064898710,0.4480695687,0.0000145437,0.1029152562,0.0061462466,3.1518588007,0.0014514422,0.0004179615,0.0264248326,8.9691683435,0.0011806158,0.0000288054
1987.35,0.0064402932,0.0063619598,0.4781734922,0.0000161036,0.1313841968,0.0062622098,3.4651683236,0.0026448161,0.0006412846,0.0306910986,8.8156937781,0.0011602357,0.0000205967
1987.38,0.0055627709,0.0057679357,0.4659021729,0.0000226700,0.1213853211,0.0057636142,2.8647944364,0.0019265489,0.0004959951,0.0282047273,9.2133149993,0.0013727788,0.0000340963
1987.4,0.0052150250,0.0053335967,0.4743992159,0.0000146148,0.1159225582,0.0057516204,2.8503647001,0.0009232639,0.0003589169,0.0203593043,9.0430055021,0.0013698744,0.0000383469
1987.42,0.0051347631,0.0051757003,0.4628709245,0.0000221851,0.1048446635,0.0053067026,2.5437356895,0.0013110111,0.0004147405,0.0267956440,9.1908451747,0.0014103365,0.0000467668
1987.45,0.0050507782,0.0049999864,0.4877467761,0.0000128933,0.1014548654,0.0056421052,2.8399569101,0.0011735416,0.0004424989,0.0260464504,9.1909644560,0.0014027187,0.0000376629
1987.47,0.0056001276,0.0057971465,0.4501808234,0.0000120765,0.1423302553,0.0051949888,2.4059347096,0.0018605350,0.0004371259,0.0313401405,9.3431658325,0.0015635980,0.0000447113
1987.49,0.0054143395,0.0054698816,0.5261226982,0.0000058191,0.0848302625,0.0065802637,3.5656899323,0.0014195866,0.0003213470,0.0208023755,9.1106603044,0.0012327956,0.0000223060
1987.51,0.0054998498,0.0056464031,0.5201090857,0.0000132991,0.0826587265,0.0057749867,2.7817181067,0.0016338794,0.0003404227,0.0189659305,9.3313834900,0.0014277847,0.0000351091
1987.54,0.0062023581,0.0062157598,0.4976463811,0.0000141912,0.1111885290,0.0057143533,2.4261956757,0.0011514495,0.0003069037,0.0235904963,9.4294602880,0.0015687579,0.0000471786
1987.56,0.0055861715,0.0063002457,0.4703363086,0.0000176223,0.0906063266,0.0056476391,2.1690334298,0.0010239114,0.0003219156,0.0214714108,9.6174410407,0.0016786684,0.0000477463
1987.58,0.0071188641,0.0069490939,0.4942356720,0.0000150125,0.1084502979,0.0062801511,2.5349986400,0.0012016015,0.0005355392,0.0258049293,9.5505884319,0.0015298807,0.0000362088
1987.6,0.0083667943,0.0084278812,0.4968751389,0.0000263235,0.1374835537,0.0060685262,2.7592339147,0.0011611792,0.0003909176,0.0267583498,9.3336093762,0.0014185693,0.0000289778
1987.62,0.0090281155,0.0090998748,0.5293972779,0.0000081602,0.1097267295,0.0061733205,2.9475496973,0.0011514618,0.0003401310,0.0263873884,9.3847486394,0.0014279349,0.0000294045
1987.64,0.0079430295,0.0077226341,0.4971537090,0.0000114142,0.1035525530,0.0059680083,2.6435657756,0.0013447054,0.0004462099,0.0230395543,9.1949936737,0.0014808673,0.0000302784
1987.66,0.0080272692,0.0080346838,0.5332102814,0.0000134689,0.1418871227,0.0060047220,3.0152987141,0.0017977278,0.0004945924,0.0257598835,9.1950335868,0.0013658078,0.0000231731
1987.68,0.0073321485,0.0077095995,0.5253741919,0.0000189125,0.0951238319,0.0061912000,2.8325278980,0.0013010408,0.0003779701,0.0241591361,9.2218661286,0.0014551625,0.0000332024
1987.7,0.0078088063,0.0073614473,0.5013525013,0.0000214609,0.1226968180,0.0053936463,2.4025651487,0.0011898054,0.0004216308,0.0247748830,9.5283325176,0.0015697787,0.0000349946
1987.73,0.0066956450,0.0070162051,0.4819806765,0.0000128631,0.0876024991,0.0052352438,2.2722359172,0.0011695976,0.0003665313,0.0252494537,9.2837845587,0.0015653856,0.0000357458
1987.75,0.0075917162,0.0073126536,0.5383462163,0.0000127185,0.0990728582,0.0062902511,2.9400729294,0.0012106412,0.0003355079,0.0260009492,9.3622349037,0.0014094759,0.0000270459
1987.77,0.0063502380,0.0066240934,0.4663533315,0.0000184627,0.1054730225,0.0052547952,2.4366576743,0.0013093897,0.0004152486,0.0313450457,9.1736950786,0.0014322166,0.0000300521
1987.79,0.0072457661,0.0071517350,0.4992113557,0.0000127377,0.1152244720,0.0054755560,2.5810745102,0.0013690207,0.0005001452,0.0273224363,9.1941777106,0.0014370441,0.0000333557
1987.81,0.0071305741,0.0071923549,0.5046794980,0.0000156382,0.1095370820,0.0058572590,2.8714587544,0.0014212651,0.0004420972,0.0230947917,9.1410557599,0.0013350260,0.0000265743
1987.83,0.0070377680,0.0071318914,0.4783606881,0.0000254644,0.1009216545,0.0057056026,3.0367379101,0.0011578629,0.0005107238,0.0249505909,8.8685027624,0.0012425496,0.0000239762
1987.85,0.0072286095,0.0075228672,0.4269445241,0.0000178365,0.1015393605,0.0051969106,2.4172989214,0.0013826560,0.0004582407,0.0289782117,8.9152141165,0.0014886631,0.0000319666
1987.87,0.0071599717,0.0073894959,0.4549684648,0.0000195571,0.1307378894,0.0056608630,3.0463596265,0.0015526721,0.0004995769,0.0273091204,8.9249375934,0.0012793279,0.0000287738
1987.89,0.0073977907,0.0076392310,0.4452620752,0.0000162891,0.1072893540,0.0053654979,2.9314503849,0.0018528748,0.0006016860,0.0266519055,8.9278012345,0.0012905995,0.0000273169
1987.91,0.0079037088,0.0082324339,0.4545907680,0.0000072217,0.1116852469,0.0056321085,3.0028028242,0.0015639069,0.0005188691,0.0266856188,8.8100974963,0.0012826243,0.0000276406
1987.93,0.0081144790,0.0085331862,0.4315866695,0.0000242255,0.1295081488,0.0056447536,2.7653543974,0.0017442188,0.0004755367,0.0356875387,8.8755364702,0.0014139410,0.0000309792
1987.95,0.0083984013,0.0087964793,0.4759223380,0.0000118712,0.1303719477,0.0059053190,3.0439472083,0.0015084759,0.0005392109,0.0311121517,9.2640853597,0.0014002792,0.0000229671
1987.97,0.0091290362,0.0092135205,0.4458191066,0.0000227843,0.1194812501,0.0053820652,3.0605740904,0.0017004649,0.0004690518,0.0251186077,8.9160987312,0.0013497492,0.0000236338
1988,0.0102891335,0.0104405602,0.4809737630,0.0000167975,0.1019453209,0.0063473950,3.3722305246,0.0013787379,0.0004242312,0.0224917727,8.8559920664,0.0012288555,0.0000229862
1988.02,0.0090566733,0.0089576506,0.4747353315,0.0000254532,0.1797206314,0.0057506785,3.0635413880,0.0019051593,0.0005641604,0.0284285012,9.1729870132,0.0013997138,0.0000303920
1988.04,0.0089365220,0.0091370948,0.4958879555,0.0000123607,0.1261147560,0.0064372883,3.4467063459,0.0015981109,0.0004837107,0.0261550680,9.2228210774,0.0013912780,0.0000284476
1988.06,0.0081219434,0.0088580317,0.4998127425,0.0000195691,0.0976480912,0.0063552242,3.7008271485,0.0012762942,0.0003201757,0.0258610303,9.1396024944,0.0013198586,0.0000235161
1988.08,0.0091655791,0.0094270505,0.4734707199,0.0000075973,0.1075627157,0.0059888577,3.7593119370,0.0013814655,0.0002610295,0.0224443670,8.9997441899,0.0012355687,0.0000203656
1988.1,0.0088393361,0.0093581737,0.4497875975,0.0000061857,0.0963916921,0.0060956345,3.5178005651,0.0012001541,0.0002260826,0.0171459447,8.7560475439,0.0012277209,0.0000253972
1988.12,0.0090255479,0.0091010240,0.4537757337,0.0000113462,0.0973257930,0.0063499254,3.5490473861,0.0012391252,0.0003016929,0.0185298127,9.0090002958,0.0012536884,0.0000269147
1988.14,0.0084123964,0.0084035494,0.4524855250,0.0000203504,0.0925304420,0.0058715152,3.5255666757,0.0014076704,0.0004316971,0.0227878134,8.7486296992,0.0012661102,0.0000263959
1988.15,0.0073154415,0.0072081836,0.4441437308,0.0000163876,0.0994088060,0.0058071352,3.7657765648,0.0016642986,0.0003658038,0.0206270602,8.7884411642,0.0011516366,0.0000216779
1988.17,0.0068734743,0.0068142370,0.3990899474,0.0000162578,0.1327421944,0.0054309716,2.9493648315,0.0018966854,0.0004613603,0.0263763078,8.7971251651,0.0013081935,0.0000306123
1988.18,0.0070577597,0.0070397419,0.4536018252,0.0000219299,0.1201298476,0.0063160415,4.0358084244,0.0022496520,0.0005852535,0.0260615309,9.0141524999,0.0012003907,0.0000245300
1988.2,0.0064884489,0.0066334772,0.4289990270,0.0000193371,0.1267026546,0.0056077788,3.4306967828,0.0018964309,0.0004737574,0.0245888319,8.9666803179,0.0012756776,0.0000338003
1988.21,0.0063542799,0.0065144907,0.4585067905,0.0000176497,0.1137212246,0.0061281541,3.8210896988,0.0019399069,0.0003202546,0.0200883813,8.9568046950,0.0012501737,0.0000280073
1988.22,0.0063526377,0.0068084376,0.4451293099,0.0000218680,0.1207225863,0.0063859769,4.1901792980,0.0028194060,0.0004801053,0.0256281984,8.9886359907,0.0011187814,0.0000229206
1988.24,0.0052809191,0.0055671852,0.3942582209,0.0000067069,0.1107963794,0.0055312002,3.4148344676,0.0017924387,0.0004535694,0.0247494035,8.8424449465,0.0011977499,0.0000396887
1988.25,0.0062453692,0.0063802720,0.4558248470,0.0000147752,0.1103035746,0.0058161442,3.9508865283,0.0017458030,0.0004980368,0.0227139727,9.1320237437,0.0011547071,0.0000220310
1988.27,0.0057875989,0.0055678856,0.4428407550,0.0000152043,0.1254054179,0.0055923793,3.3650142780,0.0019208768,0.0005852511,0.0259881794,9.1133332989,0.0013148278,0.0000315485
1988.28,0.0058434672,0.0059716356,0.4668563467,0.0000115730,0.1208255762,0.0060394749,3.8494863169,0.0019786647,0.0005246432,0.0219929002,8.8780311184,0.0011750409,0.0000289752
1988.29,0.0051288360,0.0049769053,0.3944760600,0.0000082347,0.1083120190,0.0050507022,2.8424439039,0.0014778650,0.0003928382,0.0270115382,9.1069926921,0.0014402367,0.0000389192
1988.31,0.0051644231,0.0051101185,0.4300791920,0.0000108279,0.0965348220,0.0057360342,3.4611183886,0.0018483850,0.0003741062,0.0263200884,8.7987066637,0.0012133029,0.0000334081
1988.32,0.0057137932,0.0057106479,0.3983652491,0.0000132144,0.1556279218,0.0052458652,3.3497213020,0.0021853693,0.0004582490,0.0323738411,9.0919419429,0.0012739673,0.0000431532
1988.34,0.0057180233,0.0054923678,0.3607076481,0.0000211126,0.1084893043,0.0048518313,2.8938781775,0.0020617235,0.0005020179,0.0286037476,9.1637187168,0.0011975843,0.0000377549
1988.35,0.0054789132,0.0055580988,0.3833343277,0.0000232865,0.0938450088,0.0052849439,2.9735224174,0.0024407381,0.0003143155,0.0333031136,9.1670608296,0.0011927986,0.0000436634
1988.36,0.0052656329,0.0054638650,0.4622729364,0.0000215611,0.0748106300,0.0067122383,4.0929289560,0.0021746826,0.0002783687,0.0235264884,8.7994411466,0.0010637121,0.0000172123
1988.38,0.0052577834,0.0051525142,0.4847040611,0.0000189016,0.0864225905,0.0060457199,3.9023999629,0.0022765143,0.0002443981,0.0226507702,8.8772263696,0.0011613776,0.0000204829
1988.39,0.0042365861,0.0041757005,0.4531322723,0.0000336497,0.0783752408,0.0055101332,3.3601929491,0.0022542809,0.0002387467,0.0193683328,8.7855482346,0.0012613745,0.0000299763
1988.4,0.0045260274,0.0046186887,0.4704997065,0.0000283010,0.0825037296,0.0057849853,3.2065636857,0.0025714098,0.0001879433,0.0219660572,9.1978207869,0.0014219468,0.0000345861
1988.42,0.0044541329,0.0046370707,0.4953159223,0.0000343661,0.0820495577,0.0055093413,3.5470175842,0.0032987203,0.0002286518,0.0251231890,8.8679631847,0.0012817312,0.0000309420
1988.43,0.0044782254,0.0045598247,0.4809827132,0.0000380957,0.0844519683,0.0059189150,3.3129401843,0.0044097973,0.0002556953,0.0306341380,8.9779081439,0.0013443343,0.0000301124
1988.45,0.0052427456,0.0052694886,0.4946476196,0.0000922502,0.0874405580,0.0062769598,3.5546741643,0.0049414209,0.0002856507,0.0313830047,8.8767427882,0.0012189889,0.0000228627
1988.46,0.0057070855,0.0059433262,0.4221139917,0.0000780946,0.1020172391,0.0050235503,2.6348651868,0.0058309448,0.0003584746,0.0713096671,9.0567946142,0.0014391349,0.0000424184
1988.47,0.0061641920,0.0061987376,0.4051552486,0.0000750184,0.0858381505,0.0055759830,2.9421482615,0.0069215058,0.0002798320,0.0862083153,8.8946464506,0.0012826688,0.0000321124
1988.49,0.0061805148,0.0063357941,0.4574978010,0.0000987458,0.0940699112,0.0057294956,3.0388876635,0.0076605825,0.0003585480,0.1573134342,9.1032057985,0.0014085583,0.0000393269
1988.5,0.0066307215,0.0064690846,0.4645867554,0.0000742731,0.0946229340,0.0062444745,3.3475043388,0.0106249639,0.0002725618,0.2208754306,8.8444694432,0.0012768064,0.0000350773
1988.52,0.0067668204,0.0063907367,0.5340903236,0.0000734575,0.0753242310,0.0064233629,3.7860073850,0.0097547564,0.0002080381,0.1811960138,9.0838900215,0.0012676315,0.0000250238
1988.53,0.0057911068,0.0057475778,0.5011538582,0.0000785691,0.0844728037,0.0062864971,3.7034640750,0.0086866083,0.0002148412,0.0843535276,8.8342614871,0.0012156715,0.0000258738
1988.54,0.0054943524,0.0055248948,0.4924029832,0.0000449956,0.0772593108,0.0064776924,3.7357075516,0.0067848680,0.0002302564,0.0562850590,9.1607299651,0.0012750245,0.0000325973
1988.56,0.0062974859,0.0061880637,0.5006744193,0.0000454767,0.0819604184,0.0063656771,3.3645230911,0.0050637009,0.0001945834,0.0579453355,9.2352202587,0.0013621081,0.0000371355
1988.57,0.0073649145,0.0070350558,0.4754641081,0.0000593995,0.0825260651,0.0058155724,2.7382345036,0.0041415994,0.0001331241,0.0752341894,9.4532705898,0.0016340843,0.0000490545
1988.59,0.0069133217,0.0069467300,0.4781349071,0.0000431533,0.0962451649,0.0057083228,2.5600229145,0.0059542857,0.0001839777,0.1169630029,9.4468846539,0.0016073932,0.0000603076
1988.6,0.0069338942,0.0068407116,0.4623864640,0.0000572924,0.0896405375,0.0053643769,2.3888161824,0.0062997601,0.0001642459,0.1609285710,9.5980170651,0.0017273628,0.0000619693
1988.61,0.0072209740,0.0076127261,0.5015019042,0.0001007978,0.0829853982,0.0061426213,2.7983462626,0.0159072184,0.0002060087,0.2569462656,9.5505851867,0.0016616543,0.0000541302
1988.62,0.0085204129,0.0088051880,0.5578650635,0.0000673212,0.0830901527,0.0066536947,3.3917731547,0.0104165184,0.0001758241,0.2030254942,9.3153269871,0.0013554659,0.0000295894
1988.63,0.0074104377,0.0073328235,0.5263579912,0.0000616239,0.0779294171,0.0062220902,2.8770011038,0.0086957587,0.0002115698,0.1258916312,9.1262124753,0.0014585213,0.0000301174
1988.64,0.0076275027,0.0076472539,0.4963619208,0.0000429346,0.0965598870,0.0063287900,2.7279264961,0.0073505231,0.0002077621,0.1036522268,9.4499666784,0.0016135512,0.0000350543
1988.65,0.0080056858,0.0078791127,0.5302310498,0.0000813420,0.0737325342,0.0064517298,3.0115591529,0.0065515959,0.0003103557,0.0474050090,9.4518087572,0.0015274445,0.0000351736
1988.66,0.0074545442,0.0073713178,0.5265874910,0.0000677544,0.0880279763,0.0064876667,3.0215362266,0.0068932108,0.0003830574,0.0355471548,9.4144550382,0.0014657985,0.0000314550
1988.67,0.0072466884,0.0073845608,0.4935721079,0.0000891024,0.1146729382,0.0061638233,3.0336429402,0.0097011842,0.0005776615,0.0380170366,9.2457759113,0.0013942417,0.0000351167
1988.68,0.0069855027,0.0070118639,0.5348093513,0.0000758957,0.1025968122,0.0059220025,3.0803018550,0.0085381565,0.0006978583,0.0347731095,9.1689467299,0.0013742765,0.0000243983
1988.69,0.0079199323,0.0076724161,0.5023181147,0.0001197061,0.1036584470,0.0063232181,2.9988073493,0.0114241345,0.0010095374,0.0358424992,9.2926094659,0.0015227152,0.0000353551
1988.7,0.0072454119,0.0076421930,0.5468178039,0.0001573311,0.1340609662,0.0062823430,3.2983553538,0.0166153972,0.0033502149,0.0345897456,9.2833950775,0.0014057607,0.0000285870
1988.71,0.0079016568,0.0081395807,0.5220108763,0.0000811151,0.1204403269,0.0062847256,3.2097017701,0.0132909974,0.0010504032,0.0390648025,9.0893923992,0.0014640392,0.0000341735
1988.72,0.0083113403,0.0081423484,0.4893340548,0.0001112310,0.1108128248,0.0057977022,2.8574317847,0.0119506859,0.0005323575,0.0301041993,9.3151916249,0.0016407228,0.0000421680
1988.73,0.0078958938,0.0078867620,0.5260793915,0.0000760636,0.0927691763,0.0059993241,3.1754905633,0.0092274419,0.0006195319,0.0317868678,9.0811651866,0.0014434182,0.0000300647
1988.74,0.0081638121,0.0079912990,0.5657109962,0.0000755972,0.0755481452,0.0064059984,3.2769272603,0.0058001119,0.0002966419,0.0217439142,9.3089243112,0.0014333865,0.0000277341
1988.75,0.0078695661,0.0080905566,0.5271365259,0.0000506649,0.0860800959,0.0064058340,3.1245413270,0.0065292651,0.0003100192,0.0257126065,9.2576276510,0.0014813639,0.0000295786
1988.76,0.0082219663,0.0083348074,0.5330055594,0.0000510996,0.0899549708,0.0065046816,3.2894644018,0.0071476028,0.0003122747,0.0272587943,9.1556039164,0.0014142357,0.0000338393
1988.77,0.0078512379,0.0081384346,0.4869321334,0.0000603280,0.1047087707,0.0059978802,3.1476235962,0.0060138695,0.0003714157,0.0238764719,9.0683417976,0.0013818155,0.0000419837
1988.78,0.0085387014,0.0087327147,0.4901485785,0.0000598450,0.1027643184,0.0058969231,3.2255560135,0.0088660967,0.0003462734,0.0214001219,9.0160726035,0.0014155617,0.0000430038
1988.79,0.0078341766,0.0079057387,0.4972065741,0.0000531520,0.1345424194,0.0060222947,3.4688681381,0.0066132993,0.0003484205,0.0232020108,8.9802435184,0.0013148128,0.0000295280
1988.8,0.0082901812,0.0082532726,0.5105116239,0.0000633583,0.1093800516,0.0066052028,3.7618274348,0.0082448470,0.0004865990,0.0217797519,9.2733015179,0.0013099500,0.0000238893
1988.81,0.0069861153,0.0072541993,0.4808706085,0.0000486955,0.1179668305,0.0059565948,3.3999863185,0.0054619103,0.0003099802,0.0187651300,8.9335453467,0.0013216745,0.0000317490
1988.81,0.0082037307,0.0080536307,0.4914741422,0.0000297815,0.0818146822,0.0066820264,3.8568752585,0.0043776366,0.0002855487,0.0217317820,8.9558249721,0.0012442251,0.0000256075
1988.82,0.0068857589,0.0069611384,0.4412367044,0.0000397208,0.0812215251,0.0061966083,3.1625206874,0.0033130084,0.0003085744,0.0172094656,8.9964627198,0.0013695859,0.0000341097
1988.83,0.0068685822,0.0071703633,0.4292072394,0.0000174031,0.0994449034,0.0054422731,2.9574182337,0.0031024547,0.0002451520,0.0185424638,9.1890451527,0.0014591535,0.0000392467
1988.84,0.0067069204,0.0069686101,0.4427459120,0.0000239831,0.0990927978,0.0056533990,3.2067264565,0.0033107910,0.0002409273,0.0185966011,8.8542645551,0.0013561432,0.0000386000
1988.85,0.0070964558,0.0072049941,0.4725188884,0.0000265581,0.0880350934,0.0066507208,3.8341498098,0.0038564265,0.0003178322,0.0198519775,9.0711547870,0.0012682981,0.0000263012
1988.86,0.0068955501,0.0068776070,0.4620600388,0.0000063080,0.0852322270,0.0063578910,3.8533337081,0.0035389534,0.0002606625,0.0228000936,8.8494669728,0.0012759823,0.0000290499
1988.87,0.0062598998,0.0064151151,0.4128316731,0.0000177627,0.0842364237,0.0057169167,3.1159188040,0.0033609086,0.0002444811,0.0197941240,8.9815247504,0.0014172530,0.0000331673
1988.88,0.0077105168,0.0077695437,0.4428368327,0.0000197038,0.0829504589,0.0058968734,3.5635715571,0.0025409043,0.0003070095,0.0239950772,9.0305236385,0.0012973709,0.0000341897
