Age,BaCa
1787.792,0.00361
1787.818,0.00363
1787.844,0.00352
1787.871,0.00347
1787.897,0.00334
1787.923,0.00336
1787.95,0.00331
1787.976,0.00381
1788.002,0.00395
1788.029,0.004
1788.055,0.00389
1788.081,0.00392
1788.108,0.00352
1788.134,0.00382
1788.16,0.00387
1788.187,0.0037
1788.213,0.00367
1788.239,0.00373
1788.266,0.00386
1788.292,0.00368
1788.318,0.00368
1788.344,0.00389
1788.371,0.00397
1788.397,0.0038
1788.423,0.00383
1788.45,0.00373
1788.476,0.00391
1788.502,0.00386
1788.529,0.00332
1788.555,0.00354
1788.577,0.00353
1788.598,0.00419
1788.62,0.00394
1788.642,0.00366
1788.664,0.00333
1788.685,0.00352
1788.707,0.00358
1788.729,0.00359
1788.751,0.00351
1788.772,0.0036
1788.794,0.0038
1788.816,0.00391
1788.838,0.00375
1788.859,0.00359
1788.881,0.00343
1788.903,0.00352
1788.925,0.00364
1788.946,0.00348
1788.968,0.00361
1788.99,0.0036
1789.012,0.00372
1789.033,0.00359
1789.055,0.00385
1789.077,0.00388
1789.098,0.00398
1789.12,0.00495
1789.142,0.00503
1789.164,0.0048
1789.185,0.00465
1789.207,0.00463
1789.229,0.0051
1789.251,0.00479
1789.272,0.00544
1789.294,0.0052
1789.316,0.00484
1789.338,0.00511
1789.359,0.00408
1789.381,0.00453
1789.403,0.00489
1789.425,0.00484
1789.446,0.00464
1789.468,0.00461
1789.49,0.00399
1789.512,0.00417
1789.533,0.00392
1789.555,0.00439
1789.581,0.0041
1789.606,0.00361
1789.632,0.00351
1789.658,0.00391
1789.683,0.00437
1789.709,0.00376
1789.734,0.00358
1789.76,0.00359
1789.786,0.00382
1789.811,0.00391
1789.837,0.00397
1789.863,0.00363
1789.888,0.0036
1789.914,0.00356
1789.94,0.00359
1789.965,0.00408
1789.991,0.00385
1790.017,0.00394
1790.042,0.0038
1790.068,0.00394
1790.093,0.00428
1790.119,0.00428
1790.145,0.0039
1790.17,0.00385
1790.196,0.00389
1790.222,0.00389
1790.247,0.00358
1790.273,0.0034
1790.299,0.00341
1790.324,0.00371
1790.35,0.00366
1790.376,0.00398
1790.401,0.00373
1790.427,0.00389
1790.452,0.00355
1790.478,0.00417
1790.504,0.00407
1790.529,0.0038
1790.555,0.00398
1790.579,0.00354
1790.603,0.00369
1790.626,0.00382
1790.65,0.00358
1790.674,0.00388
1790.698,0.00384
1790.722,0.00368
1790.745,0.00409
1790.769,0.00385
1790.793,0.00394
1790.817,0.004
1790.841,0.00393
1790.865,0.00397
1790.888,0.00394
1790.912,0.00391
1790.936,0.00385
1790.96,0.00389
1790.984,0.00409
1791.007,0.00448
1791.031,0.00441
1791.055,0.00432
1791.079,0.0045
1791.103,0.00472
1791.126,0.0049
1791.15,0.00458
1791.174,0.00499
1791.198,0.00498
1791.222,0.0047
1791.245,0.00444
1791.269,0.0041
1791.293,0.00383
1791.317,0.00362
1791.341,0.00359
1791.365,0.00374
1791.388,0.00349
1791.412,0.00381
1791.436,0.00338
1791.46,0.00299
1791.484,0.00324
1791.507,0.0035
1791.531,0.00359
1791.555,0.00371
1791.579,0.00359
1791.604,0.00304
1791.628,0.00303
1791.653,0.00286
1791.677,0.00309
1791.701,0.00296
1791.726,0.00342
1791.75,0.00356
1791.775,0.0035
1791.799,0.00338
1791.823,0.00329
1791.848,0.00355
1791.872,0.00336
1791.896,0.00324
1791.921,0.00305
1791.945,0.00338
1791.97,0.00318
1791.994,0.00305
1792.018,0.00388
1792.043,0.00367
1792.067,0.00378
1792.092,0.00394
1792.116,0.00335
1792.14,0.00333
1792.165,0.00359
1792.189,0.00359
1792.214,0.00382
1792.238,0.00444
1792.262,0.00443
1792.287,0.00354
1792.311,0.00354
1792.335,0.00334
1792.36,0.00386
1792.384,0.00369
1792.409,0.00356
1792.433,0.0036
1792.457,0.00365
1792.482,0.00355
1792.506,0.00382
1792.531,0.00457
1792.555,0.00387
1792.575,0.00326
1792.596,0.00345
1792.616,0.00323
1792.637,0.0034
1792.657,0.00364
1792.677,0.00359
1792.698,0.00368
1792.718,0.00387
1792.739,0.00325
1792.759,0.00329
1792.779,0.00325
1792.8,0.00319
1792.82,0.00334
1792.841,0.00324
1792.861,0.00352
1792.882,0.00366
1792.902,0.0039
1792.922,0.00403
1792.943,0.00383
1792.963,0.00354
1792.984,0.0036
1793.004,0.00376
1793.024,0.00349
1793.045,0.00355
1793.065,0.00346
1793.086,0.00325
1793.106,0.00332
1793.126,0.00315
1793.147,0.00357
1793.167,0.00369
1793.188,0.00348
1793.208,0.00366
1793.228,0.00373
1793.249,0.00398
1793.269,0.00406
1793.29,0.004
1793.31,0.00364
1793.331,0.00354
1793.351,0.00348
1793.371,0.00354
1793.392,0.00381
1793.412,0.00305
1793.433,0.00305
1793.453,0.00314
1793.473,0.00305
1793.494,0.00332
1793.514,0.00302
1793.535,0.00348
1793.555,0.00319
1793.575,0.00324
1793.595,0.00397
1793.615,0.00378
1793.635,0.00348
1793.655,0.0033
1793.675,0.00313
1793.695,0.00305
1793.715,0.00336
1793.735,0.00344
1793.755,0.00313
1793.775,0.00326
1793.795,0.0035
1793.815,0.00386
1793.835,0.00356
1793.855,0.00352
1793.875,0.00355
1793.895,0.00346
1793.915,0.00345
1793.935,0.00345
1793.955,0.00358
1793.975,0.00353
1793.995,0.00349
1794.015,0.0036
1794.035,0.00365
1794.055,0.00357
1794.075,0.00356
1794.095,0.00361
1794.115,0.00354
1794.135,0.00348
1794.155,0.00322
1794.175,0.00323
1794.195,0.00313
1794.215,0.00317
1794.235,0.00297
1794.255,0.00297
1794.275,0.00324
1794.295,0.00328
1794.315,0.00327
1794.335,0.00338
1794.355,0.00335
1794.375,0.00343
1794.395,0.00332
1794.415,0.00366
1794.435,0.00384
1794.455,0.00335
1794.475,0.00347
1794.495,0.00385
1794.515,0.0034
1794.535,0.00319
1794.555,0.00333
1794.567,0.00356
1794.579,0.00387
1794.591,0.00379
1794.603,0.00388
1794.615,0.00353
1794.627,0.00372
1794.639,0.00377
1794.651,0.00334
1794.663,0.00349
1794.675,0.00342
1794.688,0.00334
1794.7,0.00334
1794.712,0.00365
1794.724,0.00365
1794.736,0.00358
1794.748,0.00366
1794.76,0.00353
1794.772,0.00336
1794.784,0.00351
1794.796,0.0035
1794.808,0.00326
1794.82,0.00327
1794.832,0.00342
1794.844,0.00373
1794.856,0.00351
1794.868,0.00336
1794.88,0.00351
1794.892,0.00351
1794.904,0.00343
1794.916,0.00361
1794.928,0.0032
1794.941,0.00282
1794.953,0.00334
1794.965,0.0034
1794.977,0.00385
1794.989,0.00314
1795.001,0.00356
1795.013,0.00301
1795.025,0.00316
1795.037,0.00351
1795.049,0.00303
1795.061,0.00344
1795.073,0.00329
1795.085,0.00343
1795.097,0.00321
1795.109,0.0033
1795.121,0.00335
1795.133,0.00362
1795.145,0.003
1795.157,0.0039
1795.169,0.00433
1795.182,0.00468
1795.194,0.00527
1795.206,0.0051
1795.218,0.00531
1795.23,0.005
1795.242,0.0047
1795.254,0.00592
1795.266,0.00385
1795.278,0.00399
1795.29,0.00393
1795.302,0.0038
1795.314,0.00376
1795.326,0.00394
1795.338,0.00383
1795.35,0.00385
1795.362,0.00384
1795.374,0.00429
1795.386,0.00458
1795.398,0.00482
1795.41,0.00429
1795.422,0.00442
1795.435,0.00328
1795.447,0.00332
1795.459,0.00295
1795.471,0.00303
1795.483,0.00411
1795.495,0.00439
1795.507,0.00392
1795.519,0.00366
1795.531,0.00427
1795.543,0.00484
1795.555,0.00493
1795.571,0.00344
1795.588,0.00345
1795.604,0.00325
1795.621,0.00362
1795.637,0.00402
1795.653,0.00332
1795.67,0.00332
1795.686,0.00372
1795.703,0.00362
1795.719,0.00352
1795.735,0.00363
1795.752,0.00391
1795.768,0.00328
1795.785,0.00339
1795.801,0.00343
1795.817,0.00396
1795.834,0.0041
1795.85,0.00348
1795.866,0.00297
1795.883,0.00312
1795.899,0.0032
1795.916,0.00341
1795.932,0.00321
1795.948,0.00313
1795.965,0.0033
1795.981,0.00371
1795.998,0.00413
1796.014,0.00376
1796.03,0.00393
1796.047,0.00409
1796.063,0.00408
1796.08,0.0044
1796.096,0.00473
1796.112,0.00397
1796.129,0.00394
1796.145,0.00371
1796.162,0.00337
1796.178,0.00382
1796.194,0.0037
1796.211,0.0033
1796.227,0.0039
1796.244,0.00393
1796.26,0.00395
1796.276,0.00474
1796.293,0.00461
1796.309,0.0048
1796.325,0.00567
1796.342,0.0058
1796.358,0.00369
1796.375,0.00365
1796.391,0.00459
1796.407,0.00441
1796.424,0.00377
1796.44,0.00329
1796.457,0.0035
1796.473,0.0037
1796.489,0.00383
1796.506,0.00401
1796.522,0.00376
1796.539,0.00382
1796.555,0.00387
1796.571,0.00388
1796.588,0.00371
1796.604,0.00353
1796.621,0.00383
1796.637,0.0039
1796.653,0.00359
1796.67,0.0041
1796.686,0.00465
1796.703,0.00476
1796.719,0.0041
1796.735,0.00359
1796.752,0.00354
1796.768,0.00396
1796.785,0.00308
1796.801,0.00302
1796.817,0.00334
1796.834,0.00384
1796.85,0.00419
1796.866,0.00437
1796.883,0.00384
1796.899,0.0037
1796.916,0.00373
1796.932,0.00409
1796.948,0.00353
1796.965,0.0037
1796.981,0.00372
1796.998,0.0036
1797.014,0.00386
1797.03,0.00364
1797.047,0.0036
1797.063,0.00325
1797.08,0.00346
1797.096,0.00321
1797.112,0.0037
1797.129,0.00347
1797.145,0.00385
1797.162,0.00313
1797.178,0.00365
1797.194,0.00383
1797.211,0.0033
1797.227,0.00379
1797.244,0.00335
1797.26,0.00308
1797.276,0.00335
1797.293,0.0034
1797.309,0.00379
1797.325,0.00376
1797.342,0.00408
1797.358,0.00332
1797.375,0.00368
1797.391,0.00337
1797.407,0.00309
1797.424,0.00327
1797.44,0.00312
1797.457,0.00324
1797.473,0.00329
1797.489,0.00318
1797.506,0.00362
1797.522,0.0035
1797.539,0.0039
1797.555,0.00422
1797.574,0.00342
1797.592,0.00318
1797.611,0.00324
1797.629,0.00327
1797.648,0.00329
1797.666,0.00327
1797.685,0.00318
1797.703,0.00356
1797.722,0.00401
1797.74,0.00424
1797.759,0.0041
1797.777,0.00424
1797.796,0.004
1797.814,0.00369
1797.833,0.00357
1797.851,0.00339
1797.87,0.00336
1797.888,0.00393
1797.907,0.0037
1797.925,0.00369
1797.944,0.00339
1797.962,0.0035
1797.981,0.00344
1797.999,0.00335
1798.018,0.00357
1798.036,0.00361
1798.055,0.00341
1798.074,0.00353
1798.092,0.00386
1798.111,0.00316
1798.129,0.00324
1798.148,0.00319
1798.166,0.0034
1798.185,0.00337
1798.203,0.00344
1798.222,0.00317
1798.24,0.00319
1798.259,0.00368
1798.277,0.00381
1798.296,0.00354
1798.314,0.00314
1798.333,0.00316
1798.351,0.00296
1798.37,0.00333
1798.388,0.0034
1798.407,0.00363
1798.425,0.00401
1798.444,0.00369
1798.462,0.00368
1798.481,0.00369
1798.499,0.0035
1798.518,0.00388
1798.536,0.00314
1798.555,0.00346
1798.575,0.00349
1798.594,0.0036
1798.614,0.00349
1798.633,0.00371
1798.653,0.00347
1798.673,0.00333
1798.692,0.00346
1798.712,0.00378
1798.731,0.00367
1798.751,0.0035
1798.771,0.00372
1798.79,0.00377
1798.81,0.00379
1798.83,0.00381
1798.849,0.00387
1798.869,0.00356
1798.888,0.00335
1798.908,0.00347
1798.928,0.00338
1798.947,0.00328
1798.967,0.00378
1798.986,0.00363
1799.006,0.00366
1799.026,0.00358
1799.045,0.00349
1799.065,0.00327
1799.084,0.00281
1799.104,0.0029
1799.124,0.00296
1799.143,0.00316
1799.163,0.00313
1799.182,0.00308
1799.202,0.00297
1799.222,0.00308
1799.241,0.00334
1799.261,0.00341
1799.28,0.00427
1799.3,0.00486
1799.32,0.00384
1799.339,0.00322
1799.359,0.00314
1799.379,0.00345
1799.398,0.00388
1799.418,0.00348
1799.437,0.00352
1799.457,0.00312
1799.477,0.00322
1799.496,0.00358
1799.516,0.00351
1799.535,0.00333
1799.555,0.00352
1799.579,0.00345
1799.603,0.0036
1799.626,0.00315
1799.65,0.00328
1799.674,0.00318
1799.698,0.00326
1799.722,0.00347
1799.745,0.00346
1799.769,0.00371
1799.793,0.00341
1799.817,0.00332
1799.841,0.00346
1799.865,0.00378
1799.888,0.00345
1799.912,0.00319
1799.936,0.00379
1799.96,0.00362
1799.984,0.00348
1800.007,0.00358
1800.031,0.00386
1800.055,0.00339
1800.079,0.00355
1800.103,0.00342
1800.126,0.00365
1800.15,0.00348
1800.174,0.0033
1800.198,0.00324
1800.222,0.00321
1800.245,0.00302
1800.269,0.00305
1800.293,0.00318
1800.317,0.00345
1800.341,0.00345
1800.365,0.00328
1800.388,0.00344
1800.412,0.00376
1800.436,0.00329
1800.46,0.00338
1800.484,0.00327
1800.507,0.00323
1800.531,0.00323
1800.555,0.00326
1800.568,0.00299
1800.582,0.00338
1800.595,0.00328
1800.608,0.00339
1800.622,0.00371
1800.635,0.00351
1800.648,0.00342
1800.662,0.00391
1800.675,0.00349
1800.688,0.00362
1800.702,0.00361
1800.715,0.00337
1800.728,0.00342
1800.742,0.00345
1800.755,0.00389
1800.768,0.00358
1800.782,0.00346
1800.795,0.00336
1800.808,0.00326
1800.822,0.00334
1800.835,0.00349
1800.848,0.00479
1800.862,0.00453
1800.875,0.00356
1800.888,0.00328
1800.902,0.00348
1800.915,0.004
1800.928,0.00294
1800.942,0.00317
1800.955,0.00306
1800.968,0.00323
1800.982,0.00321
1800.995,0.00346
1801.008,0.00331
1801.022,0.00313
1801.035,0.00339
1801.048,0.00342
1801.062,0.00358
1801.075,0.00366
1801.088,0.00374
1801.102,0.00352
1801.115,0.00378
1801.128,0.00374
1801.142,0.00369
1801.155,0.00384
1801.168,0.00401
1801.182,0.0037
1801.195,0.00356
1801.208,0.00393
1801.222,0.00383
1801.235,0.0037
1801.248,0.00358
1801.262,0.00366
1801.275,0.00386
1801.288,0.00418
1801.302,0.00452
1801.315,0.00504
1801.328,0.00637
1801.342,0.00653
1801.355,0.00558
1801.368,0.00496
1801.382,0.00454
1801.395,0.00506
1801.408,0.0037
1801.422,0.00382
1801.435,0.00386
1801.448,0.00373
1801.462,0.00357
1801.475,0.0036
1801.488,0.00347
1801.502,0.00374
1801.515,0.00374
1801.528,0.00369
1801.542,0.00382
1801.555,0.00421
1801.58,0.0039
1801.605,0.00391
1801.63,0.00378
1801.655,0.00341
1801.68,0.00339
1801.705,0.00374
1801.73,0.00398
1801.755,0.004
1801.78,0.00418
1801.805,0.00393
1801.83,0.00409
1801.855,0.00374
1801.88,0.00382
1801.905,0.00425
1801.93,0.00405
1801.955,0.00404
1801.98,0.00383
1802.005,0.00354
1802.03,0.00368
1802.055,0.0039
1802.08,0.00381
1802.105,0.00412
1802.13,0.00397
1802.155,0.00485
1802.18,0.00466
1802.205,0.00475
1802.23,0.00435
1802.255,0.00379
1802.28,0.00376
1802.305,0.00415
1802.33,0.00456
1802.355,0.00387
1802.38,0.00366
1802.405,0.00403
1802.43,0.00382
1802.455,0.00393
1802.48,0.00417
1802.505,0.00471
1802.53,0.0047
1802.555,0.00415
1802.578,0.00402
1802.602,0.00385
1802.625,0.00389
1802.648,0.00404
1802.671,0.00398
1802.695,0.00375
1802.718,0.00388
1802.741,0.00394
1802.764,0.00376
1802.788,0.00387
1802.811,0.00405
1802.834,0.00391
1802.857,0.00393
1802.881,0.004
1802.904,0.00375
1802.927,0.00361
1802.95,0.00361
1802.974,0.00409
1802.997,0.00391
1803.02,0.00373
1803.043,0.00379
1803.067,0.0033
1803.09,0.00321
1803.113,0.00343
1803.136,0.00382
1803.16,0.00419
1803.183,0.00401
1803.206,0.00424
1803.229,0.00399
1803.253,0.0039
1803.276,0.0039
1803.299,0.00414
1803.322,0.00404
1803.346,0.00402
1803.369,0.00429
1803.392,0.00387
1803.415,0.00409
1803.439,0.00392
1803.462,0.00374
1803.485,0.00369
1803.508,0.0036
1803.532,0.0037
1803.555,0.00358
1803.576,0.00371
1803.598,0.00359
1803.619,0.00312
1803.64,0.0034
1803.661,0.00317
1803.683,0.00349
1803.704,0.00346
1803.725,0.00449
1803.746,0.0036
1803.768,0.00348
1803.789,0.00362
1803.81,0.00355
1803.832,0.00346
1803.853,0.0038
1803.874,0.00392
1803.895,0.00384
1803.917,0.00385
1803.938,0.0039
1803.959,0.00397
1803.981,0.00402
1804.002,0.0041
1804.023,0.00412
1804.044,0.00385
1804.066,0.00402
1804.087,0.00429
1804.108,0.00472
1804.129,0.00438
1804.151,0.00372
1804.172,0.00355
1804.193,0.00375
1804.215,0.00368
1804.236,0.00381
1804.257,0.00382
1804.278,0.00422
1804.3,0.00398
1804.321,0.00389
1804.342,0.00396
1804.364,0.00404
1804.385,0.00447
1804.406,0.00383
1804.427,0.0038
1804.449,0.0035
1804.47,0.00364
1804.491,0.00387
1804.512,0.00397
1804.534,0.00364
1804.555,0.00338
1804.575,0.00373
1804.596,0.00439
1804.616,0.00343
1804.637,0.00338
1804.657,0.00315
1804.677,0.00344
1804.698,0.00367
1804.718,0.004
1804.739,0.004
1804.759,0.00347
1804.779,0.00387
1804.8,0.00379
1804.82,0.00328
1804.841,0.00325
1804.861,0.00326
1804.882,0.00332
1804.902,0.00333
1804.922,0.00335
1804.943,0.00351
1804.963,0.00333
1804.984,0.00352
1805.004,0.00366
1805.024,0.00379
1805.045,0.00336
1805.065,0.00325
1805.086,0.00326
1805.106,0.00309
1805.126,0.00309
1805.147,0.00344
1805.167,0.00338
1805.188,0.00339
1805.208,0.00354
1805.228,0.00372
1805.249,0.00382
1805.269,0.0037
1805.29,0.00414
1805.31,0.00373
1805.331,0.00403
1805.351,0.00416
1805.371,0.00353
1805.392,0.00346
1805.412,0.00338
1805.433,0.00378
1805.453,0.00387
1805.473,0.00331
1805.494,0.00314
1805.514,0.0035
1805.535,0.0035
1805.555,0.00411
1805.572,0.00413
1805.589,0.00397
1805.606,0.00422
1805.623,0.00367
1805.64,0.0034
1805.657,0.00353
1805.674,0.00351
1805.691,0.00395
1805.708,0.004
1805.724,0.00381
1805.741,0.00377
1805.758,0.0039
1805.775,0.00374
1805.792,0.00389
1805.809,0.00379
1805.826,0.00416
1805.843,0.00383
1805.86,0.00349
1805.877,0.00346
1805.894,0.0036
1805.911,0.00378
1805.928,0.00414
1805.945,0.00361
1805.962,0.00357
1805.979,0.00383
1805.996,0.0036
1806.013,0.00354
1806.03,0.00365
1806.047,0.00372
1806.063,0.00423
1806.08,0.00342
1806.097,0.00336
1806.114,0.00334
1806.131,0.0032
1806.148,0.00322
1806.165,0.00306
1806.182,0.00305
1806.199,0.00348
1806.216,0.00363
1806.233,0.00388
1806.25,0.00377
1806.267,0.00468
1806.284,0.00432
1806.301,0.00345
1806.318,0.0043
1806.335,0.00391
1806.352,0.00437
1806.369,0.00367
1806.386,0.00349
1806.402,0.00321
1806.419,0.00363
1806.436,0.00391
1806.453,0.00361
1806.47,0.00364
1806.487,0.00353
1806.504,0.00333
1806.521,0.00379
1806.538,0.00313
1806.555,0.00311
1806.576,0.00319
1806.597,0.00315
1806.618,0.00312
1806.638,0.00324
1806.659,0.00349
1806.68,0.00355
1806.701,0.00334
1806.722,0.00333
1806.743,0.00353
1806.763,0.00316
1806.784,0.00315
1806.805,0.00319
1806.826,0.00344
1806.847,0.00394
1806.868,0.00524
1806.888,0.00425
1806.909,0.00392
1806.93,0.00365
1806.951,0.00425
1806.972,0.00329
1806.993,0.00341
1807.013,0.00461
1807.034,0.00339
1807.055,0.00325
1807.076,0.00304
1807.097,0.00341
1807.118,0.00333
1807.138,0.0035
1807.159,0.00332
1807.18,0.00321
1807.201,0.00329
1807.222,0.00325
1807.243,0.00344
1807.263,0.00363
1807.284,0.00332
1807.305,0.00357
1807.326,0.00358
1807.347,0.00375
1807.368,0.00347
1807.388,0.00353
1807.409,0.00342
1807.43,0.00344
1807.451,0.00337
1807.472,0.00324
1807.493,0.00355
1807.513,0.00394
1807.534,0.00328
1807.555,0.00303
1807.578,0.00287
1807.6,0.00339
1807.623,0.00301
1807.646,0.00327
1807.669,0.00349
1807.691,0.00381
1807.714,0.00364
1807.737,0.0034
1807.76,0.00348
1807.782,0.00366
1807.805,0.00359
1807.828,0.00329
1807.85,0.00319
1807.873,0.00336
1807.896,0.00301
1807.919,0.003
1807.941,0.00321
1807.964,0.00314
1807.987,0.00315
1808.01,0.00326
1808.032,0.00318
1808.055,0.00297
1808.078,0.00295
1808.1,0.003
1808.123,0.00291
1808.146,0.00314
1808.169,0.00305
1808.191,0.00332
1808.214,0.00338
1808.237,0.00337
1808.26,0.00341
1808.282,0.00302
1808.305,0.00371
1808.328,0.00343
1808.35,0.00324
1808.373,0.00298
1808.396,0.00305
1808.419,0.00317
1808.441,0.00314
1808.464,0.00336
1808.487,0.00302
1808.51,0.00307
1808.532,0.00309
1808.555,0.00316
1808.578,0.00308
1808.602,0.0037
1808.625,0.00357
1808.648,0.00344
1808.671,0.00349
1808.695,0.00378
1808.718,0.00316
1808.741,0.00347
1808.764,0.00344
1808.788,0.0038
1808.811,0.00374
1808.834,0.00332
1808.857,0.00322
1808.881,0.00328
1808.904,0.00322
1808.927,0.00316
1808.95,0.00308
1808.974,0.00363
1808.997,0.00407
1809.02,0.00342
1809.043,0.00352
1809.067,0.00344
1809.09,0.00356
1809.113,0.0035
1809.136,0.0034
1809.16,0.00343
1809.183,0.00326
1809.206,0.00311
1809.229,0.00323
1809.253,0.00334
1809.276,0.00324
1809.299,0.00339
1809.322,0.00324
1809.346,0.00325
1809.369,0.00317
1809.392,0.00342
1809.415,0.00373
1809.439,0.00342
1809.462,0.00331
1809.485,0.00364
1809.508,0.00424
1809.532,0.00384
1809.555,0.00382
1809.581,0.00349
1809.606,0.00377
1809.632,0.00386
1809.658,0.0038
1809.683,0.00415
1809.709,0.0033
1809.734,0.00315
1809.76,0.00331
1809.786,0.00335
1809.811,0.00345
1809.837,0.0033
1809.863,0.00351
1809.888,0.00332
1809.914,0.00344
1809.94,0.00354
1809.965,0.00343
1809.991,0.00347
1810.017,0.00404
1810.042,0.00403
1810.068,0.00381
1810.093,0.00372
1810.119,0.0038
1810.145,0.00413
1810.17,0.00408
1810.196,0.00414
1810.222,0.00368
1810.247,0.0036
1810.273,0.00342
1810.299,0.0032
1810.324,0.00443
1810.35,0.00388
1810.376,0.0043
1810.401,0.00379
1810.427,0.00324
