Age,Ba138Ca,BaCa,BCa,Cd,CdCa,Ce,CeCa,Eu,EuCa,Gd,GdCa,La,LaCa,LiCa,Lu,LuCa,MgCa,Mn,MnCa,P,PbCa,PCa,Pr,PrCa,Sm,SmCa,SrCa,UCa,Y,Yb,YbCa,YCa,ZnCa,Dist
1991.051475,0.003220474,0.003326017,0.366644903,0.005477307,4.88E-06,22.91273629,1.64E-08,1.698304265,1.12E-09,8.3009044,5.28E-09,33.52961902,2.42E-08,0.005839465,0.457316613,2.62E-10,2.978223295,0.285453288,0.000520029,6.04171194,0.000743025,0.019522168,7.959017795,5.65E-09,8.30333047,5.53E-09,8.983332127,0.001299186,78.467213,2.857379927,1.65E-09,8.83E-05,0.002943095,214.4886906
1991.064705,0.003598451,0.003994734,0.353931133,0.013944429,1.24E-05,30.0049568,2.14E-08,2.403815156,1.58E-09,14.11947778,8.99E-09,46.03656052,3.32E-08,0.006086875,0.893311982,5.11E-10,2.918847565,0.353725111,0.000644404,8.196828934,0.0005848,0.02648585,10.17792422,7.23E-09,6.908610877,4.60E-09,9.179520488,0.001444826,91.970475,5.303558317,3.07E-09,0.000103534,0.003177576,214.1990565
1991.077935,0.00404507,0.004285652,0.287548093,0.012905447,1.15E-05,39.43853216,2.82E-08,1.67958893,1.11E-09,13.88361858,8.84E-09,48.44570671,3.49E-08,0.005690939,1.245488862,7.12E-10,2.930394895,0.70022406,0.001275644,17.27022304,0.001117169,0.055804084,10.29811156,7.31E-09,9.392621689,6.25E-09,9.158578451,0.001193457,86.617859,5.303213822,3.07E-09,9.75E-05,0.007866864,213.9094223
1991.091165,0.003574186,0.003727218,0.237958299,0.002404482,2.14E-06,25.44652729,1.82E-08,2.317593366,1.53E-09,9.086437576,5.78E-09,37.84442095,2.73E-08,0.004777562,0.286073022,1.64E-10,1.974238196,0.880919124,0.001604828,25.45600389,0.000876896,0.082254235,8.585603018,6.10E-09,6.01997966,4.01E-09,8.973463108,0.001203752,69.21137,4.550492479,2.63E-09,7.79E-05,0.004242881,213.6197882
1991.104396,0.004956671,0.005121147,0.33614989,0.019258197,1.71E-05,37.45010789,2.68E-08,3.006362231,1.98E-09,4.969272009,3.16E-09,44.70041126,3.22E-08,0.005721954,1.226949171,7.02E-10,2.538658669,0.578525559,0.001053938,24.27408461,0.00097206,0.078435181,7.957200329,5.65E-09,9.383972147,6.25E-09,9.08373959,0.001151924,79.679716,2.674785141,1.55E-09,8.97E-05,0.005454575,213.330154
1991.145833,0.004312896,0.004281246,0.333358202,0.008747136,7.79E-06,32.18716981,2.30E-08,3.220272863,2.12E-09,17.4659697,1.11E-08,58.23646649,4.20E-08,0.005176537,0.821004001,4.70E-10,2.578503894,0.404176608,0.000736315,11.6119051,0.00075045,0.037520751,12.82250095,9.11E-09,12.89218009,8.58E-09,9.208988021,0.00132098,108.831019,5.802734308,3.36E-09,0.000122514,0.00587939,213.0405199
1991.187271,0.004739913,0.004528593,0.30423572,0.012255251,1.09E-05,31.02376075,2.22E-08,4.276445092,2.82E-09,14.81818244,9.43E-09,63.40887078,4.57E-08,0.004963602,1.126999642,6.45E-10,2.125489307,0.409317095,0.00074568,18.76790333,0.000893484,0.060643436,12.82803665,9.11E-09,8.165146515,5.43E-09,9.209296201,0.001342984,115.682828,4.1556327,2.40E-09,0.000130228,0.004895995,212.7508857
1991.228709,0.003721549,0.003600803,0.29701998,0.012562369,1.12E-05,43.03759472,3.07E-08,4.033419892,2.66E-09,21.32873952,1.36E-08,76.62388824,5.52E-08,0.004824865,1.183273372,6.77E-10,1.978780543,0.433487313,0.000789712,17.89177777,0.000965755,0.057812471,15.79880276,1.12E-08,15.24971856,1.02E-08,9.19580449,0.001500377,134.911377,5.932050851,3.43E-09,0.000151874,0.005184833,212.4612516
1991.270146,0.003731822,0.00393403,0.320329747,0.021547775,1.92E-05,37.33361658,2.67E-08,3.751416648,2.47E-09,10.62772465,6.76E-09,59.90738835,4.32E-08,0.00536742,0.442573589,2.53E-10,2.341301013,0.442741666,0.000806572,14.5563464,0.000865744,0.047034921,12.58648661,8.94E-09,11.46510906,7.63E-09,9.140737767,0.001416929,113.378097,5.612095458,3.25E-09,0.000127633,0.004766887,212.1716174
1991.311584,0.003930247,0.004136273,0.32450056,0.002236615,1.99E-06,47.20525291,3.37E-08,3.677898107,2.42E-09,17.17824621,1.09E-08,67.52045323,4.86E-08,0.00538651,0.911048901,5.21E-10,2.200271546,0.539503083,0.000982848,15.78084509,0.001057367,0.05099156,15.97188218,1.13E-08,13.09801349,8.72E-09,9.204966929,0.001332108,111.856304,4.843176446,2.80E-09,0.00012592,0.005037457,211.8819833
1991.353022,0.004522703,0.004722682,0.341924993,0.014680135,1.31E-05,35.91368594,2.57E-08,4.417201218,2.91E-09,20.66752686,1.32E-08,69.83361427,5.03E-08,0.005474527,1.272895262,7.28E-10,2.189911772,0.716220285,0.001304785,17.36938539,0.001160744,0.056124501,13.01241277,9.24E-09,13.07121329,8.70E-09,9.233520773,0.0012172,107.954065,5.031305824,2.91E-09,0.000121527,0.012314952,211.5923491
1991.394459,0.004608237,0.004612105,0.344432125,0.028525698,2.54E-05,52.09169685,3.72E-08,4.462386816,2.94E-09,19.49409591,1.24E-08,80.13837742,5.77E-08,0.006255436,0.853341973,4.88E-10,2.36975719,0.619226085,0.001128085,18.93394069,0.001591892,0.061179941,13.68983567,9.72E-09,10.4746223,6.97E-09,9.166765837,0.001259599,135.728486,5.05262557,2.92E-09,0.000152794,0.015936735,211.302715
1991.435897,0.004374135,0.004247053,0.340235143,0.007377582,6.57E-06,43.10000016,3.08E-08,3.682584064,2.43E-09,23.14347199,1.47E-08,84.84889597,6.11E-08,0.006649051,0.894217581,5.12E-10,2.154267072,0.430013876,0.000783384,14.84637721,0.001319044,0.047972078,16.91370796,1.20E-08,16.67691785,1.11E-08,9.11398503,0.001319239,152.32117,6.047284521,3.50E-09,0.000171473,0.01360797,211.0130809
1991.477335,0.00400089,0.004057567,0.387439827,0.012536168,1.12E-05,31.03728842,2.22E-08,2.572639118,1.69E-09,14.59968655,9.29E-09,65.99877473,4.76E-08,0.007784735,0.670675222,3.84E-10,2.997574886,0.398786408,0.000726495,8.747057612,0.0012414,0.028263766,13.74057274,9.76E-09,11.38226381,7.58E-09,9.25702741,0.001287899,93.337323,3.795089567,2.20E-09,0.000105073,0.014091223,210.7234467
1991.518772,0.004243617,0.004373716,0.374560065,0.024138117,2.15E-05,26.98082834,1.93E-08,2.361621245,1.56E-09,7.790736671,4.96E-09,59.09946597,4.26E-08,0.007945652,0.268217487,1.53E-10,2.968360993,0.448934754,0.000817854,11.23571471,0.001306195,0.036305192,10.4558444,7.43E-09,12.31286849,8.20E-09,9.253641088,0.001295049,99.196663,3.276311359,1.89E-09,0.000111669,0.018425138,210.4338126
1991.56021,0.002932977,0.00291416,0.425202838,0.049733755,4.43E-05,22.32821985,1.59E-08,1.987556768,1.31E-09,11.17551502,7.11E-09,42.83155727,3.09E-08,0.011684497,0.912518709,5.22E-10,3.260735438,0.487080931,0.000887347,7.731738163,0.001040887,0.024983034,8.012497024,5.69E-09,8.400598659,5.59E-09,9.09635503,0.001226393,80.722117,3.717344803,2.15E-09,9.09E-05,0.021523772,210.1441784
1991.601648,0.003018814,0.003068416,0.408369234,0.010485909,9.34E-06,32.74978042,2.34E-08,3.739002719,2.46E-09,19.73076937,1.26E-08,72.36995437,5.21E-08,0.007774485,0.407440884,2.33E-10,2.672764487,0.317940494,0.000579213,8.209971128,0.000863734,0.026528315,14.51989415,1.03E-08,15.10704389,1.01E-08,9.30058028,0.001390609,117.123398,5.322705765,3.08E-09,0.000131849,0.016656858,209.8545443
1991.616435,0.002847895,0.002968598,0.403798862,0.048810328,4.35E-05,29.34943469,2.10E-08,3.286418566,2.16E-09,16.88451315,1.07E-08,66.25766881,4.77E-08,0.007649376,1.042096601,5.96E-10,2.485360771,0.37846156,0.000689468,8.128320045,0.001223433,0.026264482,12.890889,9.16E-09,12.03439298,8.01E-09,9.226664265,0.0014384,119.878835,4.324751732,2.50E-09,0.000134951,0.020341984,209.5649101
1991.631221,0.003332233,0.003333899,0.396011895,0.048710933,4.34E-05,26.50619584,1.89E-08,1.370397659,9.03E-10,13.35252912,8.50E-09,56.11079964,4.04E-08,0.01017382,0.772639923,4.42E-10,2.561939883,0.348739265,0.000635321,8.648578832,0.001259374,0.027945558,10.76597422,7.65E-09,12.06892307,8.03E-09,9.180908079,0.001316362,92.73675,4.497686868,2.60E-09,0.000104397,0.0221543,209.275276
1991.646008,0.003520205,0.003523754,0.438290836,0.065356593,5.82E-05,18.74711134,1.34E-08,2.321539589,1.53E-09,13.55296915,8.63E-09,46.75608211,3.37E-08,0.011119869,0.816036117,4.67E-10,2.828288309,0.313275791,0.000570715,4.691416423,0.000875613,0.015159051,8.178761282,5.81E-09,8.169709158,5.44E-09,9.028503398,0.001349751,94.354263,3.16473624,1.83E-09,0.000106217,0.027920528,208.9856418
1991.660795,0.003642509,0.003770672,0.426692809,0.039101922,3.48E-05,33.2233817,2.37E-08,1.79464666,1.18E-09,16.21834133,1.03E-08,60.19309934,4.34E-08,0.009897254,0.63865379,3.65E-10,2.705039423,0.500579751,0.000911939,8.777681505,0.001401759,0.028362719,12.87842502,9.15E-09,12.98288343,8.64E-09,9.192961405,0.001294798,109.308129,4.763728979,2.76E-09,0.000123051,0.042378912,208.6960077
1991.675581,0.005421706,0.005459194,0.394357732,0.09083076,8.09E-05,36.14936522,2.58E-08,2.862772219,1.89E-09,20.01079287,1.27E-08,57.36060087,4.13E-08,0.011255786,0.762057992,4.36E-10,2.518177959,0.540814428,0.000985237,14.97761488,0.001745371,0.048396137,10.94714794,7.78E-09,13.51407773,9.00E-09,9.225023195,0.001241039,107.161513,3.668860285,2.12E-09,0.000120635,0.033569554,208.4063735
1991.690368,0.005600247,0.005759883,0.417601254,0.03052585,2.72E-05,29.05155621,2.08E-08,3.670130971,2.42E-09,14.52573559,9.25E-09,61.71082051,4.45E-08,0.011137061,1.083477123,6.20E-10,2.837334639,0.371239836,0.000676312,10.05719723,0.001677657,0.03249713,12.97880051,9.22E-09,12.52077623,8.33E-09,9.147370521,0.001223136,125.605983,7.934457863,4.59E-09,0.000141398,0.03544329,208.1167394
1991.705155,0.004818559,0.004800989,0.367742089,0.025081629,2.23E-05,32.61613342,2.33E-08,3.894571748,2.57E-09,13.86207589,8.82E-09,68.21001578,4.91E-08,0.006890882,1.387672773,7.94E-10,2.321543123,0.345360747,0.000629166,7.790854458,0.000860198,0.025174052,12.07861221,8.58E-09,11.41841693,7.60E-09,9.065276986,0.001469516,131.274823,5.139031806,2.97E-09,0.00014778,0.039785689,207.8271052
1991.719941,0.004546017,0.004611129,0.344532901,0.030153471,2.68E-05,41.54621157,2.97E-08,5.196596568,3.42E-09,15.48809454,9.86E-09,96.10673468,6.92E-08,0.009963881,1.703623141,9.75E-10,2.370310673,0.356471613,0.000649408,10.28325054,0.001133493,0.033227561,18.83487338,1.34E-08,15.91219865,1.06E-08,9.053726476,0.001322369,150.604008,7.989740733,4.62E-09,0.000169539,0.02961277,207.5374711
1991.734728,0.004599297,0.00499819,0.340722054,0.037290592,3.32E-05,39.69335927,2.84E-08,2.752841898,1.81E-09,20.33358866,1.29E-08,85.45852048,6.16E-08,0.007612303,0.84920878,4.86E-10,2.472020517,0.365451643,0.000665767,8.740410294,0.000918063,0.028242287,17.53318717,1.25E-08,12.07147786,8.04E-09,9.023992834,0.001244501,162.88498,6.235776612,3.61E-09,0.000183365,0.021080467,207.247837
1991.749515,0.004696947,0.004825247,0.331552467,0.034333541,3.06E-05,35.00934427,2.50E-08,4.548403729,3.00E-09,23.37382246,1.49E-08,87.18777264,6.28E-08,0.008164044,1.000486321,5.72E-10,2.356208082,0.338316909,0.000616334,10.00433243,0.000928019,0.032326312,17.22514998,1.22E-08,19.32835899,1.29E-08,9.228337987,0.001239376,159.561116,7.621796619,4.41E-09,0.000179623,0.024628534,206.9582028
1991.764302,0.005351076,0.005514799,0.33557602,0.05444509,4.85E-05,33.86074497,2.42E-08,4.223893569,2.78E-09,18.49697313,1.18E-08,82.13388769,5.92E-08,0.008021368,1.164001412,6.66E-10,2.767744157,0.362512027,0.000660412,11.3632259,0.000933619,0.036717211,16.17212213,1.15E-08,19.31122756,1.29E-08,9.041151814,0.00115962,131.066891,5.397660246,3.12E-09,0.000147546,0.025593759,206.6685687
1991.779088,0.005699728,0.006219647,0.354138164,0.03900098,3.47E-05,26.91938286,1.92E-08,3.231408587,2.13E-09,16.29766154,1.04E-08,65.138898,4.69E-08,0.00912705,0.323020383,1.85E-10,2.965291727,0.492387362,0.000897014,24.11318947,0.001286561,0.077915291,11.6309541,8.26E-09,11.14155491,7.42E-09,9.141774192,0.001318618,130.421897,5.424163167,3.14E-09,0.00014682,0.031769218,206.3789345
1991.793875,0.004962727,0.005210994,0.348344096,0.06103648,5.43E-05,36.01937154,2.57E-08,4.185273952,2.76E-09,22.64494029,1.44E-08,78.30154812,5.64E-08,0.012740367,0.819801961,4.69E-10,2.804797965,0.479507029,0.000873549,30.02474119,0.001655918,0.097016882,15.78188013,1.12E-08,17.34390338,1.15E-08,9.114500772,0.001364612,136.263988,5.603589473,3.24E-09,0.000153396,0.035346654,206.0893004
1991.808662,0.004055531,0.004010091,0.350812559,0.031090613,2.77E-05,45.34232553,3.24E-08,3.627181399,2.39E-09,22.44024593,1.43E-08,82.89428342,5.97E-08,0.008842486,0.99010689,5.66E-10,2.572984595,0.367806256,0.000670057,10.94579695,0.000915071,0.035368401,15.61514807,1.11E-08,18.56818008,1.24E-08,9.226889044,0.001308041,155.767909,8.560716948,4.95E-09,0.000175353,0.031541114,205.7996662
1991.823448,0.004523048,0.00458057,0.324368947,0.05479072,4.88E-05,41.19563997,2.94E-08,2.956103913,1.95E-09,17.59294935,1.12E-08,85.53631552,6.16E-08,0.009478086,1.683234622,9.63E-10,2.772910405,0.533012128,0.000971023,12.10431281,0.001412395,0.039111834,15.56864188,1.11E-08,16.32500715,1.09E-08,8.91530528,0.001240881,132.504352,5.018458169,2.90E-09,0.000149164,0.055162286,205.5100321
1991.838235,0.004589153,0.004720131,0.317773132,0.035502751,3.16E-05,43.62892986,3.12E-08,3.177561958,2.09E-09,24.23272477,1.54E-08,85.05370063,6.13E-08,0.007382064,1.926058262,1.10E-09,2.843550187,0.400034391,0.000728769,7.694707812,0.001123863,0.02486338,17.10229025,1.21E-08,14.66697595,9.76E-09,8.924722025,0.00129633,157.252061,5.985322967,3.46E-09,0.000177023,0.035867159,205.2203979
1991.853022,0.004182091,0.004356697,0.313157686,0.027978818,2.49E-05,40.15819505,2.87E-08,3.874181585,2.55E-09,26.25962679,1.67E-08,95.99455359,6.92E-08,0.006650617,1.091968355,6.25E-10,2.632631838,0.397016281,0.000723271,7.489968023,0.001066616,0.024201819,17.71181676,1.26E-08,17.57627424,1.17E-08,9.004078693,0.001290069,171.655378,8.142311777,4.71E-09,0.000193238,0.022244183,204.9307638
1991.867808,0.003754888,0.004107849,0.343874058,0.072375298,6.44E-05,47.82596394,3.42E-08,4.507296137,2.97E-09,17.40987968,1.11E-08,73.69237217,5.31E-08,0.009074108,1.736079102,9.93E-10,3.150994384,0.53783238,0.000979805,10.54666837,0.001344229,0.034078724,19.97932065,1.42E-08,16.36278131,1.09E-08,8.926237123,0.001218795,132.404099,6.220219615,3.60E-09,0.000149051,0.034589342,204.6411296
1991.882595,0.004533521,0.004760165,0.312544216,0.027032153,2.41E-05,52.88299475,3.78E-08,5.679397182,3.74E-09,21.30810978,1.36E-08,118.8139918,8.56E-08,0.006032246,1.395323414,7.98E-10,2.466973043,0.531376194,0.000968043,11.77694057,0.001276243,0.038054018,22.32996978,1.59E-08,17.37990766,1.16E-08,9.085450095,0.001361295,196.860988,10.78219913,6.24E-09,0.000221612,0.025751821,204.3514955
1991.897382,0.004518964,0.004679934,0.310854959,0.02707368,2.41E-05,40.40238528,2.89E-08,4.785741806,3.15E-09,21.35997918,1.36E-08,107.1921109,7.72E-08,0.006054119,1.744071437,9.98E-10,2.438110394,0.519286488,0.000946018,8.913343797,0.000956893,0.028801075,19.62297833,1.39E-08,20.46149846,1.36E-08,9.03269187,0.00131082,179.238828,11.20586987,6.48E-09,0.000201775,0.023083518,204.0618613
1991.912169,0.00556958,0.005643635,0.304579899,0.045782853,4.08E-05,40.47178666,2.89E-08,3.292825984,2.17E-09,20.81719275,1.32E-08,79.86463029,5.75E-08,0.006638545,1.342435864,7.68E-10,2.496560631,0.685437125,0.001248706,10.93902516,0.001156136,0.03534652,16.58904146,1.18E-08,18.82048722,1.25E-08,8.987491674,0.001273304,143.58384,6.310125025,3.65E-09,0.000161637,0.020625597,203.7722272
1991.926955,0.004582817,0.004495079,0.341757693,0.035862223,3.19E-05,34.99246913,2.50E-08,3.023088767,1.99E-09,14.8820507,9.47E-09,65.77691693,4.74E-08,0.005971927,1.739158749,9.95E-10,2.766034439,0.386961456,0.000704953,5.38973943,0.000860128,0.017415494,12.74318464,9.05E-09,15.40403214,1.03E-08,8.980571343,0.001394873,126.404712,5.930362719,3.43E-09,0.000142298,0.016370931,203.482593
1991.941742,0.005037102,0.005033951,0.347656671,0.043500952,3.87E-05,36.68771885,2.62E-08,3.505086932,2.31E-09,14.93106496,9.50E-09,68.40719562,4.93E-08,0.006188581,1.311046055,7.50E-10,2.723295083,0.664770825,0.001211057,6.73242382,0.000968487,0.021754018,14.54609452,1.03E-08,15.42611246,1.03E-08,8.882870677,0.001377314,137.892082,4.73830333,2.74E-09,0.000155229,0.020725485,203.1929589
1991.956529,0.004419367,0.004456277,0.358412843,0.038393001,3.42E-05,30.81504175,2.20E-08,3.126507735,2.06E-09,11.70699595,7.45E-09,61.3262351,4.42E-08,0.006919931,0.628417898,3.59E-10,3.100525265,0.533038142,0.000971071,5.534178428,0.000886769,0.01788221,12.12190249,8.61E-09,9.965525659,6.63E-09,8.871592249,0.001240751,120.497345,7.175685302,4.15E-09,0.000135647,0.02922423,202.9033248
1991.971315,0.004549855,0.004250485,0.338581398,0.027834559,2.48E-05,25.6757282,1.83E-08,2.450553807,1.61E-09,23.14834898,1.47E-08,59.82421227,4.31E-08,0.006509928,0.872837358,4.99E-10,3.016630063,0.393532808,0.000716925,4.686282274,0.000803684,0.015142462,11.15109407,7.92E-09,9.858465776,6.56E-09,8.937831125,0.001234891,131.613051,4.470286753,2.59E-09,0.000148161,0.022320946,202.6136906
1991.986102,0.00432565,0.004562249,0.316911786,0.030074851,2.68E-05,34.55128334,2.47E-08,2.672242421,1.76E-09,17.46715074,1.11E-08,68.32051195,4.92E-08,0.005853823,1.05407718,6.03E-10,2.654557949,0.354879111,0.000646507,9.470096718,0.000863649,0.030600072,14.59198112,1.04E-08,17.64046174,1.17E-08,9.062655396,0.001234775,145.162243,9.418537256,5.45E-09,0.000163414,0.024984932,202.3240565
1992.000889,0.00443777,0.004688386,0.343185647,0.052048275,4.63E-05,22.28124744,1.59E-08,1.749528371,1.15E-09,8.992138119,5.72E-09,36.76455174,2.65E-08,0.006554838,0.638755364,3.65E-10,3.248678569,0.491518577,0.000895432,6.142438012,0.000791452,0.019847638,7.532515497,5.35E-09,8.619564106,5.74E-09,8.98934489,0.001178017,83.664036,2.985491198,1.73E-09,9.42E-05,0.021656378,202.0344223
1992.015675,0.003915288,0.003965635,0.373928817,0.071011086,6.32E-05,23.45961562,1.68E-08,2.110821382,1.39E-09,13.60490304,8.66E-09,42.025363,3.03E-08,0.006737603,0.813600822,4.65E-10,3.287324261,0.297927477,0.000542754,5.721582116,0.000850381,0.018487755,9.176904938,6.52E-09,5.11577196,3.41E-09,8.912478204,0.001292538,91.486122,4.345971927,2.51E-09,0.000102989,0.013243241,201.7447882
1992.030462,0.004018409,0.004085516,0.376538244,0.078564307,6.99E-05,29.67637708,2.12E-08,2.593569075,1.71E-09,12.25970076,7.80E-09,51.00311854,3.67E-08,0.006969745,0.915270523,5.24E-10,3.407220552,0.43321071,0.000789208,6.684895078,0.003667447,0.021600442,7.688791347,5.46E-09,7.523373808,5.01E-09,8.893483351,0.0012371,97.798198,5.04879919,2.92E-09,0.000110094,0.019343066,201.455154
1992.045249,0.003855191,0.004027288,0.378179204,0.094528146,8.42E-05,25.76463005,1.84E-08,1.447036388,9.53E-10,10.70128797,6.81E-09,34.70381553,2.50E-08,0.007458173,1.149142105,6.57E-10,3.63474083,0.533316202,0.000971577,6.27270663,0.00250788,0.020268566,7.138050243,5.07E-09,3.879918453,2.58E-09,8.814501618,0.001142834,91.366798,3.817318771,2.21E-09,0.000102854,0.02352661,201.1655199
1992.060036,0.003694301,0.003754562,0.343450797,0.101660066,9.05E-05,29.84238385,2.13E-08,3.636684018,2.40E-09,17.90762858,1.14E-08,57.94334776,4.17E-08,0.006239075,2.07074809,1.18E-09,3.016830944,0.852144635,0.001552408,11.99518146,0.001009187,0.038759205,13.06135897,9.28E-09,9.855123871,6.56E-09,8.953925988,0.001283857,127.470773,6.905556056,3.99E-09,0.000143498,0.022807316,200.8758857
1992.074822,0.003422135,0.003541296,0.324507667,0.051924888,4.62E-05,33.95281113,2.43E-08,2.455311213,1.62E-09,16.23769283,1.03E-08,62.44448184,4.50E-08,0.005629791,1.46183193,8.36E-10,2.783983846,0.49261213,0.000897424,12.20163281,0.000952495,0.039426297,12.23370267,8.69E-09,8.774122336,5.84E-09,8.873580974,0.001159793,134.000839,7.093890625,4.10E-09,0.000150849,0.017864007,200.5862516
1992.089609,0.003368628,0.003488619,0.36197609,0.09204915,8.20E-05,35.97024373,2.57E-08,3.305459596,2.18E-09,14.24030208,9.06E-09,53.80382072,3.88E-08,0.006898425,0.584306076,3.34E-10,2.983958481,0.691214975,0.001259232,10.35426275,0.001065234,0.033457017,11.57051696,8.22E-09,9.314208281,6.20E-09,8.949232569,0.001281905,118.001157,6.406165426,3.71E-09,0.000132837,0.026415137,200.2966174
1992.104396,0.003787904,0.003883203,0.386785532,0.05928954,5.28E-05,19.46917559,1.39E-08,1.868372978,1.23E-09,8.138485185,5.18E-09,32.36796079,2.33E-08,0.007128861,0.751240369,4.30E-10,3.736277616,0.610302584,0.001111828,7.428313247,0.000955693,0.024002598,4.883645103,3.47E-09,4.119772979,2.74E-09,8.890942547,0.001100289,83.382118,5.400574502,3.12E-09,9.39E-05,0.019377299,200.0069833
1992.132021,0.003469786,0.003418161,0.381974433,0.090418256,8.05E-05,33.7536502,2.41E-08,3.393635602,2.24E-09,11.45281873,7.29E-09,48.76600706,3.51E-08,0.006744784,0.889784676,5.09E-10,3.180817692,0.519701409,0.000946774,5.098863347,0.000894648,0.016475607,8.138106508,5.78E-09,10.77128516,7.17E-09,9.072323235,0.00133293,119.529543,6.366053221,3.68E-09,0.000134558,0.015651464,199.7173491
1992.159646,0.003691726,0.003809229,0.389135997,0.174867455,0.000155692,20.17162168,1.44E-08,0.90887229,5.99E-10,8.415899161,5.36E-09,27.31726283,1.97E-08,0.007306328,0.522959007,2.99E-10,3.849100308,1.003481349,0.001828108,7.910845099,0.001193965,0.02556177,7.280121399,5.17E-09,8.46412425,5.63E-09,8.980920109,0.001127435,70.742985,3.246432473,1.88E-09,7.96E-05,0.026377174,199.427715
1992.187271,0.003159749,0.003544692,0.39371218,0.046054187,4.10E-05,38.5293307,2.75E-08,1.795701753,1.18E-09,20.26103179,1.29E-08,42.70051701,3.08E-08,0.00702376,0.906661158,5.19E-10,3.459673264,0.471600942,0.000859146,6.132108687,0.001192319,0.019814261,10.62649903,7.55E-09,11.68964393,7.78E-09,8.893645334,0.001171992,93.053763,5.793363251,3.35E-09,0.000104753,0.017045378,199.1380809
1992.214896,0.003345808,0.00347386,0.388680967,0.07202865,6.41E-05,136.0649014,9.72E-08,2.76225295,1.82E-09,9.301613537,5.92E-09,45.57732121,3.28E-08,0.00715976,0.746826351,4.27E-10,3.347188004,0.577467747,0.001052011,8.496386617,0.001094774,0.02745379,10.16073072,7.22E-09,7.875205598,5.24E-09,9.076096596,0.001248886,95.012193,4.348656192,2.52E-09,0.000106958,0.021431577,198.8484467
1992.242521,0.003212478,0.002990343,0.355723233,0.087905554,7.83E-05,43.9496575,3.14E-08,3.148287248,2.07E-09,19.70278404,1.25E-08,49.51660397,3.57E-08,0.006662886,0.768029562,4.39E-10,3.130412111,0.633775139,0.00115459,9.967003157,0.001103328,0.032205692,12.68742803,9.01E-09,9.839286133,6.55E-09,9.003902142,0.00119175,109.820764,6.051807678,3.50E-09,0.000123629,0.025359504,198.5588126
1992.270146,0.004346183,0.004559292,0.371911283,0.173800017,0.000154741,60.78333123,4.34E-08,1.253715884,8.26E-10,10.34753096,6.59E-09,59.06726838,4.26E-08,0.008679082,1.017949949,5.82E-10,3.609029365,1.07425992,0.00195705,19.7406698,0.002034661,0.063786669,10.76485588,7.65E-09,9.661632237,6.43E-09,9.034120877,0.001141666,91.078045,3.014618499,1.74E-09,0.000102529,0.074055582,198.2691784
1992.297771,0.003258636,0.003266734,0.406682218,0.066274595,5.90E-05,37.01106914,2.64E-08,1.860790676,1.23E-09,16.10272163,1.02E-08,51.04748928,3.68E-08,0.006730352,1.117361851,6.39E-10,2.908317971,0.319865647,0.00058272,6.729730893,0.000860775,0.021745317,11.75875575,8.35E-09,8.505656314,5.66E-09,9.179062093,0.001334366,116.756622,6.448174587,3.73E-09,0.000131436,0.021450524,197.9795443
1992.325397,0.003115109,0.003234273,0.395704381,0.042598556,3.79E-05,50.86614761,3.63E-08,3.818725011,2.52E-09,18.09368589,1.15E-08,78.76100239,5.67E-08,0.006373164,1.431793767,8.19E-10,2.458559481,0.383208958,0.000698117,10.41843633,0.001135371,0.033664377,14.55264925,1.03E-08,13.43405513,8.94E-09,9.286910864,0.001543094,163.831013,5.77241536,3.34E-09,0.000184429,0.032847603,197.6899101
1992.353022,0.003808573,0.0040287,0.401128372,0.030385668,2.71E-05,35.12254706,2.51E-08,3.431607587,2.26E-09,14.5012369,9.23E-09,58.9408303,4.25E-08,0.006671818,1.047913834,5.99E-10,2.770241175,0.390351303,0.000711129,10.06368661,0.001192083,0.032518099,12.39861558,8.81E-09,15.11238637,1.01E-08,9.225404466,0.001413825,133.592356,5.79682264,3.35E-09,0.000150389,0.016423891,197.400276
1992.380647,0.00374834,0.004091149,0.406684808,0.04199256,3.74E-05,29.58227465,2.11E-08,3.759369543,2.48E-09,15.89318751,1.01E-08,63.85651091,4.60E-08,0.006868521,0.733551589,4.20E-10,2.644996722,0.652394626,0.00118851,11.27922567,0.001204414,0.036445786,13.44965647,9.55E-09,15.60643116,1.04E-08,9.303241042,0.001372825,133.546145,6.021720794,3.48E-09,0.000150337,0.023046138,197.1106418
1992.408272,0.003325819,0.003574007,0.420335004,0.038501207,3.43E-05,27.04114912,1.93E-08,1.970679869,1.30E-09,11.91432461,7.58E-09,51.10035979,3.68E-08,0.006915255,0.651135601,3.72E-10,2.590373759,0.45040006,0.000820523,8.039000664,0.000947427,0.02597587,10.47636805,7.44E-09,10.35262438,6.89E-09,9.147077949,0.001352271,97.16675,6.527705701,3.78E-09,0.000109384,0.029539303,196.8210077
1992.435897,0.002612507,0.002682194,0.430420511,0.041533312,3.70E-05,27.15506954,1.94E-08,2.116336999,1.39E-09,14.35239309,9.13E-09,48.87986,3.52E-08,0.006455481,0.769597174,4.40E-10,2.395490648,0.256115588,0.000466583,6.781230388,0.000700014,0.021911724,10.55319967,7.50E-09,10.91633494,7.27E-09,9.19466098,0.001510621,107.37117,5.397688332,3.12E-09,0.000120871,0.013141742,196.5313735
