Age,Ba138Ca,BaCa,BCa,CaCa,MgCa,SrCa,UCa,Dist
-3810.678,0.003239513,0.003221924,0.330700952,1003.01746,2.635120402,8.991716171,0.001414175,62.73980815
-3810.6477,0.003133526,0.0030929,0.325137321,987.6643683,2.243831236,9.04789579,0.001500313,62.52997602
-3810.6174,0.002643726,0.002944292,0.284529567,1008.506069,1.83481679,9.148928594,0.00163563,62.32014388
-3810.5871,0.00319304,0.002981309,0.285490194,1006.313168,1.808469077,9.206264216,0.001582669,62.11031175
-3810.5568,0.002774513,0.00314542,0.299824422,999.1361044,1.74452642,8.958228251,0.001562639,61.90047962
-3810.5265,0.002518244,0.002670289,0.276692323,1001.190255,1.654720072,9.108942339,0.001525752,61.69064748
-3810.4962,0.002912314,0.003208713,0.279841037,994.2824499,1.849328641,9.086164858,0.001575262,61.48081535
-3810.4659,0.003845012,0.003832654,0.319553859,993.5632983,2.116438323,9.112568228,0.001551693,61.27098321
-3810.4356,0.003866834,0.003731479,0.396646844,995.7641991,2.400144475,9.115521669,0.001470896,61.06115108
-3810.4053,0.004011317,0.00395477,0.407974576,1000.956901,2.631105074,8.999173785,0.001469507,60.85131894
-3810.375,0.003548444,0.003677603,0.337211738,1008.145535,2.263182004,9.292078144,0.001715259,60.64148681
-3810.3447,0.002987172,0.003036316,0.423521499,1000.851235,2.468919315,9.277655713,0.001538103,60.43165468
-3810.3144,0.003348725,0.003183846,0.407754749,1001.754549,2.419706971,9.284875321,0.001549544,60.22182254
-3810.2841,0.003521651,0.003520154,0.371833825,1007.559797,2.384809836,9.307434779,0.001630602,60.01199041
-3810.2538,0.003426194,0.003643744,0.379448456,992.4921784,2.660490644,8.967767072,0.001531964,59.80215827
-3810.2235,0.003760634,0.00384657,0.359295905,1015.710652,2.539741419,9.282619341,0.001597135,59.59232614
-3810.1932,0.00341236,0.003641393,0.447754809,1015.054459,2.957909276,9.024147375,0.001370965,59.382494
-3810.1629,0.003375272,0.003040095,0.393429105,1011.443532,2.674294284,9.02081873,0.001416442,59.17266187
-3810.1326,0.003798134,0.003627605,0.349610038,1010.242776,2.588097295,9.129783635,0.001469193,58.96282974
-3810.1023,0.003661419,0.003815813,0.318477623,1003.910265,2.467708723,9.14583908,0.001525272,58.7529976
-3810.072,0.00374099,0.003759838,0.37556754,998.9838946,2.782120972,9.076022871,0.00145615,58.54316547
-3810.0417,0.003780737,0.004065173,0.314821621,1001.057064,2.371679184,9.211765647,0.001641901,58.33333333
-3810.0114,0.004229107,0.003915182,0.365094422,1005.589491,2.762352573,9.107452786,0.001432454,58.1235012
-3809.9811,0.004156102,0.004180413,0.386365533,1018.69859,3.054967883,9.07259592,0.001346287,57.91366906
-3809.9508,0.004325665,0.004391437,0.385235425,998.321152,2.83465856,8.983546971,0.001479733,57.70383693
-3809.9205,0.00591216,0.005762194,0.371848197,1006.915071,2.873179047,9.313899021,0.001603507,57.4940048
-3809.8902,0.005859166,0.005806525,0.35582117,998.5627102,2.575671018,9.118964907,0.001484634,57.28417266
-3809.8598,0.005808729,0.005946627,0.329755702,1002.355995,2.229092436,9.213182386,0.001564777,57.07434053
-3809.8295,0.005796593,0.006041605,0.312954295,996.6651776,2.323546384,9.247716752,0.001474692,56.86450839
-3809.7992,0.005326259,0.005652756,0.275243314,1004.00303,2.11836236,9.137587771,0.001399981,56.65467626
-3809.7689,0.004439968,0.004508735,0.29575589,1003.207042,2.102714158,9.225779297,0.001359904,56.44484412
-3809.7386,0.003845485,0.003730656,0.291747475,1000.196683,2.077273556,9.144371741,0.001370435,56.23501199
-3809.7083,0.003348512,0.003449519,0.299122819,1008.621369,2.065906425,9.120532074,0.00138613,56.02517986
-3809.678,0.003180121,0.003289167,0.267176995,996.38527,1.592516502,9.178546207,0.001536197,55.81534772
-3809.6477,0.002604158,0.002859064,0.265585335,1004.874093,1.511377532,9.16691769,0.001546541,55.60551559
-3809.6174,0.003134445,0.003100712,0.301734398,1005.5567,1.943144737,9.126719652,0.001541389,55.39568345
-3809.5871,0.002972385,0.003004356,0.323853088,1006.659668,1.790038795,9.056910466,0.0016033,55.18585132
-3809.5568,0.002952297,0.0029246,0.275379354,997.2645038,1.540015849,9.071027682,0.0016164,54.97601918
-3809.5265,0.003314636,0.003320933,0.305160522,1004.376744,1.773922036,9.155594825,0.00156965,54.76618705
-3809.4962,0.003202197,0.003296169,0.311208615,994.4744426,1.830699849,9.161114688,0.001541272,54.55635492
-3809.4659,0.00298979,0.003330434,0.318305073,992.6171839,1.870347558,9.112273067,0.001640888,54.34652278
-3809.4356,0.002930884,0.002734837,0.305749496,1022.020512,1.800443766,9.271457969,0.00167398,54.13669065
-3809.4053,0.002305863,0.002565475,0.323181834,991.2871617,1.915300505,8.928875272,0.001563139,53.92685851
-3809.375,0.002746091,0.002780782,0.28569176,1011.844783,1.625271825,9.311647843,0.001660561,53.71702638
-3809.3427,0.002596271,0.002657722,0.271114187,1001.614985,1.525431553,9.062363875,0.001608102,53.50719424
-3809.3105,0.002335131,0.002304039,0.260271883,992.1582477,1.353250324,8.892795144,0.001670048,53.29736211
-3809.2782,0.002333455,0.00239016,0.293848977,1003.209499,1.636808005,8.835288382,0.001565353,53.08752998
-3809.246,0.002455339,0.002680784,0.301669099,999.9793785,1.783650163,8.890162578,0.001473634,52.87769784
-3809.2137,0.002842945,0.002807069,0.302263889,1005.555225,1.95929223,9.00707044,0.001374209,52.66786571
-3809.1815,0.002977091,0.002642802,0.276564695,1002.864394,1.649701367,8.953202241,0.001376942,52.45803357
-3809.1492,0.003191576,0.003114632,0.309162435,1006.615288,2.045349025,8.897573235,0.001367489,52.24820144
-3809.1169,0.003096671,0.002844075,0.286832256,1009.302093,1.778928243,8.927009308,0.001475286,52.0383693
-3809.0847,0.002622095,0.002696874,0.238668298,1011.190253,1.414982192,9.101031382,0.001591572,51.82853717
-3809.0524,0.00266112,0.002844352,0.287080344,1004.260436,1.807252773,8.880349824,0.001491169,51.61870504
-3809.0202,0.003008094,0.002794878,0.333484882,1004.645487,2.13905162,8.864316537,0.001378466,51.4088729
-3808.9879,0.002542788,0.002797902,0.341186455,993.0859071,2.256467342,8.74192968,0.001312904,51.19904077
-3808.9556,0.002746208,0.002763144,0.322440937,986.684062,2.241756225,8.640324151,0.001298223,50.98920863
-3808.9234,0.002698754,0.002649913,0.300623013,1002.509981,2.020531689,8.731397382,0.00139898,50.7793765
-3808.8911,0.002534892,0.002369511,0.253144018,1002.992429,1.473562651,8.729569534,0.001562199,50.56954436
-3808.8589,0.002626082,0.002539629,0.292834926,990.6821004,1.818303217,8.703001908,0.001464392,50.35971223
-3808.8266,0.002315974,0.00228272,0.274430291,1002.246325,1.694954567,8.774329909,0.001473518,50.1498801
-3808.7944,0.002529447,0.002606922,0.296126246,999.2525845,1.884317478,8.700657938,0.001417076,49.94004796
-3808.7621,0.003045875,0.003089659,0.301068474,999.1003646,2.009354775,8.901977236,0.001375743,49.73021583
-3808.7298,0.002705068,0.002950271,0.322972258,999.9248942,2.297028813,8.842473535,0.001288145,49.52038369
-3808.6976,0.00253352,0.00267081,0.345580829,997.7160282,2.188761093,8.831794748,0.001337169,49.31055156
-3808.6653,0.002820586,0.003043745,0.325142079,1010.227926,2.112053055,9.056800887,0.001397354,49.10071942
-3808.6331,0.002674193,0.002655597,0.30367949,998.5969185,1.858683003,9.045499042,0.001343834,48.89088729
-3808.6008,0.002406959,0.002628398,0.329577001,1008.856378,1.961345366,9.096898766,0.001434647,48.68105516
-3808.5685,0.002649742,0.002740112,0.322706903,996.3200605,2.069403387,9.017290072,0.00140354,48.47122302
-3808.5363,0.002453399,0.002675301,0.31893247,992.2291463,1.866876911,8.981753067,0.001449056,48.26139089
-3808.504,0.002831015,0.002913976,0.340627773,1001.053491,2.017470833,9.06815561,0.00143267,48.05155875
-3808.4718,0.002570194,0.002680759,0.361937683,1012.353001,1.971569143,9.155175585,0.001465709,47.84172662
-3808.4395,0.002432195,0.002463147,0.33450638,1011.112785,1.672151944,9.150200193,0.00155544,47.63189448
-3808.4073,0.002374481,0.002408758,0.298245975,1020.410105,1.503495842,9.256114324,0.001586666,47.42206235
-3808.375,0.002406671,0.002617815,0.346285097,1014.662681,1.796469195,9.273325594,0.001637773,47.21223022
-3808.3194,0.002802318,0.002812156,0.407114252,1004.959618,2.426921015,9.061534339,0.001443238,47.00239808
-3808.2639,0.002546425,0.002432528,0.343896058,1006.090693,1.980183852,9.073173852,0.001496802,46.79256595
-3808.2083,0.002761356,0.002728443,0.381999064,1002.550379,2.446694999,8.952570092,0.001320296,46.58273381
-3808.1528,0.003631229,0.003442011,0.385195818,1026.469255,2.570102926,9.077751641,0.001285587,46.37290168
-3808.0972,0.003196927,0.003149528,0.37262768,999.6265653,2.71138275,8.673378991,0.00119974,46.16306954
-3808.0417,0.002784574,0.002812195,0.309823052,1011.401531,2.113620964,8.987115127,0.001348963,45.95323741
-3807.9861,0.00282692,0.003124112,0.370321429,994.1732033,2.601144347,8.783284854,0.001294879,45.74340528
-3807.9306,0.003447534,0.003328377,0.307136526,1014.464252,1.936799816,9.256884618,0.001318468,45.53357314
-3807.875,0.003404447,0.003178544,0.336017273,1007.57762,2.159628916,8.92633086,0.001293206,45.32374101
-3807.8194,0.002539956,0.002749616,0.250154958,1012.780577,1.375397784,9.113582083,0.001471143,45.11390887
-3807.7639,0.003074667,0.00298219,0.295095943,999.860933,1.747378444,9.041241674,0.001470024,44.90407674
-3807.7083,0.002493047,0.002575606,0.298676637,996.797344,1.658696819,8.957931137,0.001404095,44.6942446
-3807.6528,0.002984348,0.003030361,0.321164207,1008.200058,1.875933952,9.106160059,0.001435851,44.48441247
-3807.5972,0.002574076,0.002511156,0.314273292,1003.524945,1.804956049,8.888099265,0.001388682,44.27458034
-3807.5417,0.002666105,0.00276242,0.364140121,993.99297,2.135263781,9.006014108,0.001369319,44.0647482
-3807.4861,0.003283031,0.003391245,0.303005718,1006.589254,1.843372341,9.227073927,0.001413778,43.85491607
-3807.4306,0.003661185,0.003808378,0.262614286,1003.470427,1.434141379,9.332999553,0.001460342,43.64508393
-3807.375,0.003442237,0.003206703,0.269398037,998.3213169,1.411176607,9.330281601,0.001497952,43.4352518
-3807.3162,0.003094211,0.003171918,0.269076685,1007.656917,1.661265522,9.130175558,0.001318171,43.22541966
-3807.2574,0.003553526,0.003407592,0.299768822,994.0159263,1.979890453,8.932680385,0.001248706,43.01558753
-3807.1985,0.00394909,0.003969507,0.296182618,1010.623579,1.832113161,9.377212179,0.001423005,42.8057554
-3807.1397,0.003016434,0.003008606,0.290888302,995.3582546,1.903167196,8.949470581,0.001368393,42.59592326
-3807.0809,0.002753375,0.002668029,0.312407573,1002.229728,2.05298518,9.032935591,0.001336204,42.38609113
-3807.0221,0.002735047,0.002667388,0.321914515,1022.212436,1.959347597,9.051950522,0.00145453,42.17625899
-3806.9632,0.002821195,0.002665548,0.322575541,989.6655502,1.95715669,8.808036803,0.001327438,41.96642686
-3806.9044,0.003025721,0.002928085,0.334659087,1000.662914,2.110361942,9.006763437,0.001407809,41.75659472
-3806.8456,0.002768086,0.002825179,0.348309355,992.4022982,2.077119649,8.811728239,0.001342236,41.54676259
-3806.7868,0.00286128,0.002789201,0.323317961,990.4052012,2.000680954,8.970199721,0.001391717,41.33693046
-3806.7279,0.002563982,0.002802506,0.319323776,1014.067573,1.954952215,9.084386448,0.001504212,41.12709832
-3806.6691,0.002801635,0.002830819,0.353515426,1008.01323,2.066874192,9.095488323,0.001471527,40.91726619
-3806.6103,0.002890094,0.002939375,0.295064908,987.7610243,1.678324885,8.978023751,0.001460951,40.70743405
-3806.5515,0.002506747,0.002520545,0.294715565,1003.392709,1.536963788,9.137394432,0.001539254,40.49760192
-3806.4926,0.002736185,0.002654837,0.272269427,1007.710369,1.380850813,9.083165636,0.001593493,40.28776978
-3806.4338,0.00231445,0.002403525,0.334553089,989.6034676,1.60754309,9.083269324,0.001592081,40.07793765
-3806.375,0.002177167,0.002099877,0.354283832,1006.078406,1.709346447,9.265028963,0.001607128,39.86810552
-3806.3417,0.001875783,0.001992976,0.303121671,1014.255664,1.424241403,9.203137113,0.001641466,39.65827338
-3806.3083,0.002298858,0.002445781,0.257265442,1002.612585,1.187031275,9.109612261,0.001584727,39.44844125
-3806.275,0.002710232,0.00279685,0.3698953,993.1189723,2.520135788,8.870150062,0.001271217,39.23860911
-3806.2417,0.003080983,0.003006721,0.375702088,1016.305285,2.63645511,9.050832067,0.001391371,39.02877698
-3806.2083,0.003476824,0.003335001,0.335077542,1001.18914,2.529758372,8.895431191,0.001395441,38.81894484
-3806.175,0.003722547,0.003516733,0.32880313,1003.172779,2.422092793,8.989130732,0.001405767,38.60911271
-3806.1417,0.003455007,0.003223656,0.382437167,1005.241378,2.734838921,8.930733849,0.001324298,38.39928058
-3806.1083,0.002924892,0.002834468,0.38551682,994.6325563,2.750702901,8.817974816,0.001257859,38.18944844
-3806.075,0.002755092,0.003108751,0.388352779,992.2107895,3.132684218,8.67850041,0.001192233,37.97961631
-3806.0417,0.002955873,0.002887984,0.378547621,993.2554297,2.993236845,8.762898458,0.001221693,37.76978417
-3806.0083,0.0028235,0.002967652,0.349828605,999.8900332,2.80135832,8.852370187,0.001290978,37.55995204
-3805.975,0.003016441,0.003000249,0.361022697,994.119208,2.9737037,8.68719172,0.001237776,37.3501199
-3805.9417,0.003983335,0.00423336,0.427798212,1017.115618,3.551401757,8.959553584,0.001171851,37.14028777
-3805.9083,0.003068043,0.003366152,0.41622209,1015.834767,3.084015734,8.713753869,0.001201552,36.93045564
-3805.875,0.004529411,0.004472418,0.401753037,1014.382802,3.321842879,8.932780268,0.001181477,36.7206235
-3805.8417,0.004400221,0.004318463,0.395010781,996.5918836,3.508778372,8.791275469,0.001136947,36.51079137
-3805.8083,0.00393428,0.003802055,0.339913942,979.2209442,2.909930542,8.708541274,0.001262867,36.30095923
-3805.775,0.003452753,0.003537427,0.345491558,1004.941854,2.9640939,8.711342665,0.00118559,36.0911271
-3805.7417,0.0036134,0.003425037,0.30235586,1001.922116,2.234004199,8.986443266,0.001423757,35.88129496
-3805.7083,0.003374875,0.003554666,0.354823061,996.616808,2.625112945,9.043269807,0.001342372,35.67146283
-3805.675,0.002948602,0.002818273,0.345122671,1004.546944,2.092547509,8.925362572,0.001379973,35.4616307
-3805.6417,0.003286633,0.00324829,0.337651846,1009.768613,2.103959328,9.166829441,0.001438549,35.25179856
-3805.6083,0.002671544,0.002639516,0.310264242,1005.179612,1.876624069,9.080122734,0.001457011,35.04196643
-3805.575,0.003254927,0.003284404,0.341365558,1001.135737,2.168849532,9.044191336,0.001411269,34.83213429
-3805.5417,0.002516704,0.002666752,0.28805634,993.4614136,1.54110217,8.858224783,0.001464863,34.62230216
-3805.5083,0.002690502,0.002754682,0.257136011,1013.245959,1.302373324,9.166451753,0.001579801,34.41247002
-3805.475,0.003115532,0.003283404,0.351136967,1004.024123,2.080382294,8.981846312,0.001462446,34.20263789
-3805.4417,0.003123113,0.003092624,0.298893921,998.9014209,1.77190578,8.96621277,0.001527905,33.99280576
-3805.4083,0.003280939,0.003373785,0.283858408,1004.082189,1.61797975,9.212548965,0.001531021,33.78297362
-3805.375,0.003172568,0.003149703,0.231947309,1001.512177,1.231305854,9.279321767,0.001514462,33.57314149
-3805.3427,0.002603529,0.002762817,0.296011016,1000.480033,1.46328469,9.050321817,0.001565991,33.36330935
-3805.3105,0.002593305,0.002652242,0.286603021,991.2846138,1.571614523,9.058213806,0.001602962,33.15347722
-3805.2782,0.002897073,0.002817607,0.297796122,994.3855852,1.6422202,9.131705724,0.00154886,32.94364508
-3805.246,0.002896907,0.002970624,0.342188603,997.5798446,1.907015725,9.065097736,0.00143628,32.73381295
-3805.2137,0.002586072,0.002594347,0.288687441,999.1542682,1.563041229,9.063387519,0.001576856,32.52398082
-3805.1815,0.002724661,0.002725995,0.332789564,987.5150355,1.88760901,8.872769369,0.001454279,32.31414868
-3805.1492,0.002407812,0.002322238,0.317981195,1007.886443,1.728458679,9.047028534,0.001511519,32.10431655
-3805.1169,0.003208192,0.003074345,0.367602152,1001.302008,2.338742418,9.082660172,0.001337645,31.89448441
-3805.0847,0.002977785,0.003001604,0.421026049,1004.463252,2.823263545,8.95961754,0.001214316,31.68465228
-3805.0524,0.002511321,0.002633206,0.341653761,1007.13839,2.221193899,8.900291383,0.00136588,31.47482014
-3805.0202,0.002597677,0.002507871,0.346548099,1012.685332,2.462602642,8.819647556,0.001282351,31.26498801
-3804.9879,0.003096066,0.003215558,0.392295638,1007.305614,3.056566538,8.888272476,0.001206897,31.05515588
-3804.9556,0.003389639,0.003269204,0.372104042,1000.681033,2.564084546,8.867788189,0.00132152,30.84532374
-3804.9234,0.003292274,0.003393185,0.366544486,1009.722762,2.612383023,8.9340849,0.001311252,30.63549161
-3804.8911,0.003173802,0.003254674,0.338082372,999.3358764,2.644809101,8.784911412,0.00130682,30.42565947
-3804.8589,0.003490105,0.003333128,0.410406017,1001.572408,3.043995622,8.745333917,0.001259998,30.21582734
-3804.8266,0.003290804,0.003398705,0.354901324,1008.450924,2.355044927,8.990226143,0.001374754,30.0059952
-3804.7944,0.00402907,0.003768184,0.339307459,1005.845413,2.275602483,8.99707157,0.001353393,29.79616307
-3804.7621,0.004491776,0.004236702,0.339336057,994.1449966,2.235673204,9.023518049,0.00146449,29.58633094
-3804.7298,0.004252759,0.004276177,0.311148765,1000.318201,2.148011419,9.162142099,0.001343707,29.3764988
-3804.6976,0.003099967,0.003365991,0.281187763,1013.345443,1.649198151,9.217577058,0.001435509,29.16666667
-3804.6653,0.002985324,0.0029988,0.246127232,998.2331169,1.417184625,9.129525334,0.001491986,28.95683453
-3804.6331,0.003187647,0.003329794,0.306302129,1003.214883,1.840731484,9.130837259,0.001471002,28.7470024
-3804.6008,0.002916697,0.00291454,0.320444485,1027.28667,1.843600495,9.180867876,0.001448103,28.53717026
-3804.5685,0.002719464,0.002713852,0.303033045,1003.657751,1.689698997,9.083977268,0.001473939,28.32733813
-3804.5363,0.002617314,0.002773229,0.300396574,1009.580049,1.732313257,9.274590599,0.001520935,28.117506
-3804.504,0.002811612,0.002989935,0.306468574,1002.657519,1.826995854,9.297248372,0.001445672,27.90767386
-3804.4718,0.002762251,0.002867389,0.329098079,1005.671908,1.856278623,9.210612685,0.001420034,27.69784173
-3804.4395,0.003012544,0.00290775,0.364610603,999.669163,2.036871162,9.261872538,0.001493023,27.48800959
-3804.4073,0.003446948,0.003187833,0.384137115,1007.555496,2.150101784,9.187879468,0.001534625,27.27817746
-3804.375,0.002907998,0.002864205,0.355928446,1003.012657,1.959880217,9.321729293,0.001575018,27.06834532
-3804.3487,0.002309646,0.002322713,0.31296103,994.5027659,1.677173045,9.191575568,0.00161691,26.85851319
-3804.3224,0.00207297,0.002144958,0.28676836,999.5805,1.532854256,9.204130333,0.001573736,26.64868106
-3804.2961,0.00277738,0.002672479,0.301883152,997.9037273,1.930642564,9.104595604,0.001532358,26.43884892
-3804.2697,0.002714845,0.002508486,0.305405151,991.7491128,1.704406503,9.246539623,0.001527558,26.22901679
-3804.2434,0.002763296,0.002579507,0.32719806,1012.788943,1.807361097,9.190954132,0.001464157,26.01918465
-3804.2171,0.002673654,0.002676013,0.322305395,999.4979226,1.909921977,9.09758917,0.001402017,25.80935252
-3804.1908,0.002881318,0.003138832,0.36126736,1000.948401,2.293380385,9.085007891,0.001383754,25.59952038
-3804.1645,0.002882693,0.002953075,0.315685765,1003.185476,2.10994676,9.015118002,0.001331003,25.38968825
-3804.1382,0.00296119,0.002811791,0.337321487,1000.658008,2.130287482,9.016665634,0.001300359,25.17985612
-3804.1118,0.002671352,0.002619863,0.324872045,999.3712427,1.94393948,9.000381969,0.00133553,24.97002398
-3804.0855,0.002972295,0.002760397,0.305479229,993.727783,2.080354173,8.764775843,0.001285245,24.76019185
-3804.0592,0.002978986,0.002879945,0.297884717,1000.497909,2.28273215,8.814105949,0.001323508,24.55035971
-3804.0329,0.002832885,0.002946485,0.323104186,993.9096528,2.520557198,8.87508663,0.001345297,24.34052758
-3804.0066,0.003260284,0.003226684,0.363758839,1005.835832,3.09100028,8.910593339,0.001219023,24.13069544
-3803.9803,0.002697481,0.002778698,0.353603354,972.161804,2.667302498,8.655976175,0.001243463,23.92086331
-3803.9539,0.003090293,0.002831819,0.33682809,995.5285331,2.489168142,8.780860269,0.001259617,23.71103118
-3803.9276,0.002950406,0.002912076,0.357409416,989.960734,2.705503557,8.786166496,0.001299488,23.50119904
-3803.9013,0.002780352,0.002780082,0.295806743,1013.988699,2.069252936,9.0639659,0.001470141,23.29136691
-3803.875,0.002728728,0.002684044,0.319611202,1005.600584,2.372745773,8.991576093,0.001326974,23.08153477
-3803.8487,0.002547402,0.002697635,0.283946571,1005.674291,1.90011416,8.98317417,0.001424923,22.87170264
-3803.8224,0.003167261,0.003021245,0.315737023,1003.614564,2.424679059,8.791108136,0.00131221,22.6618705
-3803.7961,0.00298244,0.002959585,0.302692322,1013.84997,1.996892327,8.997608774,0.001341212,22.45203837
-3803.7697,0.00264998,0.002770901,0.245348155,998.5307492,1.663066137,9.160097606,0.001312454,22.24220624
-3803.7434,0.002739513,0.002945095,0.293939353,1009.578461,1.988040274,9.029817482,0.001290524,22.0323741
-3803.7171,0.003284886,0.003263947,0.344528449,998.8792462,2.244107132,9.023985959,0.001310563,21.82254197
-3803.6908,0.003008685,0.003194591,0.356056033,1008.085578,2.366416221,9.025439427,0.001281837,21.61270983
-3803.6645,0.003117022,0.002986948,0.362039812,1009.298174,2.421317039,9.045082661,0.001358512,21.4028777
-3803.6382,0.002766125,0.002760895,0.350765021,1003.77302,2.14483702,9.015774951,0.001428527,21.19304556
-3803.6118,0.002861595,0.002748814,0.385056134,1009.665168,2.186443025,9.169706686,0.001415114,20.98321343
-3803.5855,0.003602507,0.003597635,0.499555445,992.1455272,3.214171424,9.049126964,0.001201116,20.77338129
-3803.5592,0.003695815,0.003607724,0.466894426,1003.332729,2.915370019,9.107512773,0.001307578,20.56354916
-3803.5329,0.00300857,0.00327454,0.436755232,993.0943351,2.610967135,9.064982289,0.001393881,20.35371703
-3803.5066,0.0029388,0.00291109,0.390273235,1001.289867,2.107457855,9.180691736,0.001582007,20.14388489
-3803.4803,0.002430558,0.00246367,0.38630559,1005.146955,1.984217122,9.126800308,0.001513853,19.93405276
-3803.4539,0.002226326,0.002508192,0.331351663,1008.280741,1.793518933,9.164922707,0.001624164,19.72422062
-3803.4276,0.002375557,0.002411003,0.306930167,1003.055873,1.703631176,9.05183721,0.001578314,19.51438849
-3803.4013,0.002327156,0.002352109,0.267125292,989.452239,1.539939634,9.045723196,0.001535265,19.30455635
-3803.375,0.002370021,0.002469252,0.242024193,1007.668842,1.358926491,9.211067481,0.001662121,19.09472422
-3803.3365,0.002437664,0.002249102,0.227034197,1013.163152,1.339232577,9.086738888,0.001607605,18.88489209
-3803.2981,0.002376634,0.002511618,0.284645329,1002.367798,1.695580032,9.090813003,0.001570488,18.67505995
-3803.2596,0.002792749,0.002619562,0.309297443,1000.816658,1.842325962,9.066123053,0.001567556,18.46522782
-3803.2212,0.002602847,0.002511568,0.267586366,1003.217577,1.655283842,8.964864178,0.001639652,18.25539568
-3803.1827,0.00238735,0.002430502,0.338666154,999.4928691,2.031240716,9.02515229,0.001465953,18.04556355
-3803.1442,0.003186371,0.002952866,0.308973225,1007.470827,2.002122805,8.9726605,0.001465685,17.83573141
-3803.1058,0.004132251,0.003985641,0.416037901,994.5449902,3.090005633,8.992645575,0.001260838,17.62589928
-3803.0673,0.003994195,0.00397242,0.436645428,986.1676642,3.365357924,8.875024564,0.00118421,17.41606715
-3803.0288,0.003253392,0.003541022,0.399668972,998.316666,2.947715411,8.906182314,0.001226587,17.20623501
-3802.9904,0.003516066,0.003183096,0.370817152,1002.270547,2.669320443,8.809998373,0.001268139,16.99640288
-3802.9519,0.0032123,0.003268722,0.365156096,997.3872344,2.681960899,8.848356445,0.001294401,16.78657074
-3802.9135,0.002872,0.002927814,0.319223015,1004.926129,2.074081544,9.008081588,0.001405626,16.57673861
-3802.875,0.003009662,0.003088607,0.294722706,1005.918273,1.859895277,9.181021813,0.001504041,16.36690647
-3802.8365,0.002585655,0.002524343,0.303680335,995.5549058,1.747080251,9.158608,0.001486327,16.15707434
-3802.7981,0.002778172,0.00283556,0.271085964,998.2584292,1.712576111,9.084443938,0.001484636,15.94724221
-3802.7596,0.003170241,0.00320565,0.255124629,1003.033599,1.716558085,9.060548733,0.001397171,15.73741007
-3802.7212,0.002658704,0.002575415,0.232631766,989.91466,1.555828752,8.894783361,0.001376725,15.52757794
-3802.6827,0.002318485,0.002327528,0.22430584,1004.377608,1.467519872,9.115713759,0.001453867,15.3177458
-3802.6442,0.002642399,0.002709027,0.238473883,990.8404141,1.523247998,9.05536915,0.001489537,15.10791367
-3802.6058,0.002507115,0.00273015,0.245800393,1004.489908,1.490523817,9.009782877,0.001424894,14.89808153
-3802.5673,0.002282192,0.002383567,0.247699343,991.8532552,1.418580695,9.029843963,0.001496523,14.6882494
-3802.5288,0.002271363,0.002443561,0.269667256,1016.624196,1.506310134,9.245964961,0.001571335,14.47841727
-3802.4904,0.002286379,0.002384908,0.270214564,1012.784594,1.547834284,9.021720113,0.001460228,14.26858513
-3802.4519,0.002704249,0.002626499,0.277357012,1004.910894,1.523142324,9.109712184,0.001510845,14.058753
-3802.4135,0.002787416,0.002748976,0.319108689,1001.749085,1.807842298,9.103512867,0.001483053,13.84892086
-3802.375,0.002791156,0.002875017,0.339168516,1004.539337,1.998194071,9.169991623,0.001490737,13.63908873
-3802.3365,0.002634056,0.002558764,0.304659179,1009.405318,1.715906688,9.077330474,0.001545954,13.42925659
-3802.2981,0.002329072,0.002259588,0.288226303,998.7808113,1.533942511,9.067857307,0.001564194,13.21942446
-3802.2596,0.002455733,0.002354292,0.277875701,996.5890913,1.469656416,9.042049471,0.001572423,13.00959233
-3802.2212,0.002313024,0.002108188,0.258340435,1000.162774,1.366791573,9.029514338,0.00159385,12.79976019
-3802.1827,0.002455587,0.00237935,0.316703368,1005.283179,1.76984844,9.081785561,0.001560546,12.58992806
-3802.1442,0.00286686,0.002676779,0.327705095,997.1205197,1.955698765,9.093178882,0.001494143,12.38009592
-3802.1058,0.002840273,0.002633054,0.366459176,986.631645,2.122564468,9.14493715,0.001498245,12.17026379
-3802.0673,0.002982938,0.002898324,0.357788143,1016.686007,2.194255023,9.438252769,0.001592952,11.96043165
-3802.0288,0.002208849,0.002160423,0.379605689,1002.160761,2.044559579,9.055267225,0.001479013,11.75059952
-3801.9904,0.002552136,0.002380137,0.348364182,984.748492,2.141401883,9.095621412,0.001421209,11.54076739
-3801.9519,0.003024057,0.002922591,0.385918445,1013.161561,2.557454327,9.0971113,0.001340253,11.33093525
-3801.9135,0.002983771,0.003092628,0.401842343,1004.647352,2.7387163,9.095675327,0.001341457,11.12110312
-3801.875,0.002908428,0.002685275,0.378335831,1000.542168,2.44813876,9.07688656,0.001426087,10.91127098
-3801.8365,0.003070769,0.003122694,0.400488852,1011.59358,2.936921245,9.0624847,0.001384362,10.70143885
-3801.7981,0.002440991,0.002579087,0.410072505,1018.302916,2.882572874,9.091943429,0.001331708,10.49160671
-3801.7596,0.002986534,0.003047725,0.403438008,996.587994,3.229752638,8.910085628,0.001189008,10.28177458
-3801.7212,0.002648463,0.002601119,0.358878352,1007.494161,2.672125245,8.880978718,0.001261068,10.07194245
-3801.6827,0.002502695,0.002626426,0.362714649,992.6367537,2.597462769,8.792015017,0.001284268,9.862110312
-3801.6442,0.002522735,0.002710056,0.361072778,1010.775975,2.563105027,8.934993633,0.001352734,9.652278177
